# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen and its isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=9) -> e + D2(H1Sg) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
  46 <-  9  1.31795E+01    3.99670E-03  -2.14090E-05   1.75590E-04  -3.24660E-04   2.88280E-04  -7.31500E-05
  47 <-  9  1.31945E+01    1.51160E-03   3.48020E-06   9.95440E-06   3.07670E-05  -9.59880E-05   7.64100E-05
  48 <-  9  1.32095E+01   -9.23310E-08   1.37140E-06  -1.19780E-05   6.59450E-05  -1.19440E-04   7.39110E-05
  49 <-  9  1.32244E+01    3.95990E-04   3.41990E-06  -2.20210E-05   7.01050E-05  -1.01760E-04   5.24740E-05
  50 <-  9  1.32394E+01    3.27140E-03  -1.99460E-05   1.02590E-04  -2.26360E-04   2.55060E-04  -1.11530E-04
  51 <-  9  1.32542E+01    5.29600E-03  -5.72960E-05   3.11930E-04  -7.14700E-04   8.31510E-04  -3.68560E-04
  52 <-  9  1.32690E+01    7.13390E-03  -1.05460E-04   5.89000E-04  -1.35450E-03   1.57930E-03  -6.96820E-04
  53 <-  9  1.32837E+01    8.81760E-03  -1.60700E-04   9.13610E-04  -2.09780E-03   2.44050E-03  -1.07020E-03
  54 <-  9  1.32983E+01    1.03750E-02  -2.20990E-04   1.27430E-03  -2.91950E-03   3.38770E-03  -1.47740E-03
  55 <-  9  1.33127E+01    1.18040E-02  -2.83610E-04   1.65590E-03  -3.78500E-03   4.38090E-03  -1.90110E-03
  56 <-  9  1.33271E+01    1.31110E-02  -3.46390E-04   2.04610E-03  -4.66680E-03   5.38840E-03  -2.32770E-03
  57 <-  9  1.33413E+01    1.42940E-02  -4.07370E-04   2.43330E-03  -5.53970E-03   6.38270E-03  -2.74610E-03
  58 <-  9  1.33554E+01    1.53390E-02  -4.63500E-04   2.80000E-03  -6.36300E-03   7.31630E-03  -3.13570E-03
  59 <-  9  1.33694E+01    1.62670E-02  -5.14700E-04   3.14490E-03  -7.13550E-03   8.18900E-03  -3.49700E-03
  60 <-  9  1.33832E+01    1.70940E-02  -5.61150E-04   3.46810E-03  -7.85940E-03   9.00600E-03  -3.83370E-03
  61 <-  9  1.33969E+01    1.78080E-02  -6.00630E-04   3.75630E-03  -8.50340E-03   9.72970E-03  -4.12910E-03
  62 <-  9  1.34104E+01    1.84000E-02  -6.31690E-04   4.00010E-03  -9.04590E-03   1.03350E-02  -4.37270E-03
  63 <-  9  1.34238E+01    1.88930E-02  -6.55410E-04   4.20490E-03  -9.50010E-03   1.08390E-02  -4.57230E-03
  64 <-  9  1.34371E+01    1.92780E-02  -6.70870E-04   4.36340E-03  -9.84970E-03   1.12230E-02  -4.72000E-03
  65 <-  9  1.34501E+01    1.95580E-02  -6.77680E-04   4.47300E-03  -1.00880E-02   1.14770E-02  -4.81220E-03
  66 <-  9  1.34631E+01    1.97580E-02  -6.78060E-04   4.54530E-03  -1.02420E-02   1.16360E-02  -4.86380E-03
  67 <-  9  1.34758E+01    1.98890E-02  -6.72840E-04   4.58450E-03  -1.03230E-02   1.17110E-02  -4.88000E-03
  68 <-  9  1.34884E+01    1.99530E-02  -6.62290E-04   4.59120E-03  -1.03300E-02   1.17020E-02  -4.86120E-03
  69 <-  9  1.35009E+01    1.99480E-02  -6.46750E-04   4.56530E-03  -1.02650E-02   1.16120E-02  -4.80860E-03
  70 <-  9  1.35132E+01    1.98720E-02  -6.26550E-04   4.50710E-03  -1.01280E-02   1.14410E-02  -4.72270E-03
  71 <-  9  1.35254E+01    1.97340E-02  -6.01870E-04   4.41860E-03  -9.92250E-03   1.11900E-02  -4.60300E-03
  72 <-  9  1.35374E+01    1.95450E-02  -5.73810E-04   4.30610E-03  -9.66170E-03   1.08750E-02  -4.45690E-03
  73 <-  9  1.35492E+01    1.93040E-02  -5.42670E-04   4.17030E-03  -9.34750E-03   1.04990E-02  -4.28530E-03
  74 <-  9  1.35609E+01    1.90140E-02  -5.09180E-04   4.01470E-03  -8.98760E-03   1.00710E-02  -4.09200E-03
  75 <-  9  1.35724E+01    1.86860E-02  -4.74240E-04   3.84470E-03  -8.59500E-03   9.60550E-03  -3.88370E-03
  76 <-  9  1.35838E+01    1.83230E-02  -4.38360E-04   3.66300E-03  -8.17550E-03   9.10930E-03  -3.66340E-03
  77 <-  9  1.35950E+01    1.79400E-02  -4.02610E-04   3.47690E-03  -7.74560E-03   8.60120E-03  -3.43870E-03
  78 <-  9  1.36061E+01    1.75320E-02  -3.66940E-04   3.28530E-03  -7.30280E-03   8.07850E-03  -3.20850E-03
  79 <-  9  1.36170E+01    1.70990E-02  -3.31700E-04   3.08980E-03  -6.85140E-03   7.54700E-03  -2.97570E-03
  80 <-  9  1.36278E+01    1.66400E-02  -2.96890E-04   2.89030E-03  -6.39030E-03   7.00480E-03  -2.73930E-03
  81 <-  9  1.36384E+01    1.61680E-02  -2.63400E-04   2.69280E-03  -5.93420E-03   6.46930E-03  -2.50670E-03
  82 <-  9  1.36489E+01    1.56910E-02  -2.31430E-04   2.50020E-03  -5.48870E-03   5.94600E-03  -2.27980E-03
  83 <-  9  1.36592E+01    1.51970E-02  -2.00730E-04   2.30910E-03  -5.04650E-03   5.42760E-03  -2.05610E-03
  84 <-  9  1.36694E+01    1.46910E-02  -1.71220E-04   2.12100E-03  -4.61010E-03   4.91550E-03  -1.83530E-03
  85 <-  9  1.36794E+01    1.41810E-02  -1.43220E-04   1.93850E-03  -4.18590E-03   4.41750E-03  -1.62080E-03
  86 <-  9  1.36893E+01    1.36920E-02  -1.19630E-04   1.77570E-03  -3.81220E-03   3.98430E-03  -1.43740E-03
  87 <-  9  1.36990E+01    1.31980E-02  -9.74830E-05   1.61830E-03  -3.45020E-03   3.56460E-03  -1.26000E-03
  88 <-  9  1.37087E+01    1.27040E-02  -7.67490E-05   1.46740E-03  -3.10190E-03   3.16020E-03  -1.08920E-03
  89 <-  9  1.37181E+01    1.22230E-02  -5.88690E-05   1.32960E-03  -2.78620E-03   2.79680E-03  -9.37580E-04
  90 <-  9  1.37275E+01    1.17140E-02  -3.99820E-05   1.18610E-03  -2.45210E-03   2.40710E-03  -7.72480E-04
  91 <-  9  1.37367E+01    1.12340E-02  -2.50220E-05   1.06200E-03  -2.16740E-03   2.08020E-03  -6.37020E-04
  92 <-  9  1.37458E+01    1.07710E-02  -1.26040E-05   9.50600E-04  -1.91390E-03   1.79200E-03  -5.19470E-04
  93 <-  9  1.37547E+01    1.03480E-02  -4.54010E-06   8.60970E-04  -1.71630E-03   1.57560E-03  -4.35980E-04
  94 <-  9  1.37635E+01    9.94340E-03   1.69670E-06   7.81330E-04  -1.54260E-03   1.38820E-03  -3.65450E-04
  95 <-  9  1.37722E+01    9.56870E-03   5.34330E-06   7.15610E-04  -1.40360E-03   1.24420E-03  -3.15030E-04
  96 <-  9  1.37808E+01    9.15800E-03   1.12880E-05   6.39400E-04  -1.23410E-03   1.05820E-03  -2.43380E-04
  97 <-  9  1.37892E+01    8.75170E-03   1.64900E-05   5.68000E-04  -1.07530E-03   8.84580E-04  -1.77000E-04
  98 <-  9  1.37975E+01    8.34680E-03   2.10320E-05   5.00790E-04  -9.25970E-04   7.21970E-04  -1.15280E-04
  99 <-  9  1.38056E+01    7.94400E-03   2.43390E-05   4.39560E-04  -7.91910E-04   5.79230E-04  -6.30540E-05
  100 <-  9  1.38136E+01    7.50140E-03   2.74710E-05   3.76150E-04  -6.53220E-04   4.32480E-04  -9.81590E-06
  101 <-  9  1.38212E+01    6.92490E-03   2.76290E-05   3.08730E-04  -5.15190E-04   3.00690E-04   2.96550E-05
  DE <-  9  1.38264E+01    1.75970E-01  -6.43230E-02   4.20180E-01  -1.03700E+00   1.30700E+00  -6.40650E-01
