# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=2) -> e + D2(D1Pu,vf=13)
# Initial-state energy: -1.14067 Hartrees
# Final-state energy:   -0.57871 Hartrees
# Threshold: 1.52918E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.52918E+01   0.00000E+00
  1.55000E+01   1.26593E-05
  1.60000E+01   1.59017E-04
  1.65000E+01   3.26089E-04
  1.70000E+01   4.99037E-04
  1.75000E+01   6.71506E-04
  1.80000E+01   8.41635E-04
  1.85000E+01   1.00843E-03
  1.90000E+01   1.17158E-03
  1.95000E+01   1.33073E-03
  2.00000E+01   1.48586E-03
  2.10000E+01   1.78458E-03
  2.20000E+01   2.06586E-03
  2.30000E+01   2.32824E-03
  2.40000E+01   2.57657E-03
  2.50000E+01   2.81530E-03
  2.60000E+01   3.03867E-03
  2.70000E+01   3.24873E-03
  2.80000E+01   3.44723E-03
  2.90000E+01   3.63489E-03
  3.00000E+01   3.81203E-03
  3.50000E+01   4.56240E-03
  4.00000E+01   5.12814E-03
  4.50000E+01   5.55225E-03
  5.00000E+01   5.86824E-03
  6.00000E+01   6.26548E-03
  7.00000E+01   6.45179E-03
  8.00000E+01   6.50560E-03
  9.00000E+01   6.47805E-03
  1.00000E+02   6.39575E-03
  1.25000E+02   6.07221E-03
  1.50000E+02   5.69343E-03
  2.00000E+02   4.97580E-03
  2.50000E+02   4.38616E-03
  3.00000E+02   3.91694E-03
  3.50000E+02   3.54019E-03
  4.00000E+02   3.23097E-03
  4.50000E+02   2.96870E-03
  5.00000E+02   2.73833E-03
