# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=2) -> e + D2(g3Sg,vf=7)
# Initial-state energy: -1.14067 Hartrees
# Final-state energy:   -0.60893 Hartrees
# Threshold: 1.44694E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.44694E+01   0.00000E+00
  1.45000E+01   2.50150E-06
  1.50000E+01   3.45982E-05
  1.55000E+01   4.56850E-05
  1.60000E+01   5.13076E-05
  1.65000E+01   5.43981E-05
  1.70000E+01   5.58632E-05
  1.75000E+01   5.62595E-05
  1.80000E+01   5.59284E-05
  1.85000E+01   5.50942E-05
  1.90000E+01   5.39250E-05
  1.95000E+01   5.24987E-05
  2.00000E+01   5.08770E-05
  2.10000E+01   4.72009E-05
  2.20000E+01   4.34675E-05
  2.30000E+01   3.97802E-05
  2.40000E+01   3.61696E-05
  2.50000E+01   3.29948E-05
  2.60000E+01   3.01902E-05
  2.70000E+01   2.76654E-05
  2.80000E+01   2.54066E-05
  2.90000E+01   2.33486E-05
  3.00000E+01   2.15089E-05
  3.50000E+01   1.46876E-05
  4.00000E+01   1.04496E-05
  4.50000E+01   7.69575E-06
  5.00000E+01   5.83269E-06
  6.00000E+01   3.59169E-06
  7.00000E+01   2.36336E-06
  8.00000E+01   1.64723E-06
  9.00000E+01   1.20216E-06
  1.00000E+02   8.97896E-07
  1.25000E+02   4.70222E-07
  1.50000E+02   2.66391E-07
