# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=9) -> e + D2(B1Su,vf=51)
# Initial-state energy: -1.06367 Hartrees
# Final-state energy:   -0.62519 Hartrees
# Threshold: 1.19317E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.19317E+01   0.00000E+00
  1.20000E+01   1.81249E-06
  1.25000E+01   1.42009E-06
  1.30000E+01   1.70932E-06
  1.35000E+01   2.14330E-06
  1.40000E+01   2.59725E-06
  1.45000E+01   3.02976E-06
  1.50000E+01   3.43335E-06
  1.55000E+01   3.80453E-06
  1.60000E+01   4.17182E-06
  1.65000E+01   4.53944E-06
  1.70000E+01   4.90653E-06
  1.75000E+01   5.26044E-06
  1.80000E+01   5.59690E-06
  1.85000E+01   5.91174E-06
  1.90000E+01   6.21231E-06
  1.95000E+01   6.50053E-06
  2.00000E+01   6.77307E-06
  2.10000E+01   7.27583E-06
  2.20000E+01   7.72638E-06
  2.30000E+01   8.13297E-06
  2.40000E+01   8.49294E-06
  2.50000E+01   8.81294E-06
  2.60000E+01   9.09499E-06
  2.70000E+01   9.34310E-06
  2.80000E+01   9.56072E-06
  2.90000E+01   9.74815E-06
  3.00000E+01   9.90861E-06
  3.50000E+01   1.04363E-05
  4.00000E+01   1.06262E-05
  4.50000E+01   1.06037E-05
  5.00000E+01   1.04613E-05
  6.00000E+01   1.00144E-05
  7.00000E+01   9.49978E-06
  8.00000E+01   8.99744E-06
  9.00000E+01   8.53662E-06
  1.00000E+02   8.11409E-06
  1.25000E+02   7.25834E-06
  1.50000E+02   6.60179E-06
  2.00000E+02   5.64438E-06
  2.50000E+02   4.95508E-06
  3.00000E+02   4.40870E-06
  3.50000E+02   3.95760E-06
  4.00000E+02   3.58172E-06
  4.50000E+02   3.27319E-06
  5.00000E+02   3.01932E-06
