# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=8) -> e + H2(i3Pg) (sum over all bound final vibrational levels)
# Initial-state energy: -1.04226 Hartrees
#
# Threshold: 1.05524E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.05524E+01   0.00000E+00
  1.15000E+01   3.42309E-03
  1.20000E+01   7.40460E-03
  1.25000E+01   9.61868E-03
  1.30000E+01   1.08848E-02
  1.35000E+01   1.15140E-02
  1.40000E+01   1.22850E-02
  1.45000E+01   1.26769E-02
  1.50000E+01   1.27977E-02
  1.55000E+01   1.27381E-02
  1.60000E+01   1.25555E-02
  1.65000E+01   1.22888E-02
  1.70000E+01   1.19661E-02
  1.75000E+01   1.16068E-02
  1.80000E+01   1.12258E-02
  1.85000E+01   1.08331E-02
  1.90000E+01   1.04373E-02
  1.95000E+01   1.00434E-02
  2.00000E+01   9.65500E-03
  2.10000E+01   8.90637E-03
  2.20000E+01   8.20464E-03
  2.30000E+01   7.55548E-03
  2.40000E+01   6.95978E-03
  2.50000E+01   6.41566E-03
  2.60000E+01   5.92003E-03
  2.70000E+01   5.46854E-03
  2.80000E+01   5.05931E-03
  2.90000E+01   4.68477E-03
  3.00000E+01   4.34607E-03
  3.50000E+01   3.04374E-03
  4.00000E+01   2.20078E-03
  4.50000E+01   1.62876E-03
  5.00000E+01   1.27577E-03
  6.00000E+01   8.19570E-04
  7.00000E+01   5.55732E-04
  8.00000E+01   3.93990E-04
  9.00000E+01   2.89586E-04
  1.00000E+02   2.19202E-04
  1.25000E+02   1.20620E-04
  1.50000E+02   7.35699E-05
