# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=16) -> e + D2(J1Dg) (sum over all final vibrational levels)
# Initial-state energy: -1.01346 Hartrees
#
# Threshold: 9.78607E+00 eV
#
# Energy (eV)   CS (a_0^2)
  9.78607E+00   0.00000E+00
  1.00000E+01   4.22860E-06
  1.05000E+01   5.41908E-05
  1.15000E+01   1.27959E-02
  1.20000E+01   2.61754E-02
  1.25000E+01   3.43682E-02
  1.30000E+01   4.00311E-02
  1.35000E+01   4.39600E-02
  1.40000E+01   4.69034E-02
  1.45000E+01   4.93500E-02
  1.50000E+01   5.17175E-02
  1.55000E+01   5.33764E-02
  1.60000E+01   5.45588E-02
  1.65000E+01   5.54458E-02
  1.70000E+01   5.63337E-02
  1.75000E+01   5.70013E-02
  1.80000E+01   5.74446E-02
  1.85000E+01   5.77662E-02
  1.90000E+01   5.79420E-02
  1.95000E+01   5.79958E-02
  2.00000E+01   5.79455E-02
  2.10000E+01   5.76231E-02
  2.20000E+01   5.70782E-02
  2.30000E+01   5.63747E-02
  2.40000E+01   5.55881E-02
  2.50000E+01   5.47218E-02
  2.60000E+01   5.38098E-02
  2.70000E+01   5.28714E-02
  2.80000E+01   5.19211E-02
  2.90000E+01   5.09681E-02
  3.00000E+01   5.00130E-02
  3.50000E+01   4.54497E-02
  4.00000E+01   4.13834E-02
  4.50000E+01   3.78414E-02
  5.00000E+01   3.47734E-02
  6.00000E+01   2.97842E-02
  7.00000E+01   2.59469E-02
  8.00000E+01   2.29273E-02
  9.00000E+01   2.04986E-02
  1.00000E+02   1.85109E-02
  1.25000E+02   1.48396E-02
  1.50000E+02   1.23399E-02
  2.00000E+02   9.18353E-03
  2.50000E+02   7.28873E-03
  3.00000E+02   6.03427E-03
  3.50000E+02   5.14643E-03
  4.00000E+02   4.48662E-03
  4.50000E+02   3.97814E-03
  5.00000E+02   3.57554E-03
