0 1.94364e+007
1 3.42817e+007
2 3.40671e+007
3 3.45867e+007
4 3.67699e+007
5 3.72814e+007
6 3.72201e+007
7 3.76507e+007
8 3.81988e+007
9 3.82075e+007
10 3.78643e+007
11 3.74655e+007
12 3.69825e+007
13 3.61846e+007
14 3.4631e+007
15 3.1741e+007
16 2.73843e+007
17 2.36453e+007
18 2.09635e+007
19 1.78603e+007
20 1.41056e+007
21 6.26673e+007
22 2.11125e+007
23 8.10658e+006
24 1.08362e+007
25 1.09188e+008
26 4.25345e+007
27 5.17454e+007
28 2.17297e+007
29 5.27858e+006
