   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51
          31 1.0638e-006 1.9101e-003 8.1787e-003 7.7629e-004 1.8626e-002 1.0690e-002 2.0499e-004 1.8479e-001 1.0118e+000 5.5705e+000 2.2057e+000 3.0230e+001 2.1959e+001 4.2402e+001 1.2686e+002 3.1207e+002 1.0471e+003 3.3927e+003 1.0815e+004 3.3755e+004 9.6326e+004 2.4904e+005 5.7013e+005 1.1211e+006 1.8342e+006 2.3674e+006 2.2029e+006 1.2001e+006 1.5590e+005 1.6693e+005 9.1040e+005 8.4155e+005 8.1237e+004 2.5869e+005 6.7522e+005 1.3057e+005 1.8064e+005 4.7118e+005 1.3052e+004 3.1263e+005 1.6420e+005 1.1480e+005 2.2584e+005 4.8411e+004 1.9075e+005 6.1328e+004 9.1774e+004 1.2915e+005 7.4490e+002 4.3451e+004 8.8003e+004 1.3249e+004
          32 1.8721e-003 2.0901e-001 5.2275e-001 1.7118e-001 1.1419e+000 1.0961e+000 6.9659e-004 6.9099e+000 8.3110e+001 1.5803e+002 5.9895e+002 2.0704e+003 4.9276e+002 5.6119e+002 1.2630e+003 1.3936e+003 4.5452e+003 1.1919e+004 3.2570e+004 9.0694e+004 2.2610e+005 5.1559e+005 1.0303e+006 1.7388e+006 2.3864e+006 2.4522e+006 1.6237e+006 4.1838e+005 2.7798e+004 7.1308e+005 1.0445e+006 3.1189e+005 6.7876e+004 6.5821e+005 3.7715e+005 2.4409e+004 4.9423e+005 1.6790e+005 1.3273e+005 3.5308e+005 1.6542e+003 3.1341e+005 1.3135e+004 2.4128e+005 1.1004e+004 2.0329e+005 3.7585e+003 1.1725e+005 9.1166e+004 3.2966e+003 6.1353e+002 1.1044e+005
          33 9.0620e+001 5.3113e+003 1.0899e+004 5.1710e+003 2.3367e+004 2.7560e+004 1.6006e+002 1.1618e+005 1.8380e+006 2.0743e+006 1.7084e+007 3.9573e+007 3.4293e+006 2.0053e+006 3.3869e+006 1.7862e+004 3.8972e+005 4.8133e+004 5.5498e+003 6.8416e+004 3.1031e+003 1.8867e+003 6.9355e+003 6.1409e+003 8.8131e+003 6.7409e+003 1.4934e+003 2.9361e+003 2.0947e+002 7.9832e+002 1.3165e+003 3.9201e+002 2.0515e+003 1.7664e+003 8.1102e+002 1.9217e+003 1.2579e+003 3.0108e+002 5.9008e+002 4.9660e+002 1.9948e+001 8.2328e+000 1.0811e+002 1.8103e+001 3.2791e+001 1.5167e+001 9.5116e+000 1.6088e+001 2.7299e-002 1.0960e+001 7.3633e+000 3.0211e+001
          34 3.7384e-002 1.2204e+000 1.9009e+000 1.4447e+000 3.9561e+000 6.2959e+000 1.2687e-001 1.4947e+001 3.4059e+002 1.4143e+002 4.1299e+003 5.4005e+003 2.6654e+001 3.5774e+002 9.5282e+002 7.3058e+003 1.3614e+004 3.7961e+004 9.6017e+004 2.2314e+005 5.0004e+005 9.8307e+005 1.6839e+006 2.3983e+006 2.6413e+006 2.0145e+006 7.5408e+005 5.7269e+003 4.7595e+005 1.1127e+006 6.1492e+005 2.2806e+002 4.9622e+005 6.1860e+005 2.0091e+004 3.5227e+005 3.9394e+005 6.5464e+003 3.9720e+005 7.6402e+004 2.0566e+005 1.6832e+005 1.0075e+005 1.6502e+005 8.8974e+004 9.1361e+004 1.3534e+005 1.8802e+003 9.9710e+004 7.5237e+004 6.5753e+003 7.7659e+004
          35 1.6930e-001 3.0322e+000 2.9818e+000 4.5814e+000 5.8381e+000 1.5742e+001 9.2447e-001 1.4438e+001 5.7415e+002 5.6529e-003 9.1908e+003 3.5504e+003 5.7270e+003 7.9428e+003 1.3064e+004 3.8664e+004 5.8764e+004 1.3145e+005 2.7374e+005 5.4037e+005 1.0318e+006 1.7157e+006 2.4532e+006 2.8195e+006 2.3275e+006 1.1002e+006 8.2318e+004 2.7148e+005 1.0645e+006 8.9184e+005 7.7324e+004 2.8580e+005 7.4295e+005 1.7291e+005 1.5637e+005 5.3338e+005 4.7305e+004 2.7247e+005 2.6902e+005 4.4403e+004 3.1877e+005 3.1151e+002 2.6782e+005 4.7026e+002 2.1715e+005 6.9429e+003 1.3524e+005 8.1858e+004 3.2361e+003 5.8148e+004 6.7130e+004 6.8595e+003
          36 3.9435e+000 4.8001e+001 2.9111e+001 8.7068e+001 5.2368e+001 2.5359e+002 2.9005e+001 9.1811e+001 6.0864e+003 2.3213e+003 1.1103e+005 1.8856e+003 2.1007e+005 1.5201e+005 1.6522e+005 3.3156e+005 2.9465e+005 5.3147e+005 8.3361e+005 1.2709e+006 2.0174e+006 2.6476e+006 2.9883e+006 2.5495e+006 1.2900e+006 1.8143e+005 1.6208e+005 9.5690e+005 1.0654e+006 2.2117e+005 1.2483e+005 7.3456e+005 3.6724e+005 2.8841e+004 5.2599e+005 1.9935e+005 1.0439e+005 4.0327e+005 3.8161e+003 3.0121e+005 7.3042e+004 1.8492e+005 9.9040e+004 1.4112e+005 6.0707e+004 1.5406e+005 2.1518e+003 1.2427e+005 6.2540e+004 1.7127e+002 5.6601e+003 8.4498e+004
          37 4.0747e+002 4.0099e+003 1.6506e+003 8.1173e+003 2.7174e+003 2.1529e+004 3.5767e+003 3.9910e+003 3.8062e+005 4.2392e+005 7.0818e+006 4.3692e+005 2.1771e+007 9.0533e+006 6.2072e+006 8.9955e+006 2.1253e+006 2.9510e+006 1.8996e+006 9.6130e+005 1.1591e+006 4.3129e+005 1.9760e+005 2.5366e+004 8.6214e+004 1.5789e+005 3.2497e+005 7.9290e+004 1.5309e+001 1.2437e+005 1.3386e+005 2.4426e+004 5.3917e+004 9.3800e+004 1.8175e+004 6.1621e+004 5.3668e+004 1.3115e+002 7.8167e+004 4.5466e+003 3.7245e+004 1.9582e+004 3.1181e+004 1.3533e+004 2.6845e+004 3.9662e+003 2.8867e+004 3.0664e+003 7.1965e+003 1.4450e+004 5.6099e+003 1.5675e+004
          38 1.2494e+002 1.1175e+003 3.6910e+002 2.3817e+003 5.7162e+002 6.0539e+003 1.1921e+003 7.9047e+002 9.1539e+004 1.5015e+005 1.6803e+006 3.5700e+005 6.3092e+006 1.8175e+006 8.4139e+005 9.2374e+005 7.1704e+003 2.8419e+004 4.0867e+005 1.2556e+006 1.6834e+006 2.6095e+006 2.4578e+006 1.5660e+006 5.1456e+005 1.5595e+004 5.3739e+005 1.1088e+006 4.8322e+005 3.1890e+002 4.9332e+005 5.6110e+005 3.0204e+004 3.1081e+005 3.8216e+005 4.9260e+002 3.5216e+005 1.2821e+005 1.0324e+005 2.4879e+005 2.0440e+004 2.2548e+005 3.2547e+003 1.9150e+005 1.2490e+004 1.2394e+005 6.3314e+004 1.6941e+004 9.0534e+004 4.5030e+004 3.6178e+003 3.5262e+004
          39 6.6401e+001 4.7602e+002 7.8493e+001 1.1486e+003 9.3218e+001 2.6436e+003 7.7554e+002 1.2795e+002 2.6656e+004 9.4290e+004 4.3445e+005 5.4911e+005 2.5179e+006 1.2637e+005 9.2941e+003 8.3784e+004 1.2726e+006 1.5033e+006 2.5559e+006 3.4180e+006 3.2254e+006 2.8966e+006 1.4716e+006 2.6162e+005 6.3710e+004 8.8643e+005 1.1848e+006 5.5037e+005 4.6331e+003 5.3630e+005 6.8825e+005 4.6519e+004 2.7569e+005 5.1052e+005 1.0652e+004 3.0751e+005 2.5154e+005 5.5302e+004 3.1280e+005 1.2117e+003 2.6701e+005 1.7131e+004 2.0139e+005 1.3282e+004 1.7882e+005 7.5810e+002 1.2132e+005 6.2443e+004 3.0247e+003 4.8573e+004 4.7613e+004 1.5666e+003
          40 1.4668e+002 8.7236e+002 5.3535e+001 2.3496e+003 3.0151e+001 4.9684e+003 2.0457e+003 6.9653e+001 3.4264e+004 2.1040e+005 4.3148e+005 1.7920e+006 3.5669e+006 8.6683e+004 8.1031e+005 1.3348e+006 4.5163e+006 3.5579e+006 4.1392e+006 3.5355e+006 1.7774e+006 7.1629e+005 1.4981e+003 4.3113e+005 1.0991e+006 1.1801e+006 2.4731e+005 4.5913e+004 6.7539e+005 5.6447e+005 2.1363e+004 3.2401e+005 4.4889e+005 1.2768e+004 3.1050e+005 2.3433e+005 2.5698e+004 3.2702e+005 9.2960e+003 2.1228e+005 6.0074e+004 1.5420e+005 5.7838e+004 1.2682e+005 2.5118e+004 1.3558e+005 2.0150e+003 7.3373e+004 7.0950e+004 8.4890e+003 2.0204e+002 3.6281e+004
          41 2.4569e+002 1.2458e+003 1.2447e+001 3.6980e+003 3.6420e+000 7.2681e+003 3.9915e+003 1.1364e+001 3.5693e+004 3.3289e+005 2.9108e+005 3.4774e+006 3.3637e+006 1.4427e+006 2.7966e+006 2.9977e+006 6.1591e+006 2.6088e+006 1.8177e+006 5.1040e+005 2.8364e+004 4.3390e+005 1.4137e+006 1.4718e+006 5.8962e+005 1.6815e+004 4.4227e+005 7.8231e+005 3.8705e+005 2.2979e+004 4.7360e+005 3.8368e+005 5.5777e+003 3.6280e+005 2.0453e+005 7.4469e+004 2.9917e+005 8.0660e+003 2.5150e+005 5.3384e+004 1.3576e+005 8.7476e+004 1.1323e+005 5.4263e+004 1.1400e+005 9.1625e+003 1.1557e+005 2.4103e+004 1.5170e+004 5.2145e+004 2.8067e+004 5.5383e+004
          42 2.4078e+002 1.0343e+003 4.5893e+000 3.4069e+003 1.0933e+002 6.1998e+003 4.5702e+003 1.0142e+001 2.1388e+004 2.9440e+005 7.0191e+004 3.5225e+006 1.3543e+006 3.4783e+006 3.3297e+006 2.2288e+006 2.9103e+006 1.4953e+005 9.3025e+003 6.3983e+005 2.0005e+006 1.8602e+006 1.3782e+006 2.2015e+005 1.3963e+005 7.9283e+005 1.0488e+006 1.5550e+005 1.1875e+005 7.2370e+005 3.0485e+005 3.3322e+004 5.1294e+005 1.6856e+005 9.4359e+004 3.9739e+005 3.5129e+003 2.5954e+005 9.8363e+004 1.5608e+005 1.2633e+005 8.2068e+004 1.2346e+005 9.1029e+004 5.7552e+004 1.1953e+005 8.9600e+002 9.3121e+004 6.0775e+004 2.9982e+003 4.7281e+003 4.3462e+003
          43 2.1897e+002 7.8210e+002 5.6309e+001 2.9017e+003 3.3447e+002 4.8407e+003 4.9012e+003 8.6458e+001 1.1470e+004 2.3168e+005 5.9317e+002 3.0095e+006 2.0583e+005 5.1307e+006 2.4740e+006 7.3445e+005 4.1856e+005 6.8453e+005 1.3392e+006 2.3654e+006 2.4678e+006 8.1579e+005 5.5742e+004 3.8428e+005 1.2537e+006 9.0354e+005 1.3861e+005 2.7940e+005 7.6498e+005 3.5019e+005 5.7623e+004 5.4716e+005 2.3381e+005 9.9137e+004 4.2117e+005 3.1066e+004 2.8461e+005 1.5140e+005 8.7379e+004 2.3459e+005 3.7028e+004 1.9545e+005 2.3004e+004 1.5728e+005 5.6851e+004 6.3672e+004 1.1227e+005 8.8536e+002 5.2254e+004 6.6509e+004 2.9303e+004 1.6475e+003
          44 2.1119e+002 6.1563e+002 1.6131e+002 2.6131e+003 6.8086e+002 3.9548e+003 5.5877e+003 2.4335e+002 6.4392e+003 1.8790e+005 2.6449e+004 2.5027e+006 2.9539e+004 6.2095e+006 1.1859e+006 8.8776e+003 9.0214e+004 2.7535e+006 2.3715e+006 2.0297e+006 8.0670e+005 1.3259e+004 5.7453e+005 1.4580e+006 1.0060e+006 4.8763e+004 2.7697e+005 9.8101e+005 3.2292e+005 3.8540e+004 6.2918e+005 2.8098e+005 5.3888e+004 4.9909e+005 6.8857e+004 2.0336e+005 2.7885e+005 4.1671e+004 2.7873e+005 4.1184e-002 2.6365e+005 6.1668e+002 2.0018e+005 3.9475e+002 1.6407e+005 3.4570e+004 5.7375e+004 1.0381e+005 1.1677e+004 9.4223e+003 2.2161e+004 5.0795e+004
          45 2.0111e+002 4.6542e+002 3.1170e+002 2.3120e+003 1.1219e+003 3.1266e+003 6.2996e+003 4.9612e+002 3.5334e+003 1.4766e+005 9.4198e+004 1.8969e+006 5.1302e+005 6.1781e+006 1.6711e+005 4.3584e+005 9.5338e+005 3.8471e+006 1.5541e+006 4.7498e+005 1.6814e+004 1.0949e+006 1.4619e+006 9.9754e+005 4.7857e+004 4.4202e+005 9.1870e+005 4.6111e+005 5.0617e+004 5.9822e+005 4.0771e+005 3.0274e+004 4.9068e+005 1.6877e+005 1.5470e+005 3.4456e+005 3.1458e+002 3.4172e+005 2.4751e+004 2.1280e+005 6.4724e+004 1.8370e+005 3.8288e+004 1.5962e+005 5.8284e+003 1.5298e+005 2.6436e+004 3.8351e+004 9.0021e+004 3.5460e+004 2.8670e+003 1.2785e+004
          46 1.8242e+002 3.2001e+002 4.8683e+002 1.9323e+003 1.5935e+003 2.2774e+003 6.7933e+003 8.4788e+002 1.8062e+003 1.0912e+005 1.6600e+005 1.2555e+006 1.3113e+006 4.9994e+006 1.3169e+005 1.5501e+006 1.5805e+006 2.9684e+006 2.2687e+005 6.8467e+004 9.6904e+005 2.0102e+006 8.5368e+005 4.6537e+004 4.3278e+005 1.1714e+006 4.3535e+005 9.4934e+003 7.0596e+005 4.7152e+005 1.0330e+003 5.1636e+005 2.7085e+005 6.0085e+004 4.5368e+005 1.8659e+004 2.6965e+005 1.4305e+005 1.4936e+005 1.6683e+005 6.9034e+004 1.7017e+005 8.0339e+004 9.4119e+004 1.0936e+005 1.8085e+004 1.3543e+005 2.8854e+004 1.4138e+004 5.5054e+004 4.0308e+004 1.9995e+002
          47 1.5804e+002 1.9421e+002 6.6783e+002 1.5224e+003 2.0482e+003 1.5004e+003 7.0465e+003 1.3009e+003 8.3987e+002 7.6497e+004 2.1848e+005 7.1043e+005 2.0701e+006 3.2552e+006 1.2074e+006 2.4062e+006 1.2883e+006 1.2181e+006 1.9572e+005 1.0303e+006 1.7469e+006 1.2741e+006 2.1024e+004 3.9007e+005 1.1967e+006 6.6916e+005 8.0389e+003 5.5618e+005 7.2008e+005 4.3389e+003 4.1050e+005 4.5798e+005 9.6513e+003 4.3920e+005 1.3066e+005 1.9288e+005 2.6165e+005 2.8748e+004 3.1018e+005 4.3563e+003 2.3875e+005 3.9847e+002 2.1579e+005 1.5439e+004 1.3073e+005 6.9151e+004 2.4844e+004 1.1475e+005 3.9808e+004 3.1709e+001 8.9171e+003 3.2594e+004
          48 1.3130e+002 9.7749e+001 8.4112e+002 1.1278e+003 2.4567e+003 8.6367e+002 7.0848e+003 1.8564e+003 3.3439e+002 5.1463e+004 2.4386e+005 3.2595e+005 2.5594e+006 1.6000e+006 2.9009e+006 2.3938e+006 4.9281e+005 1.1098e+005 1.4613e+006 1.7553e+006 1.1862e+006 1.6033e+005 4.7592e+005 1.1581e+006 8.2329e+005 1.1077e+004 6.0137e+005 7.4044e+005 9.6607e+004 3.5876e+005 5.5982e+005 1.9148e+004 3.9872e+005 2.7930e+005 5.3306e+004 4.0842e+005 2.1473e+003 2.9139e+005 5.2629e+004 2.3339e+005 5.3017e+004 1.7019e+005 3.6708e+004 1.8577e+005 1.5587e+002 1.3912e+005 4.5390e+004 2.0645e+004 8.8996e+004 5.1612e+004 1.0715e+004 1.5721e+004
          49 1.0406e+002 3.3991e+001 9.9311e+002 7.7283e+002 2.7892e+003 3.9637e+002 6.9048e+003 2.5001e+003 9.2902e+001 3.3361e+004 2.4341e+005 1.0288e+005 2.6901e+006 4.6667e+005 4.4754e+006 1.5872e+006 9.5633e+003 1.3992e+005 2.6630e+006 1.3114e+006 2.1032e+005 1.6951e+005 1.4495e+006 9.3462e+005 7.3670e+004 3.8454e+005 1.0204e+006 1.8422e+005 1.4237e+005 7.5549e+005 1.0818e+005 2.1978e+005 4.8834e+005 4.2905e+001 3.8437e+005 1.1300e+005 2.0822e+005 1.9124e+005 7.5105e+004 2.3120e+005 5.8500e+004 1.6635e+005 5.9683e+004 1.0955e+005 1.2228e+005 1.1693e+004 1.2942e+005 3.6326e+004 8.4850e+003 5.0018e+004 3.9716e+004 1.8612e+003
          50 7.7852e+001 3.3936e+000 1.1118e+003 4.7486e+002 3.0206e+003 1.1008e+002 6.5095e+003 3.2017e+003 5.4959e+000 2.0880e+004 2.2322e+005 1.0538e+004 2.4914e+006 1.3266e+004 5.3308e+006 5.7390e+005 2.7865e+005 7.4103e+005 2.7237e+006 3.4873e+005 8.5479e+004 9.7733e+005 1.4979e+006 1.6687e+005 2.0635e+005 9.8151e+005 5.0988e+005 6.1857e+004 6.3123e+005 3.8242e+005 9.0605e+004 5.4119e+005 8.8140e+004 2.7991e+005 2.9212e+005 4.0169e+004 3.6770e+005 3.1954e+002 2.8351e+005 8.8951e+003 2.6165e+005 1.6358e+003 1.9891e+005 3.0072e+003 1.5450e+005 6.6540e+004 2.5395e+004 1.1106e+005 3.8862e+004 1.4912e+001 8.7576e+003 2.4266e+004
          51 5.4204e+001 3.9968e+000 1.1907e+003 2.4669e+002 3.1415e+003 1.8029e+000 5.9325e+003 3.9238e+003 1.7188e+001 1.2667e+004 1.9146e+005 5.9881e+003 2.0701e+006 1.5527e+005 5.2399e+006 1.7499e+004 1.0950e+006 1.1025e+006 1.7411e+006 1.8413e+004 8.0670e+005 1.3363e+006 6.4335e+005 9.9262e+004 8.6622e+005 7.5971e+005 8.1443e+003 6.2366e+005 5.4264e+005 1.8169e+003 5.5572e+005 2.7740e+005 7.4452e+004 4.8098e+005 7.7053e+003 3.2852e+005 1.0535e+005 2.0994e+005 1.3631e+005 1.1853e+005 1.4425e+005 1.3125e+005 6.9439e+004 1.4211e+005 1.0995e+004 1.5753e+005 3.3767e+004 2.8362e+004 8.8714e+004 4.5587e+004 8.1203e+003 9.7865e+003
          52 3.4281e+001 3.1713e+001 1.2287e+003 9.3790e+001 3.1557e+003 5.4301e+001 5.2251e+003 4.6287e+003 1.0513e+002 7.4815e+003 1.5564e+005 4.7440e+004 1.5545e+006 6.6419e+005 4.3536e+006 2.7219e+005 1.8809e+006 8.9020e+005 5.9097e+005 6.7489e+005 1.4101e+006 8.3105e+005 2.0851e+004 8.1702e+005 9.6615e+005 1.3815e+005 2.8684e+005 8.8323e+005 7.8706e+004 2.6507e+005 5.9821e+005 4.5451e+001 4.2328e+005 1.8466e+005 1.7157e+005 3.0213e+005 2.5929e+004 3.3264e+005 4.0661e+003 2.5881e+005 4.8242e+002 2.3871e+005 1.7008e+004 1.4613e+005 6.4643e+004 4.4713e+004 1.3695e+005 1.9840e+004 1.8548e+004 5.6837e+004 3.7870e+004 2.6507e+003
          53 1.8734e+001 8.1090e+001 1.2259e+003 1.4662e+001 3.0698e+003 2.4067e+002 4.4336e+003 5.2718e+003 2.6456e+002 4.3070e+003 1.2088e+005 1.0257e+005 1.0504e+006 1.2820e+006 3.0399e+006 1.2608e+006 2.1418e+006 3.6251e+005 2.3011e+004 1.7021e+006 1.2335e+006 1.4762e+005 2.4920e+005 1.3437e+006 4.0130e+005 6.6439e+004 7.9127e+005 4.4543e+005 9.8415e+004 5.9651e+005 1.6799e+005 2.6203e+005 4.0749e+005 4.8304e+003 4.3225e+005 3.1845e+004 2.7284e+005 1.0343e+005 2.0385e+005 9.4507e+004 1.5016e+005 7.2263e+004 1.8329e+005 8.2456e+003 1.6182e+005 1.6470e+004 6.9548e+004 1.1176e+005 1.8643e+004 4.0806e+003 1.7151e+004 2.3931e+004
          54 7.8682e+000 1.4581e+002 1.1842e+003 3.1364e+000 2.8936e+003 5.2802e+002 3.6043e+003 5.8065e+003 4.9885e+002 2.4075e+003 9.0166e+004 1.5073e+005 6.2681e+005 1.8003e+006 1.7094e+006 2.5895e+006 1.7559e+006 1.4426e+004 1.5386e+005 2.2491e+006 5.2525e+005 5.5389e+004 8.5729e+005 1.0615e+006 2.5701e+003 5.6845e+005 7.2948e+005 1.7187e+004 5.7940e+005 4.0187e+005 1.6377e+004 5.8093e+005 7.6138e+004 2.5710e+005 2.7568e+005 8.5763e+004 3.0361e+005 1.4062e+004 3.0198e+005 9.7260e+003 2.2546e+005 1.4317e+004 1.8375e+005 7.1208e+004 6.1007e+004 1.2881e+005 1.0734e+003 7.4352e+004 9.0704e+004 2.5534e+004 1.2530e+003 1.6878e+003
          55 1.7159e+000 2.1903e+002 1.1081e+003 4.9403e+001 2.6424e+003 8.7992e+002 2.7859e+003 6.1922e+003 8.1198e+002 1.2922e+003 6.4869e+004 1.8172e+005 3.1676e+005 2.0969e+006 6.8247e+005 3.7690e+006 9.8504e+005 1.5821e+005 5.8132e+005 1.9626e+006 2.4336e+004 5.7899e+005 1.0652e+006 3.6061e+005 2.9251e+005 8.9082e+005 2.3365e+005 1.8000e+005 7.7752e+005 3.9096e+004 3.2561e+005 4.1760e+005 5.0035e+004 4.3353e+005 1.4471e+004 3.5191e+005 6.6460e+004 2.2064e+005 1.0312e+005 1.9457e+005 6.2662e+004 1.6940e+005 2.3801e+004 1.9675e+005 6.7264e+003 1.0622e+005 8.5894e+004 3.8837e+002 6.0063e+004 6.9368e+004 3.0235e+004 2.2128e+003
          56 1.7453e-002 2.9408e+002 1.0047e+003 1.4083e+002 2.3371e+003 1.2598e+003 2.0260e+003 6.4040e+003 1.2038e+003 6.4862e+002 4.5213e+004 1.9333e+005 1.2261e+005 2.1405e+006 1.1778e+005 4.4263e+006 2.7460e+005 7.3420e+005 8.2686e+005 1.1390e+006 1.9840e+005 1.1257e+006 6.7926e+005 1.1501e+003 8.9841e+005 6.2283e+005 2.5524e+003 6.1170e+005 4.3066e+005 1.0439e+005 5.3156e+005 6.2919e+004 3.7214e+005 2.2337e+005 1.0654e+005 3.3461e+005 2.9403e+004 2.9513e+005 5.8992e+003 2.7416e+005 1.5910e+004 1.8908e+005 4.0463e+004 1.1558e+005 1.2711e+005 5.0179e+003 1.1796e+005 5.5601e+004 5.8774e+002 3.3326e+004 3.5492e+004 2.7063e+004
          57 2.2510e+000 3.6551e+002 8.8378e+002 2.6377e+002 2.0030e+003 1.6370e+003 1.3650e+003 6.4421e+003 1.6697e+003 2.8643e+002 3.0707e+004 1.8854e+005 2.6246e+004 1.9710e+006 1.1237e+004 4.4240e+006 1.7114e+002 1.4106e+006 6.9565e+005 3.5562e+005 8.9736e+005 1.1726e+006 1.5563e+005 2.4177e+005 1.1357e+006 1.3957e+005 2.9555e+005 6.9250e+005 4.1416e+004 5.0616e+005 3.1637e+005 5.0955e+004 5.1769e+005 4.2716e+003 3.5459e+005 7.9992e+004 2.5525e+005 1.0476e+005 1.7231e+005 1.0324e+005 1.8325e+005 3.8946e+004 1.7614e+005 1.6953e+003 1.6889e+005 5.2272e+004 2.8099e+004 1.0686e+005 4.1188e+004 2.1944e+002 6.1615e+003 1.4215e+003
          58 7.7261e+000 4.2889e+002 7.5357e+002 4.0487e+002 1.6608e+003 1.9859e+003 8.2727e+002 6.3132e+003 2.1972e+003 9.4034e+001 2.0412e+004 1.7223e+005 6.6732e+000 1.6607e+006 2.4688e+005 3.8433e+006 3.0799e+005 1.8250e+006 3.3186e+005 8.9269e+003 1.5899e+006 7.1813e+005 1.5093e+004 7.0371e+005 7.9406e+005 2.2706e+004 6.9989e+005 3.4595e+005 8.5344e+004 6.9268e+005 2.7419e+004 3.3604e+005 2.8138e+005 1.3333e+005 3.3524e+005 1.7096e+004 3.4761e+005 3.0545e+003 2.7629e+005 1.3516e+003 2.4883e+005 2.2289e+004 1.5132e+005 7.0619e+004 5.3129e+004 1.5240e+005 1.2233e+004 4.3959e+004 8.6444e+004 3.7893e+004 5.7158e+003 8.2416e+001
          59 1.5660e+001 4.8059e+002 6.2110e+002 5.5170e+002 1.3269e+003 2.2858e+003 4.2458e+002 6.0296e+003 2.7651e+003 1.0839e+001 1.3325e+004 1.4936e+005 1.6060e+004 1.2870e+006 6.6306e+005 2.9041e+006 1.0973e+006 1.7847e+006 3.9209e+004 1.1883e+005 1.8209e+006 1.8375e+005 3.5231e+005 8.7995e+005 2.5198e+005 3.8688e+005 7.3270e+005 2.5221e+004 4.3310e+005 4.4372e+005 8.5891e+004 4.6724e+005 2.1199e+004 4.0665e+005 9.4641e+004 2.1897e+005 1.6503e+005 1.6113e+005 1.3939e+005 1.2972e+005 1.0261e+005 1.7244e+005 2.1009e+004 1.7041e+005 4.4120e+003 1.1111e+005 1.0463e+005 1.0019e+003 4.2005e+004 6.2513e+004 3.1892e+004 1.5591e+004
          60 2.5238e+001 5.1828e+002 4.9269e+002 6.9351e+002 1.0153e+003 2.5223e+003 1.5893e+002 5.6130e+003 3.3465e+003 7.0347e+000 8.5636e+003 1.2412e+005 5.1364e+004 9.1580e+005 1.1058e+006 1.8711e+006 2.1040e+006 1.3377e+006 5.2349e+004 4.2773e+005 1.4987e+006 5.3284e+003 8.3619e+005 6.2635e+005 4.2131e+002 8.4137e+005 3.8436e+005 9.2979e+004 6.2217e+005 8.6678e+004 4.1744e+005 2.7060e+005 7.3308e+004 4.3341e+005 7.5634e+003 3.5087e+005 3.2178e+003 3.1614e+005 2.4503e+003 2.4923e+005 3.3813e+000 2.2542e+005 2.9652e+004 1.1302e+005 9.8637e+004 1.0982e+004 1.2939e+005 6.4405e+004 1.0996e+000 2.5162e+004 3.0382e+004 8.5565e+003
          61 3.5608e+001 5.3993e+002 3.7312e+002 8.2034e+002 7.3589e+002 2.6831e+003 2.3816e+001 5.0840e+003 3.9052e+003 7.0066e+001 5.4187e+003 9.9368e+004 8.9436e+004 5.9165e+005 1.4590e+006 9.6949e+005 3.0188e+006 7.1210e+005 4.0471e+005 6.3607e+005 8.6914e+005 3.0890e+005 1.0588e+006 2.0952e+005 1.8148e+005 9.5411e+005 4.6436e+004 4.3885e+005 4.4316e+005 2.1280e+004 6.1429e+005 2.8521e+004 3.1822e+005 1.9402e+005 1.9513e+005 2.2155e+005 9.0535e+004 2.3404e+005 8.4395e+004 1.6478e+005 9.5165e+004 9.9378e+004 1.6296e+005 8.1832e+003 1.5323e+005 2.7343e+004 4.5609e+004 1.1608e+005 4.2112e+004 3.6955e+002 5.2535e+003 8.1483e+003
          62 4.6003e+001 5.4567e+002 2.6715e+002 9.2561e+002 4.9788e+002 2.7662e+003 6.0437e+000 4.4794e+003 4.4106e+003 1.9572e+002 3.3753e+003 7.7107e+004 1.2043e+005 3.3958e+005 1.6608e+006 3.4396e+005 3.6017e+006 1.9427e+005 9.3753e+005 5.9529e+005 2.9470e+005 8.7704e+005 8.6861e+005 8.9006e+002 5.4310e+005 6.5526e+005 5.6070e+004 6.7659e+005 1.2180e+005 2.6476e+005 4.6376e+005 5.6476e+004 4.1371e+005 6.8368e+003 3.9602e+005 2.8702e+004 2.7562e+005 4.7157e+004 2.5377e+005 1.9265e+004 2.1783e+005 6.3643e+002 2.0237e+005 3.8470e+004 7.5423e+004 1.1713e+005 8.2148e+002 6.7168e+004 9.2184e+004 3.4389e+004 4.3612e+003 1.0599e+003
          63 5.5814e+001 5.3696e+002 1.7797e+002 1.0060e+003 3.0649e+002 2.7766e+003 8.7026e+001 3.8378e+003 4.8399e+003 3.8311e+002 2.0622e+003 5.8310e+004 1.4013e+005 1.6514e+005 1.7001e+006 4.0072e+004 3.7436e+006 4.7303e+001 1.4114e+006 3.5831e+005 1.6818e+004 1.3543e+006 4.3597e+005 1.5497e+005 7.3601e+005 2.2783e+005 3.8661e+005 5.7779e+005 3.0500e+003 5.0756e+005 1.5207e+005 3.2185e+005 2.5033e+005 7.9368e+004 3.5846e+005 3.5386e+004 2.9489e+005 1.4389e+004 2.6684e+005 3.2427e+004 1.7887e+005 6.8579e+004 9.3148e+004 1.5457e+005 1.0074e+003 1.2349e+005 6.0448e+004 3.7528e+003 6.5959e+004 6.7550e+004 2.9154e+004 5.7347e+003
