   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13
          16 8.3564e-001 3.2127e-002 1.9418e-001 7.3766e-002 1.7143e-002 4.4474e-002 1.2062e+000 4.8198e+000 2.4532e+000 4.3952e+002 4.6624e+002 2.5973e+002 5.0655e+004 5.7516e+002
          17 2.5647e-001 1.2178e-001 4.2087e-003 1.8644e-001 1.1512e-001 1.0165e-001 6.7678e-001 5.3623e+000 8.0091e+000 7.9155e+001 2.9459e+002 2.7378e+003 2.2083e+003 8.8705e+004
          18 5.1197e-003 1.9550e-001 1.0937e-001 2.9776e-001 1.7817e-001 3.6524e-001 3.3970e-003 1.4165e+000 1.9304e-001 2.7344e+000 6.5092e+002 3.1588e+002 1.5862e+003 2.8041e+003
          19 1.0673e-001 2.2026e-001 4.1510e-001 3.6130e-001 1.6648e-001 6.3239e-001 2.2058e-001 6.7591e-002 2.7960e+000 1.9573e+001 2.2235e+002 1.7871e+002 1.9859e+003 8.1694e+001
          20 4.1248e-001 1.9905e-001 6.8746e-001 3.4138e-001 1.2546e-001 5.8789e-001 3.6202e-001 1.7053e+000 4.9561e+000 6.9126e+000 9.8702e+000 5.4498e+002 4.0643e+002 1.7879e+003
          21 7.1838e-001 1.5061e-001 7.8320e-001 2.5415e-001 8.5807e-002 3.2784e-001 2.3367e-001 2.9380e+000 2.9404e+000 1.2554e-002 1.0610e+001 4.0019e+002 1.5075e+001 1.3496e+003
          22 8.9102e-001 9.9345e-002 7.1954e-001 1.5550e-001 5.5755e-002 1.1186e-001 8.3082e-002 2.6889e+000 8.8779e-001 2.1774e+000 2.5798e+001 1.6202e+002 2.6768e+002 3.6908e+002
          23 8.7998e-001 5.7699e-002 5.6317e-001 7.9972e-002 3.3652e-002 1.8179e-002 1.2530e-002 1.7617e+000 1.1046e-001 4.1507e+000 2.1343e+001 3.9659e+001 3.5338e+002 4.6425e+001
          24 7.5236e-001 3.1354e-002 4.0260e-001 3.7348e-002 1.9354e-002 5.2048e-005 5.1416e-005 9.8156e-001 2.7924e-004 3.9943e+000 1.2574e+001 4.9391e+000 2.7484e+002 1.7278e-001
          25 5.9415e-001 1.6921e-002 2.7799e-001 1.7070e-002 1.1029e-002 3.5882e-003 5.3887e-003 5.2188e-001 3.1562e-002 3.0435e+000 6.6439e+000 6.6230e-003 1.7944e+002 1.6592e+001
          26 4.6333e-001 9.5721e-003 1.9587e-001 8.1117e-003 6.5326e-003 8.3362e-003 1.1325e-002 2.8676e-001 5.8214e-002 2.1906e+000 3.5376e+000 8.9246e-001 1.1473e+002 3.2355e+001
          27 3.5506e-001 5.5864e-003 1.3887e-001 3.9556e-003 3.9585e-003 1.0578e-002 1.4301e-002 1.6199e-001 6.5952e-002 1.5374e+000 1.9141e+000 1.9345e+000 7.3363e+001 3.8172e+001
          28 2.5418e-001 3.2041e-003 9.3828e-002 1.9054e-003 2.3373e-003 1.0033e-002 1.3727e-002 9.0119e-002 5.8214e-002 1.0169e+000 1.0168e+000 2.1881e+000 4.5198e+001 3.4595e+001
          29 1.5429e-001 1.6573e-003 5.4785e-002 8.5140e-004 1.2335e-003 7.1327e-003 9.8830e-003 4.5522e-002 3.9571e-002 5.8169e-001 4.9349e-001 1.6699e+000 2.4623e+001 2.3883e+001
