   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50
          10 1.0258e-039 2.1767e-023 9.2712e-020 2.2278e-032 9.8267e-018 8.9762e-016 9.6078e-024 5.0416e-014 1.9763e-012 1.6936e-014 4.0046e-011 7.6361e-010 8.6663e-010 2.2544e-008 1.9134e-007 1.0758e-006 8.7931e-006 7.5150e-005 4.4207e-004 3.9314e-003 2.2088e-002 1.3124e-001 7.9532e-001 4.2682e+000 2.1581e+001 9.9728e+001 4.3233e+002 1.6447e+003 5.8579e+003 1.8471e+004 5.2295e+004 1.3222e+005 2.9200e+005 5.5308e+005 8.7318e+005 1.1002e+006 1.0193e+006 5.7348e+005 9.0002e+004 6.0541e+004 4.3543e+005 5.0102e+005 9.7338e+004 9.0908e+004 4.1371e+005 1.1305e+005 1.3125e+005 2.5099e+005 2.0178e+005 1.1778e+006 9.0929e+003
          11 1.1153e-027 3.6215e-022 1.3429e-018 6.9538e-026 1.3750e-016 1.1900e-014 1.1923e-022 6.3342e-013 2.3512e-011 2.1271e-013 4.5892e-010 8.2082e-009 9.3674e-009 2.2816e-007 1.8526e-006 1.0124e-005 7.9184e-005 6.4021e-004 3.6472e-003 2.9998e-002 1.6255e-001 9.1692e-001 5.2003e+000 2.6214e+001 1.2375e+002 5.3266e+002 2.1285e+003 7.5058e+003 2.4388e+004 7.0143e+004 1.7934e+005 4.0256e+005 7.7445e+005 1.2470e+006 1.6044e+006 1.5283e+006 9.0402e+005 1.6909e+005 6.2052e+004 5.9353e+005 7.5235e+005 1.8636e+005 8.5700e+004 5.6615e+005 2.3750e+005 8.7856e+004 4.1672e+005 1.2560e+004 8.9205e+005 2.9129e+004 2.6838e+005
          12 6.5286e-037 4.1381e-022 1.6442e-018 6.3306e-031 1.6630e-016 1.4206e-014 1.8654e-022 7.4597e-013 2.7313e-011 2.5045e-013 5.2809e-010 9.2947e-009 1.0621e-008 2.5446e-007 2.0433e-006 1.1086e-005 8.5752e-005 6.8373e-004 3.8634e-003 3.1163e-002 1.6731e-001 9.3139e-001 5.1951e+000 2.5777e+001 1.1960e+002 5.0561e+002 1.9795e+003 6.8457e+003 2.1732e+004 6.1039e+004 1.5197e+005 3.3066e+005 6.1335e+005 9.4479e+005 1.1473e+006 1.0042e+006 5.0732e+005 5.0116e+004 1.0535e+005 4.9024e+005 4.6427e+005 5.5287e+004 1.3287e+005 4.0475e+005 8.0791e+004 1.4000e+005 2.7655e+005 1.2506e+004 1.3667e+005 4.9092e+005 4.0088e+005
          13 7.7812e-037 6.3870e-021 2.3761e-017 1.5133e-029 2.2949e-015 1.8349e-013 2.9480e-021 9.0125e-012 3.0837e-010 3.0211e-012 5.6885e-009 9.2491e-008 1.0632e-007 2.3489e-006 1.7849e-005 9.3421e-005 6.8396e-004 5.0913e-003 2.7605e-002 2.0246e-001 1.0369e+000 5.4058e+000 2.7770e+001 1.2736e+002 5.4220e+002 2.0956e+003 7.4134e+003 2.3230e+004 6.5663e+004 1.6327e+005 3.5401e+005 6.5445e+005 9.9885e+005 1.2004e+006 1.0309e+006 4.9998e+005 4.0411e+004 1.2651e+005 5.2203e+005 4.6516e+005 4.6845e+004 1.4666e+005 4.1095e+005 8.2955e+004 1.2685e+005 2.8897e+005 2.1033e+003 2.7992e+005 1.8368e+003 8.2251e+003 6.5719e+005
          14 1.0862e-035 8.1652e-020 2.8550e-016 2.9789e-028 2.6345e-014 1.9724e-012 3.8707e-020 9.0647e-011 2.8988e-009 3.0305e-011 5.1003e-008 7.6643e-007 8.8540e-007 1.8056e-005 1.2985e-004 6.5523e-004 4.5403e-003 3.1566e-002 1.6402e-001 1.0961e+000 5.3452e+000 2.6071e+001 1.2338e+002 5.2264e+002 2.0402e+003 7.1998e+003 2.3001e+004 6.5022e+004 1.6311e+005 3.5598e+005 6.6326e+005 1.0209e+006 1.2364e+006 1.0736e+006 5.3148e+005 4.7621e+004 1.2160e+005 5.3008e+005 4.8965e+005 5.7579e+004 1.3414e+005 4.2040e+005 1.0831e+005 9.6262e+004 3.1277e+005 3.9710e+003 2.4486e+005 2.4649e+004 2.3919e+005 2.3288e+004 6.8114e+004
          15 3.0992e-034 8.8296e-019 2.9154e-015 4.9682e-027 2.5726e-013 1.8052e-011 4.3138e-019 7.7687e-010 2.3235e-008 2.5874e-010 3.8992e-007 5.4211e-006 6.2873e-006 1.1854e-004 8.0717e-004 3.9253e-003 2.5752e-002 1.6738e-001 8.3262e-001 5.0843e+000 2.3568e+001 1.0750e+002 4.6902e+002 1.8345e+003 6.5649e+003 2.1129e+004 6.0917e+004 1.5466e+005 3.4276e+005 6.4981e+005 1.0225e+006 1.2714e+006 1.1470e+006 6.0869e+005 7.5669e+004 9.3467e+004 5.1907e+005 5.4094e+005 9.2392e+004 9.9561e+004 4.2969e+005 1.6132e+005 5.4586e+004 3.3304e+005 3.5791e+004 1.9043e+005 1.0969e+005 1.2590e+005 4.5692e+004 2.7871e+005 7.0149e+004
          16 2.4985e-032 8.2637e-018 2.5895e-014 7.1536e-026 2.1867e-012 1.4390e-010 4.1788e-018 5.8008e-009 1.6231e-007 1.9223e-009 2.5971e-006 3.3428e-005 3.8881e-005 6.7855e-004 4.3751e-003 2.0493e-002 1.2730e-001 7.7388e-001 3.6806e+000 2.0584e+001 9.0518e+001 3.8577e+002 1.5518e+003 5.5990e+003 1.8347e+004 5.3741e+004 1.3950e+005 3.1606e+005 6.1384e+005 9.9547e+005 1.2877e+006 1.2266e+006 7.2032e+005 1.3062e+005 5.3039e+004 4.7805e+005 5.9974e+005 1.5619e+005 5.3161e+004 4.1869e+005 2.3951e+005 1.5397e+004 3.2712e+005 1.0430e+005 1.1090e+005 2.1030e+005 3.1059e+004 1.7544e+005 5.6585e+004 9.7511e+003 4.2975e+005
          17 2.3128e-020 1.9366e-015 1.0373e-013 7.8171e-018 1.2725e-011 7.6064e-010 2.1253e-016 2.9511e-008 7.8746e-007 9.7225e-009 1.2188e-005 1.4869e-004 1.7319e-004 2.8656e-003 1.7787e-002 8.1130e-002 4.8508e-001 2.8154e+000 1.2966e+001 6.8288e+001 2.8908e+002 1.1742e+003 4.4628e+003 1.5208e+004 4.6818e+004 1.2818e+005 3.0852e+005 6.4254e+005 1.1302e+006 1.6228e+006 1.7870e+006 1.3363e+006 4.7942e+005 6.6859e+002 3.8076e+005 8.6781e+005 5.0584e+005 2.5683e+003 3.7323e+005 5.5225e+005 4.0136e+004 2.6118e+005 3.8156e+005 1.3357e+003 3.5974e+005 4.8351e+004 2.4716e+005 3.8961e+004 2.0825e+005 5.0407e+004 1.5090e+005
          18 2.1480e-030 6.7377e-017 2.0156e-013 9.8624e-025 1.6304e-011 1.0072e-009 3.5436e-017 3.8067e-008 9.9719e-007 1.2537e-008 1.5214e-005 1.8149e-004 2.1148e-004 3.4221e-003 2.0903e-002 9.4273e-002 5.5466e-001 3.1571e+000 1.4340e+001 7.3664e+001 3.0677e+002 1.2208e+003 4.5303e+003 1.5067e+004 4.5166e+004 1.2013e+005 2.7987e+005 5.6175e+005 9.4560e+005 1.2845e+006 1.3106e+006 8.6515e+005 2.2574e+005 1.4520e+004 4.0359e+005 6.5303e+005 2.5758e+005 1.1811e+004 3.7374e+005 3.3802e+005 3.9194e+002 2.8048e+005 2.0492e+005 3.2960e+004 2.7602e+005 1.8549e+003 2.2129e+005 8.3720e+002 1.7112e+005 2.3927e+004 5.8233e+004
          19 1.9516e-030 4.8664e-016 1.3996e-012 1.0819e-023 1.0854e-010 6.2996e-009 2.6786e-016 2.2332e-007 5.4791e-006 7.3002e-008 7.9686e-005 8.8177e-004 1.0281e-003 1.5447e-002 8.9409e-002 3.8803e-001 2.1627e+000 1.1533e+001 4.9963e+001 2.3629e+002 9.3003e+002 3.4524e+003 1.1817e+004 3.6176e+004 9.8998e+004 2.3821e+005 4.9547e+005 8.7189e+005 1.2504e+006 1.3761e+006 1.0268e+006 3.6605e+005 3.5681e+002 2.9686e+005 6.7211e+005 3.9135e+005 2.0740e+003 2.8647e+005 4.3085e+005 3.5701e+004 1.9065e+005 3.0817e+005 8.0349e+001 2.6515e+005 6.9348e+004 1.5027e+005 8.8611e+004 1.3084e+005 1.4738e+004 1.5284e+005 1.5350e+002
          20 1.2788e-029 3.1282e-015 8.7210e-012 1.1017e-022 6.4913e-010 3.5434e-008 1.8151e-015 1.1793e-006 2.7120e-005 3.8214e-007 3.7597e-004 3.8636e-003 4.5021e-003 6.2928e-002 3.4530e-001 1.4415e+000 7.6135e+000 3.8077e+001 1.5714e+002 6.8602e+002 2.5476e+003 8.8142e+003 2.7826e+004 7.8297e+004 1.9515e+005 4.2301e+005 7.7995e+005 1.1872e+006 1.4148e+006 1.1947e+006 5.5594e+005 3.4755e+004 1.7353e+005 6.3752e+005 5.4085e+005 5.1519e+004 1.6814e+005 4.8454e+005 1.3727e+005 8.1812e+004 3.6953e+005 4.8552e+004 1.7423e+005 1.9789e+005 3.7945e+004 2.1513e+005 1.7599e+004 1.5097e+005 6.7279e+004 8.7474e+003 1.9257e+005
          21 1.7589e-028 1.8039e-014 4.9232e-011 1.0169e-021 3.5208e-009 1.8092e-007 1.1137e-014 5.6566e-006 1.2200e-004 1.8146e-006 1.6119e-003 1.5398e-002 1.7910e-002 2.3325e-001 1.2137e+000 4.8713e+000 2.4385e+001 1.1445e+002 4.4938e+002 1.8149e+003 6.3459e+003 2.0438e+004 5.9466e+004 1.5343e+005 3.4706e+005 6.7343e+005 1.0892e+006 1.4062e+006 1.3374e+006 7.8005e+005 1.3786e+005 6.1968e+004 5.3397e+005 6.6591e+005 1.7560e+005 5.4997e+004 4.5958e+005 2.8954e+005 6.9019e+003 3.4288e+005 1.7585e+005 5.5754e+004 2.9584e+005 3.5978e+003 2.3175e+005 2.6046e+004 1.8334e+005 4.7189e+003 1.4465e+005 3.9715e+004 1.5769e+004
          22 7.2962e-027 9.3935e-014 2.5420e-010 8.3634e-021 1.7488e-008 8.4692e-007 6.2450e-014 2.4899e-005 5.0403e-004 7.8965e-006 6.3466e-003 5.6430e-002 6.5432e-002 7.9550e-001 3.9272e+000 1.5147e+001 7.1891e+001 3.1695e+002 1.1824e+003 4.4276e+003 1.4550e+004 4.3566e+004 1.1672e+005 2.7541e+005 5.6280e+005 9.6980e+005 1.3562e+006 1.4432e+006 1.0223e+006 3.2011e+005 2.2446e+003 3.7422e+005 7.2639e+005 3.6537e+005 2.2027e+002 3.4821e+005 4.4320e+005 2.3884e+004 2.2627e+005 3.2506e+005 4.7694e+001 2.8143e+005 1.0049e+005 1.2044e+005 1.6506e+005 6.1678e+004 1.3280e+005 8.6590e+004 2.6316e+004 1.1713e+005 9.4230e+003
          23 8.3769e-016 5.6570e-009 5.0684e-009 9.2488e-013 1.2849e-007 2.7524e-006 9.0369e-012 8.6655e-005 1.6592e-003 2.6991e-005 2.0231e-002 1.7142e-001 1.9814e-001 2.3007e+000 1.0958e+001 4.1118e+001 1.8818e+002 7.9515e+002 2.8621e+003 1.0187e+004 3.2046e+004 9.1198e+004 2.3068e+005 5.1091e+005 9.7054e+005 1.5323e+006 1.9173e+006 1.7427e+006 9.3775e+005 1.2161e+005 1.3651e+005 7.9277e+005 8.5644e+005 1.6927e+005 1.2310e+005 6.5594e+005 3.3013e+005 2.8822e+004 4.9346e+005 1.9622e+005 1.0425e+005 3.9593e+005 1.9945e+003 3.2008e+005 4.2905e+004 2.3813e+005 2.7811e+004 2.1715e+005 7.9267e+003 8.2452e+004 4.3288e+004
          24 2.8429e-025 4.4382e-013 1.2009e-009 7.8890e-020 7.9595e-008 3.6367e-006 3.2019e-013 1.0062e-004 1.9131e-003 3.1503e-005 2.2954e-002 1.9017e-001 2.1954e-001 2.4960e+000 1.1695e+001 4.3324e+001 1.9500e+002 8.0806e+002 2.8604e+003 9.9489e+003 3.0662e+004 8.5214e+004 2.0984e+005 4.5110e+005 8.2763e+005 1.2524e+006 1.4827e+006 1.2412e+006 5.6867e+005 3.1817e+004 1.9204e+005 6.8166e+005 5.7006e+005 5.3075e+004 1.7995e+005 5.1878e+005 1.5539e+005 7.7197e+004 3.9785e+005 7.2858e+004 1.5325e+005 2.5612e+005 9.0092e+003 2.5959e+005 2.9572e+003 2.0983e+005 5.6354e+002 1.6439e+005 3.2323e+004 2.3947e+004 1.1151e+005
          25 1.6836e-025 1.8934e-012 5.2674e-009 5.1827e-019 3.3677e-007 1.4535e-005 1.5240e-012 3.7882e-004 6.7701e-003 1.1692e-004 7.7401e-002 5.9822e-001 6.8668e-001 7.3149e+000 3.2541e+001 1.1573e+002 4.9408e+002 1.9257e+003 6.4597e+003 2.0900e+004 6.0284e+004 1.5520e+005 3.5046e+005 6.8309e+005 1.1159e+006 1.4606e+006 1.4179e+006 8.5940e+005 1.7297e+005 4.7879e+004 5.3364e+005 7.2505e+005 2.2592e+005 3.6597e+004 4.6645e+005 3.5576e+005 2.1316e+002 3.3320e+005 2.4808e+005 2.1695e+004 3.2619e+005 4.1557e+004 1.8774e+005 1.2161e+005 1.0083e+005 1.1747e+005 1.0146e+005 4.1695e+004 1.3329e+005 1.6518e+004 4.7637e+001
          26 7.4539e-025 7.2808e-012 2.1327e-008 3.3753e-018 1.3175e-006 5.3784e-005 6.6929e-012 1.3217e-003 2.2222e-002 4.0155e-004 2.4206e-001 1.7475e+000 1.9918e+000 1.9918e+001 8.4160e+001 2.8719e+002 1.1632e+003 4.2669e+003 1.3544e+004 4.0810e+004 1.0992e+005 2.6152e+005 5.3975e+005 9.4795e+005 1.3637e+006 1.5102e+006 1.1418e+006 4.1934e+005 1.2827e+003 3.1629e+005 7.5415e+005 4.7111e+005 7.7317e+003 2.9243e+005 5.1506e+005 7.4973e+004 1.6074e+005 3.9800e+005 2.3583e+004 2.2894e+005 2.0927e+005 3.7836e+004 2.6286e+005 1.8980e+002 2.2517e+005 3.5031e+001 1.8026e+005 1.8698e+004 7.3485e+004 9.8787e+004 8.2202e+003
          27 7.9357e-024 2.5228e-011 8.0879e-008 1.9945e-017 4.8360e-006 1.8696e-004 2.7529e-011 4.3362e-003 6.8643e-002 1.2949e-003 7.1234e-001 4.8093e+000 5.4355e+000 5.1117e+001 2.0521e+002 6.7155e+002 2.5808e+003 8.9118e+003 2.6727e+004 7.5046e+004 1.8826e+005 4.1269e+005 7.7499e+005 1.2163e+006 1.5169e+006 1.3748e+006 7.3642e+005 9.3982e+004 1.1093e+005 6.3658e+005 6.9319e+005 1.4195e+005 9.3099e+004 5.2793e+005 2.8407e+005 1.6050e+004 3.9300e+005 1.9014e+005 5.8560e+004 3.3791e+005 1.6572e+004 2.2825e+005 9.7609e+004 1.2542e+005 1.1631e+005 1.0317e+005 6.1174e+004 1.3685e+005 1.5857e+002 6.4935e+004 8.3797e+004
          28 2.7313e-022 7.5628e-011 2.8634e-007 8.5612e-017 1.6599e-005 6.0862e-004 1.0567e-010 1.3338e-002 1.9898e-001 3.9089e-003 1.9673e+000 1.2437e+001 1.3919e+001 1.2334e+002 4.7061e+002 1.4762e+003 5.3831e+003 1.7505e+004 4.9528e+004 1.2962e+005 3.0204e+005 6.0785e+005 1.0326e+006 1.4325e+006 1.5155e+006 1.0650e+006 3.2794e+005 3.3105e+003 4.0630e+005 7.8557e+005 4.0210e+005 1.4356e+001 3.6771e+005 4.9809e+005 3.8310e+004 2.2078e+005 3.8683e+005 6.8065e+003 2.7386e+005 1.8182e+005 6.0919e+004 2.6514e+005 1.7819e+003 2.3749e+005 2.6430e+002 1.9555e+005 5.9739e+003 1.2309e+005 7.6912e+004 6.3197e+002 2.0667e+004
          29 5.0760e-011 7.1211e-003 6.7037e-003 1.2963e-006 3.8040e-003 5.4461e-004 2.3510e-007 3.6041e-002 5.9994e-001 1.0395e-002 5.2204e+000 3.2392e+001 3.6014e+001 3.0279e+002 1.1147e+003 3.3849e+003 1.1870e+004 3.6870e+004 9.9807e+004 2.4756e+005 5.4477e+005 1.0249e+006 1.6069e+006 2.0121e+006 1.8421e+006 1.0059e+006 1.3875e+005 1.3408e+005 8.3584e+005 9.4809e+005 2.1528e+005 1.0610e+005 7.0041e+005 4.1658e+005 1.1510e+004 5.1298e+005 2.9508e+005 5.4045e+004 4.6401e+005 4.6560e+004 2.7155e+005 1.8707e+005 1.1527e+005 2.2462e+005 7.3744e+004 1.7011e+005 1.1260e+005 4.5192e+004 1.6672e+005 3.5045e+004 1.4769e+002
          30 2.1583e-020 2.6557e-010 9.4757e-007 2.6390e-015 5.3647e-005 1.8675e-003 3.8170e-010 3.8711e-002 5.4474e-001 1.1117e-002 5.1302e+000 3.0406e+001 3.3651e+001 2.8147e+002 1.0209e+003 3.0676e+003 1.0613e+004 3.2499e+004 8.6597e+004 2.1112e+005 4.5547e+005 8.3760e+005 1.2771e+006 1.5426e+006 1.3389e+006 6.6033e+005 5.7033e+004 1.5969e+005 6.9452e+005 6.6723e+005 1.0116e+005 1.3570e+005 5.5789e+005 2.4521e+005 3.4713e+004 4.2233e+005 1.6201e+005 8.3243e+004 3.4424e+005 9.4926e+003 2.4766e+005 9.4220e+004 1.3152e+005 1.2912e+005 9.3471e+004 9.2381e+004 1.1762e+005 1.2844e+004 1.2413e+005 4.6369e+004 2.7176e+001
          31 9.8168e-021 5.1540e-010 2.9799e-006 6.2235e-015 1.6404e-004 5.4334e-003 1.3005e-009 1.0665e-001 1.4170e+000 2.9966e-002 1.2712e+001 7.0722e+001 7.7290e+001 6.1136e+002 2.1082e+003 6.0647e+003 1.9904e+004 5.7387e+004 1.4375e+005 3.2615e+005 6.4905e+005 1.0844e+006 1.4689e+006 1.5124e+006 1.0208e+006 2.8262e+005 1.1532e+004 4.5716e+005 8.0145e+005 3.7007e+005 2.2872e+003 4.0738e+005 4.9289e+005 2.6263e+004 2.5052e+005 3.8600e+005 3.2065e+003 2.9425e+005 1.7924e+005 6.7029e+004 2.7564e+005 1.0806e+003 2.4793e+005 3.0385e+003 2.0666e+005 1.1736e+001 1.6233e+005 3.3024e+004 4.3098e+004 9.6122e+004 4.3857e+004
          32 4.5253e-020 8.1883e-010 8.7971e-006 2.8380e-014 4.7345e-004 1.4943e-002 4.1774e-009 2.7809e-001 3.4917e+000 7.6325e-002 2.9838e+001 1.5600e+002 1.6813e+002 1.2597e+003 4.1307e+003 1.1368e+004 3.5384e+004 9.6008e+004 2.2563e+005 4.7556e+005 8.6905e+005 1.3095e+006 1.5537e+006 1.3214e+006 6.2912e+005 4.4488e+004 1.8286e+005 7.2247e+005 6.6371e+005 9.0040e+004 1.5228e+005 5.7465e+005 2.4006e+005 4.0516e+004 4.3720e+005 1.6287e+005 8.7204e+004 3.5638e+005 1.1647e+004 2.5008e+005 1.1026e+005 1.1992e+005 1.5817e+005 7.0274e+004 1.3455e+005 8.3231e+004 5.7225e+004 1.3088e+005 2.9474e+003 4.5837e+004 4.9899e+004
