   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20
           0 9.7606e+005 1.5218e+003 4.2655e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 4.9546e+004 4.3386e+005 1.1364e+001 1.4110e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 2.7696e+003 5.3294e+005 9.3883e+003 9.5753e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 8.0252e+002 4.1837e+003 8.2712e+005 1.5516e+004 1.5099e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 1.4995e+003 3.1553e+004 2.0960e+005 4.2942e+005 3.6631e+004 1.6872e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 4.8226e+001 7.3429e+002 5.8925e+004 6.6438e+005 1.3907e+005 3.6776e+004 1.5821e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 5.6833e+002 1.3016e+004 5.6930e+004 9.4916e+003 6.7257e+005 3.2633e+004 3.4167e+004 1.4373e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 1.8221e+002 4.5562e+002 7.9063e+003 1.5379e+005 2.3223e+005 4.7422e+005 1.7747e+003 2.7083e+004 1.2870e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 6.0060e+001 4.5509e+003 4.8814e+004 7.8348e+004 1.4623e+004 4.3219e+005 2.6293e+005 2.1661e+003 1.9880e+004 1.1045e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 2.4005e+002 4.8540e+003 1.2058e+004 4.1670e+003 1.6304e+005 4.5133e+004 4.5961e+005 1.1271e+005 1.0716e+004 1.3107e+004 9.3198e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 9.6911e+001 4.0430e+002 2.8281e+003 6.9733e+004 8.8135e+004 4.2904e+004 2.1284e+005 3.4313e+005 3.1996e+004 1.7481e+004 7.2530e+003 7.5608e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 1.2986e-001 7.1012e+002 1.8799e+004 6.0940e+004 1.6868e+003 1.3531e+005 1.0066e+004 3.1185e+005 1.8943e+005 3.0003e+003 1.9150e+004 3.0642e+003 5.7419e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 3.9496e+001 2.1790e+003 1.7237e+004 1.4047e+004 2.4940e+004 9.3939e+004 3.0974e+004 1.2159e+005 2.7281e+005 7.1886e+004 1.1372e+003 1.5935e+004 7.1859e+002 3.9672e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 7.3676e+001 1.9130e+003 6.6003e+003 1.0234e+002 5.6287e+004 2.4621e+004 8.7210e+004 1.2616e+004 2.0711e+005 1.5498e+005 1.3455e+004 7.1330e+003 9.8771e+003 2.3729e+000 2.3599e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 6.2536e+001 9.3681e+002 8.1272e+002 8.1207e+003 5.1516e+004 3.7842e+002 8.7018e+004 3.5865e+003 1.0306e+005 1.7085e+005 5.2001e+004 4.5982e+000 9.5981e+003 4.0704e+003 2.8890e+002 1.1225e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
