   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28
           0 3.3716e+007 6.7542e+005 5.6994e+003 5.1060e+000 2.5014e-001 2.8721e-002 6.4221e-003 5.0650e-003 1.5244e-003 1.8392e-004 1.2729e-004 5.6455e-006 2.9173e-007 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 7.8285e+005 3.1612e+007 1.5536e+006 2.3185e+004 5.9555e+001 1.5281e+000 8.1390e-002 8.1239e-005 2.9552e-003 2.8121e-003 7.6849e-005 1.7137e-004 7.9632e-006 1.9716e-006 3.4564e-008 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 1.1307e+004 1.8312e+006 2.8865e+007 2.6542e+006 6.3884e+004 3.4180e+002 5.1449e+000 2.2683e-001 7.3513e-003 7.4557e-002 1.8826e-002 1.6257e-004 1.8484e-003 1.6588e-005 7.4452e-005 9.0439e-007 7.5768e-008 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 8.4663e+001 5.1471e+004 3.1742e+006 2.5371e+007 3.9635e+006 1.4684e+005 1.4832e+003 2.4495e+001 7.9498e-002 1.8842e-002 2.7099e-002 2.9639e-003 2.1636e-003 8.8795e-005 2.4830e-004 2.7052e-006 8.7550e-006 1.4939e-007 2.9857e-009 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 1.7007e+000 9.0887e+002 1.5056e+005 4.7984e+006 2.1044e+007 5.4437e+006 3.0898e+005 5.6353e+003 1.1459e+002 4.1714e-002 7.7094e-002 6.5815e-002 1.0364e-002 8.8130e-003 3.9864e-005 2.0804e-003 5.6760e-005 1.5630e-004 5.5925e-005 2.5091e-006 6.3430e-009 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
