   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19
           0 1.0609e+007 5.5698e+005 8.3976e+003 1.1712e+003 4.1826e+002 6.2876e+002 1.8593e+002 1.6491e+001 8.1187e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 1.5399e+004 9.1074e+006 1.0035e+006 3.8914e+002 3.7089e+002 6.6011e+002 5.6420e+002 1.6824e+002 1.9868e+001 3.3942e-001 5.4298e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 2.6971e+005 3.7638e+004 8.7436e+006 1.5424e+006 2.2844e+004 1.9177e+003 2.7960e+002 2.6328e+002 1.3386e+002 3.4273e+001 3.7626e+000 1.1819e-001 1.3030e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 1.2149e+005 1.5087e+005 4.4319e+005 7.5103e+006 2.4114e+006 1.0623e+005 9.6641e+003 3.8061e+002 1.3651e+002 1.5654e+002 6.1279e+001 1.4912e+001 2.1780e+000 1.3339e-001 9.7147e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
