0 1.95924e+007
1 3.47218e+007
2 3.44708e+007
3 3.47583e+007
4 3.70464e+007
5 3.76424e+007
6 3.7469e+007
7 3.77186e+007
8 3.81758e+007
9 3.81764e+007
10 3.76325e+007
11 3.68296e+007
12 3.56788e+007
13 3.40439e+007
14 3.21847e+007
15 2.98147e+007
16 2.49418e+007
17 2.02127e+007
18 1.71425e+007
19 1.40268e+007
20 3.60667e+007
21 1.29183e+007
22 7.47324e+006
23 1.00377e+007
24 6.19996e+007
25 3.75003e+007
26 1.06852e+007
