0 3.69472e+007
1 4.02147e+007
2 4.41978e+007
3 4.90003e+007
4 5.51041e+007
5 6.30506e+007
6 7.36481e+007
7 8.75804e+007
8 8.34464e+007
9 5.11234e+007
10 4.35941e+007
11 3.51087e+007
12 2.96337e+007
13 2.67956e+007
14 2.40919e+007
15 2.1927e+007
16 2.01125e+007
17 1.84334e+007
18 1.67353e+007
19 1.49559e+007
20 1.31304e+007
21 1.11527e+007
22 9.16934e+006
23 7.08948e+006
24 5.24459e+006
25 3.8015e+006
26 2.81192e+006
27 2.08266e+006
28 1.45817e+006
29 873530
