   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44
          10 1.2589e+005 4.2684e+004 1.4462e+006 1.2872e+006 7.7221e+005 1.8687e+005 4.4714e+004 3.6547e+004 6.2640e+004 2.8859e+005 2.8010e+004 1.5217e+004 7.3764e+002 2.5065e+004 1.4711e+003 2.5291e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 5.0671e+003 6.3779e+005 2.3746e+006 4.8126e+003 1.7141e+006 4.6507e+004 2.0909e+005 4.4934e+001 1.6049e+004 1.1658e+005 2.1904e+005 9.6881e+003 1.3163e+004 9.0255e+002 1.8900e+004 1.5827e+003 1.5778e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 6.0953e+004 9.4600e+005 8.2139e+005 9.6894e+005 8.0111e+005 1.2731e+006 8.5979e+002 1.7896e+005 9.4282e+002 9.1508e+000 1.3770e+005 1.9986e+005 1.6856e+004 6.2931e+003 6.9234e+001 1.1631e+004 2.6001e+003 4.7526e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 4.0088e+004 2.1951e+005 2.5038e+004 1.3333e+006 5.3248e+004 1.3450e+006 6.1637e+005 7.2256e+004 1.7675e+005 8.5978e+001 1.1424e+001 1.1198e+005 1.6674e+005 1.6384e+004 6.7184e+003 5.7486e+002 6.5175e+003 3.2665e+003 8.4059e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 5.9144e+003 6.8766e+002 4.4559e+005 3.8100e+005 9.1133e+005 1.9093e+005 1.3472e+006 1.5226e+005 1.7567e+005 1.1148e+005 1.5167e+003 3.7278e+002 1.0625e+005 1.3398e+005 1.1845e+004 6.4441e+003 1.2948e+003 3.7005e+003 3.0867e+003 5.3924e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 3.7238e+002 7.0443e+004 3.8940e+005 1.7014e+003 1.0170e+006 1.6508e+005 7.6970e+005 9.6198e+005 6.8771e+003 2.1878e+005 6.6366e+004 1.9953e+003 3.2641e+003 1.0297e+005 1.1145e+005 1.0258e+004 4.9469e+003 1.7886e+003 1.7855e+003 2.5872e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 3.6692e+003 7.1090e+004 8.1484e+004 2.1464e+005 3.0576e+005 7.8896e+005 2.2430e+004 1.0856e+006 5.1648e+005 1.9927e+004 2.2203e+005 3.9206e+004 1.9814e+003 5.9994e+003 9.3441e+004 9.3297e+004 9.4401e+003 3.7723e+003 2.3497e+003 6.0819e+002 1.9898e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 2.7794e+003 1.9330e+004 2.6831e+003 2.6928e+005 1.7683e+002 7.0356e+005 2.7600e+005 3.2685e+005 1.0313e+006 1.8931e+005 8.9804e+004 1.9356e+005 1.8878e+004 2.2082e+003 8.1602e+003 8.3562e+004 7.7437e+004 8.2164e+003 2.9847e+003 2.7220e+003 1.0454e+002 1.4220e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 5.4435e+002 1.5495e+001 5.1474e+004 1.0872e+005 1.4557e+005 2.0436e+005 6.8156e+005 6.4603e+003 6.9026e+005 7.5508e+005 3.0695e+004 1.5496e+005 1.4910e+005 7.1740e+003 1.8460e+003 1.0756e+004 7.5361e+004 6.4488e+004 7.0762e+003 2.3051e+003 2.8219e+003 1.3635e+000 9.4578e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 1.8564e+001 5.8922e+003 5.5334e+004 5.6942e+003 2.2315e+005 1.5315e+001 5.3050e+005 3.3612e+005 1.0546e+005 8.5977e+005 4.3607e+005 1.3078e+003 1.8898e+005 1.0578e+005 2.0826e+003 1.1198e+003 1.3187e+004 6.7515e+004 5.3995e+004 6.2368e+003 1.6965e+003 2.7544e+003 1.0921e+002 5.7636e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 3.6329e+002 8.6745e+003 2.0586e+004 1.3526e+004 1.2431e+005 9.5239e+004 1.5114e+005 5.7407e+005 5.1344e+004 3.8268e+005 7.9675e+005 1.8865e+005 3.7654e+004 1.9222e+005 6.9919e+004 2.8539e+002 5.1751e+002 1.5028e+004 6.0032e+004 4.5378e+004 5.5762e+003 1.2008e+003 2.5918e+003 3.2273e+002 3.1657e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          21 4.0718e+002 4.2500e+003 8.5559e+002 3.8279e+004 2.1209e+004 1.7097e+005 1.1297e+002 3.9840e+005 3.5274e+005 1.6787e+004 6.1455e+005 5.9310e+005 4.7824e+004 9.1574e+004 1.7315e+005 4.2458e+004 2.1065e+001 1.5846e+002 1.6162e+004 5.3038e+004 3.8165e+004 4.9739e+003 8.2672e+002 2.3649e+003 5.6421e+002 1.5415e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          22 1.6381e+002 4.6843e+002 3.0061e+003 3.1413e+004 1.6821e+003 1.1994e+005 6.7086e+004 1.1210e+005 4.7575e+005 1.0149e+005 1.8141e+005 6.9188e+005 3.5781e+005 9.6121e+002 1.3513e+005 1.4189e+005 2.3303e+004 3.6855e+002 2.9249e+000 1.6944e+004 4.6771e+004 3.2150e+004 4.4265e+003 5.4908e+002 2.0972e+003 7.8231e+002 6.4122e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          23 9.1648e+000 2.3704e+002 8.1965e+003 1.1042e+004 2.2974e+004 3.6466e+004 1.3527e+005 3.5257e+002 3.1011e+005 3.3991e+005 7.2247e+001 3.9707e+005 6.1815e+005 1.6662e+005 1.4283e+004 1.5707e+005 1.0749e+005 1.1387e+004 7.6437e+002 8.8668e+001 1.7418e+004 4.1125e+004 2.7097e+004 3.9395e+003 3.4511e+002 1.8145e+003 9.5346e+002 2.0790e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          24 2.3376e+001 1.2543e+003 7.0945e+003 5.1964e+002 3.1890e+004 7.5879e+002 1.1331e+005 4.5809e+004 9.1155e+004 3.9493e+005 1.3281e+005 7.5723e+004 5.3914e+005 4.5541e+005 4.9754e+004 5.3172e+004 1.5740e+005 7.5577e+004 4.6773e+003 9.6522e+002 4.0654e+002 1.7606e+004 3.6119e+004 2.2885e+004 3.5170e+003 1.9933e+002 1.5376e+003 1.0714e+003 4.1613e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          25 7.9266e+001 1.4293e+003 2.8351e+003 1.6372e+003 2.0712e+004 8.5485e+003 4.9181e+004 1.0453e+005 1.1636e+003 2.5054e+005 3.0955e+005 9.4001e+003 2.4310e+005 5.5870e+005 2.7550e+005 3.3257e+003 9.2721e+004 1.4202e+005 4.9625e+004 1.4163e+003 9.4918e+002 8.8964e+002 1.7395e+004 3.1569e+004 1.9324e+004 3.1427e+003 1.0126e+002 1.2800e+003 1.1368e+003 2.0198e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          26 8.4998e+001 7.7393e+002 2.4235e+002 5.2879e+003 6.3239e+003 2.2612e+004 6.9011e+003 1.0195e+005 2.9165e+004 7.9522e+004 3.2926e+005 1.4445e+005 2.7085e+004 3.9553e+005 4.7410e+005 1.2944e+005 6.3796e+003 1.1992e+005 1.1763e+005 3.0082e+004 1.8805e+002 7.6842e+002 1.5056e+003 1.6974e+004 2.7530e+004 1.6301e+004 2.7968e+003 4.1697e+001 1.0507e+003 1.1546e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          27 4.7612e+001 1.5589e+002 2.5224e+002 5.7116e+003 1.8205e+002 2.3199e+004 1.2442e+003 5.7492e+004 7.8756e+004 2.8672e+003 2.1020e+005 2.7363e+005 2.2068e+004 1.4600e+005 4.6634e+005 3.3574e+005 3.8980e+004 3.4443e+004 1.2994e+005 9.0270e+004 1.6535e+004 1.5494e+001 5.1463e+002 2.1807e+003 1.6327e+004 2.3942e+004 1.3758e+004 2.4840e+003 1.0683e+001 8.5360e+002 1.1329e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          28 1.1270e+001 5.0927e+000 1.2124e+003 3.3785e+003 1.3360e+003 1.3682e+004 1.2310e+004 1.6488e+004 8.9454e+004 1.6487e+004 7.4813e+004 2.7819e+005 1.4080e+005 8.2702e+003 2.8536e+005 4.4211e+005 1.9465e+005 2.5705e+003 6.7598e+004 1.2466e+005 6.4313e+004 7.9210e+003 2.6169e+002 2.5621e+002 2.8998e+003 1.5526e+004 2.0676e+004 1.1557e+004 2.1955e+003 2.1248e-001 6.8840e+002 1.0812e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          29 3.9540e-002 1.6431e+002 1.6420e+003 9.8367e+002 4.0826e+003 4.2538e+003 1.9756e+004 4.3167e+002 6.2772e+004 5.6462e+004 6.2200e+003 1.8363e+005 2.3617e+005 2.9056e+004 9.0704e+004 3.7606e+005 3.4869e+005 8.5012e+004 5.3484e+003 9.3004e+004 1.0852e+005 4.2410e+004 3.1105e+003 5.5039e+002 6.9101e+001 3.6218e+003 1.4713e+004 1.7837e+004 9.6676e+003 1.9267e+003 3.8566e+000 5.5342e+002 1.0082e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          30 8.8215e+000 3.2303e+002 1.2778e+003 2.0768e+001 4.8814e+003 1.9526e+002 1.7629e+004 3.7475e+003 2.7624e+004 7.4743e+004 6.8258e+003 7.5492e+004 2.3736e+005 1.2584e+005 2.4395e+003 2.0955e+005 3.8760e+005 2.2784e+005 2.1329e+004 2.8761e+004 1.0502e+005 8.6812e+004 2.5527e+004 8.1269e+002 7.0949e+002 8.2221e-004 4.2389e+003 1.3706e+004 1.5305e+004 8.0523e+003 1.6802e+003 1.6217e+001 4.4619e+002 9.2082e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          31 2.1119e+001 3.3227e+002 6.0995e+002 2.6864e+002 3.6217e+003 6.8811e+002 1.0298e+004 1.1932e+004 5.5065e+003 6.3177e+004 3.5901e+004 1.2308e+004 1.6622e+005 1.9825e+005 2.8276e+004 6.1997e+004 3.0154e+005 3.2903e+005 1.1798e+005 2.2856e+002 5.6462e+004 1.0325e+005 6.3732e+004 1.3704e+004 5.5268e+001 6.8970e+002 7.9510e+001 4.8372e+003 1.2619e+004 1.2992e+004 6.6400e+003 1.4499e+003 3.2983e+001 3.6449e+002 8.2447e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          32 2.5678e+001 2.2532e+002 1.3198e+002 8.4303e+002 1.7464e+003 2.6070e+003 3.6518e+003 1.5662e+004 3.2412e+001 3.7530e+004 5.7089e+004 9.5575e+002 8.0591e+004 2.0269e+005 1.0286e+005 1.3048e+003 1.6254e+005 3.3011e+005 2.3075e+005 4.1626e+004 8.8316e+003 7.7302e+004 9.0937e+004 4.2803e+004 6.2344e+003 6.0930e+001 5.2077e+002 3.1393e+002 5.3490e+003 1.1549e+004 1.0948e+004 5.4216e+003 1.2349e+003 5.0753e+001 3.0487e+002 7.2541e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          33 2.1184e+001 9.9299e+001 5.3274e-001 1.1261e+003 4.3492e+002 3.6973e+003 4.1182e+002 1.3579e+004 3.9937e+003 1.4839e+004 5.7746e+004 1.7861e+004 2.2143e+004 1.5354e+005 1.5951e+005 2.0841e+004 5.0281e+004 2.4673e+005 2.9124e+005 1.2872e+005 5.1215e+003 3.1388e+004 8.6075e+004 7.2109e+004 2.5735e+004 2.1362e+003 3.2742e+002 2.9372e+002 6.8996e+002 5.6749e+003 1.0367e+004 9.0760e+003 4.3575e+003 1.0352e+003 6.5590e+001 2.6232e+002 6.2796e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          34 1.2459e+001 2.0574e+001 1.0094e+002 1.0055e+003 3.4544e+000 3.4318e+003 1.5004e+002 8.6386e+003 9.1987e+003 2.7186e+003 4.3520e+004 3.7159e+004 7.3045e+002 8.8278e+004 1.6938e+005 7.4087e+004 2.3346e+003 1.3635e+005 2.7580e+005 2.0837e+005 5.0325e+004 1.9538e+003 5.3886e+004 8.1975e+004 5.1221e+004 1.3329e+004 3.8685e+002 5.2398e+002 8.8527e+001 1.2036e+003 5.8926e+003 9.1494e+003 7.3634e+003 3.4108e+003 8.5138e+002 7.3021e+001 2.3480e+002 5.3200e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          35 4.8091e+000 6.4811e-002 2.4848e+002 6.6963e+002 1.6000e+002 2.3723e+003 1.1801e+003 4.0112e+003 1.1441e+004 2.5695e+001 2.5480e+004 4.5393e+004 4.5170e+003 3.6473e+004 1.4014e+005 1.1731e+005 9.7674e+003 4.9908e+004 2.0704e+005 2.4201e+005 1.1550e+005 8.4013e+003 1.8353e+004 6.7106e+004 6.7958e+004 3.1910e+004 5.5454e+003 2.3657e-001 5.2138e+002 9.6060e-003 1.7939e+003 5.9080e+003 7.8699e+003 5.8035e+003 2.5749e+003 6.8222e+002 7.0615e+001 2.2174e+002 4.3886e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          36 7.7574e-001 1.4739e+001 3.2590e+002 3.3545e+002 4.7369e+002 1.2480e+003 2.1140e+003 1.1850e+003 1.0402e+004 2.0497e+003 1.1307e+004 4.1564e+004 1.6546e+004 8.5032e+003 9.4464e+004 1.3028e+005 4.1272e+004 7.2414e+003 1.2423e+005 2.2334e+005 1.6492e+005 4.2348e+004 7.1779e+002 3.8885e+004 6.6749e+004 4.8324e+004 1.6474e+004 1.4816e+003 1.8885e+002 3.4608e+002 1.1278e+002 2.4030e+003 5.6709e+003 6.4922e+003 4.3505e+003 1.8438e+003 5.2376e+002 5.5469e+001 2.1775e+002 3.4876e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          37 3.8505e-002 3.6247e+001 3.1115e+002 1.1798e+002 6.6381e+002 4.7856e+002 2.3847e+003 1.1288e+002 7.6324e+003 4.6299e+003 3.4043e+003 3.1093e+004 2.5127e+004 1.7604e+002 5.2661e+004 1.1542e+005 6.8045e+004 7.1817e+002 5.8214e+004 1.7150e+005 1.7858e+005 7.9737e+004 5.0662e+003 1.4176e+004 5.0687e+004 5.3842e+004 2.8049e+004 6.3173e+003 9.7169e+001 3.8122e+002 9.9025e+001 4.7139e+002 2.9058e+003 5.1221e+003 5.0148e+003 3.0117e+003 1.2131e+003 3.7783e+002 2.8016e+001 2.1735e+002 2.6044e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
