   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29
           0 2.4265e+007 6.6945e+006 4.9747e+005 1.1836e+004 8.7846e+001 1.0489e-001 1.5499e-005 5.6532e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 9.3647e+006 9.5359e+006 9.5130e+006 1.2800e+006 4.5986e+004 4.8187e+002 1.0862e+000 5.9595e-006 7.9407e-005 2.3478e-008 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 2.6113e+006 1.0938e+007 2.4785e+006 9.7412e+006 2.1676e+006 1.1164e+005 1.6100e+003 6.1259e+000 7.7574e-003 8.2173e-005 2.3006e-007 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 6.6561e+005 5.1876e+006 8.7948e+006 1.2810e+005 8.3895e+006 3.0078e+006 2.1642e+005 4.2532e+003 2.2795e+001 6.4649e-002 7.2981e-008 6.5467e-006 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 1.6488e+005 1.8917e+006 6.5669e+006 5.4963e+006 3.3921e+005 6.2561e+006 3.6732e+006 3.6513e+005 9.7399e+003 7.6442e+001 2.0381e-001 3.7001e-005 4.5411e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 4.1768e+004 6.1956e+005 3.2468e+006 6.4970e+006 2.5384e+006 1.5936e+006 3.9538e+006 4.0573e+006 5.5957e+005 2.0234e+004 2.3064e+002 1.1121e+000 2.2439e-004 6.1382e-006 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 1.0786e+004 1.9763e+005 1.3544e+006 4.2665e+006 5.2685e+006 6.4881e+005 2.8678e+006 1.9531e+006 4.0747e+006 7.9345e+005 3.9492e+004 6.4596e+002 4.7391e+000 1.1741e-002 1.0011e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 2.7922e+003 6.2594e+004 5.2818e+005 2.2149e+006 4.6194e+006 3.4351e+006 2.4149e+003 3.5435e+006 5.8051e+005 3.6783e+006 1.0472e+006 7.3178e+004 1.7795e+003 1.9702e+001 1.0017e-001 1.0845e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 7.5889e+002 1.9726e+004 2.0026e+005 1.0391e+006 2.9547e+006 4.1639e+006 1.6095e+006 3.7947e+005 3.3440e+006 1.4038e+004 2.8704e+006 1.2785e+006 1.2973e+005 4.7864e+003 8.6018e+001 7.2526e-001 1.3377e-003 1.0581e-006 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 2.2951e+002 6.3776e+003 7.5519e+004 4.6573e+005 1.6442e+006 3.2859e+006 3.0160e+006 3.5249e+005 1.2682e+006 2.3414e+006 2.3048e+005 1.7594e+006 1.4020e+006 2.1899e+005 1.2821e+004 3.7768e+002 5.5525e+000 2.1701e-002 1.3813e-007 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 7.3963e+001 2.1839e+003 2.9060e+004 2.0539e+005 8.5380e+005 2.1387e+006 2.9741e+006 1.5429e+006 1.0935e+004 1.9677e+006 9.7962e+005 9.0141e+005 6.3612e+005 1.2791e+006 3.3934e+005 3.3557e+004 1.6805e+003 4.2894e+001 4.6466e-001 8.6416e-004 2.6315e-009 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 2.2608e+001 7.8739e+002 1.1599e+004 9.1018e+004 4.2679e+005 1.2532e+006 2.2303e+006 1.9914e+006 3.4027e+005 5.1300e+005 1.7904e+006 6.3946e+004 1.2991e+006 1.8391e+004 7.8103e+005 4.2817e+005 7.8515e+004 7.4479e+003 4.0240e+002 1.1023e+001 8.1891e-002 7.8643e-006 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
