   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26
          10 1.6029e+005 7.0812e+004 8.6958e+003 1.0283e+005 7.2541e+004 2.4639e+003 2.1964e+004 4.1650e+004 1.5433e+004 3.4346e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 7.4069e+004 1.0523e+005 6.2793e+003 4.5422e+004 9.8696e+004 3.7647e+004 2.7620e+002 2.8474e+004 3.5836e+004 1.0840e+004 1.8864e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 6.4396e+003 7.9972e+004 4.5150e+004 2.6722e+003 6.9476e+004 7.6702e+004 1.5222e+004 4.3025e+003 3.1323e+004 2.9401e+004 7.3611e+003 1.0256e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 1.1927e+004 3.0641e+004 7.8391e+004 1.1548e+004 2.2765e+004 8.0696e+004 5.2256e+004 3.4830e+003 1.0553e+004 3.1540e+004 2.3222e+004 4.8195e+003 5.5658e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 6.3758e+004 1.7839e+003 7.9206e+004 5.1838e+004 2.8136e+002 5.2602e+004 7.6365e+004 2.8350e+004 9.2276e-003 1.6717e+004 2.9566e+004 1.7616e+004 3.0167e+003 3.1827e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 1.0926e+005 6.6004e+003 5.3480e+004 8.5415e+004 1.1164e+004 1.8928e+004 7.1671e+004 5.6261e+004 1.0131e+004 2.5755e+003 2.1063e+004 2.5674e+004 1.2712e+004 1.7394e+003 2.0571e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 1.1980e+005 3.0161e+004 2.3155e+004 9.1475e+004 3.8270e+004 1.2495e+003 4.7597e+004 6.8176e+004 3.1157e+004 1.2179e+003 7.9729e+003 2.2636e+004 2.0669e+004 8.7137e+003 9.0110e+002 1.5581e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 9.8037e+004 5.1492e+004 4.2458e+003 7.2772e+004 6.0200e+004 3.2411e+003 2.1204e+004 6.0853e+004 4.8123e+004 1.1517e+004 4.6609e+002 1.2929e+004 2.1087e+004 1.5421e+004 5.5399e+003 3.9535e+002 1.6174e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 6.3267e+004 5.9504e+004 1.6959e+002 4.5025e+004 6.6760e+004 1.6056e+004 4.6856e+003 4.2645e+004 5.3330e+004 2.4788e+004 1.6736e+003 4.1027e+003 1.5651e+004 1.7559e+004 1.0667e+004 3.2745e+003 1.1798e+002 2.5904e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 3.1888e+004 5.4015e+004 5.3160e+003 2.1199e+004 5.9003e+004 2.8692e+004 1.2811e-003 2.3503e+004 4.7129e+004 3.3566e+004 7.9354e+003 2.1656e+002 8.2782e+003 1.5078e+004 1.3024e+004 6.6945e+003 1.7247e+003 7.0755e+000 6.4569e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 1.1961e+004 4.1337e+004 1.2235e+004 7.0052e+003 4.4249e+004 3.4755e+004 2.6019e+003 9.9717e+003 3.5188e+004 3.4996e+004 1.4154e+004 6.5430e+002 3.0024e+003 1.0369e+004 1.2271e+004 8.4048e+003 3.7178e+003 7.7362e+002 2.2356e+001 1.7693e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          21 2.8494e+003 2.7207e+004 1.5679e+004 1.2169e+003 2.8628e+004 3.2587e+004 6.4610e+003 2.9908e+003 2.2569e+004 2.9676e+004 1.6546e+004 2.6487e+003 5.8645e+002 5.8644e+003 9.3146e+003 8.0604e+003 4.5217e+003 1.7183e+003 2.1933e+002 7.9598e+001 3.1658e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          22 2.7718e+002 1.5451e+004 1.3936e+004 1.8192e+001 1.6019e+004 2.4239e+004 7.5300e+003 5.5015e+002 1.2492e+004 2.0582e+004 1.4080e+004 3.5947e+003 1.5656e+001 2.7836e+003 5.8386e+003 5.9624e+003 3.9690e+003 1.8273e+003 5.7090e+002 8.9008e-001 9.6266e+000 2.2444e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          23 3.1004e+000 9.0363e+003 1.0993e+004 1.0551e+002 9.2568e+003 1.7207e+004 6.8124e+003 4.8230e+001 7.1442e+003 1.3939e+004 1.0849e+004 3.4909e+003 3.7197e+001 1.3628e+003 3.6488e+003 4.1739e+003 3.0872e+003 1.6039e+003 6.2178e+002 8.7498e+001 5.2811e+001 8.6298e+001 3.6298e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          24 1.2925e+002 5.9076e+003 8.9806e+003 3.0940e+002 5.9889e+003 1.3082e+004 6.0626e+003 3.8533e+000 4.5768e+003 1.0235e+004 8.7290e+003 3.2410e+003 1.2857e+002 7.4646e+002 2.5050e+003 3.1298e+003 2.4831e+003 1.4023e+003 6.0407e+002 1.6309e+002 1.3069e+001 4.3819e-002 1.1736e+002 9.7483e-001 0.0000e+000 0.0000e+000 0.0000e+000
          25 2.5799e+002 3.8707e+003 6.9886e+003 4.2605e+002 3.8885e+003 9.6660e+003 5.0003e+003 4.6696e+001 2.9449e+003 7.3649e+003 6.7212e+003 2.7489e+003 1.8668e+002 4.1177e+002 1.7034e+003 2.2852e+003 1.9054e+003 1.1397e+003 5.2514e+002 1.8168e+002 5.2672e-002 1.3609e+001 7.2019e+001 2.2188e+001 6.3693e-007 0.0000e+000 0.0000e+000
          26 2.9156e+002 2.4321e+003 4.9882e+003 4.1679e+002 2.4252e+003 6.6523e+003 3.7117e+003 7.6480e+001 1.8228e+003 4.9713e+003 4.7624e+003 2.0785e+003 1.8760e+002 2.2191e+002 1.0997e+003 1.5582e+003 1.3451e+003 8.3611e+002 4.0278e+002 1.5638e+002 6.1439e+000 1.8096e+001 2.5209e+001 3.5794e+001 9.0799e-001 0.0000e+000 0.0000e+000
          27 2.2787e+002 1.3657e+003 3.0507e+003 3.0432e+002 1.3546e+003 3.9740e+003 2.3266e+003 6.9202e+001 1.0125e+003 2.9319e+003 2.8992e+003 1.3178e+003 1.3901e+002 1.1071e+002 6.2869e+002 9.2485e+002 8.1660e+002 5.1981e+002 2.5743e+002 1.0581e+002 9.5525e+000 1.1927e+001 6.5407e+000 2.7312e+001 2.7186e+000 4.4607e-003 0.0000e+000
          28 1.0436e+002 5.3241e+002 1.2447e+003 1.3526e+002 5.2651e+002 1.6017e+003 9.6129e+002 3.3659e+001 3.9230e+002 1.1737e+003 1.1800e+003 5.4765e+002 6.2223e+001 4.0285e+001 2.4742e+002 3.7144e+002 3.3186e+002 2.1382e+002 1.0739e+002 4.5279e+001 5.5126e+000 4.6694e+000 1.3408e+000 1.1571e+001 1.9364e+000 2.3295e-002 6.7137e-005
