   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
           0 1.9752e+006 5.5225e+003 4.3575e+002 1.0805e+001 2.1363e+000 6.0114e-003 6.3104e-003 1.9389e-002 7.6376e-005 8.7174e-004 7.2832e-007 5.2870e-007 2.0623e-007 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 6.7158e+003 2.0606e+006 2.2402e+004 2.9622e+003 1.9650e+002 2.6126e+001 1.2661e-001 8.9190e-001 9.5000e-002 2.0063e-002 5.5467e-003 1.4754e-003 6.2722e-006 1.0873e-006 1.2122e-009 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 1.2795e+003 8.3129e+003 2.2482e+006 7.7541e+004 1.6006e+004 1.6972e+003 8.2721e+001 2.1289e+001 7.3753e+000 5.2042e-001 3.0133e-001 1.0300e-001 2.6612e-003 1.2576e-002 1.0329e-003 1.3828e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 7.9802e+000 5.4558e+003 4.3537e+003 2.6313e+006 2.6690e+005 7.1467e+004 7.2269e+003 3.2849e+000 2.4141e+002 2.1942e-001 1.7998e+001 7.6418e-001 1.3062e+000 4.8404e-001 8.9750e-004 3.1294e-002 4.8694e-003 2.5585e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 3.0284e+000 1.8124e+001 1.4952e+004 6.5362e+002 3.2370e+006 7.8462e+005 2.2212e+005 1.4379e+004 6.4903e+002 4.3758e+002 1.2159e+002 1.3453e+001 2.6577e+001 6.1079e-001 1.6472e+000 9.0425e-001 5.1792e-002 8.0284e-003 9.0248e-003 7.9802e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 4.3804e+000 1.3994e+000 5.1010e+002 2.0070e+004 5.6091e+003 3.6176e+006 1.5419e+006 4.1881e+005 1.5136e+004 2.4163e+003 6.8408e+001 3.7220e+002 2.2590e+001 2.2723e+001 1.7617e+001 9.6293e-001 6.2370e-001 8.7436e-001 2.2684e-001 1.1580e-002 8.2343e-004 1.2088e-003 1.4860e-004 3.0760e-007
           6 3.4056e-001 4.0359e+001 1.4011e+002 8.6849e+003 3.4187e+003 9.8851e+004 3.2631e+006 2.1102e+006 5.8623e+005 1.4609e+004 3.1917e+003 4.5269e+001 3.0693e+002 1.3894e+002 6.3040e-003 1.7471e+001 1.0406e+001 1.0978e+000 1.0968e-001 4.6646e-001 2.7079e-001 7.7390e-002 1.3892e-002 1.7619e-003
           7 1.9536e-001 2.5173e-001 8.2088e+001 4.8856e+002 3.2720e+004 4.6828e+003 3.8338e+005 2.5962e+006 2.5885e+006 7.7721e+005 1.5092e+004 3.4533e+003 4.1873e+002 1.3030e+002 2.3756e+002 3.5900e+001 1.5931e+000 1.3279e+001 8.2324e+000 1.6599e+000 3.1343e-002 8.7752e-002 1.4604e-001 9.5620e-002
           8 4.8329e-001 2.6124e+000 1.2587e+002 3.0993e+002 1.6944e+003 2.5723e+004 6.8238e+003 7.4815e+005 1.9166e+006 2.9685e+006 9.7329e+005 1.6209e+004 2.9630e+003 9.8207e+002 3.5300e+000 2.0505e+002 1.1261e+002 1.2332e+001 1.7990e+000 8.4887e+000 6.4742e+000 2.6996e+000 7.8046e-001 1.6963e-001
           9 1.8612e-001 2.1907e-001 1.0406e-001 4.0300e+002 2.8843e+003 2.4550e+004 1.7105e+003 2.5628e+002 1.0862e+006 1.2809e+006 3.2590e+006 1.1991e+006 1.9566e+004 2.1708e+003 1.4796e+003 7.0246e+001 8.9640e+001 1.4968e+002 6.1337e+001 7.1906e+000 3.0732e-001 3.4276e+000 3.9233e+000 2.4998e+000
