   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42
          10 3.1895e-008 9.4945e-009 2.2724e-007 2.7691e-007 2.2240e-005 3.5894e-005 1.4359e-007 2.9709e-006 1.4132e-006 1.3240e-008 1.6851e-007 1.4789e-007 6.6268e-008 1.0800e-007 1.0160e-006 2.0117e-005 2.0241e-004 2.6623e-003 2.3276e-002 2.2840e-001 1.5616e+000 1.2126e+001 7.6103e+001 4.2505e+002 2.1098e+003 8.9319e+003 3.3620e+004 1.0692e+005 2.8716e+005 6.3603e+005 1.1193e+006 1.4723e+006 1.2759e+006 5.0583e+005 2.3720e+002 4.3616e+005 7.0630e+005 4.7082e+004 6.6106e+005 1.0752e+006 2.3227e+003 5.6702e+004 2.3375e+004
          11 5.0071e-018 6.1523e-022 4.8864e-017 1.1281e-016 2.5967e-015 4.3139e-018 4.8664e-014 2.9059e-013 2.8406e-012 3.3937e-011 5.8336e-010 6.1372e-009 9.8657e-008 1.2035e-006 1.6642e-005 2.1400e-004 2.1611e-003 2.4760e-002 2.0128e-001 1.7532e+000 1.1179e+001 7.6534e+001 4.2990e+002 2.1303e+003 9.2561e+003 3.4273e+004 1.0965e+005 2.9255e+005 6.3945e+005 1.1009e+006 1.3969e+006 1.1391e+006 3.9321e+005 2.6679e+003 4.3165e+005 5.8100e+005 3.7001e+004 3.1478e+005 2.1060e+005 5.4229e+005 9.7424e+005 1.6220e+005 1.7468e+004
          12 7.1130e-017 8.6019e-017 1.3312e-015 3.6943e-015 2.2750e-014 1.3930e-013 2.5170e-012 9.6710e-012 7.7568e-011 8.1452e-010 1.1930e-008 1.1623e-007 1.6498e-006 1.8379e-005 2.2727e-004 2.6105e-003 2.4103e-002 2.4262e-001 1.8095e+000 1.3871e+001 8.1431e+001 4.8650e+002 2.4149e+003 1.0468e+004 3.9213e+004 1.2427e+005 3.3051e+005 7.1517e+005 1.2113e+006 1.4965e+006 1.1654e+006 3.6136e+005 1.0301e+004 4.7930e+005 5.7436e+005 3.1444e+004 2.9940e+005 2.9801e+005 6.5383e+004 9.2459e+004 9.6056e+005 1.5966e+004 3.8888e+004
          13 1.5517e-015 2.9549e-014 1.0764e-013 3.1495e-013 2.3661e-013 2.5229e-011 1.5534e-010 2.7945e-010 1.6342e-009 1.5553e-008 1.9154e-007 1.7173e-006 2.1498e-005 2.1811e-004 2.4107e-003 2.4736e-002 2.0845e-001 1.8481e+000 1.2608e+001 8.5292e+001 4.5821e+002 2.3938e+003 1.0478e+004 3.9610e+004 1.2746e+005 3.4217e+005 7.4773e+005 1.2791e+006 1.5976e+006 1.2627e+006 4.0790e+005 6.5191e+003 4.8222e+005 6.2027e+005 5.3615e+004 2.5488e+005 3.6368e+005 1.7000e+004 3.4209e+005 4.5535e+003 1.2075e+004 4.5395e+005 1.6241e+005
          14 5.6280e-013 1.3630e-009 1.9490e-009 6.4792e-009 5.2958e-010 5.6076e-007 1.1129e-006 3.5790e-008 2.1564e-009 4.7960e-007 2.4143e-006 2.0347e-005 2.3070e-004 2.1042e-003 2.0805e-002 1.9068e-001 1.4633e+000 1.1455e+001 7.1249e+001 4.2624e+002 2.0828e+003 9.5267e+003 3.6656e+004 1.2032e+005 3.3052e+005 7.4149e+005 1.3050e+006 1.6927e+006 1.4179e+006 5.2683e+005 2.3372e+000 4.4096e+005 6.9562e+005 1.1359e+005 1.8293e+005 4.4471e+005 2.2316e+003 3.3714e+005 1.6262e+004 2.9726e+005 1.0618e+004 1.5308e+005 2.2973e+004
          15 1.4500e-004 1.9851e-001 2.7496e-001 9.2155e-001 9.4839e-002 7.9278e+001 1.4890e+002 1.7225e+000 7.3195e+000 5.9870e+000 2.3544e-001 3.3290e-001 5.8213e-001 2.6462e-001 6.9312e-003 7.3265e-002 2.4641e+000 1.1075e+001 8.2905e+001 4.6971e+002 2.3150e+003 1.0500e+004 4.0254e+004 1.3130e+005 3.5866e+005 7.9853e+005 1.3935e+006 1.7860e+006 1.4693e+006 5.2312e+005 7.4555e+002 4.8605e+005 7.2156e+005 1.0302e+005 2.1058e+005 4.5748e+005 5.0347e+002 3.5953e+005 1.1241e+004 3.0900e+005 3.6222e+003 1.0977e+005 1.9880e+004
          16 3.3071e-012 1.2431e-010 7.8582e-011 3.6253e-010 3.5460e-010 2.2265e-008 3.0155e-009 1.2840e-007 6.1036e-007 3.0269e-006 2.8984e-005 2.1362e-004 2.0587e-003 1.7182e-002 1.5121e-001 1.2374e+000 8.6294e+000 5.9745e+001 3.3766e+002 1.7889e+003 7.9011e+003 3.1646e+004 1.0659e+005 3.0189e+005 7.0101e+005 1.2895e+006 1.7676e+006 1.6123e+006 7.2184e+005 1.6542e+004 3.5200e+005 7.6950e+005 2.2905e+005 9.2871e+004 5.0121e+005 5.9837e+004 2.5371e+005 1.4715e+005 1.7115e+005 2.9345e+004 3.6314e+005 4.1781e+004 2.3783e+003
          17 1.3923e-010 1.9705e-009 5.0331e-010 4.3931e-009 7.5851e-009 1.3436e-007 1.1737e-007 3.4467e-006 9.0312e-006 3.6247e-005 2.9166e-004 1.9116e-003 1.6111e-002 1.2118e-001 9.4943e-001 6.9306e+000 4.3797e+001 2.6856e+002 1.3739e+003 6.4497e+003 2.5580e+004 8.9597e+004 2.6265e+005 6.3608e+005 1.2302e+006 1.8040e+006 1.8168e+006 9.9098e+005 9.1367e+004 2.2505e+005 8.0245e+005 4.0615e+005 1.7091e+004 4.9325e+005 1.9876e+005 1.2068e+005 3.1458e+005 2.9009e+004 2.2466e+005 8.1039e+004 1.2974e+003 3.9218e+005 5.3734e+004
          18 1.1980e-008 9.6739e-008 6.4428e-009 1.9093e-007 3.7885e-007 2.0086e-006 1.8572e-005 1.3605e-004 1.4642e-004 3.7531e-004 2.7247e-003 1.5242e-002 1.1183e-001 7.5546e-001 5.2534e+000 3.4167e+001 1.9503e+002 1.0599e+003 4.8881e+003 2.0322e+004 7.1880e+004 2.1950e+005 5.5557e+005 1.1359e+006 1.7894e+006 1.9993e+006 1.3191e+006 2.5936e+005 9.2060e+004 7.5526e+005 6.2540e+005 8.0826e+003 3.9523e+005 3.8793e+005 1.4321e+004 3.9523e+005 1.7713e+004 2.7953e+005 3.4227e+003 2.0000e+005 3.0518e+004 1.9892e+005 1.7927e+003
          19 1.0577e+004 5.6822e+004 3.3225e+001 1.0856e+005 2.1806e+005 2.2081e+005 1.4797e+007 4.1510e+007 2.0901e+006 7.7330e+005 1.6502e+006 5.6405e+004 3.5248e+004 1.3407e+005 6.3430e+004 6.2203e+003 2.4788e+003 2.0050e+004 9.2086e+003 3.0309e+004 2.6278e+003 5.7671e+004 7.1375e+004 1.6073e+005 1.6307e+005 1.6432e+005 3.4564e+004 1.8899e+002 6.7539e+004 5.5259e+004 1.6921e+004 2.4883e+004 4.0019e+004 3.6438e+003 2.9876e+004 1.4259e+004 1.1242e+004 1.4203e+004 1.2045e+004 2.1495e+003 5.6904e+003 1.2771e+004 3.1308e+003
          20 5.8608e-004 3.1233e-003 1.1299e-006 5.9665e-003 1.1986e-002 1.1565e-002 8.1549e-001 2.2377e+000 9.0548e-002 7.4188e-002 2.4190e-002 1.5212e-001 7.7974e-001 3.8815e+000 2.6677e+001 1.5022e+002 7.7341e+002 3.7314e+003 1.5418e+004 5.6701e+004 1.7746e+005 4.6997e+005 1.0157e+006 1.7212e+006 2.1320e+006 1.6729e+006 5.4057e+005 6.9180e+003 6.1056e+005 8.3116e+005 1.1561e+005 2.2514e+005 5.5051e+005 2.3510e+004 3.2634e+005 1.7366e+005 1.4439e+005 1.5918e+005 1.4659e+005 1.6315e+004 1.6889e+005 1.0180e+004 2.0338e+004
          21 6.6696e-006 2.4831e-005 1.3975e-006 4.8310e-005 9.9727e-005 3.8206e-008 6.5904e-003 4.7047e-003 1.3491e-002 5.3100e-002 1.4546e-001 7.6972e-001 4.0840e+000 2.1541e+001 1.1770e+002 6.0207e+002 2.7719e+003 1.1812e+004 4.3619e+004 1.4122e+005 3.8790e+005 8.8336e+005 1.6050e+006 2.1921e+006 2.0115e+006 9.2795e+005 3.1065e+004 3.9105e+005 9.4806e+005 3.5128e+005 5.9058e+004 5.9476e+005 1.8533e+005 1.5146e+005 3.7479e+005 8.4756e+003 3.1919e+005 3.8158e+003 2.0638e+005 7.7439e+004 7.3954e+002 2.1382e+005 1.6236e+003
          22 5.9085e-005 1.5525e-004 4.5455e-005 3.1694e-004 7.3616e-004 2.9835e-004 3.6322e-002 2.9347e-005 3.0210e-001 5.5759e-001 1.1316e+000 5.0497e+000 2.2063e+001 1.0194e+002 4.8899e+002 2.2053e+003 9.0511e+003 3.4038e+004 1.1145e+005 3.1617e+005 7.5395e+005 1.4580e+006 2.1766e+006 2.2904e+006 1.3857e+006 2.0985e+005 1.6355e+005 9.1687e+005 6.6246e+005 2.1493e+003 4.7660e+005 4.3830e+005 1.2045e+004 4.4785e+005 5.8997e+004 2.6218e+005 9.3976e+004 2.0265e+005 1.7733e+004 1.7207e+005 4.9723e+004 9.9553e+004 1.0829e+004
          23 1.9298e-003 3.4745e-003 3.0982e-003 7.6185e-003 2.2663e-002 2.4082e-002 6.6306e-001 5.7344e-001 1.1368e+001 8.7182e+000 8.4072e+000 3.5639e+001 1.1352e+002 4.5164e+002 1.8990e+003 7.4644e+003 2.7166e+004 8.9733e+004 2.5839e+005 6.3730e+005 1.3015e+006 2.0974e+006 2.4825e+006 1.8557e+006 5.4974e+005 1.7449e+004 7.3162e+005 9.4286e+005 1.2905e+005 2.4925e+005 6.3904e+005 4.6838e+004 3.2249e+005 2.8072e+005 7.3807e+004 3.0645e+005 2.9350e+004 2.1552e+005 8.1399e+004 3.3024e+004 1.2347e+005 7.0723e+001 6.7524e+004
          24 9.5675e+003 1.1868e+004 2.4297e+004 2.8251e+004 1.1593e+005 1.6964e+005 1.8562e+006 7.1831e+006 4.7670e+007 8.5037e+006 1.7324e+003 2.6100e+006 2.7800e+002 1.7209e+003 1.6572e+005 4.6861e+004 1.5500e+004 2.2945e+003 9.6833e+003 1.9000e+004 1.1224e+004 7.6578e+003 2.5146e+003 9.7381e+002 5.6307e+002 2.0257e+002 5.2997e+002 6.4085e+002 6.6548e+002 1.0905e+003 9.5687e+002 6.7833e+002 6.9792e+002 5.0752e+002 2.2256e+002 1.3727e+002 1.1474e+002 5.1053e+001 8.5437e+000 9.6259e-001 4.7540e-001 1.2658e+000 8.4628e-003
          25 3.9920e-001 4.5269e-001 1.1060e+000 1.1007e+000 4.9085e+000 7.4855e+000 6.7807e+001 3.3802e+002 1.8700e+003 1.8297e+002 6.9539e+001 5.9594e+000 5.6245e+002 1.9341e+003 6.4219e+003 2.4122e+004 7.4927e+004 2.1709e+005 5.4608e+005 1.1527e+006 1.9852e+006 2.5835e+006 2.2840e+006 1.0132e+006 2.8275e+004 4.5397e+005 1.0839e+006 4.2678e+005 4.8630e+004 6.5926e+005 2.7486e+005 1.0749e+005 4.7518e+005 5.1447e+003 3.4874e+005 4.2963e+004 2.5453e+005 1.3268e+004 2.0771e+005 3.7521e+004 1.0386e+004 1.2536e+005 3.7256e+003
          26 1.0507e-001 6.1505e-002 4.6564e-001 1.7833e-001 1.4743e+000 2.5985e+000 7.2351e+000 1.4107e+002 2.8451e+002 7.7481e+001 5.5565e+002 7.1755e+002 2.8680e+003 7.8603e+003 2.3372e+004 7.1078e+004 1.9416e+005 4.8444e+005 1.0439e+006 1.8641e+006 2.6230e+006 2.6303e+006 1.5342e+006 2.2116e+005 1.8802e+005 1.0362e+006 7.9019e+005 1.1000e+004 4.8416e+005 5.6501e+005 2.7409e+000 4.6510e+005 1.6865e+005 1.7416e+005 2.6157e+005 7.4162e+004 2.0735e+005 9.7271e+004 6.3423e+004 1.5452e+005 3.2412e+004 2.9339e+004 4.0586e+004
          27 5.7856e-001 9.7386e-002 4.0223e+000 4.4135e-001 9.9853e+000 1.8800e+001 1.0012e+001 9.9358e+002 5.5006e+002 3.0014e+003 6.1953e+003 5.4756e+003 1.6270e+004 3.2726e+004 7.9214e+004 2.0374e+005 4.6782e+005 9.9364e+005 1.7989e+006 2.6347e+006 2.9045e+006 2.0334e+006 5.6006e+005 2.8220e+004 8.3482e+005 1.0859e+006 1.8062e+005 2.2657e+005 7.4018e+005 1.1218e+005 2.6623e+005 4.2298e+005 1.1278e+004 3.9741e+005 8.4080e+003 2.9893e+005 4.7377e+003 2.3362e+005 2.2737e+004 6.7437e+004 1.0685e+005 5.1858e+003 8.9073e+004
          28 2.1980e+001 5.5488e-002 2.4460e+002 2.1098e+000 5.0340e+002 1.0007e+003 2.3327e+000 4.4343e+004 8.3975e+002 2.7255e+005 2.4098e+005 8.0424e+004 2.0025e+005 1.8390e+005 2.9881e+005 6.3329e+005 1.0621e+006 1.8912e+006 2.7329e+006 3.0722e+006 2.4553e+006 9.0271e+005 6.1437e+003 5.9451e+005 1.2070e+006 4.7014e+005 4.5346e+004 7.0629e+005 3.6825e+005 6.5198e+004 5.3586e+005 5.3278e+004 3.0148e+005 1.7094e+005 1.4670e+005 1.6848e+005 1.3166e+005 6.6600e+004 1.7300e+005 8.9755e+003 2.6965e+004 8.1600e+004 9.2970e+003
          29 2.1409e+003 1.7651e+002 2.9272e+004 7.0712e-001 5.6399e+004 1.1519e+005 3.3252e+003 4.5856e+006 5.2277e+004 3.4023e+007 2.0196e+007 2.5093e+006 6.5566e+006 1.1209e+006 4.1243e+005 7.3045e+005 3.1112e+004 1.0035e+005 1.1490e+004 2.4197e+004 5.2444e+003 1.1674e+005 1.4757e+004 1.4020e+004 1.5475e+004 2.3497e+004 1.6522e+004 3.2593e+003 1.4904e+004 9.9660e+003 9.0632e+003 7.9100e+003 2.5214e+002 1.6450e+004 8.9439e+000 5.6535e+003 4.6728e+002 8.3826e+003 1.6128e+003 1.0129e+003 2.3908e+003 2.3370e+003 4.0083e+002
          30 4.0107e+001 2.1671e+001 7.7073e+002 1.1491e+001 1.3536e+003 2.9088e+003 5.7955e+002 9.5025e+004 2.2550e+004 8.7807e+005 2.3541e+005 1.0428e+004 4.3836e+003 2.4804e+005 5.8581e+005 1.0150e+006 2.0265e+006 2.7617e+006 3.3108e+006 2.8560e+006 1.2837e+006 1.0221e+005 3.6937e+005 1.2000e+006 8.1327e+005 4.9318e+003 5.3056e+005 6.4179e+005 2.7189e+003 4.5769e+005 2.7236e+005 1.0209e+005 3.7149e+005 4.9995e+003 3.2204e+005 1.0447e+003 2.3775e+005 2.6690e+004 1.0306e+005 1.2478e+005 1.5633e+004 5.1345e+003 5.6084e+004
          31 2.9411e+001 1.0217e+002 1.1004e+003 1.1026e+002 1.6838e+003 4.0478e+003 2.4333e+003 8.8623e+004 1.1771e+005 1.0327e+006 7.4205e+003 4.7012e+005 4.2658e+005 1.4572e+006 2.0714e+006 2.6481e+006 3.7236e+006 3.5972e+006 2.9146e+006 1.3528e+006 8.3773e+004 2.9820e+005 1.2537e+006 9.1369e+005 4.8951e+004 4.0759e+005 7.3625e+005 6.4198e+004 3.2501e+005 4.2226e+005 7.3871e+003 4.1517e+005 3.4008e+004 2.6285e+005 6.9042e+004 2.0679e+005 2.6529e+004 1.8807e+005 8.2044e+003 6.6925e+004 8.8413e+004 1.1363e+004 8.3376e+004
          32 5.0187e+001 7.8599e+002 4.3717e+003 1.0364e+003 5.9402e+003 1.6352e+004 1.5542e+004 2.3046e+005 7.8953e+005 2.9904e+006 4.3667e+005 4.0644e+006 2.6089e+006 5.7058e+006 5.0282e+006 4.0304e+006 3.7803e+006 1.6333e+006 4.3970e+005 1.7608e+004 7.6895e+005 1.1125e+006 6.7703e+005 5.6024e+001 4.4020e+005 6.3234e+005 2.8680e+004 2.9182e+005 3.7870e+005 4.3296e+003 3.3466e+005 6.3892e+004 1.9752e+005 1.0648e+005 1.0980e+005 9.3601e+004 1.2353e+005 1.6788e+004 1.2270e+005 2.6813e+004 3.6719e+003 2.7558e+004 1.0885e+004
          33 2.7527e+001 2.0410e+003 7.4770e+003 2.9506e+003 9.2022e+003 2.9062e+004 3.4452e+004 2.6862e+005 1.7457e+006 3.5549e+006 2.7618e+006 8.9694e+006 3.6849e+006 6.0493e+006 2.5159e+006 5.8595e+005 9.1515e+004 4.5057e+005 1.1271e+006 1.5074e+006 9.6950e+005 2.2183e+004 2.4635e+005 8.8971e+005 2.8047e+005 3.5979e+004 5.2685e+005 1.9221e+005 8.0750e+004 3.8137e+005 6.3312e+003 2.4299e+005 7.8556e+004 1.6142e+005 7.3754e+004 1.1483e+005 3.7958e+004 1.3860e+005 3.8015e+003 5.0262e+004 6.0420e+004 3.4155e+004 1.1164e+004
          34 4.8224e-002 2.0385e+003 4.9065e+003 3.1739e+003 5.3246e+003 2.0500e+004 2.8675e+004 1.0489e+005 1.3973e+006 1.2802e+006 4.0511e+006 6.1450e+006 1.0031e+006 1.0748e+006 2.5548e+004 9.7619e+005 1.6644e+006 2.9411e+006 1.7127e+006 4.0405e+005 4.5410e+004 1.0212e+006 9.6657e+005 2.0685e+005 2.4414e+005 7.1683e+005 1.7377e+005 1.9777e+005 4.7895e+005 5.4769e+003 3.6726e+005 1.0037e+005 1.7306e+005 1.5932e+005 1.2770e+005 9.9925e+004 1.2884e+005 2.0877e+004 1.4821e+005 4.0487e+004 1.4908e+003 4.4531e+003 7.1278e+004
          35 1.6883e+001 2.2755e+003 3.5783e+003 3.7659e+003 3.2911e+003 1.6807e+004 2.6351e+004 3.6597e+004 1.1772e+006 3.0772e+005 5.0786e+006 3.5131e+006 1.1617e+003 2.0205e+004 1.8246e+006 3.2664e+006 2.5683e+006 1.8802e+006 1.4855e+005 2.4794e+005 1.1643e+006 1.2824e+006 1.0690e+005 2.3926e+005 9.2233e+005 1.9599e+005 1.6495e+005 5.9773e+005 2.8531e+004 3.3158e+005 2.2322e+005 1.1715e+005 2.6017e+005 3.5997e+004 2.3789e+005 4.9948e+004 1.2800e+005 1.0295e+005 1.1144e+004 1.0923e+005 6.6062e+004 6.3548e+003 5.9555e+004
          36 6.9872e+001 2.8393e+003 2.9646e+003 4.9326e+003 2.2043e+003 1.6329e+004 2.7479e+004 1.0064e+004 1.0732e+006 1.0225e+004 5.9531e+006 1.4881e+006 7.9681e+005 9.3923e+005 3.7539e+006 3.2097e+006 1.0191e+006 1.1792e+005 5.6758e+005 1.5039e+006 1.1585e+006 1.6031e+005 3.8994e+005 8.7574e+005 3.1869e+005 1.5577e+005 6.3374e+005 9.7586e+004 2.8387e+005 3.3557e+005 3.2293e+004 3.7336e+005 1.6070e+002 2.8106e+005 7.3768e+002 2.4037e+005 1.3705e+004 1.2412e+005 9.2131e+004 3.5581e+002 4.2170e+004 4.7600e+004 7.2325e+003
          37 1.5432e+002 3.3472e+003 2.3107e+003 6.0573e+003 1.2742e+003 1.5658e+004 2.7657e+004 6.0479e+002 8.9804e+005 8.6931e+004 5.8236e+006 1.8164e+005 2.7815e+006 1.8458e+006 3.4925e+006 1.1591e+006 4.0166e+003 5.3452e+005 1.9997e+006 1.2562e+006 9.5324e+004 3.1367e+005 1.1949e+006 3.1592e+005 7.5339e+004 7.6646e+005 1.7773e+005 1.8353e+005 4.8384e+005 3.6958e+002 3.8479e+005 4.9027e+004 2.7342e+005 6.1472e+004 1.9810e+005 3.2531e+004 2.0608e+005 3.9935e+003 9.9567e+004 9.3087e+004 1.0984e+004 1.7396e+002 4.6224e+004
          38 2.5494e+002 3.6346e+003 1.6046e+003 6.8222e+003 5.4236e+002 1.4252e+004 2.6258e+004 1.3077e+003 6.6910e+005 3.6994e+005 4.7038e+006 1.5321e+005 4.5492e+006 1.5868e+006 1.6248e+006 1.4782e+003 1.1064e+006 1.6606e+006 1.6500e+006 1.1249e+005 3.9427e+005 1.1044e+006 6.0510e+005 6.9977e+004 6.8716e+005 3.9019e+005 1.0473e+005 5.5947e+005 4.3914e+004 3.4777e+005 1.8058e+005 1.4191e+005 2.3315e+005 9.3953e+004 1.6484e+005 9.9420e+004 7.5170e+004 1.6666e+005 3.1976e+003 6.1167e+004 7.6158e+004 2.1377e+004 7.3897e+004
