   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26
          16 3.5416e-002 8.6457e-004 1.4657e-001 1.6862e+000 1.1255e+001 4.8247e+001 1.6967e+002 5.0112e+002 1.2219e+003 2.3361e+003 3.5246e+003 3.9963e+003 2.9022e+003 9.9260e+002 2.4391e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 5.3581e-002 4.7553e-004 1.1639e-002 8.9358e-001 5.6342e+000 2.7759e+001 9.8689e+001 2.9354e+002 7.5152e+002 1.5805e+003 2.6463e+003 3.4828e+003 3.4080e+003 2.0801e+003 5.5204e+002 3.5618e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 2.1744e-002 4.0708e-003 2.4475e-003 5.3918e-001 2.8145e+000 1.5238e+001 5.7926e+001 1.7913e+002 4.6175e+002 1.0315e+003 1.8938e+003 2.7682e+003 3.1838e+003 2.6524e+003 1.3615e+003 2.6531e+002 5.7103e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 2.4932e-004 2.0486e-002 1.4221e-002 3.4569e-001 1.5652e+000 8.1543e+000 3.3861e+001 1.1168e+002 2.9304e+002 6.6967e+002 1.3036e+003 2.0858e+003 2.6659e+003 2.6525e+003 1.8779e+003 7.8845e+002 1.0441e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 9.3093e-003 3.0966e-002 4.2656e-002 2.1725e-001 9.9697e-001 4.5476e+000 1.9971e+001 6.9063e+001 1.8985e+002 4.4003e+002 8.7995e+002 1.4987e+003 2.0846e+003 2.3293e+003 1.9682e+003 1.1761e+003 3.8481e+002 3.1988e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          21 2.5597e-002 2.7226e-002 6.3401e-002 1.3017e-001 6.8355e-001 2.7644e+000 1.2119e+001 4.2262e+001 1.2271e+002 2.9102e+002 5.9151e+002 1.0423e+003 1.5416e+003 1.8703e+003 1.7773e+003 1.2796e+003 6.2223e+002 1.5093e+002 6.7119e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          22 3.1015e-002 1.7098e-002 6.1220e-002 7.4276e-002 4.6227e-001 1.7760e+000 7.4628e+000 2.5508e+001 7.7168e+001 1.8827e+002 3.8948e+002 6.9948e+002 1.0755e+003 1.3788e+003 1.4248e+003 1.1486e+003 6.7837e+002 2.5516e+002 4.3694e+001 7.7482e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          23 2.5698e-002 8.6251e-003 4.4662e-002 4.0722e-002 2.9269e-001 1.1300e+000 4.5123e+000 1.5011e+001 4.6396e+001 1.1605e+002 2.4446e+002 4.4498e+002 7.0035e+002 9.2877e+002 1.0149e+003 8.7953e+002 5.7947e+002 2.6918e+002 7.4231e+001 8.2180e+000 1.8754e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          24 1.6486e-002 3.7870e-003 2.6454e-002 2.1037e-002 1.6642e-001 6.5957e-001 2.5317e+000 8.2490e+000 2.5693e+001 6.5361e+001 1.3969e+002 2.5685e+002 4.0987e+002 5.5418e+002 6.2618e+002 5.6705e+002 3.9821e+002 2.0657e+002 6.9672e+001 1.3105e+001 8.0233e-001 1.8222e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          25 8.7177e-003 1.5549e-003 1.3353e-002 1.0034e-002 8.3669e-002 3.3944e-001 1.2726e+000 4.0976e+000 1.2783e+001 3.2826e+001 7.0789e+001 1.3101e+002 2.1065e+002 2.8773e+002 3.3095e+002 3.0695e+002 2.2305e+002 1.2240e+002 4.5306e+001 1.0340e+001 1.1733e+000 1.2730e-002 6.2363e-002 5.7573e-004 0.0000e+000 0.0000e+000 0.0000e+000
          26 4.2599e-003 6.5853e-004 6.3691e-003 4.6822e-003 4.0056e-002 1.6482e-001 6.1054e-001 1.9546e+000 6.0976e+000 1.5731e+001 3.4083e+001 6.3301e+001 1.0217e+002 1.4024e+002 1.6270e+002 1.5269e+002 1.1283e+002 6.3597e+001 2.4577e+001 6.0816e+000 8.3981e-001 4.0690e-002 3.0516e-002 7.7851e-003 2.5150e-003 0.0000e+000 0.0000e+000
          27 2.0614e-003 2.9576e-004 3.0452e-003 2.2188e-003 1.9214e-002 7.9655e-002 2.9335e-001 9.3653e-001 2.9210e+000 7.5523e+000 1.6401e+001 3.0517e+001 4.9345e+001 6.7894e+001 7.9094e+001 7.4653e+001 5.5604e+001 3.1746e+001 1.2520e+001 3.2135e+000 4.8114e-001 3.3007e-002 6.2325e-003 2.0155e-002 1.6898e-003 4.7193e-004 4.2481e-006
          28 9.5379e-004 1.3189e-004 1.4008e-003 1.0168e-003 8.8558e-003 3.6849e-002 1.3533e-001 4.3147e-001 1.3456e+000 3.4826e+000 7.5716e+000 1.4100e+001 2.2820e+001 3.1433e+001 3.6690e+001 3.4723e+001 2.5962e+001 1.4912e+001 5.9371e+000 1.5499e+000 2.4057e-001 1.8750e-002 1.3838e-003 1.2443e-002 6.8430e-005 8.1136e-004 4.4932e-005
