   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
           0 1.4331e+006 3.1939e+003 4.9608e+003 2.4160e+003 4.1499e+002 8.4239e+000 4.7722e+001 1.4894e-001 4.7085e+000 4.1650e-001 2.0737e-001 1.6667e-001 8.5653e-003 1.7012e-003 1.1035e-003 2.6292e-005 0.0000e+000 0.0000e+000 0.0000e+000
           1 1.6465e+005 6.4112e+005 9.9857e+003 1.0600e+005 5.0860e+004 1.3836e+003 3.6381e+003 4.0723e+002 5.0594e+002 2.5534e+000 7.4223e+001 1.4283e+001 4.4682e-001 2.7130e+000 9.2578e-001 7.2771e-002 5.9623e-005 1.2948e-003 7.1490e-005
           2 7.3896e+003 5.7399e+005 7.0609e+003 1.6866e+005 3.2708e+005 6.0263e+004 1.1105e+004 1.1685e+004 1.8268e+003 9.0833e+002 7.7801e+002 9.0332e+000 7.3355e+001 5.1482e+001 6.8364e+000 2.5015e-002 8.0235e-001 5.1318e-001 1.5748e-001
           3 1.1754e+002 1.5902e+005 6.3383e+005 7.4491e+002 5.5489e+004 1.3085e+005 4.0121e+003 2.1145e+004 8.5797e+002 3.8993e+003 1.5087e+002 3.5807e+002 2.9921e+002 2.8469e+001 5.6466e+000 1.7553e+001 9.9516e+000 2.9364e+000 5.6421e-001
           4 4.1907e+002 4.0641e+001 5.8039e+005 1.0775e+005 5.4581e+004 5.0624e+003 7.4890e+004 1.2970e+002 2.3218e+004 5.8208e+002 2.9612e+003 1.5360e+003 6.3193e+000 2.2830e+002 2.0532e+002 5.3528e+001 2.4799e+000 1.4834e+000 3.6745e+000
           5 1.7047e+002 3.4748e+001 3.3467e+004 7.2991e+005 1.1919e+004 7.5341e+004 2.3909e+002 4.0392e+004 6.8099e+003 1.5839e+004 5.0003e+003 3.6365e+002 1.9803e+003 7.0465e+002 1.1935e+001 7.5488e+001 1.1799e+002 7.2216e+001 2.9144e+001
           6 1.5165e+001 2.6364e+003 1.1486e+004 3.3546e+005 3.0737e+005 1.5093e+004 7.1596e+004 1.6630e+003 1.9113e+004 1.4610e+004 7.4222e+003 8.1828e+003 3.5147e+002 7.7501e+002 1.1839e+003 4.6364e+002 5.4043e+001 1.8145e+000 2.1841e+001
           7 3.7365e+001 9.7699e+002 3.3807e+002 3.5573e+002 5.5401e+005 1.1465e+005 1.8258e+004 6.1198e+004 4.9333e+003 7.6795e+003 2.1015e+004 1.6262e+003 7.9837e+003 2.4832e+003 2.4789e+000 5.3125e+002 6.9759e+002 4.0647e+002 1.5726e+002
           8 3.5926e-001 1.7768e+002 8.8201e+003 3.5244e+004 1.4968e+005 3.8882e+005 4.5497e+004 2.6827e+004 4.7061e+004 8.9887e+003 2.0210e+003 2.3576e+004 4.1743e+000 5.0587e+003 4.2063e+003 9.2015e+002 1.7960e+000 1.7346e+002 2.7015e+002
           9 1.9499e+001 6.3003e+002 5.7796e+003 3.2707e+003 2.6502e+003 3.1919e+005 2.2372e+005 2.3143e+004 3.2014e+004 3.3906e+004 1.2385e+004 6.0418e+001 2.2955e+004 1.4681e+003 1.7179e+003 3.8047e+003 2.2823e+003 6.9320e+002 1.0457e+002
          10 8.6839e+000 6.9342e+001 1.1041e+001 1.1109e+004 4.4059e+004 5.5171e+004 3.3396e+005 1.0610e+005 1.6390e+004 3.4541e+004 2.3610e+004 1.5701e+004 6.2112e+002 1.9996e+004 4.2758e+003 4.8814e+001 1.7739e+003 2.1861e+003 1.3841e+003
          11 5.9356e-002 1.0344e+002 2.7619e+003 1.8939e+004 1.2721e+004 5.0031e+003 1.8015e+005 2.3784e+005 4.8422e+004 1.5782e+004 3.3175e+004 1.5846e+004 1.9401e+004 3.0999e+003 1.5639e+004 6.5764e+003 6.5712e+002 1.3177e+002 6.8417e+002
          12 4.3670e+000 2.5753e+002 2.4081e+003 4.4685e+003 2.1989e+003 3.5098e+004 2.3793e+004 2.3658e+005 1.3571e+005 2.3706e+004 1.7007e+004 2.8874e+004 1.0729e+004 2.4367e+004 7.4996e+003 1.0929e+004 7.1957e+003 2.4215e+003 3.9132e+002
          13 4.1210e+000 1.1969e+002 3.0965e+002 4.1767e+002 1.8679e+004 1.9636e+004 4.1435e+003 1.1332e+005 1.9800e+005 6.5394e+004 1.4245e+004 1.8300e+004 2.2837e+004 7.9621e+003 3.2825e+004 1.4530e+004 6.4419e+003 5.9319e+003 3.2363e+003
          14 8.7536e-001 5.0260e+000 1.6816e+002 4.9984e+003 1.8274e+004 9.2605e+002 2.5682e+004 1.9500e+004 1.6616e+005 1.2119e+005 2.9129e+004 1.1269e+004 1.8436e+004 1.6073e+004 7.4935e+003 4.9489e+004 2.5743e+004 2.4619e+003 3.6130e+003
          15 5.0341e-002 2.0624e+001 8.4290e+002 5.9614e+003 6.6662e+003 3.8202e+003 2.3333e+004 3.3730e+002 8.6398e+004 1.4284e+005 5.8549e+004 1.3880e+004 1.0782e+004 1.6719e+004 9.6616e+003 1.0560e+004 8.6068e+004 4.1653e+004 3.3453e+000
          16 9.2803e-001 5.9298e+001 9.6205e+002 3.2999e+003 3.9970e+002 1.1576e+004 9.0638e+003 1.1201e+004 2.6520e+004 1.1889e+005 8.4667e+004 2.4255e+004 8.4670e+003 1.0891e+004 1.3348e+004 4.4018e+003 2.3126e+004 1.7107e+005 4.9667e+004
          17 1.5154e+000 6.2843e+001 6.2057e+002 9.2060e+002 6.6331e+002 1.2754e+004 9.8501e+002 1.7476e+004 2.9445e+003 7.5722e+004 9.1221e+004 3.7097e+004 1.0126e+004 6.9517e+003 1.0257e+004 9.0618e+003 8.1512e+002 7.1338e+004 3.5252e+005
          18 1.3970e+000 4.3917e+001 2.7166e+002 5.3533e+001 2.5449e+003 9.2207e+003 2.8254e+002 1.4941e+004 3.0906e+002 3.9322e+004 7.9690e+004 4.5502e+004 1.3497e+004 5.5845e+003 6.6103e+003 8.2901e+003 5.0122e+003 7.9927e+002 2.6963e+005
          19 9.7079e-001 2.3919e+001 8.0385e+001 6.3918e+001 3.4313e+003 5.1893e+003 2.0256e+003 9.5047e+003 3.1569e+003 1.7253e+004 6.0164e+004 4.6207e+004 1.6315e+004 5.3382e+003 4.4328e+003 5.9467e+003 5.5571e+003 2.3374e+003 2.9439e+004
          20 5.6507e-001 1.0866e+001 1.2508e+001 2.5372e+002 3.1588e+003 2.4405e+003 3.1684e+003 5.0053e+003 4.9586e+003 6.4733e+003 4.0599e+004 3.9970e+004 1.6745e+004 5.1732e+003 3.1354e+003 3.9612e+003 4.2979e+003 2.7186e+003 3.1050e+003
          21 2.8363e-001 4.2184e+000 1.1767e-001 3.1557e+002 2.2485e+003 9.8379e+002 2.9692e+003 2.2595e+003 4.5625e+003 2.0724e+003 2.4120e+004 2.8805e+004 1.3818e+004 4.3395e+003 2.1317e+003 2.4117e+003 2.8392e+003 2.1561e+003 7.8980e+002
          22 1.1137e-001 1.3278e+000 6.8874e-001 2.0384e+002 1.1163e+003 3.2054e+002 1.7039e+003 8.1149e+002 2.5784e+003 5.4551e+002 1.0869e+004 1.4693e+004 7.6760e+003 2.4808e+003 1.0930e+003 1.1268e+003 1.3714e+003 1.1614e+003 4.6045e+002
