   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32
          47 2.2618e-001 2.4342e+004 3.7683e+004 2.0285e+003 7.9575e+005 3.0944e+003 6.4455e+004 1.5426e+005 4.3280e+005 8.0935e+005 3.7838e+005 3.5623e+004 1.6067e+005 7.9979e+005 2.5070e+005 4.8948e+005 1.8250e+005 1.2380e+005 5.4042e+005 4.1718e+004 1.8577e+003 4.8548e+005 6.8994e+004 1.3694e+005 2.2646e+002 2.8639e+005 5.8565e+004 9.9966e+004 1.1658e+005 1.4677e+003 7.7573e+004 4.5506e+004 3.1347e+003
          48 1.3799e-001 5.6918e+003 1.0811e+005 2.2934e+003 8.7000e+005 1.4201e+005 3.4910e+003 7.5603e+004 1.0392e+006 6.0202e+005 1.9081e+004 2.2079e+005 5.6652e+005 3.9447e+005 2.0349e+004 9.1565e+005 4.1642e+004 3.1332e+004 6.5119e+005 2.3828e+004 1.5891e+005 1.5264e+005 3.8508e+005 2.6576e+004 1.2752e+005 7.2606e+004 2.4803e+005 4.5269e+001 1.6258e+005 7.0474e+004 8.9049e+003 7.0188e+004 4.1170e+004
          49 8.1389e-002 3.8622e+002 1.4257e+005 1.9593e+003 7.1885e+005 2.2550e+005 4.1696e+004 3.2220e+005 1.0394e+006 2.5345e+005 7.0944e+004 6.3846e+005 5.5133e+005 5.8208e+004 3.0531e+005 7.7343e+005 1.5745e+004 2.0758e+005 3.6529e+005 2.0475e+005 1.8991e+005 1.4063e+003 4.7139e+005 1.7411e+004 2.0188e+005 2.1314e+003 2.3606e+005 7.9183e+004 6.2772e+004 1.5478e+005 1.5992e+004 2.2576e+004 4.2501e+004
          50 5.8060e-002 1.9173e+002 1.5919e+005 1.6252e+003 5.7331e+005 2.0866e+005 6.1625e+004 4.2365e+005 8.1106e+005 5.7518e+004 3.1360e+005 8.4348e+005 3.3494e+005 1.0797e+004 5.7773e+005 4.5094e+005 1.8455e+005 2.8005e+005 1.0992e+005 4.0879e+005 8.9249e+004 5.0769e+004 3.4963e+005 1.4736e+005 1.3232e+005 7.9656e+004 1.1382e+005 1.9213e+005 1.0523e+003 1.4232e+005 8.1412e+004 1.8673e+002 1.6248e+004
          51 4.8905e-002 1.3287e+003 1.6754e+005 1.3026e+003 4.3624e+005 1.3619e+005 5.7488e+004 3.9735e+005 5.4027e+005 1.5877e+001 6.0058e+005 8.2182e+005 1.1456e+005 1.5427e+005 6.8120e+005 1.5720e+005 4.5950e+005 2.0888e+005 2.5024e+003 5.1487e+005 5.1009e+003 1.4577e+005 1.6349e+005 3.1099e+005 3.0404e+004 1.7284e+005 1.5727e+004 2.2944e+005 3.4012e+004 6.7359e+004 1.2861e+005 2.8835e+004 1.0693e+002
          52 4.6013e-002 2.8218e+003 1.6670e+005 9.4731e+002 2.9325e+005 4.9294e+004 3.8559e+004 2.9491e+005 2.9141e+005 5.2137e+004 8.4107e+005 6.1550e+005 2.6396e+003 3.7584e+005 5.8762e+005 6.7123e+003 7.1412e+005 7.1019e+004 4.1726e+004 4.6717e+005 3.8564e+004 1.7730e+005 2.8113e+004 3.9767e+005 4.9666e+003 1.8781e+005 1.0064e+004 1.6699e+005 1.2607e+005 5.6394e+003 1.1330e+005 7.8543e+004 1.2523e+004
          53 4.5569e-002 4.2192e+003 1.5160e+005 5.5559e+002 1.4883e+005 4.0775e+002 1.5750e+004 1.6278e+005 1.0451e+005 1.7836e+005 9.4239e+005 3.0952e+005 6.4265e+004 5.4420e+005 3.4546e+005 5.6951e+004 8.0650e+005 2.6958e+002 1.5227e+005 2.8680e+005 2.0591e+005 1.1170e+005 5.4752e+003 3.4222e+005 1.0219e+005 1.0827e+005 8.3315e+004 5.8758e+004 1.9257e+005 1.7780e+004 4.9235e+004 9.8838e+004 4.2318e+004
          54 4.4588e-002 5.0307e+003 1.1864e+005 1.9983e+002 3.5907e+004 4.8107e+004 1.2972e+003 5.1551e+004 1.0436e+004 3.1497e+005 8.3252e+005 5.6381e+004 2.7996e+005 5.3733e+005 9.3308e+004 2.6180e+005 6.5096e+005 1.1754e+005 2.1353e+005 8.4947e+004 4.0776e+005 1.7299e+004 6.9822e+004 1.7737e+005 2.6062e+005 1.4280e+004 1.4899e+005 3.4880e+002 1.6521e+005 9.5659e+004 1.5911e+003 6.5400e+004 5.7468e+004
          55 4.0854e-002 4.8620e+003 7.3828e+004 1.0171e+001 9.0297e+002 2.0912e+005 3.1160e+003 1.8757e+003 8.5598e+003 3.8159e+005 5.4318e+005 1.5159e+004 5.1120e+005 3.4326e+005 8.3369e+002 4.5366e+005 3.2948e+005 4.0312e+005 1.5394e+005 2.5403e+001 4.8168e+005 1.9244e+004 1.2105e+005 3.1370e+004 3.4145e+005 1.9803e+004 1.2739e+005 3.8756e+004 6.8519e+004 1.5652e+005 2.4134e+004 1.3865e+004 3.9522e+004
          56 3.4295e-002 3.8276e+003 3.2839e+004 5.7409e+001 5.6716e+004 4.1780e+005 1.6919e+004 1.1992e+004 5.2108e+004 3.4245e+005 2.3004e+005 2.0410e+005 5.9297e+005 1.0847e+005 1.1347e+005 4.7284e+005 6.4830e+004 6.6719e+005 3.9803e+004 6.0428e+004 3.6647e+005 1.5871e+005 9.1774e+004 5.4673e+003 2.7236e+005 1.3887e+005 4.4808e+004 1.1273e+005 2.8645e+003 1.3412e+005 8.9934e+004 2.7655e+003 9.5760e+003
          57 2.6738e-002 2.4950e+003 8.0229e+003 2.7284e+002 1.6320e+005 5.7486e+005 3.0140e+004 4.1858e+004 8.5144e+004 2.3634e+005 4.0351e+004 4.7620e+005 4.8832e+005 9.1695e+002 3.0660e+005 3.2369e+005 4.7933e+003 7.3399e+005 3.2648e+003 1.5993e+005 1.6933e+005 3.3575e+005 2.4107e+004 6.8100e+004 1.2733e+005 2.6455e+005 1.3682e+001 1.3246e+005 2.1992e+004 5.8713e+004 1.2575e+005 3.9609e+004 6.3654e+002
          58 1.9983e-002 1.3692e+003 9.6109e+001 5.2333e+002 2.6579e+005 6.2784e+005 3.4160e+004 5.6319e+004 8.5838e+004 1.2680e+005 2.2838e+003 6.7171e+005 2.9160e+005 6.1781e+004 4.3039e+005 1.3500e+005 1.1069e+005 5.9691e+005 9.7613e+004 1.9241e+005 3.1048e+004 4.2720e+005 1.7448e+003 1.2159e+005 2.2413e+004 2.9936e+005 4.1535e+004 8.5304e+004 8.4256e+004 5.4174e+003 1.0225e+005 8.1315e+004 1.7555e+004
          59 1.4789e-002 6.3033e+002 2.7921e+003 7.1682e+002 3.3377e+005 5.8643e+005 2.8888e+004 4.8009e+004 6.4114e+004 5.0544e+004 5.8280e+004 7.3030e+005 1.1483e+005 2.2233e+005 4.3041e+005 1.8537e+004 2.5776e+005 3.6874e+005 2.7320e+005 1.4353e+005 2.0900e+003 3.9671e+005 5.6541e+004 1.1561e+005 2.0753e+003 2.3884e+005 1.3446e+005 2.4446e+004 1.2395e+005 8.3491e+003 4.9324e+004 9.1939e+004 4.0705e+004
          60 1.1120e-002 2.2869e+002 9.8761e+003 8.2928e+002 3.6422e+005 4.8866e+005 1.8829e+004 2.7511e+004 3.7205e+004 1.1837e+004 1.4331e+005 6.7670e+005 1.6380e+004 3.9764e+005 3.3767e+005 7.8989e+003 3.5561e+005 1.6171e+005 4.5137e+005 6.2879e+004 5.0069e+004 2.8621e+005 1.6180e+005 6.6566e+004 3.9199e+004 1.3783e+005 2.1888e+005 3.0672e+001 1.1537e+005 4.9487e+004 8.8285e+003 7.0135e+004 5.2040e+004
          61 8.5409e-003 4.9567e+001 1.7642e+004 8.6496e+002 3.6267e+005 3.6427e+005 8.4654e+003 7.9426e+003 1.5581e+004 1.7247e+002 2.1768e+005 5.5342e+005 5.9075e+003 5.3097e+005 2.0511e+005 8.3905e+004 3.7160e+005 3.3561e+004 5.7313e+005 6.3267e+003 1.1954e+005 1.5431e+005 2.7092e+005 1.5962e+004 8.6961e+004 4.9295e+004 2.5518e+005 2.7756e+004 7.1574e+004 9.3451e+004 1.5779e+003 3.4555e+004 4.6272e+004
          62 6.6117e-003 4.8089e-001 2.3903e+004 8.2514e+002 3.3175e+005 2.3327e+005 1.4326e+003 7.6842e+000 3.2586e+003 3.6136e+003 2.5948e+005 3.9524e+005 6.9945e+004 5.8548e+005 8.2065e+004 2.0449e+005 3.0850e+005 9.4358e+002 6.0022e+005 1.2792e+004 1.6327e+005 4.9587e+004 3.3825e+005 1.0998e+003 1.0872e+005 4.0468e+003 2.3036e+005 9.2928e+004 2.2965e+004 1.1118e+005 2.5130e+004 6.7783e+003 2.8469e+004
          63 5.1380e-003 1.5987e+001 2.7611e+004 7.2659e+002 2.7993e+005 1.1870e+005 4.4646e+002 1.0247e+004 1.0360e+001 1.2032e+004 2.6328e+005 2.4019e+005 1.8055e+005 5.5460e+005 9.9116e+003 3.2098e+005 2.0008e+005 4.8931e+004 5.3226e+005 9.3028e+004 1.5871e+005 2.1856e+003 3.4030e+005 3.8995e+004 9.2545e+004 6.6687e+003 1.6205e+005 1.6303e+005 1.5191e+002 9.4163e+004 6.0536e+004 7.6047e+002 9.9251e+003
          64 3.9794e-003 5.1534e+001 2.8513e+004 5.8945e+002 2.1631e+005 3.7618e+004 6.6573e+003 3.9762e+004 2.6449e+003 1.8572e+004 2.3456e+005 1.1481e+005 3.0515e+005 4.5428e+005 8.6556e+003 3.9465e+005 8.9694e+004 1.4102e+005 3.9705e+005 2.2898e+005 1.1158e+005 1.3572e+004 2.8086e+005 1.2081e+005 5.1179e+004 3.8916e+004 8.2500e+004 2.0678e+005 1.7076e+004 5.4570e+004 8.5729e+004 1.6408e+004 3.7676e+002
          65 3.0090e-003 7.9493e+001 2.6481e+004 4.2959e+002 1.4815e+005 1.3869e+003 1.9399e+004 8.3492e+004 6.9936e+003 1.9723e+004 1.8217e+005 3.3680e+004 4.0754e+005 3.1072e+005 7.5908e+004 3.9880e+005 1.5968e+004 2.3114e+005 2.3495e+005 3.7760e+005 4.7982e+004 6.2193e+004 1.8263e+005 2.1566e+005 1.1502e+004 7.2591e+004 2.2426e+004 2.0423e+005 6.6459e+004 1.5609e+004 8.5787e+004 4.1908e+004 3.5728e+003
          66 2.2126e-003 8.7640e+001 2.2340e+004 2.7545e+002 8.6812e+004 1.3456e+004 3.6202e+004 1.3190e+005 9.5584e+003 1.5680e+004 1.2240e+005 1.3178e+003 4.6384e+005 1.6698e+005 1.8740e+005 3.3729e+005 2.7768e+003 2.8212e+005 9.7134e+004 4.9163e+005 4.8774e+003 1.1455e+005 8.5036e+004 2.8709e+005 1.1781e+003 8.5169e+004 1.1495e+002 1.6037e+005 1.2463e+005 1.6365e+000 6.2298e+004 6.1414e+004 1.5920e+004
          67 1.5546e-003 7.5404e+001 1.6935e+004 1.4640e+002 3.9547e+004 6.5783e+004 5.3110e+004 1.7254e+005 8.7366e+003 8.9180e+003 6.8143e+004 8.7193e+003 4.6088e+005 5.7776e+004 3.0472e+005 2.3252e+005 4.8270e+004 2.7523e+005 1.6526e+004 5.3277e+005 9.0402e+003 1.4096e+005 1.9532e+004 3.0716e+005 3.1980e+004 6.9951e+004 1.2468e+004 9.5933e+004 1.6408e+005 1.6039e+004 2.9264e+004 6.3895e+004 2.9160e+004
          68 1.0306e-003 5.1007e+001 1.1389e+004 5.7489e+001 1.0987e+004 1.3923e+005 6.5638e+004 1.9413e+005 5.3051e+003 2.9072e+003 2.9008e+004 3.8363e+004 4.0381e+005 4.9634e+003 3.8768e+005 1.2230e+005 1.2679e+005 2.1790e+005 1.8513e+003 4.9023e+005 6.3935e+004 1.2934e+005 4.8625e+001 2.7081e+005 9.2921e+004 3.8376e+004 4.0446e+004 3.8582e+004 1.6787e+005 5.3858e+004 5.2298e+003 4.9227e+004 3.5435e+004
