   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17
           0 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 4.0935e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 1.5125e-002 1.0059e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 2.0835e-002 1.6776e-002 1.0488e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 1.5947e-001 9.1852e-003 2.3698e-002 3.8753e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 1.1846e-002 1.8969e-001 4.4585e-003 1.7868e-002 1.7433e-007 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 1.1089e-001 3.8998e-002 1.6924e-001 1.7087e-003 7.0335e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 2.7846e-002 2.7753e-002 6.4137e-002 9.0829e-002 8.8507e-003 2.5349e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 1.1612e-001 1.0794e-001 5.1135e-005 3.3583e-002 2.0297e-001 2.2537e-002 4.9658e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 6.7695e-004 3.3343e-002 1.9241e-001 1.4993e-002 1.2159e-002 2.2993e-003 1.2944e-002 2.9114e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 1.3056e-001 8.0924e-002 1.1188e-002 7.6104e-002 5.2287e-002 2.3418e-003 1.3421e-002 5.9366e-001 1.1810e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 1.1002e-001 1.6448e-001 1.2745e-001 2.6839e-005 7.8517e-002 3.7576e-001 4.4092e-002 6.3414e-003 1.6499e+000 1.7647e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 4.1129e-003 2.2122e-002 1.2698e-001 1.8532e-002 3.7040e-002 1.6817e-001 1.3271e-003 7.8045e-002 4.6678e-001 2.0636e+000 2.5753e+000 3.4194e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 3.6045e-002 2.5883e-002 2.4594e-003 7.3448e-005 1.3126e-001 5.2339e-003 4.2588e-002 1.1039e-001 4.0838e-001 1.7071e+000 5.3749e-001 7.2367e+000 2.4428e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 9.2307e-002 9.6351e-002 4.4991e-002 1.7516e-002 1.3523e-002 7.2552e-002 1.4276e-001 7.3354e-002 2.5171e-003 1.0757e+000 1.9540e+000 3.1339e-001 1.0305e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 8.4103e-002 8.7668e-002 8.6170e-002 2.4502e-002 3.0866e-002 6.3221e-002 1.5419e-001 1.1047e-003 2.9667e-002 9.0602e-002 2.3694e+000 6.3650e-001 4.1056e+000 8.4278e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 4.6190e-002 4.2261e-002 6.0758e-002 9.9368e-003 9.1010e-002 3.6898e-002 9.1718e-002 6.3341e-003 2.4963e-003 2.0410e-003 9.2162e-001 1.9991e+000 3.1217e-001 7.9782e+000 3.6286e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 1.8061e-002 1.2951e-002 2.5887e-002 1.1536e-003 7.9100e-002 2.0826e-002 3.7473e-002 1.4450e-004 6.5746e-004 2.7560e-003 3.0875e-001 1.4044e+000 1.1478e-001 3.5236e+000 5.7439e+000 5.8432e-001 0.0000e+000 0.0000e+000
          20 5.3050e-003 2.7300e-003 7.7064e-003 3.7598e-006 3.7833e-002 9.8531e-003 1.1426e-002 4.2075e-003 1.9823e-003 3.3027e-003 1.1864e-001 6.0901e-001 2.2427e-001 9.0482e-001 3.3992e+000 1.0175e+000 1.0962e-002 0.0000e+000
          21 1.1357e-003 4.6075e-004 1.6396e-003 4.8457e-005 1.0099e-002 2.7662e-003 2.5036e-003 2.2953e-003 1.1071e-003 1.1486e-003 3.2169e-002 1.6176e-001 8.2901e-002 1.7881e-001 9.5516e-001 4.2788e-001 1.4544e-002 1.2530e-002
