   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17
           0 1.0258e+007 3.4092e+007 4.6390e+007 3.3663e+007 1.4137e+007 3.4615e+006 4.6748e+005 2.9706e+004 5.3850e+002 5.4345e-001 9.9066e-001 6.2350e-001 2.1911e-001 7.5506e-002 3.4947e-002 5.6918e-002 1.6660e-002 9.6511e-004
           1 2.0938e+007 2.8326e+007 3.5061e+006 9.2583e+006 3.4258e+007 3.0128e+007 1.1587e+007 2.0906e+006 1.5230e+005 2.1973e+003 2.6707e+001 3.8665e+000 9.9046e-001 5.0575e-001 2.9413e-001 1.4186e-002 8.2120e-002 1.0459e-002
           2 2.5650e+007 9.9748e+006 4.7901e+006 1.9681e+007 1.4356e+006 1.4006e+007 3.5001e+007 2.1948e+007 5.2249e+006 4.1349e+005 3.2119e+003 2.8715e+002 1.4890e+000 1.9832e-001 8.4433e-001 7.0526e-001 8.1222e-002 1.6296e-003
           3 2.4811e+007 7.6594e+005 1.4191e+007 3.7958e+006 9.0582e+006 1.2966e+007 9.9168e+005 2.8156e+007 3.1058e+007 9.6287e+006 7.6147e+005 5.9028e+002 1.2741e+003 2.7617e+001 7.5822e-001 1.0073e+000 1.2359e+000 1.2266e-001
           4 2.1038e+007 8.4832e+005 1.2552e+007 6.7459e+005 1.2683e+007 4.5698e+004 1.5372e+007 1.9057e+006 1.6714e+007 3.6985e+007 1.4596e+007 9.9576e+005 6.6681e+003 2.0433e+003 4.6985e+002 6.0209e+001 4.8832e+000 1.4114e-001
           5 1.6485e+007 4.4628e+006 6.0462e+006 6.2615e+006 3.9876e+006 7.3064e+006 4.3516e+006 7.9032e+006 8.5193e+006 7.2753e+006 4.0140e+007 1.9200e+007 8.2931e+005 7.3335e+004 7.1117e-001 8.8383e+002 4.1235e+002 3.3685e+001
           6 1.2310e+007 7.7491e+006 1.3682e+006 9.1458e+006 1.2427e+003 9.2131e+006 4.5309e+005 9.7154e+006 1.2476e+006 1.2756e+007 2.1944e+006 4.2574e+007 2.2255e+007 2.2322e+005 2.2016e+005 2.2791e+004 1.3610e+003 3.1740e+001
           7 8.9306e+006 9.4423e+006 2.1896e+002 7.6017e+006 2.0965e+006 4.1991e+006 5.4181e+006 1.6057e+006 8.5606e+006 2.3988e+005 1.2539e+007 4.5957e+005 4.6926e+007 2.1713e+007 2.0177e+005 1.5185e+005 8.5763e+004 6.9577e+003
           8 6.3765e+006 9.6640e+006 7.7307e+005 4.3805e+006 5.0229e+006 4.5784e+005 6.9477e+006 5.0944e+005 5.7565e+006 3.8622e+006 2.6894e+006 9.7130e+006 2.0816e+005 5.5491e+007 1.4298e+007 2.7757e+006 1.5513e+005 2.7745e+003
           9 4.5198e+006 8.9456e+006 2.2516e+006 1.7207e+006 6.0151e+006 2.7774e+005 4.3036e+006 3.6585e+006 8.0174e+005 6.6706e+006 5.8424e+005 5.0417e+006 6.4360e+006 1.0362e+006 6.6441e+007 1.9002e+006 3.4707e+006 3.1352e+005
          10 3.1983e+006 7.7772e+006 3.5583e+006 3.3078e+005 5.1938e+006 1.8324e+006 1.3679e+006 5.1051e+006 2.8247e+005 3.6639e+006 4.2372e+006 7.7969e+004 5.7807e+006 3.5360e+006 6.7520e+006 6.2200e+007 5.8874e+006 1.2372e+005
          11 2.2664e+006 6.4865e+006 4.3563e+006 1.6661e+003 3.6103e+006 3.2283e+006 7.4113e+004 4.0798e+006 2.0983e+006 6.3925e+005 4.7446e+006 1.4744e+006 9.4777e+005 5.2666e+006 8.8791e+005 2.6770e+007 1.5656e+007 2.3797e+006
          12 1.6142e+006 5.2671e+006 4.6372e+006 2.6273e+005 2.0989e+006 3.7542e+006 1.9899e+005 2.2348e+006 3.3551e+006 4.7756e+004 2.6344e+006 3.4176e+006 1.5770e+005 1.6450e+006 4.8186e+006 1.0287e+006 3.9326e+007 1.7337e+006
          13 1.1593e+006 4.2084e+006 4.5320e+006 7.1861e+005 1.0157e+006 3.5259e+006 8.8468e+005 8.1694e+005 3.3328e+006 8.6123e+005 7.3310e+005 3.3196e+006 1.5177e+006 3.7096e+004 1.5127e+006 7.2599e+006 1.5940e+007 8.9508e+004
