   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30
           0 1.0732e+007 6.9206e+005 5.6311e+003 5.3868e+002 2.2625e+003 2.1193e+003 4.1917e+002 2.3255e-001 8.0022e+001 6.3024e+001 1.5316e+001 7.7761e-001 5.3782e-002 2.3069e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 8.2171e+002 8.9829e+006 1.1823e+006 2.7299e+003 2.2584e+001 2.7467e+003 1.5968e+003 2.4669e+002 1.7843e+000 6.5695e+001 5.0468e+001 1.4008e+001 1.2031e+000 1.0743e-002 5.4721e-002 2.6760e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 2.2148e+005 5.9017e+004 8.5680e+006 1.6795e+006 2.9689e+004 1.3046e+003 1.6336e+003 1.1571e+003 3.7505e+002 2.5984e+001 1.0847e+001 2.7354e+001 1.6686e+001 4.6210e+000 4.5174e-001 4.4849e-004 3.5285e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 7.2673e+004 1.4319e+005 3.9368e+005 7.6005e+006 2.4043e+006 9.3793e+004 5.9629e+003 1.9955e+003 1.2423e+003 6.1580e+002 9.7580e+001 6.6374e-002 2.0302e+001 2.3118e+001 1.0786e+001 2.5974e+000 2.6451e-001 2.2259e-003 4.5587e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 2.6187e+002 7.0335e+004 6.4883e+004 9.1359e+005 6.0908e+006 3.1923e+006 2.4585e+005 1.7281e+004 3.5647e+003 1.0399e+003 6.8731e+002 1.3405e+002 1.6760e+000 1.3120e+001 2.3268e+001 1.4397e+001 4.9864e+000 9.9903e-001 8.3892e-002 2.4181e-004 1.9301e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 2.1230e+004 3.5535e+003 9.7492e+004 1.1581e+004 1.6233e+006 4.3047e+006 3.8921e+006 5.4291e+005 5.1164e+004 7.5079e+003 4.5601e+002 6.9375e+002 1.4713e+002 8.9955e+000 3.3216e+000 1.5163e+001 1.2727e+001 6.1235e+000 2.0810e+000 4.5705e-001 5.0833e-002 1.3305e-003 3.0818e-005 7.0558e-014 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
