   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63
          12 1.3432e+004 4.3647e+004 3.8500e+003 1.2321e+005 2.6953e+004 1.5606e+005 2.6492e+005 8.0084e+004 1.1592e+004 1.8652e+006 4.4955e+005 3.1275e+005 1.3636e+005 7.8955e+003 3.7088e+003 2.3391e+004 2.1634e+004 4.1551e+003 1.7644e+005 5.7960e+005 9.1265e+005 9.1024e+005 6.3091e+005 3.1280e+005 1.1000e+005 2.7004e+004 5.4947e+003 2.4408e+003 4.0759e+003 8.1008e+003 1.1699e+004 1.1912e+004 8.6237e+003 4.2147e+003 1.0894e+003 1.6827e+001 2.9416e+002 8.3484e+002 1.0005e+003 7.5068e+002 3.5668e+002 7.6412e+001 7.6766e-001 7.2467e+001 1.8083e+002 2.4305e+002 2.3429e+002 1.7477e+002 1.0074e+002 4.1116e+001 8.2561e+000 4.5950e-002 6.9919e+000 1.8875e+001 2.8561e+001 3.2937e+001 3.2019e+001 2.7474e+001 2.1317e+001 1.5132e+001 9.7903e+000 5.5525e+000 2.5149e+000 1.0871e+000
          13 6.2516e+003 2.3649e+002 5.1820e+004 9.7670e+003 1.2673e+005 9.2937e+002 2.0358e+005 1.8456e+005 1.3767e+005 8.4383e+000 2.1438e+006 5.9102e+005 2.1584e+005 1.5675e+005 1.1630e+004 3.0128e+003 1.5265e+004 2.1424e+004 1.3341e+001 8.4330e+004 3.7926e+005 7.2225e+005 8.5017e+005 6.9721e+005 4.1762e+005 1.8375e+005 5.8012e+004 1.3105e+004 2.8855e+003 1.8841e+003 3.6782e+003 7.1036e+003 9.9558e+003 1.0088e+004 7.4553e+003 3.8531e+003 1.1525e+003 6.0441e+001 1.5546e+002 6.2280e+002 8.8307e+002 7.8722e+002 4.8239e+002 1.8419e+002 2.2812e+001 9.0258e+000 7.9441e+001 1.5907e+002 2.0080e+002 1.9376e+002 1.5194e+002 9.7768e+001 4.9846e+001 1.7800e+001 2.6852e+000 2.5764e-001 4.5642e+000 1.0465e+001 1.4735e+001 1.6043e+001 1.4342e+001 1.0275e+001 5.3577e+000 2.4756e+000
          14 1.1711e+001 1.6066e+004 2.9732e+004 2.2019e+004 5.4194e+004 9.2224e+004 9.9544e+003 2.3479e+005 9.9392e+004 1.8583e+005 8.0482e+003 2.4668e+006 8.9280e+005 1.0926e+005 1.8139e+005 1.2178e+004 3.3389e+003 1.0201e+004 1.8708e+004 1.5598e+003 4.0163e+004 2.4627e+005 5.5184e+005 7.4279e+005 6.9782e+005 4.8597e+005 2.5439e+005 9.8729e+004 2.7706e+004 5.8590e+003 1.5852e+003 1.6375e+003 3.5449e+003 6.4881e+003 8.6028e+003 8.4454e+003 6.2251e+003 3.3241e+003 1.0947e+003 9.4861e+001 8.1854e+001 4.6215e+002 7.4727e+002 7.5238e+002 5.4243e+002 2.7641e+002 8.1089e+001 2.8174e+000 2.0193e+001 8.1668e+001 1.3948e+002 1.6714e+002 1.6061e+002 1.3023e+002 9.0706e+001 5.4073e+001 2.6819e+001 1.0266e+001 2.4424e+000 1.0832e-001 2.1498e-001 6.5120e-001 5.5911e-001 3.1226e-001
          15 3.2822e+003 2.0045e+004 4.9454e+002 5.0445e+004 1.3741e+001 9.4776e+004 4.1087e+004 4.8336e+004 2.3747e+005 2.7994e+004 1.9638e+005 1.6080e+004 2.7659e+006 1.4494e+006 1.8160e+004 2.2936e+005 7.3952e+003 4.7844e+003 6.8771e+003 1.5495e+004 3.0214e+003 1.9920e+004 1.6355e+005 4.1867e+005 6.2542e+005 6.5276e+005 5.1014e+005 3.0518e+005 1.3968e+005 4.7867e+004 1.1947e+004 2.4713e+003 1.0061e+003 1.6141e+003 3.5139e+003 5.9067e+003 7.3587e+003 6.9850e+003 5.0848e+003 2.7339e+003 9.3887e+002 1.0229e+002 4.4085e+001 3.3254e+002 5.9545e+002 6.6004e+002 5.3689e+002 3.2890e+002 1.4081e+002 2.9685e+001 1.0489e-001 2.4684e+001 6.8528e+001 1.0527e+002 1.2236e+002 1.1912e+002 1.0158e+002 7.7661e+001 5.3932e+001 3.4248e+001 1.9841e+001 1.0191e+001 4.3052e+000 1.7952e+000
          16 3.9111e+003 5.2383e+003 9.0314e+003 2.3331e+004 2.8315e+004 1.9728e+004 9.7320e+004 5.3734e+003 1.0203e+005 2.0319e+005 6.7808e+001 1.4901e+005 5.8402e+003 2.8704e+006 2.3390e+006 2.2030e+004 3.4439e+005 2.8563e+002 9.1498e+003 4.0813e+003 1.3451e+004 3.2622e+003 1.1310e+004 1.1549e+005 3.2293e+005 5.1959e+005 5.8752e+005 5.0040e+005 3.3120e+005 1.7177e+005 6.8485e+004 2.0264e+004 4.4840e+003 1.0665e+003 8.1396e+002 1.7148e+003 3.5240e+003 5.4131e+003 6.2790e+003 5.6769e+003 4.0313e+003 2.1685e+003 7.6947e+002 9.6864e+001 2.5173e+001 2.4486e+002 4.7345e+002 5.6428e+002 5.0454e+002 3.5616e+002 1.9504e+002 7.3942e+001 1.1890e+001 1.0308e+000 2.0453e+001 4.8736e+001 7.1135e+001 8.1215e+001 7.8963e+001 6.7682e+001 5.1261e+001 3.2837e+001 1.6057e+001 7.2028e+000
          17 1.3319e+003 1.0662e+002 1.7329e+004 8.5351e+002 4.1857e+004 2.0262e+003 5.9379e+004 6.2815e+004 4.5234e+003 1.4914e+005 1.2990e+005 3.4143e+004 6.5482e+004 1.0415e+004 2.5056e+006 3.4831e+006 2.8557e+005 6.2025e+005 1.6275e+004 2.5308e+004 9.1647e+002 1.3410e+004 2.3567e+003 7.7407e+003 8.8873e+004 2.5866e+005 4.3405e+005 5.1739e+005 4.6710e+005 3.3248e+005 1.8865e+005 8.3978e+004 2.8587e+004 7.2642e+003 1.5094e+003 5.4940e+002 8.3630e+002 1.9506e+003 3.5846e+003 4.9354e+003 5.3081e+003 4.5699e+003 3.1351e+003 1.6392e+003 5.6575e+002 6.7177e+001 2.2136e+001 1.9870e+002 3.9131e+002 4.8538e+002 4.5975e+002 3.5306e+002 2.2168e+002 1.0966e+002 3.7392e+001 4.9196e+000 9.6338e-001 1.1390e+001 2.4450e+001 3.2791e+001 3.3217e+001 2.5704e+001 1.3976e+001 6.5801e+000
          18 1.5080e+001 4.0290e+003 1.0769e+004 4.8538e+003 2.1880e+004 2.5160e+004 9.6895e+003 7.7931e+004 1.8521e+004 3.9809e+004 1.6755e+005 4.2526e+004 9.6490e+004 7.9652e+003 1.7985e+005 1.4835e+006 4.3562e+006 9.7637e+005 1.2329e+006 1.5405e+005 8.9094e+004 2.0620e+003 1.9636e+004 5.3858e+002 6.2061e+003 7.7124e+004 2.1609e+005 3.6869e+005 4.4864e+005 4.1899e+005 3.1366e+005 1.8852e+005 9.0685e+004 3.4263e+004 9.7255e+003 2.0922e+003 5.2715e+002 4.7194e+002 1.0636e+003 2.2560e+003 3.6145e+003 4.4468e+003 4.3620e+003 3.4853e+003 2.2519e+003 1.1151e+003 3.5633e+002 3.1448e+001 2.7508e+001 1.7191e+002 3.2150e+002 3.9954e+002 3.9098e+002 3.1944e+002 2.2189e+002 1.3016e+002 6.2166e+001 2.1877e+001 4.0762e+000 1.5203e-003 1.4460e+000 2.8384e+000 2.1999e+000 1.1882e+000
          19 3.9388e+002 6.2311e+003 2.4265e+003 1.3402e+004 3.4184e+003 3.4715e+004 1.3651e+003 4.3636e+004 5.6253e+004 7.6864e+001 9.0762e+004 1.3436e+005 1.0555e+000 1.0301e+005 1.9475e+002 6.7695e+005 2.5949e+005 3.9279e+006 1.8554e+006 2.2952e+006 6.4893e+005 3.2730e+005 4.6181e+004 4.9418e+004 1.5490e+003 4.2546e+003 7.8363e+004 1.8678e+005 3.2164e+005 3.8602e+005 3.6671e+005 2.8006e+005 1.7455e+005 8.8468e+004 3.5544e+004 1.1006e+004 2.5742e+003 5.6408e+002 3.1999e+002 6.2982e+002 1.4287e+003 2.5238e+003 3.4396e+003 3.7506e+003 3.3605e+003 2.4931e+003 1.5008e+003 6.8323e+002 1.8828e+002 7.4361e+000 3.6918e+001 1.5309e+002 2.6244e+002 3.1800e+002 3.1277e+002 2.6376e+002 1.9550e+002 1.2874e+002 7.5486e+001 3.9308e+001 1.8075e+001 7.2697e+000 2.5162e+000 9.3613e-001
          20 9.4076e+002 4.6147e+003 4.7387e+000 1.3469e+004 4.0418e+002 2.3995e+004 1.4997e+004 1.0779e+004 6.0635e+004 1.5932e+004 2.3431e+004 1.2314e+005 5.5732e+004 3.9132e+004 3.7594e+004 8.3644e+003 1.1411e+006 2.1854e+005 1.7932e+006 1.8811e+006 3.2863e+006 1.6959e+006 1.0176e+006 2.9529e+005 1.7959e+005 3.5284e+004 1.4696e+002 1.0264e+005 1.5768e+005 2.9227e+005 3.2659e+005 3.1363e+005 2.3765e+005 1.5088e+005 7.8157e+004 3.2652e+004 1.0680e+004 2.6376e+003 5.6955e+002 2.3947e+002 3.8968e+002 9.2769e+002 1.7757e+003 2.6056e+003 3.0590e+003 2.9658e+003 2.4086e+003 1.6342e+003 8.9858e+002 3.6372e+002 7.7692e+001 3.1786e-004 4.6773e+001 1.3479e+002 2.0769e+002 2.4111e+002 2.3474e+002 2.0089e+002 1.5480e+002 1.0868e+002 6.9310e+001 3.8723e+001 1.7341e+001 7.4503e+000
          21 9.8143e+002 2.0809e+003 1.3604e+003 8.2375e+003 4.8652e+003 9.8724e+003 2.4111e+004 7.2483e+001 4.0201e+004 3.7382e+004 5.1779e+002 6.9166e+004 1.0151e+005 5.9340e+002 7.4985e+004 9.2846e+002 2.0958e+005 6.6444e+005 1.7079e+006 4.3099e+004 5.2564e+005 2.6408e+006 2.5410e+006 2.1828e+006 1.0462e+006 6.3812e+005 2.4665e+005 2.1475e+004 1.9716e+005 1.0483e+005 2.9704e+005 2.5829e+005 2.6846e+005 1.8894e+005 1.2300e+005 6.2645e+004 2.6790e+004 8.8252e+003 2.2126e+003 4.7601e+002 1.7653e+002 2.7332e+002 6.5541e+002 1.2929e+003 1.9900e+003 2.4503e+003 2.4930e+003 2.1476e+003 1.5732e+003 9.6224e+002 4.6768e+002 1.5673e+002 1.9459e+001 5.1808e+000 5.3787e+001 1.1522e+002 1.5896e+002 1.7427e+002 1.6391e+002 1.3655e+002 1.0094e+002 6.3443e+001 3.0649e+001 1.3668e+001
          22 6.9659e+002 5.2024e+002 2.8969e+003 3.3538e+003 8.3218e+003 1.9810e+003 2.2755e+004 3.3791e+003 1.8341e+004 4.3069e+004 4.7525e+003 2.6686e+004 9.2910e+004 3.0862e+004 3.2367e+004 2.6534e+004 5.7084e+003 6.7108e+005 5.5904e+003 1.8038e+006 6.4541e+005 1.9606e+005 4.3791e+005 1.4605e+006 2.4426e+006 1.9619e+006 1.5561e+006 9.5307e+005 2.2675e+005 5.2201e+005 1.9546e+004 3.9342e+005 1.5516e+005 2.5181e+005 1.2905e+005 9.9244e+004 4.3326e+004 2.0005e+004 6.0438e+003 1.5670e+003 3.3128e+002 1.2010e+002 2.1583e+002 5.0517e+002 1.0097e+003 1.5807e+003 1.9526e+003 2.0290e+003 1.8175e+003 1.3908e+003 9.0228e+002 4.8614e+002 1.9965e+002 4.6685e+001 3.9345e-001 1.7487e+001 5.6880e+001 9.1798e+001 1.1002e+002 1.0912e+002 9.1855e+001 6.3276e+001 3.2268e+001 1.4758e+001
          23 3.8498e+002 2.2542e+001 3.3242e+003 8.0129e+002 8.6586e+003 4.4132e+000 1.6244e+004 9.0030e+003 5.4685e+003 3.6173e+004 1.4767e+004 6.1790e+003 6.3645e+004 5.7195e+004 2.1143e+003 4.8701e+004 3.6399e+002 1.9501e+005 3.6495e+005 1.0656e+006 1.1522e+005 5.7134e+005 1.4509e+006 4.0310e+005 3.9867e+002 6.2870e+005 1.2903e+006 1.7705e+006 1.8492e+006 7.5866e+005 1.3228e+006 4.6302e+004 7.3525e+005 2.4556e+004 3.2291e+005 4.8588e+004 9.7637e+004 1.9177e+004 1.6755e+004 2.5436e+003 1.2312e+003 1.1928e+002 1.1921e+002 1.6695e+002 4.4360e+002 8.5337e+002 1.2731e+003 1.5903e+003 1.6431e+003 1.4679e+003 1.1441e+003 7.6376e+002 4.3004e+002 1.9370e+002 5.8070e+001 4.8714e+000 4.2349e+000 2.6046e+001 4.9017e+001 6.1808e+001 6.0388e+001 4.5689e+001 2.4535e+001 1.1485e+001
          24 1.7295e+002 5.3076e+001 2.8775e+003 3.8094e+001 7.0290e+003 6.4304e+002 9.6400e+003 1.1693e+004 6.8160e+002 2.5097e+004 2.0385e+004 2.7301e+002 3.6905e+004 5.9969e+004 3.1032e+003 3.7754e+004 5.4041e+003 2.8371e+004 4.6952e+005 1.1705e+005 9.2588e+005 4.7363e+005 1.3829e+005 3.3484e+005 9.3684e+005 1.0149e+006 2.4569e+005 5.1687e+002 2.8158e+005 1.1284e+006 7.2581e+005 1.9523e+006 3.3889e+005 1.4042e+006 5.5312e+004 6.0568e+005 2.6486e+003 1.6780e+005 5.5360e+001 2.8305e+004 1.2389e+002 2.6915e+003 7.2271e+001 3.4857e+002 6.2984e+001 5.2383e+002 6.8780e+002 1.0978e+003 1.2707e+003 1.2759e+003 1.1400e+003 8.6567e+002 5.8186e+002 3.3568e+002 1.5454e+002 5.0582e+001 7.0493e+000 7.6938e-001 1.1660e+001 2.4292e+001 2.9788e+001 2.5414e+001 1.4498e+001 6.9670e+000
          25 6.3276e+001 1.8894e+002 2.0923e+003 6.0404e+001 4.8648e+003 1.5459e+003 4.9744e+003 1.1068e+004 3.0104e+001 1.5197e+004 2.0053e+004 5.0851e+002 1.8997e+004 4.8567e+004 1.2137e+004 1.8233e+004 1.4142e+004 2.5423e+003 2.7928e+005 1.6426e+004 9.1800e+005 2.7468e+004 9.4191e+004 8.2183e+005 4.2839e+005 2.2979e+004 2.7173e+005 6.5507e+005 7.0997e+005 4.6165e+005 4.9943e+002 1.1776e+003 7.3567e+005 1.6264e+005 1.3587e+006 2.4785e+005 9.6659e+005 1.6737e+005 3.9396e+005 7.7769e+004 1.0471e+005 2.7127e+004 2.0123e+004 6.1060e+003 3.8651e+003 3.4487e+002 1.4754e+003 2.5463e+002 1.1641e+003 8.7569e+002 9.5568e+002 8.2422e+002 5.7292e+002 4.0980e+002 2.1497e+002 1.0087e+002 3.5028e+001 4.8186e+000 2.6589e-001 5.0824e+000 1.0123e+001 1.0756e+001 6.7883e+000 3.3991e+000
