   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29
          10 5.2914e+004 2.8014e+004 1.7065e+004 3.9879e+004 3.0486e+004 4.8353e+004 2.0343e+005 3.7747e+005 8.6661e+003 1.1136e+005 1.9453e+005 9.2987e+003 6.4479e+003 3.4261e+003 2.5129e+002 2.2348e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 2.9639e+004 2.9561e+004 1.2000e+004 1.4650e+005 8.8813e+003 1.6656e+005 1.2895e+003 3.8151e+005 2.5125e+005 1.0300e+003 1.1587e+005 1.5895e+005 1.2756e+004 4.9432e+003 3.1997e+003 3.7559e+002 3.5715e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 5.6284e+003 1.9584e+004 4.9822e+004 8.2749e+004 2.5214e+003 6.8333e+004 1.0239e+005 6.7641e+004 3.5383e+005 1.0959e+005 8.8999e+003 9.5725e+004 1.2913e+005 1.3795e+004 2.9160e+003 2.8377e+003 5.6336e+002 2.3571e+001 1.6714e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 6.8803e+002 9.9098e+003 3.7256e+004 2.4566e+001 2.9673e+004 1.9452e+003 9.7613e+004 2.0229e+004 1.4366e+005 2.8459e+005 5.1029e+004 1.7652e+004 9.0924e+004 1.0965e+005 1.5716e+004 1.9090e+003 2.6794e+003 7.7379e+002 7.4599e+001 1.1340e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 1.0667e+004 3.0255e+003 1.1138e+004 7.1740e+004 9.7583e+004 3.2687e+003 2.6595e+004 1.2766e+005 3.5902e+003 2.4129e+005 1.9901e+005 9.9060e+003 3.1622e+004 8.4436e+004 7.9223e+004 1.9860e+004 1.1099e+003 2.2095e+003 8.4670e+002 1.4103e+002 1.1498e+001 1.9538e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 1.8804e+004 8.8311e+001 1.4632e+003 1.2431e+005 6.8729e+004 1.1491e+003 1.3482e+003 1.2088e+005 2.6824e+004 8.3419e+004 2.1515e+005 7.5044e+004 2.6479e+002 3.4223e+004 6.7536e+004 3.9413e+004 2.1516e+004 2.2603e+002 1.4280e+003 7.9006e+002 1.5218e+002 3.6690e+001 5.1637e+000 1.7186e-001 9.4479e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 2.4747e+002 7.2146e-002 9.1418e+000 1.5263e+003 6.3741e+002 3.5282e+000 3.0048e+000 1.3006e+003 5.0561e+002 6.4144e+002 2.4585e+003 1.1613e+003 1.0472e+001 3.0150e+002 6.8595e+002 6.9002e+002 7.7925e+001 6.2019e+001 3.8129e+000 6.1459e-001 4.2740e+001 5.4510e-001 6.9588e+001 1.1679e+002 1.5701e+001 6.5467e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 1.1739e+003 8.4145e+000 2.2932e+001 6.7065e+003 2.1012e+003 4.7750e-002 2.8144e-001 5.1196e+003 2.9401e+003 1.7662e+003 1.0247e+004 6.1313e+003 2.5278e+002 9.6864e+002 2.6353e+003 3.5300e+003 5.9890e+000 6.9339e+002 2.0826e-001 1.2621e+001 1.9300e+002 3.3143e+001 9.0782e+001 1.8713e+002 2.0444e+002 2.1057e+001 3.6756e-003 0.0000e+000 0.0000e+000 0.0000e+000
          18 2.9086e+003 4.7320e+001 3.7762e+001 1.5659e+004 3.9026e+003 1.3910e+001 2.6804e+000 1.1115e+004 8.0558e+003 2.8457e+003 2.3171e+004 1.6108e+004 1.1456e+003 1.7794e+003 5.7161e+003 8.7268e+003 1.7502e+002 2.2262e+003 1.7293e-001 7.1503e+001 2.2528e+002 1.8459e-002 2.7938e+001 2.3233e-001 5.5046e+001 1.1375e+002 1.0435e+001 1.8139e-004 0.0000e+000 0.0000e+000
          19 2.4051e+003 5.5752e+001 2.4844e+001 1.2464e+004 2.6606e+003 3.0997e+001 6.4356e+000 8.4744e+003 6.9982e+003 1.7575e+003 1.8113e+004 1.3733e+004 1.2514e+003 1.2071e+003 4.3812e+003 7.1074e+003 4.2765e+002 1.9739e+003 3.4075e-002 7.7362e+001 9.8920e+001 2.5675e+001 6.5465e-002 4.2323e+001 5.0186e+001 2.6942e+000 1.7285e+001 2.1719e+000 0.0000e+000 0.0000e+000
          20 8.0334e+002 2.1276e+001 7.5532e+000 4.0927e+003 8.1287e+002 1.4102e+001 2.8632e+000 2.7315e+003 2.3828e+003 5.1210e+002 5.9026e+003 4.6437e+003 4.6521e+002 3.6810e+002 1.4172e+003 2.3525e+003 1.9628e+002 6.6802e+002 1.5808e-001 2.7789e+001 2.4451e+001 1.5920e+001 8.2700e-001 1.7400e+001 8.2856e+000 1.2838e+000 8.3598e+000 5.4532e-002 2.3552e-002 0.0000e+000
