   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
          34 3.9498e-001 1.2939e+001 8.7662e+001 5.2482e+000 1.2754e+003 3.3045e+003 3.9057e+003 1.3406e+003 1.1149e+003 2.4994e+004 1.6055e+005 1.9333e+005 2.6502e+003 9.9190e+005 2.2205e+004 5.7037e+005
          35 2.9060e-001 9.5353e+000 4.9140e+001 3.8565e+001 1.3311e+003 2.2688e+003 4.1454e+003 6.8630e+002 1.6650e+003 1.3999e+004 1.2040e+005 1.8230e+005 7.8639e+003 5.9584e+005 1.5673e+005 4.8859e+005
          36 2.4355e-001 7.9483e+000 2.8129e+001 1.0567e+002 1.5664e+003 1.7554e+003 4.9993e+003 3.1763e+002 2.3791e+003 8.5864e+003 1.0486e+005 1.9424e+005 3.9765e+004 3.4267e+005 5.3298e+005 1.6580e+005
          37 1.9303e-001 6.1976e+000 1.2191e+001 2.0094e+002 1.7503e+003 1.2608e+003 5.7589e+003 7.4938e+001 2.9543e+003 4.6517e+003 8.8618e+004 1.9764e+005 8.1722e+004 1.5036e+005 7.5245e+005 2.3450e+002
          38 1.3766e-001 4.2692e+000 2.4692e+000 3.0735e+002 1.8050e+003 7.8675e+002 6.1572e+003 1.2257e+000 3.2056e+003 1.9662e+003 6.9910e+004 1.8674e+005 1.1914e+005 3.8627e+004 6.9835e+005 1.0913e+005
          39 8.8608e-002 2.5665e+000 1.0059e-001 4.1471e+002 1.7674e+003 4.1339e+002 6.2872e+003 1.1739e+002 3.1748e+003 5.2348e+002 5.2652e+004 1.6878e+005 1.4629e+005 1.1252e+003 4.9220e+005 3.0203e+005
          40 5.0349e-002 1.2688e+000 4.4639e+000 5.1770e+002 1.6718e+003 1.6315e+002 6.2408e+003 4.1011e+002 2.9402e+003 1.9312e+001 3.8355e+004 1.4871e+005 1.6314e+005 9.1333e+003 2.7434e+005 4.0211e+005
          41 2.3269e-002 4.2034e-001 1.4340e+001 6.0876e+002 1.5277e+003 3.0102e+001 6.0270e+003 8.5143e+002 2.5516e+003 1.2479e+002 2.6892e+004 1.2797e+005 1.7033e+005 3.7271e+004 1.1526e+005 3.7225e+005
          42 6.9320e-003 3.0963e-002 2.8208e+001 6.8077e+002 1.3447e+003 2.0377e+000 5.6550e+003 1.4020e+003 2.0642e+003 5.7219e+002 1.7975e+004 1.0748e+005 1.6917e+005 6.9282e+004 2.9251e+004 2.6543e+005
          43 3.1540e-004 7.9294e-002 4.4415e+001 7.2964e+002 1.1378e+003 6.1886e+001 5.1562e+003 2.0171e+003 1.5413e+003 1.1552e+003 1.1321e+004 8.8175e+004 1.6167e+005 9.6710e+004 8.7232e+002 1.4871e+005
          44 1.8495e-003 5.1387e-001 6.1421e+001 7.5459e+002 9.2333e+002 1.8932e+002 4.5732e+003 2.6553e+003 1.0418e+003 1.7290e+003 6.5949e+003 7.0767e+004 1.4997e+005 1.1647e+005 6.7287e+003 6.2101e+004
          45 9.6842e-003 1.2631e+000 7.7836e+001 7.5585e+002 7.1419e+002 3.6311e+002 3.9417e+003 3.2769e+003 6.1100e+002 2.2009e+003 3.4277e+003 5.5532e+004 1.3572e+005 1.2825e+005 2.7419e+004 1.5198e+004
          46 2.1872e-002 2.2396e+000 9.2352e+001 7.3394e+002 5.2039e+002 5.6173e+002 3.2896e+003 3.8410e+003 2.8145e+002 2.5163e+003 1.4719e+003 4.2478e+004 1.2001e+005 1.3281e+005 5.0641e+004 2.7852e+002
          47 3.6518e-002 3.3496e+000 1.0404e+002 6.9198e+002 3.5125e+002 7.6541e+002 2.6504e+003 4.3174e+003 7.5004e+001 2.6567e+003 4.2652e+002 3.1598e+004 1.0391e+005 1.3154e+005 7.0191e+004 4.5720e+003
          48 5.1956e-002 4.5036e+000 1.1236e+002 6.3436e+002 2.1321e+002 9.5784e+002 2.0529e+003 4.6872e+003 3.0535e-001 2.6309e+003 2.8563e+001 2.2784e+004 8.8247e+004 1.2598e+005 8.3944e+004 1.7062e+004
          49 6.6832e-002 5.6223e+000 1.1711e+002 5.6568e+002 1.0955e+002 1.1265e+003 1.5181e+003 4.9402e+003 5.4708e+001 2.4637e+003 5.8740e+001 1.5840e+004 7.3568e+004 1.1750e+005 9.1925e+004 3.0723e+004
          50 8.0156e-002 6.6419e+000 1.1837e+002 4.9069e+002 4.1001e+001 1.2630e+003 1.0604e+003 5.0755e+003 2.2686e+002 2.1903e+003 3.4230e+002 1.0539e+004 6.0252e+004 1.0726e+005 9.5084e+004 4.2100e+004
          51 9.1175e-002 7.5064e+000 1.1630e+002 4.1318e+002 6.0675e+000 1.3613e+003 6.8625e+002 5.0929e+003 4.9887e+002 1.8468e+003 7.4543e+002 6.6228e+003 4.8433e+004 9.6067e+004 9.4470e+004 5.0025e+004
          52 9.9441e-002 8.1766e+000 1.1129e+002 3.3676e+002 1.7038e+000 1.4186e+003 3.9792e+002 4.9994e+003 8.4820e+002 1.4701e+003 1.1700e+003 3.8500e+003 3.8180e+004 8.4576e+004 9.1084e+004 5.4555e+004
          53 1.0484e-001 8.6343e+000 1.0389e+002 2.6467e+002 2.3667e+001 1.4361e+003 1.9305e+002 4.8094e+003 1.2508e+003 1.0950e+003 1.5501e+003 1.9957e+003 2.9491e+004 7.3315e+004 8.5818e+004 5.6286e+004
          54 1.0727e-001 8.8610e+000 9.4551e+001 1.9901e+002 6.6919e+001 1.4144e+003 6.5465e+001 4.5325e+003 1.6798e+003 7.4883e+002 1.8429e+003 8.5274e+002 2.2253e+004 6.2545e+004 7.9239e+004 5.5827e+004
          55 1.0707e-001 8.8729e+000 8.3989e+001 1.4189e+002 1.2613e+002 1.3599e+003 6.7537e+000 4.1919e+003 2.1130e+003 4.5525e+002 2.0303e+003 2.4367e+002 1.6381e+004 5.2593e+004 7.1981e+004 5.3866e+004
          56 1.0449e-001 8.6810e+000 7.2728e+001 9.4268e+001 1.9589e+002 1.2772e+003 6.4715e+000 3.8032e+003 2.5281e+003 2.2907e+002 2.1076e+003 1.4542e+001 1.1713e+004 4.3563e+004 6.4406e+004 5.0868e+004
          57 9.9977e-002 8.3135e+000 6.1340e+001 5.6734e+001 2.7113e+002 1.1732e+003 5.3307e+001 3.3864e+003 2.9075e+003 7.9060e+001 2.0834e+003 3.9281e+001 8.0977e+003 3.5557e+004 5.6861e+004 4.7235e+004
          58 9.3991e-002 7.8046e+000 5.0303e+001 2.9224e+001 3.4750e+002 1.0548e+003 1.3587e+002 2.9596e+003 3.2393e+003 7.3503e+000 1.9745e+003 2.1753e+002 5.3719e+003 2.8599e+004 4.9597e+004 4.3267e+004
          59 8.6949e-002 7.1870e+000 3.9976e+001 1.1214e+001 4.2134e+002 9.2824e+002 2.4345e+002 2.5371e+003 3.5149e+003 1.1053e+001 1.8004e+003 4.7352e+002 3.3772e+003 2.2651e+004 4.2771e+004 3.9162e+004
          60 7.9102e-002 6.4825e+000 3.0579e+001 1.8904e+000 4.8888e+002 7.9756e+002 3.6574e+002 2.1273e+003 3.7230e+003 8.3528e+001 1.5792e+003 7.5119e+002 1.9680e+003 1.7621e+004 3.6421e+004 3.5009e+004
          61 7.0910e-002 5.7326e+000 2.2366e+001 2.4884e-001 5.4820e+002 6.6897e+002 4.9420e+002 1.7438e+003 3.8653e+003 2.1532e+002 1.3333e+003 1.0130e+003 1.0254e+003 1.3462e+004 3.0667e+004 3.0970e+004
          62 6.2605e-002 4.9617e+000 1.5431e+001 5.1193e+000 5.9717e+002 5.4595e+002 6.2106e+002 1.3924e+003 3.9395e+003 3.9515e+002 1.0796e+003 1.2341e+003 4.4115e+002 1.0068e+004 2.5508e+004 2.7100e+004
          63 5.4468e-002 4.1992e+000 9.8385e+000 1.5275e+001 6.3503e+002 4.3215e+002 7.4048e+002 1.0792e+003 3.9504e+003 6.1120e+002 8.3436e+002 1.4018e+003 1.2643e+002 7.3518e+003 2.0962e+004 2.3475e+004
          64 4.6652e-002 3.4648e+000 5.5746e+000 2.9453e+001 6.6070e+002 3.2975e+002 8.4700e+002 8.0682e+002 3.8997e+003 8.5066e+002 6.0912e+002 1.5095e+003 7.1320e+000 5.2157e+003 1.6997e+004 2.0117e+004
          65 3.9383e-002 2.7829e+000 2.5917e+000 4.6508e+001 6.7535e+002 2.4100e+002 9.3864e+002 5.7780e+002 3.8002e+003 1.1035e+003 4.1398e+002 1.5604e+003 2.2940e+001 3.5781e+003 1.3610e+004 1.7084e+004
          66 3.2712e-002 2.1642e+000 7.8705e-001 6.5322e+001 6.7885e+002 1.6645e+002 1.0125e+003 3.9091e+002 3.6557e+003 1.3587e+003 2.5417e+002 1.5578e+003 1.2573e+002 2.3496e+003 1.0743e+004 1.4363e+004
          67 2.6708e-002 1.6189e+000 3.9027e-002 8.4907e+001 6.7206e+002 1.0644e+002 1.0677e+003 2.4455e+002 3.4745e+003 1.6073e+003 1.3298e+002 1.5089e+003 2.7789e+002 1.4556e+003 8.3486e+003 1.1953e+004
          68 2.1418e-002 1.1544e+000 2.0769e-001 1.0451e+002 6.5669e+002 6.0755e+001 1.1048e+003 1.3613e+002 3.2675e+003 1.8434e+003 5.1395e+001 1.4233e+003 4.5122e+002 8.3091e+002 6.3827e+003 9.8523e+003
          69 1.6805e-002 7.7106e-001 1.1447e+000 1.2325e+002 6.3286e+002 2.8567e+001 1.1229e+003 6.1931e+001 3.0371e+003 2.0585e+003 8.3522e+000 1.3077e+003 6.2411e+002 4.1680e+002 4.7820e+003 8.0257e+003
          70 1.2878e-002 4.7000e-001 2.7025e+000 1.4076e+002 6.0288e+002 8.9202e+000 1.1247e+003 1.8196e+001 2.7951e+003 2.2510e+003 1.6080e+000 1.1729e+003 7.8271e+002 1.6607e+002 3.5048e+003 6.4661e+003
          71 9.5856e-003 2.4770e-001 4.7347e+000 1.5644e+002 5.6741e+002 5.3229e-001 1.1105e+003 7.4595e-001 2.5448e+003 2.4157e+003 2.7857e+001 1.0255e+003 9.1677e+002 3.8144e+001 2.4993e+003 5.1427e+003
          72 6.8853e-003 9.9677e-002 7.1030e+000 1.6999e+002 5.2782e+002 2.0047e+000 1.0823e+003 5.4133e+000 2.2925e+003 2.5507e+003 8.3097e+001 8.7317e+002 1.0208e+003 5.5171e-002 1.7233e+003 4.0333e+003
          73 4.7283e-003 1.9777e-002 9.6862e+000 1.8129e+002 4.8566e+002 1.1854e+001 1.0426e+003 2.8103e+001 2.0444e+003 2.6566e+003 1.6299e+002 7.2283e+002 1.0931e+003 2.4882e+001 1.1387e+003 3.1162e+003
          74 3.0549e-003 7.1982e-004 1.2367e+001 1.9014e+002 4.4179e+002 2.8572e+001 9.9282e+002 6.4905e+001 1.8034e+003 2.7320e+003 2.6290e+002 5.7936e+002 1.1334e+003 9.1031e+001 7.1027e+002 2.3658e+003
          75 1.8082e-003 3.4601e-002 1.5046e+001 1.9650e+002 3.9727e+002 5.0680e+001 9.3508e+002 1.1218e+002 1.5728e+003 2.7777e+003 3.7821e+002 4.4708e+002 1.1436e+003 1.8144e+002 4.0798e+002 1.7601e+003
          76 9.3285e-004 1.1323e-001 1.7650e+001 2.0056e+002 3.5329e+002 7.6816e+001 8.7198e+002 1.6672e+002 1.3565e+003 2.7969e+003 5.0477e+002 3.2957e+002 1.1276e+003 2.8308e+002 2.0626e+002 1.2793e+003
          77 3.7310e-004 2.2832e-001 2.0102e+001 2.0228e+002 3.1036e+002 1.0564e+002 8.0468e+002 2.2553e+002 1.1552e+003 2.7895e+003 6.3814e+002 2.2878e+002 1.0886e+003 3.8590e+002 8.2811e+001 9.0307e+002
          78 7.8185e-005 3.7192e-001 2.2355e+001 2.0191e+002 2.6931e+002 1.3602e+002 7.3531e+002 2.8617e+002 9.7101e+002 2.7592e+003 7.7475e+002 1.4625e+002 1.0314e+003 4.8289e+002 1.9207e+001 6.1472e+002
          79 7.9356e-007 5.3596e-001 2.4347e+001 1.9944e+002 2.3042e+002 1.6676e+002 6.6473e+002 3.4620e+002 8.0371e+002 2.7057e+003 9.1034e+002 8.2447e+001 9.5924e+002 5.6858e+002 3.0764e-002 3.9858e+002
          80 9.7616e-005 7.1243e-001 2.6033e+001 1.9500e+002 1.9413e+002 1.9678e+002 5.9421e+002 4.0347e+002 6.5381e+002 2.6306e+003 1.0410e+003 3.7373e+001 8.7617e+002 6.3937e+002 1.2573e+001 2.4172e+002
          81 3.2655e-004 8.8971e-001 2.7267e+001 1.8803e+002 1.6021e+002 2.2414e+002 5.2303e+002 4.5422e+002 5.1965e+002 2.5261e+003 1.1581e+003 1.0371e+001 7.8312e+002 6.9028e+002 4.6035e+001 1.3254e+002
          82 6.3842e-004 1.0490e+000 2.7796e+001 1.7754e+002 1.2850e+002 2.4561e+002 4.5009e+002 4.9228e+002 4.0011e+002 2.3786e+003 1.2468e+003 2.1470e-001 6.8034e+002 7.1444e+002 9.0117e+001 6.1824e+001
