   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46
          10 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 5.6631e-001 1.7796e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 3.2159e+000 1.1484e+001 1.1068e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 5.2529e+000 6.0273e-002 4.9851e+001 5.0817e-001 1.0110e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 5.5468e+000 3.9374e-001 8.0829e-001 6.5589e+000 1.1547e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 4.6740e+000 9.3275e-006 2.4394e+000 1.4257e+001 4.1658e+000 1.9072e+002 1.0054e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 3.4452e+000 8.0328e-005 1.1968e-003 1.7283e+001 7.7951e+000 1.2527e+001 9.2927e+000 2.5162e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 2.3536e+000 2.9323e-002 3.7739e-002 1.6138e+001 4.4085e-003 1.8097e+001 2.2322e+001 2.7973e+001 2.8654e+002 2.1543e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 1.5584e+000 2.6242e-002 1.1310e-001 1.3932e+001 3.1012e-001 1.2674e-003 2.7695e+001 3.6504e+001 4.3394e+001 3.9288e+000 3.1826e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 1.0304e+000 2.4357e-002 8.5343e-002 1.0963e+001 1.7631e-001 9.2390e-001 3.5010e+001 1.0794e-001 6.2785e+001 1.3697e+001 3.4008e+001 3.4610e+002 1.0967e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 6.8467e-001 2.5483e-005 5.1476e-002 7.3943e+000 5.4073e-002 5.2826e-001 2.7473e+001 1.5372e+000 1.1360e+000 5.3690e+001 4.8990e+001 1.5689e+000 2.8482e+002 1.6248e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          21 4.4891e-001 3.6041e-002 6.2320e-003 4.6417e+000 2.6857e-002 1.3034e-001 2.4532e+001 6.5547e-001 1.5759e+000 5.1495e+001 1.4723e+000 3.4089e+001 8.6663e+001 1.8186e+002 2.8752e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          22 2.8096e-001 8.6004e-003 4.7098e-002 3.1792e+000 4.8385e-002 6.0178e-002 2.0282e+001 2.5907e-001 5.6897e-001 4.3281e+001 1.9870e+001 4.8751e-001 1.0714e+000 2.1138e+002 5.9496e+001 3.6104e+002 1.2340e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          23 1.6232e-001 8.8416e-003 4.6583e-002 2.3248e+000 6.2633e-003 1.0160e-001 1.1909e+001 4.6448e-003 4.8994e-001 2.8758e+001 1.4138e+001 2.3484e+001 2.9303e+000 2.2619e+001 2.4054e+002 2.7658e-001 3.4167e+002 3.2514e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          24 8.4666e-002 1.1479e-002 5.6382e-004 1.4992e+000 5.1701e-002 1.0478e-002 8.8638e+000 2.8026e-001 1.3615e-001 3.0203e+001 4.1222e+000 2.5899e+001 2.0499e+001 9.3487e-001 7.0413e+001 1.9398e+002 3.6210e+001 2.3334e+002 1.1708e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          25 3.9864e-002 2.7689e-005 4.9894e-002 7.7356e-001 9.7648e-003 1.6740e-001 7.6395e+000 2.6029e-002 8.7754e-001 1.9465e+001 2.5210e+000 1.3070e+001 4.1167e+001 4.0247e+000 8.4407e+000 1.3777e+002 1.0237e+002 1.0568e+002 1.0033e+002 2.4046e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          26 1.7590e-002 1.8167e-002 1.1724e-002 3.7559e-001 9.5055e-003 1.4431e-002 4.2368e+000 8.0812e-002 1.5782e-001 1.4967e+001 7.6195e-001 7.7497e+000 2.9972e+001 1.7661e+001 3.4383e+000 3.9016e+001 1.6527e+002 3.0948e+001 1.4815e+002 1.2816e+001 3.5892e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          27 7.9614e-003 1.7012e-004 6.9931e-002 2.4613e-001 5.5256e-002 4.6332e-002 2.0487e+000 9.6052e-002 5.0372e-004 1.3692e+001 1.3460e+000 3.4442e+000 2.8481e+001 1.9970e+001 1.2710e+001 1.1681e+001 8.0211e+001 1.4631e+002 1.1933e+000 1.4094e+002 9.3690e+000 4.3452e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          28 4.1470e-003 2.9803e-002 7.6320e-003 2.2140e-001 9.5251e-003 7.0224e-002 1.8622e+000 5.4300e-002 2.7844e-001 7.1898e+000 1.1834e+000 3.3561e+000 1.4668e+001 2.2614e+001 1.5634e+001 1.2619e+001 2.5448e+001 1.1437e+002 1.0091e+002 7.4203e+000 9.3790e+001 8.5391e+001 4.5238e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          29 2.5423e-003 2.8897e-003 8.0114e-002 1.7993e-001 5.7974e-002 1.1883e-002 1.7687e+000 7.8433e-002 7.9201e-002 4.4257e+000 4.1240e-001 2.5894e+000 9.2110e+000 1.2915e+001 2.3585e+001 1.5371e+001 1.5468e+001 4.6550e+001 1.3056e+002 4.9734e+001 2.7788e+001 3.6469e+001 2.1220e+002 4.1448e+002 2.3369e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          30 1.5560e-003 2.4443e-002 5.7180e-004 9.2843e-002 2.6886e-002 1.1326e-001 8.2249e-001 2.5224e-006 2.2336e-002 4.7725e+000 6.1145e-001 1.4248e+000 9.4072e+000 8.3564e+000 1.6169e+001 2.2708e+001 1.1791e+001 2.3890e+001 7.4365e+001 1.1963e+002 1.3838e+001 3.9447e+001 2.0880e+000 3.5138e+002 3.3552e+002 1.9556e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          31 6.5739e-004 2.3069e-002 4.5586e-002 2.2812e-002 1.2045e-002 2.5876e-002 2.0330e-001 1.5928e-001 3.3975e-002 3.1171e+000 5.8480e-001 1.4737e+000 4.7027e+000 7.2488e+000 1.0104e+001 1.9181e+001 1.8563e+001 1.1758e+001 3.9756e+001 9.7244e+001 8.9682e+001 5.8381e-001 3.3100e+001 1.2529e+001 4.6506e+002 2.3715e+002 1.0829e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          32 4.0160e-005 1.9328e-003 6.7668e-003 1.5272e-003 1.1070e-002 7.6946e-002 1.4324e-001 5.1701e-003 1.6926e-001 1.1000e+000 1.2992e-001 1.1619e+000 2.4566e+000 3.4251e+000 9.6354e+000 1.5100e+001 1.7761e+001 1.5723e+001 1.7342e+001 6.0044e+001 1.0088e+002 5.3026e+001 1.9047e+000 1.4797e+001 7.0671e+001 5.2860e+002 1.4098e+002 2.7505e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          33 3.2157e-004 3.0547e-002 2.7023e-002 1.2313e-004 7.3749e-003 4.9560e-002 2.9301e-001 1.1874e-001 8.5666e-006 8.1789e-001 9.4319e-002 4.9399e-001 3.2934e+000 1.8833e+000 5.1164e+000 1.2819e+001 1.4595e+001 1.5923e+001 1.6390e+001 2.7893e+001 8.1708e+001 9.0522e+001 2.3083e+001 6.7217e+000 9.3238e-001 1.6176e+002 5.3383e+002 6.3888e+001 4.9506e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          34 1.9607e-003 1.1287e-002 2.4647e-002 2.3770e-003 8.4760e-003 2.7250e-002 2.8531e-001 2.3121e-002 7.3071e-002 1.1853e+000 2.8485e-001 4.1324e-001 2.5498e+000 2.2242e+000 2.1657e+000 7.5551e+000 1.4571e+001 1.3226e+001 1.5032e+001 2.0008e+001 4.0294e+001 9.3258e+001 7.0454e+001 7.0445e+000 6.7465e+000 6.5699e+000 2.6225e+002 4.8623e+002 1.5866e+001 7.2837e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          35 4.7211e-003 3.0929e-003 7.2060e-003 9.3363e-003 1.3987e-002 6.0845e-002 6.4963e-002 6.4054e-002 1.2668e-004 7.7973e-001 2.0165e-001 5.9285e-001 7.6092e-001 1.5034e+000 2.3891e+000 4.3750e+000 1.0007e+001 1.4929e+001 1.2640e+001 1.5277e+001 2.6631e+001 5.5336e+001 9.0799e+001 4.2315e+001 6.6181e-001 2.4695e+000 4.0388e+001 3.4885e+002 4.0077e+002 1.5715e-003 9.3388e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
