   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17
           0 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 1.0500e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 3.1895e+001 1.4053e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 4.2208e+000 8.1676e+001 1.3103e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 1.0044e-001 1.4422e+001 1.2593e+002 1.0242e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 8.8859e-001 8.8871e-001 3.1414e+001 1.6692e+002 6.6892e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 4.2143e-001 5.3815e-001 4.1054e+000 5.3458e+001 1.9937e+002 3.3086e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 1.0403e-001 5.2273e-001 2.5585e+000 1.1137e+001 7.5753e+001 2.1867e+002 9.0055e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 1.4781e-001 2.0107e-003 3.9030e-001 6.2013e+000 2.3449e+001 9.9620e+001 2.2280e+002 5.9799e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 1.8145e-004 3.3826e-001 5.2403e-003 1.0670e-002 8.9035e+000 3.4062e+001 1.2109e+002 2.1148e+002 8.4274e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 4.0690e-001 6.2662e-004 5.9534e-001 1.0472e-001 1.1354e+000 1.7900e+001 4.7568e+001 1.3832e+002 1.8470e+002 3.3884e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 4.3902e-001 1.8402e-001 2.2869e-002 7.5572e-001 7.7263e-001 2.7683e+000 2.7155e+001 6.0089e+001 1.4683e+002 1.4477e+002 7.3662e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 4.6664e-002 8.4251e-002 2.0590e-001 4.7475e-002 3.8298e-001 1.8914e+000 6.5556e+000 3.7642e+001 7.5483e+001 1.4521e+002 9.6742e+001 1.2218e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 6.3224e-002 6.9000e-003 1.5207e-001 1.8593e-001 1.2941e-002 1.8431e+000 3.7410e+000 1.1999e+001 4.2216e+001 8.3531e+001 1.3043e+002 4.7664e+001 1.7032e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 2.4520e-001 1.0755e-001 4.8450e-005 2.3456e-001 1.3685e-002 6.0614e-001 3.2633e+000 6.1200e+000 1.9057e+001 4.8574e+001 8.2312e+001 9.9683e+001 1.0259e+001 1.9901e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 2.7037e-001 1.3953e-001 7.7560e-002 5.3068e-002 6.6527e-003 5.4110e-002 1.7677e+000 4.6972e+000 1.0255e+001 2.3899e+001 4.9655e+001 6.7009e+001 5.5352e+001 2.3647e+000 1.7412e+002 0.0000e+000 0.0000e+000 0.0000e+000
          16 1.6840e-001 8.6817e-002 1.1582e-001 3.0754e-004 4.1032e-006 4.4914e-005 6.2016e-001 2.7048e+000 5.3298e+000 1.1045e+001 2.2983e+001 3.8855e+001 3.8185e+001 1.0766e+001 3.1092e+001 8.9563e+001 0.0000e+000 0.0000e+000
          17 3.9656e-002 1.9909e-002 3.6142e-002 1.0002e-003 4.1701e-004 1.0748e-003 1.0585e-001 6.1302e-001 1.2176e+000 2.4410e+000 4.9010e+000 8.9201e+000 9.6404e+000 4.5543e+000 1.5652e+000 2.2962e+001 6.3101e+000 9.6310e-005
