 0.0000e+000 1.9175e-013 1.4093e+005
 4.0000e-004 1.9183e-013 1.4093e+005
 8.0000e-004 1.9206e-013 1.4093e+005
 1.2000e-003 1.9245e-013 1.4093e+005
 1.6000e-003 1.9299e-013 1.4093e+005
 2.0000e-003 1.9369e-013 1.4093e+005
 2.4000e-003 1.9454e-013 1.4093e+005
 2.8000e-003 1.9555e-013 1.4093e+005
 3.2000e-003 1.9671e-013 1.4093e+005
 3.6000e-003 1.9803e-013 1.4093e+005
 4.0000e-003 1.9951e-013 1.4093e+005
 4.4000e-003 2.0116e-013 1.4093e+005
 4.8000e-003 2.0296e-013 1.4093e+005
 5.2000e-003 2.0492e-013 1.4093e+005
 5.6000e-003 2.0705e-013 1.4093e+005
 6.0000e-003 2.0934e-013 1.4093e+005
 6.4000e-003 2.1180e-013 1.4093e+005
 6.8000e-003 2.1443e-013 1.4093e+005
 7.2000e-003 2.1723e-013 1.4093e+005
 7.6000e-003 2.2020e-013 1.4093e+005
 8.0000e-003 2.2335e-013 1.4093e+005
 8.4000e-003 2.2667e-013 1.4093e+005
 8.8000e-003 2.3018e-013 1.4093e+005
 9.2000e-003 2.3387e-013 1.4093e+005
 9.6000e-003 2.3774e-013 1.4093e+005
 1.0000e-002 2.4180e-013 1.4093e+005
 1.0400e-002 2.4606e-013 1.4093e+005
 1.0800e-002 2.5050e-013 1.4093e+005
 1.1200e-002 2.5515e-013 1.4093e+005
 1.1600e-002 2.6000e-013 1.4093e+005
 1.2000e-002 2.6505e-013 1.4093e+005
 1.2400e-002 2.7031e-013 1.4093e+005
 1.2800e-002 2.7579e-013 1.4093e+005
 1.3200e-002 2.8148e-013 1.4093e+005
 1.3600e-002 2.8740e-013 1.4093e+005
 1.4000e-002 2.9354e-013 1.4093e+005
 1.4400e-002 2.9991e-013 1.4093e+005
 1.4800e-002 3.0652e-013 1.4093e+005
 1.5200e-002 3.1337e-013 1.4093e+005
 1.5600e-002 3.2046e-013 1.4093e+005
 1.6000e-002 3.2781e-013 1.4093e+005
 1.6400e-002 3.3541e-013 1.4093e+005
 1.6800e-002 3.4328e-013 1.4093e+005
 1.7200e-002 3.5141e-013 1.4093e+005
 1.7600e-002 3.5982e-013 1.4093e+005
 1.8000e-002 3.6851e-013 1.4093e+005
 1.8400e-002 3.7749e-013 1.4093e+005
 1.8800e-002 3.8676e-013 1.4093e+005
 1.9200e-002 3.9634e-013 1.4093e+005
 1.9600e-002 4.0622e-013 1.4093e+005
 2.0000e-002 4.1642e-013 1.4093e+005
 2.0400e-002 4.2695e-013 1.4093e+005
 2.0800e-002 4.3780e-013 1.4093e+005
 2.1200e-002 4.4900e-013 1.4093e+005
 2.1600e-002 4.6055e-013 1.4093e+005
 2.2000e-002 4.7245e-013 1.4093e+005
