   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
           0 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 3.0407e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 7.7088e+000 4.7056e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 1.0342e+000 2.1023e+001 5.0696e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 2.4405e-003 2.2677e+000 3.5547e+001 4.8479e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 4.5380e-001 2.4437e-002 5.4994e+000 5.0337e+001 4.2606e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 9.0120e-001 1.7840e-001 2.9619e-001 1.0586e+001 6.3704e+001 3.4787e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 1.9836e-002 3.8620e-001 1.2595e-001 1.0664e+000 1.6937e+001 7.5285e+001 2.6349e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 1.6098e-001 9.2089e-002 1.6328e-001 2.4890e-001 2.3904e+000 2.3766e+001 8.4476e+001 1.8243e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 1.5089e-001 6.3423e-003 1.7478e-001 1.7362e-001 7.6304e-001 4.8941e+000 3.0778e+001 9.0919e+001 1.1207e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 1.8518e-001 3.3962e-001 2.7885e-003 2.0222e-001 2.4597e-001 1.1181e+000 7.9962e+000 3.7661e+001 9.4908e+001 5.8201e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 2.1481e-001 3.3102e-003 2.2299e-001 1.3553e-003 3.1427e-001 1.1853e-002 1.8240e+000 1.0672e+001 4.4190e+001 9.6559e+001 2.2126e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 7.8883e-001 3.6786e-001 6.6129e-003 1.4011e-001 2.5171e-004 1.6471e-001 2.9026e-002 4.0852e+000 1.4889e+001 5.0439e+001 9.5631e+001 3.5249e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 1.4070e-001 1.6076e-001 1.3844e-001 4.0581e-002 2.4963e-001 3.7283e-002 1.0338e-001 2.3155e-002 5.6535e+000 1.9237e+001 5.6067e+001 9.2695e+001 6.3775e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 1.2904e-001 2.6583e-002 1.1130e-003 1.2577e-001 4.2103e-002 1.2905e-001 3.5660e-002 5.6127e-001 5.1984e-001 7.7632e+000 2.3309e+001 6.0679e+001 8.7651e+001 1.0808e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 3.7267e-001 9.8162e-002 4.3593e-002 1.0526e-002 2.3037e-001 4.0787e-002 3.4233e-002 2.8622e-005 7.3174e-001 1.4790e+000 1.1474e+001 2.7624e+001 6.3941e+001 8.0871e+001 3.1098e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 1.0963e-001 3.5776e-005 7.5902e-006 1.1857e-001 1.3916e-002 6.5917e-002 4.2568e-002 2.8103e-001 3.2984e-003 1.2730e+000 2.2639e+000 1.4715e+001 3.1922e+001 6.5785e+001 7.2903e+001 5.9009e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 1.1154e-002 1.1336e-001 1.2687e-001 7.9680e-003 3.3187e-001 1.9475e-002 2.2478e-002 1.9542e-002 8.9622e-002 1.0833e-001 2.4556e+000 3.9000e+000 1.7660e+001 3.5590e+001 6.5746e+001 6.4200e+001 9.2931e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 1.3083e-001 1.6675e-001 2.2761e-001 7.7648e-002 1.3822e-001 7.7427e-002 1.4599e-002 2.5764e-001 4.1519e-002 2.9125e-003 5.4356e-001 3.6973e+000 6.2396e+000 2.1046e+001 3.8492e+001 6.3729e+001 5.4856e+001 1.3183e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 1.1707e-001 4.5950e-002 9.4146e-002 1.5850e-001 1.7848e-002 2.1799e-003 2.0524e-002 1.2525e-002 1.7057e-001 5.6789e-002 9.8642e-004 1.2537e+000 5.1754e+000 8.4287e+000 2.4023e+001 3.9980e+001 6.0021e+001 4.4955e+001 1.7606e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 1.9679e-002 5.1119e-003 2.0199e-004 6.1892e-002 2.0560e-001 4.7564e-002 2.4037e-003 8.7861e-002 1.6995e-002 1.2033e-001 6.5519e-002 1.2153e-001 2.2602e+000 6.8805e+000 1.0670e+001 2.6358e+001 4.0443e+001 5.5323e+001 3.5252e+001 2.2873e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          21 9.9646e-003 8.5278e-002 5.0256e-002 4.2962e-005 2.0138e-001 8.2829e-002 4.3364e-002 7.0556e-002 1.3889e-002 1.9698e-002 2.9123e-001 1.6224e-001 5.7032e-001 3.6999e+000 8.3766e+000 1.2870e+001 2.6253e+001 3.7668e+001 4.7595e+001 2.5821e+001 2.9016e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          22 7.6294e-002 1.4900e-001 1.1171e-001 2.9957e-002 6.6085e-002 3.5798e-002 5.1693e-002 1.0920e-003 8.6798e-003 9.3600e-004 1.7809e-001 4.0098e-001 3.9532e-001 1.2912e+000 5.2188e+000 9.5790e+000 1.5588e+001 2.8027e+001 3.5563e+001 3.9766e+001 1.5012e+001 3.3733e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          23 1.2900e-001 1.4111e-001 1.1305e-001 5.9610e-002 2.6906e-003 2.2539e-003 2.4449e-002 9.0164e-002 5.3214e-003 6.2394e-004 2.3206e-002 3.5228e-001 5.0123e-001 6.9517e-001 2.3668e+000 6.4888e+000 1.0602e+001 1.4653e+001 2.4720e+001 2.8603e+001 3.3387e+001 4.7915e+000 3.6711e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          24 1.2806e-001 9.3219e-002 7.6644e-002 5.2732e-002 6.1741e-003 2.7850e-003 5.2223e-003 1.6460e-001 4.3364e-002 4.7294e-003 2.1668e-004 1.4623e-001 4.3088e-001 6.0836e-001 1.1801e+000 3.4197e+000 6.5983e+000 9.6699e+000 1.4930e+001 2.1883e+001 2.3353e+001 2.0475e+001 2.5356e-001 3.4864e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          25 9.3008e-002 4.8881e-002 4.0927e-002 3.1428e-002 1.5609e-002 8.3586e-003 3.0569e-004 1.4311e-001 6.2662e-002 1.9616e-002 2.6376e-003 3.8452e-002 2.4972e-001 4.9052e-001 7.3125e-001 1.7120e+000 3.6921e+000 6.6866e+000 8.9838e+000 1.2719e+001 1.4864e+001 1.7230e+001 8.2969e+000 2.1795e+000 2.4477e+001 0.0000e+000 0.0000e+000 0.0000e+000
          26 4.8478e-002 2.0136e-002 1.7158e-002 1.3592e-002 1.2267e-002 6.8230e-003 2.2313e-005 7.7333e-002 4.3772e-002 2.0431e-002 1.0938e-003 8.0036e-003 1.0519e-001 2.7445e-001 3.9979e-001 7.7819e-001 1.7201e+000 3.4836e+000 4.4710e+000 6.0423e+000 7.0793e+000 9.5045e+000 6.2090e+000 4.5426e-001 7.0727e+000 9.0659e+000 0.0000e+000 0.0000e+000
          27 3.5094e-003 1.3238e-003 1.1383e-003 9.0379e-004 9.9655e-004 5.5889e-004 8.0716e-006 5.5979e-003 3.4659e-003 1.8337e-003 5.3552e-005 3.7968e-004 6.9361e-003 2.0302e-002 3.0095e-002 5.4961e-002 1.2113e-001 2.5182e-001 3.2181e-001 4.3096e-001 4.9953e-001 6.9232e-001 5.0784e-001 8.6944e-002 2.6020e-001 8.5682e-001 1.4506e-001 1.5950e-005
