   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          10 4.3852e-002 2.6736e+001 7.2095e+002 8.3470e+003 7.8058e+003 5.7805e+003 3.9081e+005 1.8424e+005 1.3819e+004 3.0217e+004 1.1983e+004 3.3475e+004 2.9137e+003 1.1285e+004 8.7421e+003 9.8896e+003 9.1686e+002 6.5109e+002 1.8871e+003 1.2496e+003 3.6419e+002 2.7564e+001 8.2392e+000 3.2532e+001
          11 5.7954e-001 4.4568e+001 3.6732e+002 6.0098e+002 4.0161e+003 2.2329e+004 1.0148e+005 3.6433e+005 8.6392e+004 1.2054e+004 3.1216e+004 5.7203e+003 3.3752e+004 6.7450e+002 1.5407e+004 3.7169e+003 9.5804e+003 3.0654e+003 8.5582e+000 7.6544e+002 1.2383e+003 8.8791e+002 4.2324e+002 1.5060e+002
          12 2.8982e-002 2.4657e+000 2.6170e+001 1.5654e+003 1.4247e+004 9.3420e+003 2.8622e+002 2.2916e+005 2.5591e+005 3.9538e+004 1.3418e+004 2.8717e+004 2.1350e+003 3.3405e+004 2.4619e-001 1.8429e+004 8.0358e+002 7.3100e+003 4.8931e+003 9.0985e+002 7.7020e+000 3.9776e+002 5.9414e+002 4.4628e+002
          13 2.6651e-001 9.3401e+000 3.1224e+002 2.2737e+003 3.8041e+003 2.2213e+003 2.3254e+004 3.3871e+004 2.8226e+005 1.4964e+005 1.9954e+004 1.5854e+004 2.4008e+004 4.6773e+002 3.3045e+004 6.8093e+002 2.0099e+004 4.8866e+000 4.1524e+003 5.1814e+003 2.4792e+003 5.3712e+002 1.8568e+001 2.2451e+001
          14 4.4330e-001 1.4965e+001 1.7933e+002 2.7855e+002 4.9396e+002 1.4909e+004 9.4428e+003 3.5835e+003 1.2615e+005 2.4590e+005 7.6626e+004 1.2611e+004 1.7896e+004 1.8271e+004 4.6010e+000 3.3184e+004 2.7537e+003 2.0460e+004 8.3523e+002 1.4095e+003 3.7133e+003 3.1300e+003 1.6102e+003 6.0344e+002
          15 1.2209e-001 3.4049e+000 3.3804e+000 2.6637e+002 4.2445e+003 9.7010e+003 4.7402e+002 2.1464e+004 1.2747e+004 1.9630e+005 1.6798e+005 3.6564e+004 1.0444e+004 1.8564e+004 1.2616e+004 1.3835e+002 3.4593e+004 6.6547e+003 1.9626e+004 2.5502e+003 6.8868e+001 1.4784e+003 2.0705e+003 1.4728e+003
          16 6.7772e-003 4.5506e-001 5.2245e+001 9.3422e+002 3.3263e+003 7.3569e+002 1.0290e+004 1.0745e+004 4.3082e+003 7.6292e+004 1.9861e+005 9.5173e+004 1.7985e+004 1.0518e+004 1.7599e+004 7.7438e+003 3.6976e+002 3.8466e+004 1.3257e+004 1.7690e+004 4.3745e+003 3.5137e+002 9.0106e+001 4.1346e+002
          17 1.4063e-001 4.7378e+000 1.0216e+002 6.7505e+002 5.6754e+002 1.3227e+003 1.2596e+004 1.4878e+002 1.7913e+004 8.1681e+003 1.3933e+005 1.4909e+005 4.6666e+004 1.0473e+004 1.1260e+004 1.5084e+004 4.0456e+003 3.6309e+002 4.7221e+004 2.4353e+004 1.4357e+004 5.7374e+003 1.5043e+003 2.7362e+002
          18 2.1469e-001 5.6617e+000 6.4128e+001 1.4892e+002 1.0474e+002 4.3800e+003 5.6203e+003 4.0245e+003 1.3073e+004 2.0201e+003 5.7728e+004 1.5066e+005 8.7846e+004 2.1223e+004 7.9107e+003 1.1698e+004 1.1538e+004 1.5948e+003 7.3160e+001 6.5774e+004 4.2602e+004 8.9629e+003 6.2370e+003 2.3000e+003
          19 1.6289e-001 2.9940e+000 1.4650e+001 2.4603e+000 9.5584e+002 4.1486e+003 5.4519e+002 9.6529e+003 3.0100e+003 1.1866e+004 1.0816e+004 1.0658e+005 1.1429e+005 4.2398e+004 1.0289e+004 7.4301e+003 1.1085e+004 7.7371e+003 3.2787e+002 2.9021e+002 1.0551e+005 6.8888e+004 1.7889e+003 4.5391e+003
          20 7.8055e-002 6.3744e-001 2.0668e-002 1.1483e+002 1.3584e+003 2.0239e+003 3.7445e+002 9.3436e+003 3.4250e+001 1.3323e+004 1.7658e-003 5.4544e+004 1.1056e+005 6.4687e+004 1.7968e+004 6.3264e+003 7.5633e+003 9.3247e+003 4.3688e+003 5.1229e+000 4.7501e+003 1.9278e+005 8.8997e+004 3.3589e+003
          21 2.3403e-002 7.2168e-004 8.0905e+000 2.1418e+002 1.0770e+003 4.5898e+002 1.9869e+003 5.5696e+003 2.3601e+003 8.1281e+003 3.8118e+003 1.9699e+004 8.5409e+004 7.6640e+004 2.8702e+004 7.8288e+003 5.2683e+003 7.3389e+003 6.7655e+003 1.9878e+003 5.6902e+002 2.8982e+004 3.7166e+005 4.6845e+004
          22 2.8528e-003 3.4976e-001 1.7486e+001 2.1730e+002 5.9336e+002 2.4391e+000 2.9044e+003 2.1825e+003 4.9313e+003 3.0193e+003 7.7170e+003 4.1524e+003 5.5536e+004 7.4743e+004 3.7976e+004 1.0977e+004 4.4779e+003 5.1385e+003 6.2298e+003 4.0724e+003 6.2982e+002 3.2715e+003 1.3927e+005 5.8460e+005
          23 1.7292e-004 8.0071e-001 2.0286e+001 1.6411e+002 2.3781e+002 1.4211e+002 2.7749e+003 4.7280e+002 5.7112e+003 5.1749e+002 8.2269e+003 1.2534e+002 3.1674e+004 6.3407e+004 4.2390e+004 1.4457e+004 4.6087e+003 3.6674e+003 4.8554e+003 4.4321e+003 1.9857e+003 1.4343e+002 2.1462e+004 5.8126e+005
          24 2.6365e-003 9.9357e-001 1.7736e+001 1.0289e+002 6.3157e+001 3.7231e+002 2.1106e+003 1.0100e+001 5.0119e+003 1.5346e+000 6.5787e+003 4.5676e+002 1.6200e+004 4.8387e+004 4.1052e+004 1.6712e+004 5.0400e+003 2.8197e+003 3.4924e+003 3.8703e+003 2.4988e+003 7.1417e+002 4.8495e+002 2.1364e+005
          25 4.6209e-003 9.2345e-001 1.3015e+001 5.6321e+001 6.8968e+000 4.7478e+002 1.3794e+003 7.0450e+001 3.6934e+003 2.5474e+002 4.4098e+003 1.4043e+003 7.5308e+003 3.3718e+004 3.4958e+004 1.6613e+004 5.1768e+003 2.2725e+003 2.4027e+003 2.9260e+003 2.3916e+003 9.9024e+002 9.3239e+001 2.9193e+004
          26 4.6838e-003 6.9105e-001 8.2148e+000 2.7392e+001 2.3821e-001 4.2211e+002 7.8998e+002 1.8299e+002 2.3393e+003 4.8435e+002 2.5569e+003 1.6807e+003 3.1941e+003 2.1087e+004 2.5595e+004 1.3712e+004 4.5182e+003 1.7346e+003 1.5512e+003 1.9389e+003 1.8148e+003 1.0081e+003 2.4046e+002 1.8144e+003
          27 3.0811e-003 3.8814e-001 4.1277e+000 1.1254e+001 2.5675e+000 2.6048e+002 3.6967e+002 1.6745e+002 1.1781e+003 4.0801e+002 1.2026e+003 1.1810e+003 1.1817e+003 1.0674e+004 1.4404e+004 8.3442e+003 2.8788e+003 1.0392e+003 8.2369e+002 1.0238e+003 1.0241e+003 6.6206e+002 2.3523e+002 4.4546e+001
