   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29
          10 9.3724e-002 7.1319e-001 3.0314e+001 5.5509e+002 7.0748e+003 6.0658e+004 3.4481e+005 1.3475e+006 3.2479e+006 3.4471e+006 4.2505e+004 1.2085e+007 3.0928e+006 1.5730e+004 2.3050e+003 6.4781e+000 7.8423e-001 1.3023e-001 1.2158e-003 4.7926e-004 3.5026e-004 2.1890e-006 1.5654e-006 5.5704e-005 7.2235e-005 5.6830e-005 5.6618e-005 5.0319e-005 3.9174e-005 2.7138e-005
          11 6.0276e-001 3.4474e-002 4.1662e+000 1.1184e+002 1.6161e+003 1.5964e+004 1.0602e+005 4.9086e+005 1.5966e+006 3.1932e+006 2.6477e+006 7.4225e+003 1.1913e+007 3.4466e+006 8.5640e+003 4.3755e+003 5.0829e+001 5.6671e-001 4.6139e-001 1.0406e-003 1.0875e-002 2.4347e-002 1.0149e-002 2.2998e-003 4.8041e-004 1.4428e-004 6.9281e-005 3.1733e-005 1.4047e-005 6.2740e-006
          12 3.6369e-001 1.6310e-002 1.0159e-001 1.4311e+001 4.0829e+002 4.3065e+003 3.1487e+004 1.6996e+005 6.5812e+005 1.8005e+006 3.0006e+006 1.9124e+006 1.0942e+005 1.1724e+007 3.7266e+006 9.7735e+002 7.4746e+003 2.5863e+002 3.5240e-003 1.9865e+000 6.9000e-002 2.3363e-003 2.0123e-004 2.8330e-003 2.4597e-003 1.5845e-003 1.3760e-003 1.0949e-003 7.8511e-004 5.1419e-004
          13 9.8372e-002 2.1176e-001 2.6439e-003 5.5680e-001 8.9161e+001 1.1791e+003 9.4671e+003 5.6669e+004 2.5487e+005 8.3417e+005 1.9343e+006 2.6947e+006 1.2828e+006 2.7329e+005 1.1603e+007 3.8823e+006 4.6255e+003 1.0350e+004 1.0214e+003 2.3483e+001 1.7675e+000 1.2069e+000 1.8430e-001 2.5487e-002 5.2842e-003 1.9012e-003 1.1743e-003 7.3827e-004 4.5505e-004 2.7208e-004
          14 4.0547e-002 3.9024e-001 5.9452e-003 3.8154e-002 1.3907e+001 2.9052e+002 2.9065e+003 1.9174e+004 9.4849e+004 3.5805e+005 1.0033e+006 1.9862e+006 2.3078e+006 7.8064e+005 4.2907e+005 1.1619e+007 3.8453e+006 4.4575e+004 1.0236e+004 2.8939e+003 2.7772e+002 1.0384e+001 1.6250e-003 2.6573e-001 1.9302e-001 1.1511e-001 9.5748e-002 7.4087e-002 5.2245e-002 3.3901e-002
          15 3.5285e-002 2.2260e-002 1.2386e-001 1.7366e-001 2.5858e+000 6.2821e+001 8.6434e+002 6.7170e+003 3.5505e+004 1.4778e+005 4.7806e+005 1.1524e+006 1.9474e+006 1.8780e+006 4.1959e+005 5.1752e+005 1.1833e+007 3.5242e+006 1.7047e+005 3.9138e+003 5.6098e+003 1.4329e+003 2.6995e+002 5.4880e+001 1.4075e+001 5.3993e+000 3.3741e+000 2.0881e+000 1.2507e+000 7.2683e-001
          16 1.0661e-002 2.9591e-001 5.2242e-001 1.5996e-001 1.0176e+000 1.3897e+001 2.5369e+002 2.2977e+003 1.3578e+004 6.0955e+004 2.1666e+005 6.0183e+005 1.2536e+006 1.8162e+006 1.4397e+006 1.8922e+005 5.0331e+005 1.2329e+007 2.8001e+006 4.4559e+005 3.4485e+003 3.8294e+003 3.2167e+003 1.3736e+003 5.2575e+002 2.4771e+002 1.7871e+002 1.2438e+002 8.1398e+001 5.0280e+001
          17 1.0130e-002 9.9206e-001 7.1362e-001 1.3213e-002 1.7400e-001 3.3327e+000 8.1806e+001 7.6208e+002 5.1877e+003 2.5670e+004 9.7833e+004 2.9881e+005 7.1876e+005 1.2940e+006 1.6026e+006 1.0330e+006 6.0088e+004 3.6538e+005 1.3094e+007 1.6222e+006 8.3657e+005 8.9130e+004 3.3000e+003 5.1707e+001 2.8684e+002 2.4527e+002 2.4279e+002 2.1013e+002 1.5906e+002 1.0777e+002
          18 1.2097e-001 1.1176e+000 3.9707e-001 1.9938e-002 1.4695e-001 5.6483e-001 2.8316e+001 2.6255e+002 1.9873e+003 1.0910e+004 4.4885e+004 1.4704e+005 3.9000e+005 8.1457e+005 1.2670e+006 1.3300e+006 6.9542e+005 6.4781e+003 1.4170e+005 1.3863e+007 3.3993e+005 9.7035e+005 3.4420e+005 9.3345e+004 2.7202e+004 1.1024e+004 7.1233e+003 4.5161e+003 2.7493e+003 1.6140e+003
          19 2.8250e-001 6.9640e-001 5.7938e-002 5.5245e-002 9.5982e-001 1.1215e-002 8.4000e+000 9.8122e+001 8.0417e+002 4.7075e+003 2.0806e+004 7.3106e+004 2.0826e+005 4.7882e+005 8.6413e+005 1.1625e+006 1.0368e+006 4.2740e+005 4.0010e+003 1.4231e+002 1.3706e+007 2.0273e+005 3.1521e+005 3.2241e+005 1.6234e+005 8.5344e+004 6.5807e+004 4.8098e+004 3.2564e+004 2.0562e+004
          20 3.5233e-001 2.6370e-001 1.3430e-002 5.1545e-002 1.2500e+000 2.6993e-002 1.4646e+000 3.7224e+001 3.5269e+002 2.1094e+003 9.7996e+003 3.6855e+004 1.1155e+005 2.7485e+005 5.4858e+005 8.6107e+005 9.9371e+005 7.4401e+005 2.4301e+005 4.2381e+004 3.3899e+005 1.0654e+007 2.4086e+006 2.0907e+005 8.6063e+003 5.0977e+000 1.6267e+003 3.5244e+003 4.0245e+003 3.3750e+003
          21 2.8964e-001 5.2207e-002 1.0555e-001 4.5997e-002 7.7809e-001 2.7187e-002 3.1264e-002 1.2978e+001 1.6178e+002 9.9118e+002 4.7927e+003 1.8998e+004 6.0481e+004 1.5810e+005 3.3873e+005 5.8608e+005 7.9442e+005 7.7933e+005 4.8758e+005 1.2755e+005 1.5058e+005 1.5787e+006 4.0325e+006 3.2238e+006 1.3100e+006 6.0312e+005 4.2017e+005 2.8118e+005 1.7758e+005 1.0673e+005
          22 1.6708e-001 1.0423e-003 1.4432e-001 5.5703e-002 2.5451e-001 3.6835e-003 9.5396e-002 3.9592e+000 7.3110e+001 4.7899e+002 2.4434e+003 1.0027e+004 3.3164e+004 9.0909e+004 2.0568e+005 3.8040e+005 5.6949e+005 6.5926e+005 5.4158e+005 2.8574e+005 6.7131e+004 4.3316e+005 2.6011e+006 1.3661e+004 3.4527e+005 3.3439e+005 3.4680e+005 3.0696e+005 2.3465e+005 1.5958e+005
          23 6.7404e-002 5.6422e-003 1.1095e-001 7.4184e-002 3.1179e-002 7.4931e-004 1.8996e-001 1.1045e+000 3.1684e+001 2.3271e+002 1.2757e+003 5.3617e+003 1.8227e+004 5.1656e+004 1.2195e+005 2.3681e+005 3.7844e+005 4.8343e+005 4.6775e+005 3.2202e+005 1.4796e+005 3.3238e+004 7.8114e+005 8.1939e+005 5.5369e+005 2.2332e+005 1.2178e+005 5.9090e+004 2.6414e+004 1.1593e+004
          24 1.8333e-002 1.3118e-002 6.0899e-002 8.1323e-002 3.6070e-004 3.6781e-003 1.5162e-001 3.1948e-001 1.3270e+001 1.1151e+002 6.5846e+002 2.8206e+003 9.7814e+003 2.8335e+004 6.8940e+004 1.3855e+005 2.3148e+005 3.1348e+005 3.3333e+005 2.6659e+005 1.4903e+005 8.1580e+004 1.2525e+003 1.7181e+005 7.3505e+004 1.2545e+002 1.9169e+004 3.9061e+004 4.1872e+004 3.3311e+004
          25 3.5214e-003 1.4225e-002 3.0700e-002 7.5529e-002 1.0248e-002 3.6269e-003 9.6922e-002 1.1858e-001 6.1406e+000 5.8320e+001 3.6584e+002 1.5915e+003 5.5989e+003 1.6456e+004 4.0822e+004 8.3913e+004 1.4430e+005 2.0248e+005 2.2728e+005 1.9694e+005 1.2511e+005 6.1591e+004 8.8633e+004 5.0461e+005 3.7982e+005 5.9509e+002 3.0279e+004 3.5405e+004 2.3886e+004 1.3309e+004
          26 2.4528e-004 1.3705e-002 1.6710e-002 7.0199e-002 1.8332e-002 2.6850e-003 6.4742e-002 5.9501e-002 3.3929e+000 3.5861e+001 2.3595e+002 1.0399e+003 3.7003e+003 1.0996e+004 2.7637e+004 5.7718e+004 1.0125e+005 1.4560e+005 1.6933e+005 1.5411e+005 1.0633e+005 5.3084e+004 4.9354e+004 1.2801e+005 2.6240e+006 2.5459e+005 2.7358e+005 1.0600e+005 2.9421e+004 7.2753e+003
          27 1.2614e-004 1.2056e-002 9.0533e-003 6.1530e-002 2.1023e-002 1.6686e-003 4.2866e-002 3.4593e-002 1.9890e+000 2.3062e+001 1.5758e+002 7.0241e+002 2.5228e+003 7.5628e+003 1.9189e+004 4.0549e+004 7.2178e+004 1.0569e+005 1.2605e+005 1.1864e+005 8.6483e+004 4.5855e+004 2.9375e+004 3.4328e+004 9.8785e+005 4.8914e+006 4.2176e+005 3.6590e+003 6.2538e+004 6.4024e+004
          28 6.6958e-004 9.6922e-003 4.8068e-003 4.9720e-002 1.9281e-002 9.1067e-004 2.7654e-002 2.1554e-002 1.1863e+000 1.4840e+001 1.0436e+002 4.6946e+002 1.6989e+003 5.1284e+003 1.3099e+004 2.7921e+004 5.0222e+004 7.4522e+004 9.0492e+004 8.7209e+004 6.5944e+004 3.6972e+004 1.9592e+004 2.9434e+004 3.8415e+004 5.2872e+006 2.9550e+006 1.6167e+006 4.3430e+005 1.0031e+005
          29 9.5190e-004 6.9601e-003 2.4694e-003 3.5920e-002 1.4812e-002 4.4831e-004 1.6905e-002 1.3333e-002 6.9051e-001 9.1482e+000 6.5653e+001 2.9741e+002 1.0823e+003 3.2839e+003 8.4260e+003 1.8070e+004 3.2735e+004 4.9026e+004 6.0269e+004 5.9023e+004 4.5707e+004 2.6663e+004 1.2933e+004 1.9506e+004 1.1705e+004 7.5239e+005 9.7612e+006 1.0216e+006 1.1580e+006 6.1367e+005
          30 7.7904e-004 4.1172e-003 1.1533e-003 2.1341e-002 9.0571e-003 1.9525e-004 9.0073e-003 7.2761e-003 3.5772e-001 4.9220e+000 3.5779e+001 1.6282e+002 5.9471e+002 1.8106e+003 4.6585e+003 1.0028e+004 1.8247e+004 2.7488e+004 3.4050e+004 3.3679e+004 2.6454e+004 1.5809e+004 7.3819e+003 1.0028e+004 7.8034e+003 1.5644e+003 9.7534e+005 1.2701e+007 8.5916e+005 4.4974e+005
          31 3.0523e-004 1.4076e-003 3.4901e-004 7.3118e-003 3.1385e-003 5.6152e-005 2.9260e-003 2.4020e-003 1.1474e-001 1.6084e+000 1.1764e+001 5.3655e+001 1.9633e+002 5.9871e+002 1.5425e+003 3.3265e+003 6.0655e+003 9.1625e+003 1.1391e+004 1.1320e+004 8.9508e+003 5.4091e+003 2.4918e+003 3.1523e+003 2.4870e+003 6.5717e+002 9.5430e+004 1.2125e+004 8.7764e+006 2.2717e+006
