   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          10 5.6963e+006 8.9082e+006 8.3212e+005 3.6573e+006 4.4373e+006 3.3935e+005 5.6594e+006 3.6647e+005 4.5164e+006 2.3625e+006 2.5199e+006 4.9532e+006 8.0242e+005 7.5687e+006 2.1206e+003 1.0422e+007 2.9109e+006 4.9405e+007 1.3402e+007 9.2240e+005 5.4592e+004 9.6565e+004 3.7282e+004 3.2648e+003
          11 4.1955e+006 8.4258e+006 2.1549e+006 1.5562e+006 5.3423e+006 1.7837e+005 3.9269e+006 2.6130e+006 1.1383e+006 4.9403e+006 4.3688e+003 5.1932e+006 1.4583e+006 3.3648e+006 5.0682e+006 6.8396e+005 9.0225e+006 4.1565e+006 5.6612e+007 5.5327e+006 3.2111e+006 2.9701e+005 5.5771e+003 1.4217e+001
          12 3.0743e+006 7.5502e+006 3.4145e+006 3.4685e+005 4.8748e+006 1.4052e+006 1.6140e+006 4.2243e+006 9.9968e+003 4.0360e+006 1.8406e+006 1.5196e+006 4.6844e+006 2.4718e+003 5.1278e+006 2.5066e+006 1.7447e+006 6.7759e+006 9.0747e+006 5.9204e+007 1.1724e+002 2.6227e+006 1.2973e+006 1.1754e+005
          13 2.2489e+006 6.5170e+006 4.3257e+006 1.1491e-001 3.6417e+006 2.7753e+006 2.3262e+005 4.0490e+006 1.0569e+006 1.6159e+006 3.7821e+006 5.8660e+003 3.7731e+006 2.1825e+006 8.4776e+005 5.1474e+006 8.9320e+005 2.4467e+006 3.8612e+006 2.1446e+007 4.4120e+007 8.6778e+006 2.8378e+005 2.6041e+002
          14 1.6461e+006 5.4768e+006 4.8155e+006 2.3873e+005 2.2727e+006 3.5688e+006 5.3035e+004 2.7318e+006 2.5190e+006 1.4324e+005 3.5858e+006 1.2130e+006 1.1182e+006 3.8956e+006 3.0885e+005 2.3641e+006 4.0044e+006 2.0328e+005 2.7123e+006 7.4640e+005 4.2872e+007 8.9640e+006 1.1551e+007 1.2071e+006
          15 1.2074e+006 4.5142e+006 4.9281e+006 7.5652e+005 1.1587e+006 3.6478e+006 6.2547e+005 1.2982e+006 3.2049e+006 1.7519e+005 2.0528e+006 2.6916e+006 1.4904e+003 2.8672e+006 2.2149e+006 9.3699e+004 3.2286e+006 2.6453e+006 3.0570e+004 3.2610e+006 1.2944e+006 4.8210e+007 5.6691e+006 1.1934e+005
          16 8.9029e+005 3.6760e+006 4.7659e+006 1.3212e+006 4.3987e+005 3.2102e+006 1.3911e+006 3.5608e+005 2.9659e+006 1.0003e+006 6.4347e+005 2.9930e+006 6.1276e+005 1.0095e+006 3.0672e+006 5.7038e+005 8.6593e+005 3.1730e+006 1.5880e+006 3.4546e+004 6.0471e+006 1.3088e+007 7.4196e+006 1.6645e+006
          17 6.6175e+005 2.9752e+006 4.4366e+006 1.8016e+006 8.6728e+004 2.5320e+006 1.9927e+006 1.0259e+004 2.2021e+006 1.8117e+006 3.0732e+004 2.2742e+006 1.6545e+006 5.4896e+004 2.2985e+006 1.8727e+006 1.1131e+003 1.6121e+006 2.5772e+006 9.3371e+005 4.8589e+005 1.6847e+007 1.0619e+007 1.0626e+006
          18 4.9255e+005 2.3827e+006 3.9883e+006 2.1247e+006 3.0919e+002 1.8119e+006 2.2804e+006 9.4471e+004 1.3392e+006 2.1944e+006 1.2169e+005 1.2489e+006 2.1868e+006 1.7416e+005 1.0369e+006 2.3326e+006 5.8921e+005 2.6453e+005 1.8535e+006 1.9035e+006 3.6978e+005 5.6730e+006 2.5072e+007 1.0350e+006
          19 3.6946e+005 1.9032e+006 3.5068e+006 2.2893e+006 7.1365e+004 1.1951e+006 2.2833e+006 3.7747e+005 6.6066e+005 2.1388e+006 5.3173e+005 4.6673e+005 2.0720e+006 7.4928e+005 2.1528e+005 1.8722e+006 1.3766e+006 2.9808e+004 6.9240e+005 1.6485e+006 1.4582e+006 1.6049e+005 2.5585e+007 4.5777e+004
          20 2.7753e+005 1.5088e+006 3.0128e+006 2.3025e+006 2.0774e+005 7.2392e+005 2.0780e+006 6.7656e+005 2.4081e+005 1.7982e+006 9.3266e+005 7.8352e+004 1.5754e+006 1.2288e+006 6.4338e+002 1.0870e+006 1.6611e+006 4.3471e+005 7.5704e+004 8.8115e+005 1.1895e+006 2.0334e+006 1.0549e+007 1.1803e+006
          21 2.0951e+005 1.1925e+006 2.5462e+006 2.2029e+006 3.4598e+005 4.0315e+005 1.7705e+006 8.9245e+005 4.7346e+004 1.3627e+006 1.1683e+006 2.4121e+003 1.0141e+006 1.4073e+006 1.5385e+005 4.5570e+005 1.4584e+006 8.6182e+005 3.1291e+004 2.8775e+005 7.8400e+005 4.6565e+005 1.1548e+007 2.8991e+006
          22 1.5716e+005 9.2979e+005 2.0986e+006 2.0032e+006 4.4580e+005 2.0253e+005 1.4227e+006 9.8465e+005 9.9534e+000 9.4556e+005 1.2077e+006 8.3753e+004 5.5894e+005 1.3116e+006 3.9189e+005 1.1513e+005 1.0361e+006 1.0317e+006 2.3195e+005 2.9541e+004 3.6848e+005 6.2263e+005 1.3642e+006 8.8732e+006
          23 1.1677e+005 7.1325e+005 1.6845e+006 1.7376e+006 4.9004e+005 9.0347e+004 1.0903e+006 9.6215e+005 2.2313e+004 6.1232e+005 1.1002e+006 1.9496e+005 2.6483e+005 1.0693e+006 5.5014e+005 5.7349e+003 6.3056e+005 9.5891e+005 4.1444e+005 9.9772e+003 1.1547e+005 2.6897e+005 2.1415e+006 1.0903e+007
          24 8.4864e+004 5.3178e+005 1.3019e+006 1.4258e+006 4.7444e+005 3.4818e+004 7.9662e+005 8.4905e+005 5.8693e+004 3.7390e+005 9.0669e+005 2.6418e+005 1.0657e+005 7.8877e+005 5.8182e+005 1.0622e+004 3.3932e+005 7.5842e+005 4.7696e+005 7.0558e+004 1.8902e+004 1.2586e+005 1.0693e+004 1.6887e+007
          25 5.8510e+004 3.7384e+005 9.4045e+005 1.0766e+006 4.0168e+005 1.1134e+004 5.4423e+005 6.6931e+005 7.7936e+004 2.1446e+005 6.7279e+005 2.6586e+005 3.5493e+004 5.2872e+005 5.0297e+005 3.9652e+004 1.6417e+005 5.2659e+005 4.2419e+005 1.1242e+005 5.3738e+001 4.7980e+004 1.6808e+005 1.7810e+007
          26 3.5718e+004 2.3131e+005 5.9289e+005 6.9953e+005 2.8109e+005 2.8545e+003 3.2766e+005 4.4533e+005 6.8847e+004 1.1137e+005 4.2720e+005 2.0359e+005 9.5855e+003 3.0945e+005 3.4998e+005 4.8056e+004 7.1170e+004 3.1310e+005 2.9694e+005 1.0423e+005 3.1136e+003 1.4662e+004 2.1382e+004 1.9741e+007
          27 1.3136e+004 8.5700e+004 2.2191e+005 2.6612e+005 1.1118e+005 4.9692e+002 1.1926e+005 1.7128e+005 3.0347e+004 3.6946e+004 1.5987e+005 8.3888e+004 1.7735e+003 1.1026e+005 1.3712e+005 2.3822e+004 2.0678e+004 1.1218e+005 1.1624e+005 4.6434e+004 3.0125e+003 3.1048e+003 6.0016e+003 9.1519e+006
