   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
           0 1.0082e+006 3.5741e+003 1.0230e+000 2.4823e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 2.5588e+004 7.2580e+005 7.5713e+003 2.3747e+002 1.9128e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 4.2163e+002 2.2448e+005 1.0916e+005 8.9171e+001 3.0798e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 9.8029e+001 5.6868e+003 6.7496e+005 1.2367e+002 9.2270e+003 2.1432e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 2.0614e+002 4.2667e+003 9.9874e+004 4.9544e+005 1.5750e+004 1.9302e+004 1.7494e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 1.8707e+000 6.0762e+002 1.3546e+004 3.9295e+005 2.0423e+005 2.0104e+004 2.3590e+004 9.8551e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 4.7239e+001 8.1095e+002 2.3479e+003 4.8782e+001 5.8110e+005 5.6197e+004 1.5789e+004 2.5526e+004 6.0723e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 1.9754e+000 2.3346e+002 6.3684e+003 3.7974e+004 7.1796e+004 5.0839e+005 8.7015e+003 1.1324e+004 2.5810e+004 3.4376e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 1.8140e+001 3.9831e+002 1.7624e+003 6.6086e+001 4.2377e+004 2.5749e+005 3.4117e+005 9.3588e+000 6.9063e+003 2.5305e+004 2.1131e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 1.3193e-001 5.5551e+000 1.4731e+003 1.7838e+004 3.3848e+004 5.3513e+002 3.8793e+005 1.9261e+005 3.8500e+003 3.7460e+003 2.3967e+004 1.3074e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 6.3768e+000 2.1767e+002 2.3810e+003 3.6911e+003 3.5820e+003 7.2222e+004 4.4000e+004 4.0300e+005 8.8802e+004 9.3862e+003 1.5893e+003 2.2283e+004 8.5394e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 3.3139e+000 8.2592e+001 4.5246e+001 2.8110e+003 2.8498e+004 1.9927e+004 3.1503e+004 1.6036e+005 3.2907e+005 3.1362e+004 1.2705e+004 3.7036e+002 2.0161e+004 5.9397e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 3.6831e-002 6.6378e+000 8.1761e+002 7.3507e+003 8.5950e+003 6.5762e+003 6.7213e+004 7.6019e+001 2.6072e+005 2.2234e+005 6.3169e+003 1.3326e+004 2.1045e-002 1.7744e+004 4.2290e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 1.7386e+000 8.3598e+001 1.0124e+003 1.8702e+003 1.1797e+003 3.2178e+004 1.2060e+004 5.2905e+004 4.4712e+004 2.8810e+005 1.2301e+005 2.4030e+001 1.1678e+004 3.1806e+002 1.5124e+004 3.0767e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 1.5092e+000 6.8798e+001 1.8940e+002 2.1557e+002 1.0696e+004 1.7494e+004 5.3840e+003 5.6664e+004 6.7180e+003 1.3461e+005 2.4357e+005 5.3053e+004 2.1781e+003 8.6293e+003 1.1761e+003 1.2340e+004 2.2174e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 3.3509e-001 1.1493e+001 3.8139e+001 2.2607e+003 9.2823e+003 5.6144e+002 2.7987e+004 1.1818e+004 5.2366e+004 1.2151e+004 1.9816e+005 1.6252e+005 1.5080e+004 5.9626e+003 5.2020e+003 2.3338e+003 9.5348e+003 1.4954e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 8.9094e-004 2.5058e+000 2.9665e+002 2.4325e+003 2.2492e+003 4.4562e+003 2.5120e+004 1.3628e+003 5.0254e+004 9.4976e+003 7.6556e+004 1.9636e+005 8.2930e+004 1.2609e+003 7.9464e+003 2.2509e+003 3.4876e+003 6.8438e+003 8.5915e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 1.4077e-001 2.0551e+001 3.4731e+002 1.0724e+003 2.2375e+001 1.1466e+004 8.5906e+003 1.6555e+004 1.8282e+004 3.9944e+004 7.6346e+003 1.3774e+005 1.4083e+005 2.8956e+004 7.0857e+002 7.1950e+003 4.4049e+002 4.3332e+003 4.4273e+003 3.5102e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 2.3994e-001 2.8067e+001 2.0568e+002 1.4487e+002 1.5767e+003 1.0778e+004 3.4329e+002 2.4145e+004 9.9278e+002 4.3809e+004 3.3266e+003 6.0240e+004 1.4266e+005 7.1526e+004 4.5919e+003 3.8070e+003 4.5279e+003 1.8152e+001 4.5246e+003 2.4937e+003 6.4676e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 2.2663e-001 2.1605e+001 7.0610e+001 2.0063e+001 2.9639e+003 6.0384e+003 1.3529e+003 1.8995e+004 2.2370e+003 2.7713e+004 1.9173e+004 1.4222e+004 1.0440e+005 9.6300e+004 2.2534e+004 4.4544e+001 5.0232e+003 1.6945e+003 6.5178e+002 3.9363e+003 1.1596e+003 4.2635e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 1.7070e-001 1.1787e+001 1.0215e+001 2.0964e+002 2.9869e+003 2.1727e+003 4.5276e+003 1.0328e+004 8.4091e+003 1.1699e+004 2.7511e+004 4.5692e+002 6.0325e+004 9.4558e+004 4.1029e+004 2.5031e+003 2.2743e+003 3.5544e+003 1.6509e+002 1.5306e+003 2.7783e+003 4.2649e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          21 1.1668e-001 4.8832e+000 2.0496e-001 3.5591e+002 2.2431e+003 4.1139e+002 6.0572e+003 4.1456e+003 1.1642e+004 3.1071e+003 2.5656e+004 1.7139e+003 2.8897e+004 7.6476e+004 5.0160e+004 8.6542e+003 2.7207e+002 3.2226e+003 1.2381e+003 1.4032e+002 1.8975e+003 1.5125e+003 1.2269e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          22 7.5328e-002 1.5065e+000 6.4766e+000 3.7313e+002 1.4034e+003 4.0344e+000 5.6573e+003 1.1764e+003 1.1075e+004 3.0350e+002 1.9012e+004 5.3804e+003 1.1653e+004 5.3800e+004 4.8062e+004 1.3571e+004 1.1591e+002 1.9444e+003 1.8052e+003 6.1743e+001 7.3405e+002 1.4947e+003 5.8939e+002 2.9639e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          23 4.5093e-002 3.1313e-001 1.0992e+001 2.9421e+002 7.5856e+002 6.2964e+001 4.1566e+003 1.9634e+002 8.2325e+003 2.6751e+001 1.1835e+004 6.5212e+003 3.9570e+003 3.3127e+004 3.7305e+004 1.4045e+004 7.4761e+002 8.7386e+002 1.5701e+003 2.9194e+002 1.6891e+002 9.0804e+002 7.1142e+002 1.4599e+002 6.9603e+000 0.0000e+000 0.0000e+000 0.0000e+000
          24 2.2226e-002 3.6991e-002 8.7614e+000 1.6779e+002 3.3448e+002 1.0495e+002 2.2720e+003 1.1302e+001 4.5318e+003 1.6842e+002 5.7960e+003 4.5844e+003 1.1180e+003 1.6311e+004 2.1412e+004 9.4915e+003 8.7862e+002 2.9750e+002 9.1019e+002 2.9176e+002 2.1720e+001 3.9397e+002 4.5974e+002 1.5866e+002 1.8968e+001 1.4651e+000 0.0000e+000 0.0000e+000
