   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
           0 5.3549e+005 9.7431e+000 2.4114e+001 1.7266e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 4.2767e+001 5.6999e+005 5.2216e+002 1.7473e+002 4.6146e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 9.5554e+002 5.3797e+002 6.4915e+005 4.6320e+003 7.8778e+002 1.0344e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 7.4546e+000 4.9509e+003 7.3755e+003 7.9730e+005 1.9916e+004 1.8501e+003 2.4458e+000 1.1614e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 2.8153e+000 3.6823e+001 1.2950e+004 2.3395e+004 9.6561e+005 4.4253e+004 2.0650e+003 4.3574e+001 1.7275e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 1.2430e+001 4.2868e+001 4.7262e+002 1.0535e+004 2.3563e+004 1.0470e+006 6.3986e+004 1.7314e+003 9.9407e+001 2.3404e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 3.2686e+000 1.5736e+002 1.3711e+003 1.0403e+004 2.9652e+002 9.0568e+003 1.0757e+006 8.4126e+004 1.4968e+003 1.5801e+002 2.1194e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 1.0133e+000 1.4088e+001 1.5520e+001 1.3424e+003 2.3579e+004 3.2593e+003 1.4229e+003 1.0957e+006 1.0521e+005 1.2418e+003 2.0359e+002 1.8120e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 2.4195e+000 3.2902e+001 7.2166e+002 2.5757e+003 1.8367e+003 1.6022e+004 9.1591e+003 4.4469e+002 1.0990e+006 1.2756e+005 1.0486e+003 2.3620e+002 6.4152e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 1.1594e+000 1.3809e+001 6.5420e+001 1.8357e+002 4.3480e+003 1.2464e+004 6.2532e+003 1.3162e+004 5.6969e+003 1.0965e+006 1.5201e+005 8.9868e+002 2.5265e+002 1.4945e+001 1.9893e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 2.3391e-001 4.3676e+000 1.9388e+002 2.0215e+003 3.0797e+003 3.6663e+001 1.8208e+004 6.2235e+002 1.3008e+004 1.6170e+004 1.0856e+006 1.7875e+005 7.6788e+002 2.5950e+002 2.7539e+001 1.0086e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 6.3624e-001 1.8919e+001 2.1630e+002 4.3555e+002 1.9978e+002 5.1806e+003 3.3126e+003 1.5535e+004 4.3199e+002 1.0301e+004 3.0505e+004 1.0683e+006 2.0834e+005 6.7611e+002 2.5529e+002 4.2257e+001 1.0348e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 1.6706e-002 5.3333e+000 1.6389e+000 2.3496e+002 2.7567e+003 2.3814e+003 1.3524e+003 1.0992e+004 8.4417e+003 3.0815e+003 6.3251e+003 4.8378e+004 1.0414e+006 2.4153e+005 6.2078e+002 2.4512e+002 5.5974e+001 4.1368e+000 4.0162e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 1.5135e-001 1.1346e+000 9.5161e+001 8.4048e+002 1.5564e+003 5.6532e+001 4.8252e+003 4.3338e+002 1.4400e+004 2.4181e+003 5.7986e+003 2.6754e+003 7.0631e+004 9.9831e+005 2.7865e+005 6.1071e+002 2.3736e+002 6.5501e+001 1.0192e+001 2.3704e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 1.1764e-001 9.1816e+000 1.2201e+002 3.6459e+002 1.7112e+001 1.9638e+003 2.0107e+003 2.0379e+003 5.1676e+003 1.1695e+004 3.5923e+001 6.8850e+003 4.0518e+002 9.9439e+004 9.2704e+005 3.1938e+005 7.2491e+002 2.1906e+002 7.1552e+001 1.7881e+001 1.9095e+000 1.7637e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 5.6539e-005 8.0582e+000 3.0245e+001 1.5822e+000 5.3766e+002 2.1787e+003 1.2112e+000 4.1069e+003 3.7186e+001 9.8571e+003 5.7632e+003 9.3032e+002 5.8380e+003 2.2666e+002 1.4035e+005 7.9311e+005 3.6474e+005 1.6398e+003 1.1896e+002 8.6858e+001 2.0497e+001 6.1005e+000 7.0185e-001 2.0227e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
