   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63
          10 2.4212e-040 2.8970e-040 1.3580e-038 2.0395e-039 2.8320e-038 6.2812e-037 1.3109e-035 3.3070e-035 7.4525e-035 5.2544e-034 1.0734e-032 1.3337e-031 2.4780e-030 5.0050e-029 6.3955e-028 1.5190e-026 2.8398e-025 8.2580e-024 1.0830e-022 2.7580e-021 3.9555e-020 6.4987e-019 1.2358e-017 3.0164e-016 3.5690e-015 5.0242e-014 7.2166e-013 1.4631e-011 2.0188e-010 1.5705e-009 1.5952e-008 1.8234e-007 1.6258e-006 1.7571e-005 1.1566e-004 9.1852e-004 6.2344e-003 4.6112e-002 2.4486e-001 1.3652e+000 6.9271e+000 3.1833e+001 1.3949e+002 5.4873e+002 1.9635e+003 6.4010e+003 1.9264e+004 5.1303e+004 1.2299e+005 2.6287e+005 4.9384e+005 8.0771e+005 1.1220e+006 1.2855e+006 1.1594e+006 7.6011e+005 3.1082e+005 5.3524e+004 1.6643e+002 1.5657e+003 1.5263e+000 6.1401e+001 3.1630e+001 1.1679e+001
          11 3.1130e-027 2.3814e-026 3.9474e-025 2.8544e-026 4.7647e-025 1.7988e-023 2.3081e-022 2.1131e-022 2.7286e-024 2.8202e-023 1.5044e-023 6.8529e-026 5.2654e-024 3.6150e-024 6.9208e-025 5.4994e-025 3.8678e-024 1.6589e-022 2.0492e-021 5.0053e-020 7.0246e-019 1.1209e-017 2.0596e-016 4.8052e-015 5.5594e-014 7.5891e-013 1.0535e-011 2.0255e-010 2.6799e-009 2.0520e-008 2.0153e-007 2.2022e-006 1.8935e-005 1.9335e-004 1.2392e-003 9.3742e-003 6.0891e-002 4.2240e-001 2.1601e+000 1.1390e+001 5.4559e+001 2.3641e+002 9.6589e+002 3.5352e+003 1.1705e+004 3.5025e+004 9.5059e+004 2.2707e+005 4.7875e+005 8.7626e+005 1.3608e+006 1.7321e+006 1.7037e+006 1.1582e+006 4.1583e+005 2.1315e+004 3.5353e+004 3.3848e+004 1.3445e+003 9.3131e+003 2.7380e+003 4.3971e+001 4.7648e+002 3.4043e+002
          12 1.4636e-038 8.7410e-037 7.3892e-036 1.2905e-037 5.8978e-036 2.9712e-034 2.2036e-033 6.1106e-037 2.6632e-032 1.6511e-031 2.2792e-030 2.7130e-029 4.5917e-028 8.4821e-027 1.0329e-025 2.2540e-024 3.9450e-023 1.0466e-021 1.3167e-020 3.0852e-019 4.2129e-018 6.5211e-017 1.1545e-015 2.5660e-014 2.8974e-013 3.8260e-012 5.1194e-011 9.2998e-010 1.1762e-008 8.8496e-008 8.3806e-007 8.7253e-006 7.2132e-005 6.9332e-004 4.3142e-003 3.0971e-002 1.9181e-001 1.2429e+000 6.0953e+000 3.0259e+001 1.3614e+002 5.5315e+002 2.0946e+003 7.0842e+003 2.1528e+004 5.8551e+004 1.4182e+005 2.9909e+005 5.4288e+005 8.2463e+005 1.0028e+006 8.9047e+005 4.6397e+005 4.6322e+004 1.2826e+005 7.1396e+005 1.0475e+006 6.2072e+005 8.7187e+004 4.7705e+003 3.9729e+003 1.6938e+003 2.3730e+002 3.6779e+001
          13 5.2134e-037 9.2356e-035 3.2813e-034 1.1144e-035 2.1225e-034 8.6558e-033 1.1216e-032 3.0015e-031 4.2023e-030 2.0201e-029 2.5063e-028 2.7273e-027 4.1768e-026 7.0560e-025 8.1683e-024 1.6361e-022 2.6777e-021 6.4780e-020 7.8091e-019 1.6831e-017 2.1864e-016 3.1866e-015 5.2507e-014 1.0628e-012 1.1442e-011 1.4165e-010 1.7648e-009 2.8753e-008 3.3347e-007 2.4207e-006 2.1355e-005 2.0253e-004 1.5508e-003 1.3280e-002 7.7851e-002 5.0503e-001 2.8493e+000 1.6222e+001 7.3047e+001 3.2229e+002 1.2822e+003 4.5824e+003 1.4943e+004 4.3147e+004 1.1015e+005 2.4591e+005 4.7132e+005 7.5649e+005 9.7377e+005 9.2923e+005 5.4750e+005 9.6515e+004 5.0908e+004 4.3388e+005 5.3907e+005 1.0052e+005 1.8157e+005 9.8722e+005 7.7541e+005 3.7955e+004 4.3855e+004 7.0342e+002 6.5732e+002 6.5653e+002
          14 8.4306e-034 2.4362e-032 4.3385e-032 1.6883e-032 3.8973e-032 6.7698e-031 4.3953e-031 9.5945e-029 5.5507e-028 1.7282e-027 1.7874e-026 1.8046e-025 2.4856e-024 3.8283e-023 4.2039e-022 7.7190e-021 1.1800e-019 2.6023e-018 3.0022e-017 5.9500e-016 7.3467e-015 1.0076e-013 1.5446e-012 2.8482e-011 2.9205e-010 3.3879e-009 3.9288e-008 5.7471e-007 6.1149e-006 4.2722e-005 3.5078e-004 3.0309e-003 2.1474e-002 1.6417e-001 9.0334e-001 5.2944e+000 2.7162e+001 1.3625e+002 5.6001e+002 2.1912e+003 7.6801e+003 2.3998e+004 6.7032e+004 1.6361e+005 3.4540e+005 6.1758e+005 9.0343e+005 1.0255e+006 8.0497e+005 3.1959e+005 3.9084e+003 2.0073e+005 5.2272e+005 3.1767e+005 6.4833e+001 3.1328e+005 3.3402e+005 2.4994e+004 9.8488e+005 7.1044e+005 1.4167e+004 4.0303e+004 2.4724e+004 9.1789e+003
          15 1.9233e-030 2.6653e-029 2.3032e-029 4.0887e-029 3.4695e-029 2.3269e-028 2.7331e-027 7.0175e-026 1.4112e-025 1.0377e-025 8.5837e-025 9.0503e-024 1.0853e-022 1.5187e-021 1.5801e-020 2.6554e-019 3.7874e-018 7.6108e-017 8.3923e-016 1.5292e-014 1.7930e-013 2.3126e-012 3.2974e-011 5.5415e-010 5.4069e-009 5.8742e-008 6.3386e-007 8.3363e-006 8.1425e-005 5.4606e-004 4.1699e-003 3.2837e-002 2.1506e-001 1.4709e+000 7.5691e+000 4.0073e+001 1.8660e+002 8.2687e+002 3.0829e+003 1.0669e+004 3.2798e+004 8.8929e+004 2.1104e+005 4.2912e+005 7.3140e+005 1.0055e+006 1.0422e+006 7.0502e+005 1.9432e+005 8.5521e+003 3.1609e+005 5.2255e+005 1.9023e+005 2.3754e+004 3.6397e+005 2.1118e+005 4.1371e+004 3.2287e+005 1.4384e+004 1.1616e+006 2.7727e+005 2.2691e+005 3.0556e+004 3.5521e+003
          16 6.5614e-019 7.3269e-018 4.4694e-018 1.4249e-017 8.5011e-018 4.2343e-017 9.0094e-016 1.4702e-014 1.3737e-014 1.6038e-016 1.3225e-015 1.0578e-015 6.3707e-018 2.4386e-016 2.4986e-016 8.2023e-017 1.6368e-017 2.4770e-016 4.1822e-015 6.7214e-014 7.7487e-013 9.7757e-012 1.3519e-010 2.1892e-009 2.0929e-008 2.2140e-007 2.3203e-006 2.9242e-005 2.7597e-004 1.8190e-003 1.3486e-002 1.0230e-001 6.4886e-001 4.2453e+000 2.1240e+001 1.0791e+002 4.8293e+002 2.0365e+003 7.2864e+003 2.3972e+004 6.9776e+004 1.7818e+005 3.9457e+005 7.4092e+005 1.1467e+006 1.3918e+006 1.2058e+006 5.8837e+005 4.7151e+004 1.5206e+005 6.1715e+005 5.2789e+005 3.7718e+004 2.1935e+005 4.9114e+005 4.5492e+004 2.6163e+005 2.1851e+005 2.7648e+005 8.2884e+005 4.5430e+004 1.1080e+005 9.8122e+004 4.2487e+004
          17 1.2916e-028 1.0901e-027 3.4701e-028 2.8778e-027 9.7973e-028 3.8966e-027 1.4715e-025 1.2981e-024 2.0520e-026 7.5705e-024 4.8478e-023 3.1784e-022 3.7332e-021 4.7367e-020 4.6281e-019 7.1211e-018 9.4618e-017 1.7320e-015 1.8230e-014 3.0533e-013 3.3967e-012 4.1175e-011 5.4592e-010 8.3654e-009 7.7592e-008 7.8912e-007 7.9209e-006 9.3796e-005 8.4163e-004 5.4032e-003 3.8343e-002 2.7531e-001 1.6651e+000 1.0211e+001 4.8955e+001 2.3406e+002 9.8726e+002 3.8721e+003 1.3012e+004 3.9682e+004 1.0635e+005 2.4777e+005 4.9321e+005 8.1686e+005 1.0804e+006 1.0581e+006 6.4879e+005 1.3401e+005 3.3211e+004 3.8750e+005 5.0941e+005 1.3037e+005 5.5385e+004 3.7915e+005 1.6051e+005 5.9717e+004 3.2018e+005 3.9756e+003 2.0119e+005 9.3778e+004 1.1655e+006 3.8886e+004 3.3862e+004 3.6953e+004
          18 2.5654e-027 1.4136e-026 4.1764e-028 5.8836e-026 4.9979e-027 3.8187e-026 1.7490e-024 4.1465e-024 3.2258e-023 3.7100e-022 1.6510e-021 1.0210e-020 1.0567e-019 1.2071e-018 1.1095e-017 1.5584e-016 1.9264e-015 3.2107e-014 3.2207e-013 4.9572e-012 5.2267e-011 5.9509e-010 7.3342e-009 1.0252e-007 9.0298e-007 8.5921e-006 8.0199e-005 8.5637e-004 7.0639e-003 4.3290e-002 2.8523e-001 1.8680e+000 1.0421e+001 5.7425e+001 2.5546e+002 1.1024e+003 4.2019e+003 1.4601e+004 4.3911e+004 1.1740e+005 2.7202e+005 5.3708e+005 8.7864e+005 1.1419e+006 1.0890e+006 6.3550e+005 1.1212e+005 5.0474e+004 4.2702e+005 5.1017e+005 1.1064e+005 7.0962e+004 3.8687e+005 1.5166e+005 5.7997e+004 3.1092e+005 1.0180e+004 2.4496e+005 3.9167e+004 7.1868e+004 4.0470e+005 3.0797e+005 3.0956e+005 1.2527e+005
          19 1.7880e-025 6.3413e-025 7.0562e-026 4.1701e-024 4.9758e-028 2.5152e-024 6.3670e-023 2.2709e-025 4.5965e-021 2.1030e-020 5.1536e-020 2.7145e-019 2.5612e-018 2.6052e-017 2.2414e-016 2.8708e-015 3.2954e-014 4.9977e-013 4.7701e-012 6.7448e-011 6.7324e-010 7.1939e-009 8.2387e-008 1.0511e-006 8.7805e-006 7.8123e-005 6.7783e-004 6.5368e-003 4.9600e-002 2.8930e-001 1.7681e+000 1.0565e+001 5.4305e+001 2.6937e+002 1.1073e+003 4.3090e+003 1.4798e+004 4.5543e+004 1.2161e+005 2.8293e+005 5.6003e+005 9.1860e+005 1.1942e+006 1.1383e+006 6.6309e+005 1.1631e+005 5.2789e+004 4.4313e+005 5.2918e+005 1.1725e+005 6.8028e+004 3.9213e+005 1.7002e+005 4.2758e+004 3.1343e+005 3.1409e+004 1.9477e+005 8.4340e+004 1.6651e+005 6.8433e+004 1.0156e+002 5.0084e+005 1.0450e+005 1.0216e+004
          20 7.5562e-023 1.5428e-022 2.0680e-022 1.7850e-021 2.2495e-022 1.3396e-021 1.3508e-020 4.1627e-020 2.0313e-018 3.6259e-018 1.3787e-018 5.2114e-018 5.7998e-017 4.8659e-016 3.8998e-015 4.5659e-014 4.8507e-013 6.6911e-012 6.0653e-011 7.8755e-010 7.4329e-009 7.4480e-008 7.9226e-007 9.2296e-006 7.3035e-005 6.0724e-004 4.8954e-003 4.2706e-002 2.9826e-001 1.6507e+000 9.3481e+000 5.0980e+001 2.4108e+002 1.0781e+003 4.0779e+003 1.4289e+004 4.4054e+004 1.1984e+005 2.8155e+005 5.6404e+005 9.3715e+005 1.2383e+006 1.2051e+006 7.2797e+005 1.4445e+005 4.0843e+004 4.3771e+005 5.6407e+005 1.4805e+005 5.0302e+004 3.9169e+005 2.1184e+005 2.0888e+004 3.1250e+005 7.3206e+004 1.3612e+005 1.6078e+005 6.8924e+004 1.1646e+005 1.6118e+005 1.1483e+005 5.9533e+004 8.8852e+003 2.8423e+004
          21 6.5059e-012 1.0265e-011 2.7362e-011 1.5451e-010 3.7693e-011 1.2691e-010 9.2576e-010 5.7485e-009 1.6346e-007 1.7605e-007 4.1317e-010 1.1009e-008 1.2543e-008 3.1054e-010 1.9752e-009 2.9094e-009 1.0928e-009 2.2714e-012 2.3457e-011 3.2879e-009 1.9125e-008 2.0038e-007 2.0987e-006 2.3473e-005 1.8269e-004 1.4814e-003 1.1637e-002 9.8006e-002 6.6477e-001 3.6084e+000 1.9886e+001 1.0499e+002 4.8189e+002 2.0780e+003 7.6228e+003 2.5724e+004 7.6254e+004 1.9839e+005 4.4426e+005 8.4125e+005 1.3061e+006 1.5812e+006 1.3559e+006 6.4699e+005 4.7075e+004 1.7548e+005 6.7749e+005 5.7148e+005 4.8415e+004 1.9490e+005 5.0761e+005 1.0827e+005 1.3109e+005 3.7287e+005 7.4033e+003 2.7621e+005 7.6500e+004 1.9035e+005 4.1053e+004 2.6800e+005 1.1989e+004 8.3496e+003 7.4385e+002 5.8665e+003
          22 7.3357e-022 5.9947e-022 6.0435e-021 1.7652e-020 1.0826e-020 1.6828e-020 7.3788e-020 1.1080e-018 1.4907e-017 2.3837e-018 4.6410e-017 1.8078e-016 9.0274e-016 8.1916e-015 6.0667e-014 6.3659e-013 6.2794e-012 7.8640e-011 6.7566e-010 8.0522e-009 7.1757e-008 6.7362e-007 6.6520e-006 7.0792e-005 5.2991e-004 4.1141e-003 3.0802e-002 2.4344e-001 1.5657e+000 8.1953e+000 4.2955e+001 2.1380e+002 9.2873e+002 3.7484e+003 1.2984e+004 4.0878e+004 1.1262e+005 2.6964e+005 5.5101e+005 9.3601e+005 1.2708e+006 1.2839e+006 8.2682e+005 1.9965e+005 2.1133e+004 4.0877e+005 6.0681e+005 2.0459e+005 2.5038e+004 3.7637e+005 2.7397e+005 3.0430e+003 2.9431e+005 1.3754e+005 7.2242e+004 2.3170e+005 8.5695e+003 2.0242e+005 1.8048e+004 8.1703e+004 2.8043e+005 1.3160e+005 4.2011e+002 3.4959e+003
          23 4.0226e-021 1.0988e-022 8.6186e-020 1.0062e-019 1.9364e-019 1.1116e-019 3.3594e-019 1.0071e-017 4.6035e-017 6.4715e-017 1.3115e-015 3.3769e-015 1.5737e-014 1.2345e-013 8.3724e-013 7.9580e-012 7.2401e-011 8.2279e-010 6.6852e-009 7.3078e-008 6.1396e-007 5.3939e-006 4.9420e-005 4.8065e-004 3.3984e-003 2.4617e-002 1.7107e-001 1.2267e+000 7.2682e+000 3.5864e+001 1.7375e+002 7.8919e+002 3.1430e+003 1.1453e+004 3.6153e+004 1.0194e+005 2.4948e+005 5.2202e+005 9.1419e+005 1.2867e+006 1.3659e+006 9.5396e+005 2.8779e+005 3.6484e+003 3.5465e+005 6.4534e+005 2.8896e+005 3.9943e+003 3.3801e+005 3.4871e+005 3.5443e+003 2.4975e+005 2.1927e+005 1.8894e+004 2.6837e+005 8.8395e+003 2.0497e+005 1.1328e+004 1.7660e+005 6.0247e+003 8.5468e+003 4.9163e+005 5.5343e+003 2.6472e+003
          24 6.6886e-020 9.9034e-020 4.2670e-018 1.8379e-018 1.0941e-017 1.9645e-018 9.4327e-018 2.7673e-016 2.2880e-016 8.8333e-015 4.8226e-014 6.5205e-014 2.3988e-013 1.7335e-012 1.0522e-011 9.0063e-011 7.5480e-010 7.7694e-009 5.9553e-008 5.9667e-007 4.7180e-006 3.8747e-005 3.2916e-004 2.9267e-003 1.9515e-002 1.3178e-001 8.4944e-001 5.5348e+000 3.0215e+001 1.4007e+002 6.2628e+002 2.5949e+003 9.4542e+003 3.1094e+004 8.8951e+004 2.2365e+005 4.8241e+005 8.7261e+005 1.2829e+006 1.4421e+006 1.1040e+006 4.1452e+005 2.6058e+003 2.7660e+005 6.6424e+005 3.9995e+005 3.4799e+003 2.7170e+005 4.2225e+005 3.8201e+004 1.7832e+005 3.0097e+005 4.2027e+002 2.5047e+005 7.5569e+004 1.3307e+005 1.0298e+005 1.0951e+005 3.8831e+004 1.4842e+005 1.3228e+003 7.6723e+004 1.0910e+005 9.0307e+004
          25 4.3253e-018 1.5048e-016 1.6413e-015 1.6494e-016 4.5929e-015 8.8435e-017 3.2100e-015 5.5394e-014 6.8218e-015 3.7875e-012 7.7766e-012 1.4601e-012 2.4125e-012 2.6697e-011 1.2047e-010 9.2645e-010 7.2276e-009 6.6894e-008 4.8287e-007 4.4298e-006 3.2904e-005 2.5227e-004 1.9855e-003 1.6145e-002 1.0134e-001 6.3730e-001 3.8075e+000 2.2572e+001 1.1354e+002 4.9274e+002 2.0297e+003 7.6652e+003 2.5480e+004 7.5532e+004 1.9460e+005 4.3359e+005 8.1567e+005 1.2546e+006 1.5014e+006 1.2642e+006 5.8202e+005 3.4553e+004 1.8264e+005 6.4770e+005 5.2581e+005 4.1498e+004 1.8199e+005 4.7260e+005 1.1729e+005 9.2821e+004 3.5510e+005 3.7504e+004 1.7895e+005 1.8190e+005 4.0892e+004 2.0693e+005 1.5446e+004 1.5712e+005 5.0667e+004 3.7543e+004 1.5542e+005 1.1048e+004 1.1030e+005 4.9659e+004
