   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20
           0 5.4078e+005 3.5113e+001 1.1481e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 1.6838e+001 6.0584e+005 1.4831e+003 1.2090e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 3.3270e+003 5.8855e+003 7.6787e+005 1.1444e+004 4.2873e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 3.2487e+001 1.6030e+004 3.4895e+004 9.9277e+005 3.0942e+004 4.1776e+002 2.1151e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 1.2879e+001 4.5231e+002 1.6397e+004 4.3481e+004 1.0957e+006 4.4388e+004 2.4769e+002 2.2067e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 1.1037e+002 1.7210e+003 1.8560e+004 9.2043e-004 1.8351e+004 1.1340e+006 6.0080e+004 1.5045e+002 8.1126e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 2.0326e+001 3.0610e+000 8.0587e+002 3.6846e+004 8.7718e+003 5.4947e+003 1.1667e+006 7.6479e+004 6.7610e+001 1.5778e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 1.5625e+001 9.1432e+002 6.3078e+003 1.2104e+004 1.3735e+004 1.7469e+004 6.4267e+001 1.1824e+006 9.6013e+004 1.7751e+001 2.3190e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 2.2088e+001 4.5789e+002 4.1400e+002 1.7420e+003 2.8038e+004 1.7385e+003 2.0222e+004 2.5106e+003 1.1889e+006 1.1814e+005 1.5314e-003 2.6997e+001 1.2223e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 6.1950e-001 1.1995e+001 1.9786e+003 1.0378e+004 6.0568e+003 2.3054e+004 8.7166e+002 1.7269e+004 1.1707e+004 1.1831e+006 1.4453e+005 2.0528e+001 2.6773e+001 1.7635e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 7.2426e+000 3.3925e+002 3.4222e+003 3.9444e+003 1.0354e+003 1.9424e+004 8.5754e+003 5.6236e+003 1.1250e+004 2.8666e+004 1.1466e+006 1.7539e+005 8.8078e+001 2.5102e+001 4.6010e+000 3.0491e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 1.3268e+001 3.0293e+002 1.0708e+003 1.8877e+001 6.7701e+003 3.4410e+003 1.9492e+004 6.6689e+002 9.0148e+003 5.4828e+003 6.0461e+004 1.0286e+006 2.1274e+005 5.9514e+001 1.0488e+001 9.0216e+000 7.5074e-001 1.3474e-002 0.0000e+000 0.0000e+000 0.0000e+000
