   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22
           0 3.4779e+006 9.0870e+003 1.4743e+000 1.4321e-007 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 1.1496e+003 3.5271e+006 2.3345e+004 8.9337e+000 9.2877e-006 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 2.4029e+001 4.4297e+003 3.5656e+006 4.5000e+004 3.8658e+001 1.5971e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 5.1363e-001 6.1798e+001 1.1782e+004 3.5847e+006 7.7928e+004 1.5118e+002 6.8699e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 4.9661e-001 5.3224e+000 9.3759e+001 2.7645e+004 3.5598e+006 1.3028e+005 5.9574e+002 1.1769e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 8.9075e-001 1.2794e+000 1.3230e+001 1.1957e+002 6.3226e+004 3.4392e+006 2.1910e+005 2.4478e+003 1.3159e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 5.3704e-001 1.5289e+000 2.6937e+000 3.1758e+001 5.5930e+001 1.5270e+005 3.0396e+006 3.7449e+005 1.0743e+004 1.2745e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 4.0720e-001 1.2639e-002 2.9329e-002 7.1660e+000 2.6203e+001 5.6205e+001 4.1933e+005 1.9277e+006 5.5975e+005 3.9367e+004 7.9461e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 3.8451e-002 8.6038e-002 1.1811e-001 1.8803e-001 3.7919e+001 2.0565e+001 1.0413e+004 1.0658e+006 4.7133e+005 4.6109e+005 6.2502e+004 1.3757e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 5.1666e-001 7.3820e-002 8.8751e-002 5.9921e-001 1.0804e+001 5.2339e+000 1.0122e+002 1.6653e+005 1.4011e+006 5.0152e+002 2.0047e+005 5.0858e+004 1.0229e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 5.1156e-001 4.5061e-001 2.5218e-001 3.6869e-003 2.2068e-002 2.2128e+001 1.3313e+001 3.2761e+003 6.7059e+005 6.9847e+005 9.8122e+004 5.5294e+004 3.3354e+004 5.9575e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 1.7215e-001 3.1107e-001 1.4053e+000 3.0711e-002 1.6470e+000 2.6909e+001 2.1083e+001 5.7630e+002 1.1256e+005 9.6073e+005 1.0623e+005 1.4963e+005 5.8715e+003 1.8243e+004 2.6687e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 1.5003e-002 3.6724e-002 1.7333e+000 4.8507e-003 1.3450e+000 1.1490e+001 3.9463e-001 1.0914e+002 3.6398e+003 4.8571e+005 5.4821e+005 4.4040e+003 9.5167e+004 4.3192e+002 8.2896e+003 8.8426e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 4.6878e-004 9.4290e-003 1.1253e+000 1.2286e-001 8.2462e-001 1.3021e+000 2.2756e+001 4.3806e+001 7.4923e+002 1.3346e+005 6.0756e+005 9.6943e+004 6.0457e+004 2.9439e+004 4.1921e+003 2.9469e+003 1.7882e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
