   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          17 1.9729e-001 4.3220e-002 6.9819e-002 1.1353e-001 2.8089e-001 1.8377e-001 1.2806e+000 7.0246e-001 2.7197e+000 9.3351e+001 8.1010e+002 4.3674e+003 2.4268e+004 1.0688e+005 4.0987e+005 1.5681e+006 1.0081e+006 4.1058e+007 6.8889e+005 1.5959e+006 3.3343e+005 3.7614e+004 2.5359e+003 6.0522e+001
          18 4.3598e-001 9.5807e-004 6.3894e-002 1.3440e-001 1.4921e-002 2.0429e-001 4.0601e-003 1.4709e+000 3.1722e+000 1.5739e+001 2.0011e+002 1.4251e+003 6.8761e+003 3.2786e+004 1.2830e+005 4.3274e+005 1.6505e+006 2.7322e+005 4.2053e+007 8.8930e+002 1.4931e+006 6.4270e+005 1.5735e+005 3.2863e+004
          19 1.7276e-001 1.3819e-001 1.3439e-003 6.3826e-003 2.4884e-002 1.0636e-002 7.9710e-001 1.8689e-002 3.8281e+000 8.1366e+000 4.1428e+001 4.1295e+002 2.3476e+003 1.0018e+004 4.2210e+004 1.4811e+005 4.3419e+005 1.7964e+006 1.0148e+004 4.1287e+007 1.0448e+006 7.4846e+005 8.0684e+005 3.4973e+005
          20 4.1608e-003 4.8536e-001 2.3490e-002 5.6783e-002 2.4932e-002 2.2976e-001 3.0762e-001 3.9579e-001 4.4658e-001 4.4713e+000 2.0874e+001 1.1192e+002 7.4452e+002 3.7295e+003 1.4454e+004 5.3039e+004 1.6503e+005 4.0684e+005 2.1010e+006 7.8624e+005 3.6715e+007 5.0893e+006 3.7504e+001 2.9923e+005
          21 2.5737e-001 5.8230e-001 4.3334e-002 1.4274e-001 3.9129e-003 1.3115e-001 3.4848e-002 5.9340e-002 1.5046e-001 6.5188e-001 1.3509e+001 4.9851e+001 2.4246e+002 1.3267e+003 5.5825e+003 1.9145e+004 6.3074e+004 1.7643e+005 3.3979e+005 2.7661e+006 3.3076e+006 2.6101e+007 1.1124e+007 1.7134e+006
          22 5.6787e-001 3.4073e-001 2.5825e-002 1.0572e-001 1.7089e-003 4.7398e-005 2.9291e-001 3.0257e-001 9.3901e-002 1.3077e-002 4.2290e+000 2.5743e+001 1.0946e+002 4.7810e+002 2.1484e+003 8.1593e+003 2.4994e+004 7.2340e+004 1.8098e+005 2.1923e+005 4.2577e+006 7.6287e+006 1.0422e+007 1.1183e+007
          23 6.0983e-001 7.9077e-002 8.3202e-003 3.1747e-002 1.2157e-002 8.4460e-002 1.7211e-001 8.4671e-001 1.0898e-001 1.1950e-001 6.1368e-001 8.7405e+000 5.4671e+001 2.2398e+002 8.9141e+002 3.4019e+003 1.1156e+004 3.0629e+004 7.8697e+004 1.8162e+005 5.6519e+004 7.6018e+006 1.0792e+007 1.7425e+005
          24 4.2561e-001 2.0291e-004 2.8339e-003 1.2316e-003 3.9009e-002 1.2299e-001 1.3219e-002 5.3430e-001 5.7582e-001 7.3418e-001 2.2043e-001 2.1181e+000 2.3117e+001 1.1779e+002 4.2511e+002 1.4562e+003 4.9816e+003 1.4546e+004 3.4922e+004 7.8689e+004 1.8764e+005 5.2427e+004 1.4194e+007 5.6826e+006
          25 2.1200e-001 5.1057e-002 3.1006e-003 3.2321e-003 5.9342e-002 5.9313e-002 8.9531e-003 9.0736e-002 6.0452e-001 1.2353e+000 4.9703e-001 9.0192e-001 9.2439e+000 5.6108e+001 2.1566e+002 7.3965e+002 2.3844e+003 6.9688e+003 1.8175e+004 3.8437e+004 7.3994e+004 2.3561e+005 1.3351e+006 2.0280e+007
          26 7.2561e-002 1.1311e-001 6.4746e-003 9.2092e-003 5.4635e-002 6.3004e-003 2.1576e-002 5.1530e-003 3.1039e-001 1.0627e+000 8.9355e-001 1.0277e+000 4.5349e+000 2.3975e+001 1.0809e+002 4.1339e+002 1.2539e+003 3.4872e+003 9.1601e+003 2.0608e+004 3.7293e+004 5.9737e+004 5.4814e+005 8.4402e+006
          27 1.4491e-002 1.2979e-001 1.1017e-002 9.7662e-003 3.4969e-002 3.1518e-003 9.3256e-003 7.0193e-002 9.7702e-002 6.1296e-001 9.5564e-001 1.3193e+000 2.9655e+000 1.0645e+001 5.5013e+001 2.2936e+002 6.8951e+002 1.8840e+003 4.6765e+003 1.0777e+004 2.1074e+004 3.2654e+004 1.9331e+004 3.2438e+006
          28 6.6535e-004 1.0593e-001 1.2978e-002 6.9973e-003 1.6906e-002 1.6612e-002 5.4028e-004 9.1231e-002 2.0787e-002 2.7671e-001 7.0730e-001 1.2674e+000 2.0993e+000 5.2891e+000 2.8554e+001 1.2048e+002 3.7023e+002 1.0282e+003 2.4686e+003 5.6174e+003 1.1076e+004 1.8837e+004 2.3732e+004 1.1512e+005
          29 2.9683e-004 6.3772e-002 1.0065e-002 3.7641e-003 6.4615e-003 1.8700e-002 4.9632e-004 6.1338e-002 3.3048e-003 1.0544e-001 3.8661e-001 8.4450e-001 1.2569e+000 2.6113e+000 1.3770e+001 5.6325e+001 1.7731e+002 5.0295e+002 1.2054e+003 2.6985e+003 5.2498e+003 8.7502e+003 1.2449e+004 2.7660e+004
          30 2.1081e-004 1.1872e-002 2.1086e-003 6.6075e-004 9.2586e-004 4.3660e-003 3.4212e-004 1.1549e-002 2.5118e-004 1.5513e-002 6.8190e-002 1.6395e-001 2.3710e-001 4.6052e-001 2.3646e+000 9.4301e+000 3.0058e+001 8.6199e+001 2.0768e+002 4.6121e+002 8.9134e+002 1.4500e+003 2.0764e+003 2.8226e+003
