   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
          10 1.4017e+008 3.0440e+006 7.9827e+007 5.3905e+006 6.6373e+007 6.9190e+006 6.0866e+007 6.2918e+006 5.9981e+007 2.6928e+006 6.1577e+007 2.6822e+005 5.3763e+007 1.9407e+007 1.2159e+007 5.4994e+007 1.1919e+005 1.1728e+008 6.1147e+006
          11 1.3204e+008 1.2956e+005 7.8008e+007 3.6665e+005 6.6920e+007 1.0652e+006 6.0924e+007 3.4387e+006 5.3497e+007 1.0990e+007 3.8030e+007 2.9911e+007 1.0196e+007 4.9921e+007 7.5231e+006 8.3424e+006 6.3454e+007 1.7016e+007 5.6048e+005
          12 1.2144e+008 4.7775e+006 6.6075e+007 9.6129e+006 5.0330e+007 1.6354e+007 3.7491e+007 2.6640e+007 2.1868e+007 4.0914e+007 4.6025e+006 5.0266e+007 4.1554e+006 2.5408e+007 3.7207e+007 4.3759e+006 5.4762e+004 1.0085e+008 5.5073e+005
          13 1.0954e+008 1.3776e+007 4.9187e+007 2.5133e+007 2.8011e+007 3.6764e+007 1.2188e+007 4.7215e+007 1.2329e+006 4.9773e+007 4.4961e+006 3.0748e+007 3.0968e+007 4.7689e+005 2.9452e+007 2.7681e+007 2.4868e+006 3.4286e+007 3.6990e+006
          14 9.7237e+007 2.4411e+007 3.1943e+007 3.9751e+007 9.9075e+006 4.9317e+007 3.5439e+005 4.8881e+007 5.1964e+006 3.2220e+007 2.6673e+007 4.8221e+006 4.0232e+007 1.1209e+007 4.5930e+006 2.4625e+007 2.4386e+007 2.7217e+006 1.1895e+007
          15 8.5207e+007 3.4722e+007 1.7455e+007 4.9129e+007 9.1845e+005 4.9472e+007 4.1976e+006 3.4312e+007 2.2914e+007 9.4912e+006 4.0781e+007 2.0309e+006 2.2659e+007 3.0373e+007 2.5484e+006 5.9708e+006 1.4049e+007 4.4272e+007 3.7324e+006
          16 7.3878e+007 4.3493e+007 7.2565e+006 5.1888e+007 1.1290e+006 3.9704e+007 1.7009e+007 1.5486e+007 3.7405e+007 1.6369e+004 3.4613e+007 1.7674e+007 3.5585e+006 3.0096e+007 1.7893e+007 5.4199e+005 3.9945e+006 1.3086e+003 2.1701e+007
          17 6.3510e+007 5.0129e+007 1.6182e+006 4.8770e+007 7.7434e+006 2.5597e+007 3.0155e+007 2.8261e+006 3.9560e+007 6.3000e+006 1.7255e+007 3.1529e+007 1.3470e+006 1.4376e+007 2.6177e+007 1.0488e+007 5.9714e+005 6.0024e+006 1.1470e+007
          18 5.4224e+007 5.4485e+007 1.5269e+003 4.1596e+007 1.7105e+007 1.2464e+007 3.7751e+007 2.8449e+005 3.0535e+007 1.9600e+007 3.3011e+006 3.1746e+007 1.2722e+007 1.6299e+006 1.9208e+007 1.9261e+007 7.0262e+006 5.6687e+006 1.3612e+007
          19 4.6044e+007 5.6701e+007 1.4672e+006 3.2426e+007 2.6068e+007 3.6169e+006 3.7990e+007 6.0059e+006 1.7027e+007 2.9891e+007 3.2891e+005 2.0750e+007 2.4243e+007 1.5676e+006 6.7324e+006 1.7447e+007 1.3366e+007 1.9052e+006 2.2314e+007
          20 3.8932e+007 5.7077e+007 4.9779e+006 2.3036e+007 3.2604e+007 1.0073e+005 3.2218e+007 1.5400e+007 5.7451e+006 3.2046e+007 6.8473e+006 7.8653e+006 2.6807e+007 1.0419e+007 1.7443e+005 8.7147e+006 1.2307e+007 1.1666e+007 8.4063e+006
          21 3.2811e+007 5.5979e+007 9.5862e+006 1.4687e+007 3.5856e+007 1.2605e+006 2.3262e+007 2.4005e+007 3.5926e+005 2.6563e+007 1.6683e+007 6.5205e+005 2.0348e+007 1.9124e+007 2.5591e+006 1.4638e+006 6.7085e+006 3.9669e+006 2.3257e+007
          22 2.7587e+007 5.3773e+007 1.4527e+007 8.0982e+006 3.5876e+007 5.5548e+006 1.3991e+007 2.9034e+007 1.1434e+006 1.7174e+007 2.3988e+007 1.1905e+006 1.0368e+007 2.1659e+007 9.6360e+006 3.2980e+005 1.5170e+006 4.1416e+006 8.9705e+006
          23 2.3157e+007 5.0798e+007 1.9243e+007 3.5331e+006 3.3278e+007 1.1255e+007 6.4835e+006 2.9661e+007 6.1509e+006 8.0433e+006 2.5884e+007 7.0631e+006 2.6228e+006 1.7632e+007 1.5510e+007 4.2444e+006 4.5061e+004 1.8658e+005 1.6034e+007
          24 1.9419e+007 4.7340e+007 2.3376e+007 9.2670e+005 2.8915e+007 1.6895e+007 1.7848e+006 2.6536e+007 1.2704e+007 1.9948e+006 2.2598e+007 1.4199e+007 2.8721e+002 1.0365e+007 1.6837e+007 9.3883e+006 2.1218e+006 3.0052e+004 1.2325e+007
          25 1.6277e+007 4.3632e+007 2.6730e+007 1.2949e+004 2.3652e+007 2.1470e+007 3.2743e+004 2.1068e+007 1.8498e+007 3.6100e+002 1.6229e+007 1.9263e+007 2.2071e+006 3.7851e+006 1.3742e+007 1.2465e+007 5.5534e+006 1.7703e+006 9.2016e+006
          26 1.3645e+007 3.9852e+007 2.9232e+007 4.2970e+005 1.8220e+007 2.4457e+007 7.5590e+005 1.4793e+007 2.2126e+007 1.5354e+006 9.3067e+006 2.0717e+007 7.0663e+006 3.4343e+005 8.4672e+006 1.2247e+007 8.1197e+006 2.9701e+006 1.5059e+007
          27 1.1444e+007 3.6129e+007 3.0894e+007 1.7946e+006 1.3157e+007 2.5728e+007 3.1846e+006 8.9678e+006 2.3126e+007 5.2706e+006 3.7914e+006 1.8723e+007 1.2069e+007 4.8321e+005 3.5389e+006 9.4276e+006 8.6749e+006 4.7866e+006 5.7218e+006
          28 9.6041e+006 3.2553e+007 3.1782e+007 3.7525e+006 8.8102e+006 2.5438e+007 6.4971e+006 4.4056e+006 2.1760e+007 9.7201e+006 6.7859e+005 1.4485e+007 1.5411e+007 3.1900e+006 5.9792e+005 5.6111e+006 7.3583e+006 4.5300e+006 1.5053e+007
          29 8.0684e+006 2.9182e+007 3.1996e+007 6.0015e+006 5.3522e+006 2.3898e+007 9.9782e+006 1.4631e+006 1.8703e+007 1.3674e+007 5.7025e+004 9.5029e+006 1.6349e+007 6.8870e+006 8.5560e+004 2.3050e+006 5.0206e+006 4.0932e+006 4.7655e+006
          30 6.7860e+006 2.6050e+007 3.1645e+007 8.3022e+006 2.8224e+006 2.1481e+007 1.3096e+007 1.3292e+005 1.4756e+007 1.6381e+007 1.4036e+006 5.0390e+006 1.5055e+007 1.0164e+007 1.5119e+006 3.9103e+005 2.6186e+006 2.6582e+006 1.2700e+007
          31 5.7144e+006 2.3171e+007 3.0834e+007 1.0476e+007 1.1668e+006 1.8553e+007 1.5516e+007 1.6750e+005 1.0649e+007 1.7556e+007 3.9212e+006 1.8693e+006 1.2244e+007 1.2153e+007 3.9410e+006 5.1157e+004 8.6203e+005 1.4928e+006 5.2313e+006
          32 4.8176e+006 2.0544e+007 2.9664e+007 1.2400e+007 2.7338e+005 1.5433e+007 1.7084e+007 1.1981e+006 6.9315e+006 1.7275e+007 6.8091e+006 2.5992e+005 8.7933e+006 1.2577e+007 6.4307e+006 9.5349e+005 5.8833e+004 5.0707e+005 9.6551e+006
          33 4.0656e+006 1.8161e+007 2.8221e+007 1.3995e+007 1.9743e+002 1.2372e+007 1.7783e+007 2.8278e+006 3.9428e+006 1.5836e+007 9.4280e+006 8.0091e+004 5.4732e+006 1.1624e+007 8.3022e+006 2.5238e+006 1.4975e+005 5.7853e+004 6.4405e+006
          34 3.4336e+006 1.6009e+007 2.6580e+007 1.5217e+007 1.9565e+005 9.5508e+006 1.7693e+007 4.6944e+006 1.8244e+006 1.3640e+007 1.1368e+007 9.6240e+005 2.8041e+006 9.7343e+006 9.2290e+006 4.1868e+006 8.5852e+005 4.5285e+004 7.1605e+006
          35 2.9002e+006 1.4066e+007 2.4794e+007 1.6044e+007 7.1194e+005 7.0817e+006 1.6947e+007 6.5025e+006 5.6303e+005 1.1083e+007 1.2443e+007 2.4523e+006 1.0285e+006 7.4180e+006 9.1920e+006 5.5155e+006 1.8430e+006 3.5686e+005 7.9109e+006
          36 2.4476e+006 1.2309e+007 2.2903e+007 1.6469e+007 1.4124e+006 5.0210e+006 1.5703e+007 8.0356e+006 4.0713e+004 8.5020e+006 1.2649e+007 4.1180e+006 1.5432e+005 5.1197e+006 8.3786e+006 6.2828e+006 2.7976e+006 8.2100e+005 5.6593e+006
          37 2.0605e+006 1.0712e+007 2.0928e+007 1.6488e+007 2.1742e+006 3.3803e+006 1.4113e+007 9.1507e+006 7.9540e+004 6.1431e+006 1.2101e+007 5.6128e+006 2.6730e+004 3.1509e+006 7.0697e+006 6.4422e+006 3.5088e+006 1.2939e+006 9.3311e+006
          38 1.7257e+006 9.2460e+006 1.8873e+007 1.6095e+007 2.8874e+006 2.1389e+006 1.2316e+007 9.7654e+006 4.7720e+005 4.1586e+006 1.0980e+007 6.6988e+006 4.0409e+005 1.6729e+006 5.5535e+006 6.0746e+006 3.8707e+006 1.6534e+006 5.1540e+006
          39 1.4308e+006 7.8769e+006 1.6717e+007 1.5265e+007 3.4502e+006 1.2532e+006 1.0422e+007 9.8375e+006 1.0308e+006 2.6141e+006 9.4810e+006 7.2398e+006 1.0187e+006 7.1432e+005 4.0672e+006 5.3270e+006 3.8695e+006 1.8403e+006 1.0667e+007
          40 1.1636e+006 6.5611e+006 1.4406e+007 1.3944e+007 3.7627e+006 6.6579e+005 8.5042e+006 9.3422e+006 1.5494e+006 1.5062e+006 7.7772e+006 7.1760e+006 1.6172e+006 2.0603e+005 2.7710e+006 4.3603e+006 3.5504e+006 1.8396e+006 5.6961e+006
          41 9.1087e+005 5.2419e+006 1.1845e+007 1.2032e+007 3.7182e+006 3.1181e+005 6.5945e+006 8.2492e+006 1.8584e+006 7.8193e+005 5.9961e+006 6.4905e+006 1.9807e+006 1.9855e+004 1.7445e+006 3.3117e+006 2.9818e+006 1.6554e+006 1.2220e+007
          42 6.5650e+005 3.8402e+006 8.8777e+006 9.3644e+006 3.1973e+006 1.2436e+005 4.6743e+006 6.4968e+006 1.8016e+006 3.5758e+005 4.1981e+006 5.1709e+006 1.9317e+006 5.2554e+003 9.9440e+005 2.2679e+006 2.2235e+006 1.3020e+006 7.6895e+006
          43 3.8281e+005 2.2647e+006 5.3185e+006 5.7561e+006 2.0977e+006 4.0255e+004 2.6801e+006 4.0128e+006 1.2667e+006 1.3635e+005 2.3758e+006 3.2069e+006 1.3582e+006 2.6528e+004 4.7230e+005 1.2561e+006 1.3115e+006 7.9662e+005 1.3479e+007
          44 1.3683e+005 8.1401e+005 1.9264e+006 2.1112e+006 7.9361e+005 9.7921e+003 9.4844e+005 1.4738e+006 4.9407e+005 3.7593e+004 8.3411e+005 1.1788e+006 5.2914e+005 1.6898e+004 1.5016e+005 4.3541e+005 4.6964e+005 2.9048e+005 5.6172e+006
