   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          11 2.1053e-004 7.2701e-004 2.9099e-002 4.4550e-001 4.4324e+000 1.3375e+002 7.3422e+002 8.1525e+003 6.9847e+004 3.6252e+005 1.6836e+006 8.9699e+006 1.9763e+006 1.2701e+004 6.8452e+002 7.3456e+000 1.9516e+000 3.2980e+000 1.4566e+001 4.1491e+000 8.0987e-003 1.1367e+000 1.4660e+000 9.6816e-001
          12 1.2402e-001 9.0946e-002 8.2143e-002 2.1130e-001 6.0053e-001 1.8262e+001 2.8498e+002 8.8218e+002 1.6032e+004 7.8589e+004 4.3000e+005 1.6098e+006 8.9087e+006 1.9723e+006 3.3220e+004 5.5109e+002 1.1027e+002 3.1382e-002 1.5137e-001 3.6010e+000 5.3436e+000 2.5713e+000 6.1364e-001 5.1779e-002
          13 3.2127e-002 3.3629e-002 6.6099e-002 2.3827e-001 3.9006e-001 5.9067e-001 9.3331e+001 2.5950e+002 2.1293e+003 2.1737e+004 9.5416e+004 4.7439e+005 1.4531e+006 8.9822e+006 1.9258e+006 6.7290e+004 1.9811e+002 2.6113e+002 8.1243e+000 2.2206e+000 1.0347e-003 1.6822e+000 2.5126e+000 1.7903e+000
          14 3.0241e-002 1.8840e-002 2.6410e-004 9.5417e-002 5.2062e-001 1.9759e-001 4.8776e+000 2.3972e+002 1.7435e+002 5.2294e+003 2.6327e+004 1.1476e+005 5.2102e+005 1.2849e+006 9.1620e+006 1.7721e+006 1.2926e+005 1.1580e+002 4.0242e+002 7.9546e+001 9.5059e-001 2.3765e-001 2.0857e-002 2.5176e-002
          15 8.7125e-002 4.8849e-002 9.0214e-003 2.9142e-003 2.1918e-001 1.1586e+000 5.2517e-001 7.1337e+001 1.4740e+002 6.2887e+002 7.9153e+003 3.2239e+004 1.3685e+005 5.4210e+005 1.0534e+006 9.5080e+006 1.5137e+006 2.2607e+005 2.9926e+003 3.3214e+002 2.2235e+002 3.1336e+001 2.0667e+000 3.2211e-002
          16 1.6500e-002 1.7963e-003 1.5185e-005 1.1469e-004 1.8517e-002 8.1995e-001 2.2821e-001 4.8545e-001 1.7424e+002 7.8454e+001 1.7036e+003 1.1004e+004 3.8957e+004 1.5673e+005 5.6406e+005 7.9278e+005 1.0006e+007 1.1079e+006 3.6307e+005 1.7900e+004 2.3527e+000 2.9056e+002 1.3528e+002 3.7547e+001
          17 1.4708e-002 2.2755e-002 1.0070e-002 3.6478e-003 3.2973e-003 5.9974e-002 2.5597e+000 2.3655e+000 7.0542e+001 5.9171e+001 2.8414e+002 3.2162e+003 1.3338e+004 4.7798e+004 1.7296e+005 5.7642e+005 4.8693e+005 1.0632e+007 6.0108e+005 5.1305e+005 6.5281e+004 3.1395e+003 1.5766e+000 1.0972e+002
          18 6.4256e-002 3.3746e-002 7.6060e-003 8.2769e-003 1.9202e-002 2.5725e-003 1.2585e+000 6.5527e-002 5.6591e+000 9.0659e+001 4.9868e+001 7.4316e+002 4.8223e+003 1.6678e+004 5.7009e+004 1.8057e+005 5.9144e+005 1.9800e+005 1.1236e+007 1.3287e+005 5.8191e+005 1.6713e+005 2.7946e+004 3.6913e+003
          19 4.5959e-002 5.3014e-003 7.8590e-005 1.0502e-003 2.4044e-002 8.9908e-003 3.7574e-002 1.2119e+000 2.2413e+000 7.9513e+001 3.3811e+001 1.0975e+002 1.6645e+003 6.3757e+003 2.0210e+004 6.5410e+004 1.8184e+005 6.2703e+005 1.2949e+004 1.1482e+007 4.5194e+004 4.1895e+005 2.7855e+005 9.6050e+004
          20 4.8312e-003 4.7161e-003 8.4286e-003 2.2824e-003 3.1637e-003 7.7130e-002 3.2043e-002 2.1968e+000 6.3292e+000 2.6023e+001 5.5636e+001 2.0865e+001 4.0538e+002 2.6469e+003 7.9830e+003 2.4769e+004 7.2544e+004 1.7143e+005 7.0394e+005 1.0040e+005 1.0733e+007 8.8089e+005 5.5255e+004 1.7701e+005
          21 6.9295e-003 2.2406e-002 1.1853e-002 6.9951e-003 4.2593e-003 6.5599e-002 1.2083e-003 1.4668e+000 1.8950e+000 3.1275e-001 5.6004e+001 2.7345e+001 6.9685e+001 9.0609e+002 3.6007e+003 9.9020e+003 2.9084e+004 7.6338e+004 1.4494e+005 8.8852e+005 7.0726e+005 8.1179e+006 2.7154e+006 2.6527e+005
          22 3.2031e-002 2.1805e-002 4.8625e-003 4.4050e-003 1.5530e-002 6.9838e-003 3.7436e-002 4.8493e-001 2.6090e-001 5.0745e+000 2.7551e+001 4.6176e+001 1.7626e+001 2.4127e+002 1.5670e+003 4.7219e+003 1.2252e+004 3.2587e+004 7.7414e+004 9.8273e+004 1.3296e+006 1.9328e+006 3.5412e+006 3.2956e+006
          23 4.0506e-002 8.0148e-003 1.3801e-004 6.1138e-004 1.2056e-002 7.7440e-003 7.0126e-002 2.7491e-002 3.6220e+000 7.8295e+000 5.7019e+000 4.5732e+001 1.3712e+001 6.1637e+001 6.3176e+002 2.2695e+003 5.8518e+003 1.4489e+004 3.4897e+004 7.7189e+004 3.2140e+004 2.3455e+006 2.9525e+006 1.0196e+005
          24 2.8005e-002 2.4656e-004 1.1508e-003 1.2329e-004 3.2038e-003 2.9048e-002 3.6560e-002 5.8783e-002 5.3432e+000 3.7222e+000 5.6115e-002 2.9596e+001 1.7036e+001 1.9625e+001 2.3749e+002 1.0678e+003 2.9035e+003 7.2001e+003 1.6248e+004 3.4695e+004 7.9294e+004 9.0718e+003 4.3597e+006 1.4938e+006
          25 1.1337e-002 1.9607e-003 3.0477e-003 7.5953e-004 1.7147e-005 2.7041e-002 5.4282e-003 2.1040e-001 3.7331e+000 4.7632e-001 8.1343e-001 1.4149e+001 2.0040e+001 9.3395e+000 8.1148e+001 5.1288e+002 1.5235e+003 3.6719e+003 8.6219e+003 1.7403e+004 3.1428e+004 1.0283e+005 4.2924e+005 6.0140e+006
          26 1.9246e-003 6.2023e-003 3.0565e-003 6.9812e-004 7.7590e-004 1.2677e-002 2.8267e-004 2.4293e-001 1.4802e+000 9.4053e-002 1.6761e+000 5.1603e+000 2.0241e+001 7.0858e+000 2.5652e+001 2.4355e+002 8.4579e+002 1.9944e+003 4.5383e+003 9.4876e+003 1.6829e+004 2.2914e+004 2.5333e+005 2.7016e+006
          27 2.9864e-005 7.9883e-003 1.8928e-003 2.5747e-004 1.4643e-003 3.0217e-003 3.8117e-003 1.6797e-001 2.8215e-001 7.8420e-001 1.6378e+000 1.3109e+000 1.7397e+001 7.1473e+000 8.5295e+000 1.0958e+002 4.7255e+002 1.1625e+003 2.4715e+003 5.1365e+003 9.6674e+003 1.4465e+004 4.6388e+003 1.3791e+006
          28 1.2941e-003 6.9934e-003 8.1910e-004 1.9190e-005 1.2127e-003 1.5680e-004 5.1650e-003 8.0956e-002 2.5386e-003 1.2073e+000 1.1833e+000 1.5453e-001 1.2806e+001 7.2706e+000 3.5678e+000 4.6986e+001 2.5677e+002 6.8901e+002 1.4268e+003 2.8772e+003 5.2769e+003 8.8142e+003 1.2135e+004 1.0144e+005
          29 2.3031e-003 4.7729e-003 2.5779e-004 1.4430e-005 6.7171e-004 1.0345e-004 4.0264e-003 2.9040e-002 3.9283e-002 1.1160e+000 7.0814e-001 7.8032e-004 8.0913e+000 6.2774e+000 1.9082e+000 1.9743e+001 1.3317e+002 3.9087e+002 8.1940e+002 1.6121e+003 2.8699e+003 4.5894e+003 6.1994e+003 3.3142e+004
          30 1.9221e-003 2.5025e-003 6.0334e-005 4.5365e-005 2.7694e-004 2.6798e-004 2.1957e-003 8.0656e-003 6.3736e-002 6.9978e-001 3.4173e-001 3.2956e-002 4.1080e+000 3.9899e+000 1.0115e+000 7.7520e+000 6.0573e+001 1.8992e+002 4.0648e+002 7.8887e+002 1.3901e+003 2.1430e+003 2.7961e+003 1.9988e+003
