0 8.46768e+007
1 9.46412e+007
2 1.03831e+008
3 1.12221e+008
4 1.19858e+008
5 1.27325e+008
6 1.34634e+008
7 1.42205e+008
8 1.5012e+008
9 1.58815e+008
10 1.68804e+008
11 1.80674e+008
12 1.9597e+008
13 2.13921e+008
14 2.41513e+008
15 1.94068e+008
16 1.60507e+008
17 3.09052e+008
18 2.08211e+009
19 6.22583e+007
20 4.88469e+007
21 5.86927e+007
22 4.94591e+007
