   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19
          10 3.4616e-002 6.0519e-002 6.9675e-003 3.6790e-002 9.3390e-002 5.4901e-004 1.4539e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 4.9691e-002 4.6217e-003 7.8357e-002 4.9720e-002 8.3205e-002 8.3467e-002 8.0048e-003 6.2357e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 1.0408e-001 1.0020e-001 2.1375e-002 6.9659e-002 3.5994e-002 1.0849e-002 3.9233e-003 3.4276e-004 2.3717e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 1.1949e-003 8.6491e-003 9.0333e-002 2.9530e-002 7.1046e-002 3.0123e-002 9.2638e-005 1.1074e-003 5.4030e-002 6.1088e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 6.9447e-002 5.7718e-002 1.5578e-003 4.6161e-002 5.6021e-002 9.6914e-003 3.5754e-001 9.0894e-003 8.4551e-002 5.0220e-001 1.0280e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 9.6464e-002 9.5568e-002 1.1036e-001 3.1845e-003 8.1320e-002 1.2177e-001 1.8776e-002 3.6256e-002 8.6303e-004 2.3974e-003 1.8119e+000 9.9299e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 2.0273e-002 1.7192e-002 7.2024e-002 2.0652e-002 1.4714e-003 6.1807e-004 1.3390e-001 6.7578e-002 5.4386e-002 4.0595e-002 4.4745e-002 3.4239e+000 5.4147e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 5.0996e-003 6.7073e-003 1.6531e-005 1.1502e-003 3.1244e-002 1.8963e-001 5.1751e-002 8.1870e-002 1.6842e-002 7.1503e-002 1.0698e-002 9.1539e-001 4.2705e+000 9.6102e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 4.2375e-002 3.5005e-002 5.4973e-002 6.3281e-002 1.3984e-003 1.8650e-001 9.9757e-004 2.2669e-002 9.4017e-003 3.2524e-002 3.1613e-001 4.0444e-002 2.5845e+000 3.1554e+000 9.5206e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 5.4435e-002 3.0503e-002 1.0014e-001 1.1846e-001 2.3508e-002 2.6043e-002 6.0591e-003 1.0426e-002 5.9077e-002 5.2682e-002 2.8768e-002 4.9510e-002 7.0916e-001 3.7803e+000 1.1362e+000 9.1027e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 3.5495e-002 1.0528e-002 7.8774e-002 9.4290e-002 5.5833e-002 8.6085e-003 2.5053e-005 7.7254e-002 1.4872e-001 5.6056e-002 6.1996e-003 4.5039e-002 7.0252e-003 2.1281e+000 3.1390e+000 4.8985e-002 6.4155e-002 0.0000e+000 0.0000e+000 0.0000e+000
          21 1.4108e-002 7.6580e-004 3.9425e-002 4.4506e-002 4.3907e-002 4.5956e-002 2.5421e-003 9.6864e-002 9.3712e-002 2.3921e-002 1.0487e-004 4.0413e-002 1.2449e-002 5.2756e-001 3.0763e+000 1.0285e+000 1.5915e-001 3.5902e-003 0.0000e+000 0.0000e+000
          22 3.3541e-003 4.4849e-004 1.4593e-002 1.3901e-002 1.8996e-002 5.0781e-002 3.3642e-003 6.5233e-002 3.0487e-002 4.2810e-003 1.4927e-002 4.5033e-002 1.5879e-002 1.3227e-001 1.5963e+000 1.7711e+000 6.3502e-003 2.3713e-001 2.3039e-003 0.0000e+000
          23 4.0250e-004 1.4288e-003 4.3267e-003 3.0207e-003 5.3195e-003 3.1534e-002 1.7086e-003 3.0083e-002 6.6615e-003 2.0314e-004 1.9441e-002 3.4078e-002 1.4020e-002 4.2129e-002 6.8241e-001 1.1842e+000 1.4832e-001 1.7373e-001 2.3510e-002 4.2393e-006
          24 2.3568e-005 8.2917e-004 1.0253e-003 5.1647e-004 1.0948e-003 1.1328e-002 4.9697e-004 9.2466e-003 1.1867e-003 1.4988e-006 8.6446e-003 1.3678e-002 6.5809e-003 1.1669e-002 2.1481e-001 4.3340e-001 9.8528e-002 3.9313e-002 3.8330e-002 1.6064e-003
