   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24
           0 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 5.8565e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 1.9657e+001 3.4869e+002 3.9992e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 4.5089e-002 3.5450e+002 4.2733e+003 7.8692e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 2.3111e+001 5.4485e+002 2.6662e+002 1.9302e+003 1.4847e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 1.4248e-001 4.8536e+002 9.1098e+003 7.0574e+003 9.2603e+001 1.9672e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 1.2977e+001 6.5012e+002 1.4244e+003 1.5349e+003 1.0970e+004 9.0014e+002 1.7217e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 1.6040e+000 5.1382e+001 5.2729e+003 1.1068e+004 1.3223e+003 8.0107e+003 3.4867e+003 1.2091e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 2.9657e+000 6.7824e+002 6.0169e+003 8.3685e+002 7.4940e+003 9.8362e+003 2.3822e+003 5.8043e+003 6.7312e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 5.3696e+000 1.8584e+002 1.2442e+001 5.0727e+003 1.0763e+004 1.6885e+002 1.4066e+004 2.8220e+000 6.5035e+003 2.8612e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 8.2938e-001 8.8222e+001 4.4089e+003 7.8226e+003 3.0241e+002 1.1771e+004 4.1399e+003 1.0120e+004 1.5212e+003 5.6964e+003 7.8997e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 7.2356e-001 3.9459e+002 3.9899e+003 9.6354e+002 5.0041e+003 1.0249e+004 2.1411e+003 1.2337e+004 3.5090e+003 4.4950e+003 4.1038e+003 6.3198e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 2.9439e+000 1.9306e+002 2.9930e+002 1.3792e+003 9.0459e+003 5.4244e+002 1.2455e+004 1.1961e+003 1.3481e+004 1.2309e+002 6.4987e+003 2.4506e+003 4.1124e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 2.0143e+000 1.1688e+000 8.2161e+002 4.9172e+003 3.4803e+003 3.1554e+003 1.0171e+004 3.1126e+003 8.7021e+003 7.6494e+003 9.7669e+002 6.6084e+003 1.1695e+003 2.1772e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 2.0417e-001 7.9604e+001 2.5241e+003 3.7700e+003 9.9141e-002 8.8148e+003 1.6488e+003 1.1284e+004 5.5676e+002 1.2457e+004 1.7386e+003 3.6121e+003 5.2485e+003 4.0433e+002 3.1449e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 2.7086e-001 1.5596e+002 2.1254e+003 8.4411e+002 2.1497e+003 7.2367e+003 7.0647e+002 1.0758e+004 2.2742e+003 7.0022e+003 8.3605e+003 2.3833e+001 5.3836e+003 3.3210e+003 7.1869e+001 2.6538e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 1.1835e+000 1.1693e+002 7.4299e+002 3.1482e+001 4.4344e+003 2.3699e+003 5.0721e+003 4.2440e+003 8.2516e+003 8.5521e+002 1.0531e+004 2.3468e+003 1.6772e+003 5.2651e+003 1.6433e+003 3.9879e-002 1.2644e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 1.4104e+000 4.4776e+001 3.3229e+001 8.9155e+002 4.0149e+003 5.4128e+001 7.3443e+003 2.7030e+002 9.9018e+003 5.6342e+002 6.7086e+003 6.6424e+003 2.1918e+000 3.6427e+003 3.7618e+003 5.7827e+002 3.1819e+001 1.6128e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          21 9.4084e-001 5.8262e+000 1.1914e+002 1.6591e+003 2.2212e+003 5.9994e+002 5.9984e+003 5.5775e+002 7.0259e+003 3.5247e+003 2.1712e+003 8.0614e+003 1.4303e+003 1.2054e+003 3.9552e+003 1.9777e+003 1.0168e+002 6.1997e+001 1.7073e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
