   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34
          19 7.7274e-002 3.7062e-005 1.2380e-003 1.1208e-001 3.3197e-001 2.8103e-001 1.5916e-001 1.6363e-001 1.7451e-001 2.1383e+000 2.0496e+001 2.0028e+001 2.2680e+002 8.0751e+003 2.6500e+005 5.3697e+005 2.3489e+004 1.3404e+005 2.1210e+004 3.0214e+004 6.3799e+003 6.7115e+003 1.0383e+003 6.4197e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 2.7340e-002 1.7423e-002 5.1715e-003 7.0172e-004 1.6418e-001 9.1603e-002 4.7721e-001 1.7186e-001 7.0587e-003 2.9920e+000 5.1828e+000 2.4879e+000 2.0647e+002 6.7607e+002 8.4341e+004 4.5691e+005 1.9856e+005 3.1745e+004 9.1275e+004 7.3941e+002 2.5540e+004 1.0047e+002 5.4436e+003 1.6002e+002 3.1583e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          21 2.4942e-003 5.4001e-002 2.5892e-003 1.8787e-002 3.8825e-002 4.8249e-003 6.6514e-001 2.1386e-002 8.7394e-002 1.4903e+000 2.2889e-002 1.7835e+001 1.2502e+002 9.1670e+001 2.0187e+004 2.7162e+005 3.2241e+005 3.5995e+003 8.8846e+004 1.7230e+004 1.4603e+004 9.6582e+003 1.2161e+003 2.9013e+003 5.6141e-002 1.3568e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          22 1.3438e-003 7.8017e-002 3.6196e-004 3.4023e-002 2.1642e-003 9.2128e-003 5.8832e-001 2.9556e-002 7.8650e-002 3.2660e-001 1.0619e+000 1.9287e+001 4.4469e+001 7.2896e+001 3.9317e+003 1.3304e+005 3.1362e+005 5.5976e+004 3.9856e+004 4.6668e+004 8.6501e+002 1.5287e+004 7.5396e+002 2.5061e+003 9.4208e+002 3.0822e+001 5.4470e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          23 7.4073e-003 7.7587e-002 8.5441e-006 2.8161e-002 8.9970e-004 3.1472e-002 3.8282e-001 1.5336e-001 3.0086e-002 9.9881e-003 1.9559e+000 1.2220e+001 8.1387e+000 9.0641e+001 6.6089e+002 5.8298e+004 2.3301e+005 1.0295e+005 7.2197e+003 5.0345e+004 2.4500e+003 9.9697e+003 4.4841e+003 4.4968e+002 1.6688e+003 1.3382e+002 3.7935e+001 2.6998e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          24 1.0970e-002 6.3102e-002 1.5125e-004 1.7321e-002 2.9401e-003 3.8706e-002 2.1111e-001 2.3444e-001 5.0931e-003 2.0214e-002 1.7994e+000 6.2284e+000 2.5177e-001 8.8271e+001 1.1131e+002 2.5314e+004 1.5292e+005 1.1183e+005 1.2975e-001 3.7277e+004 8.4720e+003 3.9220e+003 6.0221e+003 3.0244e+001 1.2013e+003 4.7547e+002 7.1271e-001 1.9621e+001 1.7870e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          25 1.1122e-002 4.6687e-002 1.9946e-004 9.6153e-003 2.9387e-003 3.4412e-002 1.1018e-001 2.4177e-001 1.8710e-005 5.4508e-002 1.3242e+000 2.9953e+000 4.6199e-001 7.1196e+001 2.2246e+001 1.1673e+004 9.7018e+004 9.7534e+004 2.3068e+003 2.3596e+004 1.1200e+004 1.0319e+003 5.2539e+003 4.4447e+002 5.7889e+002 5.8153e+002 4.4211e+001 5.1568e+000 9.3678e+000 1.0169e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          26 9.8980e-003 3.4161e-002 1.7037e-004 5.3784e-003 2.2190e-003 2.7618e-002 5.9033e-002 2.1646e-001 1.1200e-003 6.5100e-002 9.3013e-001 1.4905e+000 1.4569e+000 5.3899e+001 6.0662e+000 5.9587e+003 6.3528e+004 7.9339e+004 5.2082e+003 1.4524e+004 1.1196e+004 1.4162e+002 3.9857e+003 7.9938e+002 2.2696e+002 5.1427e+002 9.5935e+001 4.5692e-003 4.7694e+000 6.5427e+000 4.2058e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          27 8.1894e-003 2.4735e-002 1.2265e-004 3.0545e-003 1.4970e-003 2.1022e-002 3.2366e-002 1.7919e-001 2.7764e-003 6.0498e-002 6.4211e-001 7.6574e-001 1.9465e+000 3.9360e+001 2.3396e+000 3.2653e+003 4.2391e+004 6.1854e+004 6.6796e+003 8.8604e+003 9.8105e+003 4.3068e-001 2.8324e+003 9.2520e+002 7.1836e+001 3.9427e+002 1.1895e+002 3.4916e+000 1.8600e+000 3.4411e+000 4.2958e+000 1.3243e+000 0.0000e+000 0.0000e+000 0.0000e+000
          28 6.1367e-003 1.6903e-002 7.7757e-005 1.6978e-003 9.1854e-004 1.4761e-002 1.7458e-002 1.3402e-001 3.4120e-003 4.7503e-002 4.2028e-001 3.9097e-001 1.8582e+000 2.6812e+001 1.1813e+000 1.8100e+003 2.7319e+004 4.4528e+004 6.4217e+003 5.1898e+003 7.5665e+003 5.5194e+001 1.8601e+003 8.3324e+002 1.6299e+001 2.6865e+002 1.0997e+002 7.8635e+000 3.6649e-001 1.8639e+000 2.5566e+000 1.9271e+000 3.3088e-001 0.0000e+000 0.0000e+000
          29 3.8230e-003 9.9250e-003 4.1793e-005 8.5487e-004 4.8709e-004 8.7883e-003 8.5877e-003 8.3299e-002 2.7445e-003 3.0089e-002 2.3898e-001 1.8455e-001 1.3157e+000 1.5641e+001 6.3159e-001 9.2234e+002 1.5439e+004 2.7049e+004 4.6133e+003 2.7058e+003 4.7786e+003 8.6926e+001 1.0499e+003 5.7389e+002 2.1578e+000 1.5409e+002 7.6389e+001 7.9912e+000 1.4290e-002 8.5757e-001 1.3240e+000 1.2816e+000 5.0154e-001 6.0587e-002 0.0000e+000
