   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17
           0 1.0674e+008 3.1307e+008 3.6893e+008 2.2647e+008 7.8031e+007 1.5008e+007 1.4818e+006 5.8999e+004 3.3289e+002 2.1947e+001 1.3126e+001 8.9323e+000 5.2046e-002 2.6123e+000 1.9658e-001 2.1580e-001 3.2717e-001 3.6866e-002
           1 1.9742e+008 2.0220e+008 4.4263e+006 1.3678e+008 2.9633e+008 1.9276e+008 5.5150e+007 6.9681e+006 2.9800e+005 8.0328e+002 1.2854e+002 5.7202e+000 6.8888e+000 8.3503e-001 2.2460e+000 8.7119e-002 9.4552e-002 2.1474e-002
           2 2.2144e+008 4.4251e+007 7.9305e+007 1.3383e+008 7.2106e+005 1.9089e+008 2.7026e+008 1.1604e+008 1.8311e+007 7.7395e+005 1.5453e+001 6.3514e+002 9.1108e-001 9.1642e+000 5.5340e-001 3.2526e+000 1.0166e+000 5.6548e-002
           3 1.9794e+008 5.3551e+004 1.2832e+008 4.2315e+006 1.1772e+008 5.2294e+007 6.1042e+007 2.7835e+008 1.8412e+008 3.5275e+007 1.2882e+006 8.4615e+003 1.3283e+003 1.2009e+002 4.2363e+001 1.5500e+000 8.5704e-001 1.8922e-001
           4 1.5625e+008 2.5251e+007 7.7764e+007 3.1214e+007 7.6807e+007 2.4183e+007 1.1707e+008 2.2499e+006 2.3256e+008 2.4687e+008 5.5120e+007 1.3324e+006 8.1467e+004 1.0222e+002 5.6968e+002 2.7213e+002 6.8113e+001 4.2528e+000
           5 1.1470e+008 6.0455e+007 2.1653e+007 7.7076e+007 5.3114e+006 8.8087e+007 3.0840e+006 1.0933e+008 1.3682e+007 1.6764e+008 2.9960e+008 7.2725e+007 5.4482e+005 2.8733e+005 1.3116e+004 1.6671e+001 1.9183e+002 2.7678e+001
           6 8.0707e+007 8.0747e+007 4.3563e+005 7.2667e+007 1.1070e+007 5.3624e+007 3.3138e+007 4.2548e+007 5.7566e+007 5.1383e+007 1.1185e+008 3.4614e+008 8.0539e+007 1.0200e+005 4.0038e+005 1.1550e+005 2.0309e+004 1.1620e+003
           7 5.5481e+007 8.4433e+007 5.9492e+006 4.1858e+007 4.1757e+007 7.9314e+006 6.4641e+007 3.8023e+005 7.2100e+007 1.4046e+007 7.9028e+007 7.7997e+007 3.9485e+008 6.8516e+007 4.3264e+006 6.3467e+003 9.5827e+004 1.1168e+004
           8 3.7718e+007 7.7441e+007 2.0494e+007 1.4942e+007 5.3595e+007 1.8664e+006 4.2534e+007 2.9027e+007 1.4522e+007 6.3434e+007 1.4942e+004 8.4433e+007 6.9301e+007 4.4906e+008 3.0562e+007 1.4327e+007 2.1268e+006 1.0441e+005
           9 2.5553e+007 6.5674e+007 3.2969e+007 2.0226e+006 4.4919e+007 1.7263e+007 1.2177e+007 4.6549e+007 1.5623e+006 4.0230e+007 3.4307e+007 6.7777e+006 7.1302e+007 9.4060e+007 4.7935e+008 7.8467e+004 7.4561e+006 8.8603e+005
          10 1.7324e+007 5.2955e+007 3.9557e+007 2.9923e+005 2.8726e+007 3.0242e+007 2.4760e+005 3.5662e+007 1.9519e+007 6.5908e+006 4.5941e+007 1.0174e+007 1.7797e+007 4.5868e+007 1.8174e+008 3.7777e+008 5.9182e+007 2.3530e+006
          11 1.1766e+007 4.1205e+007 4.0442e+007 3.8392e+006 1.4614e+007 3.3068e+007 3.0739e+006 1.7020e+007 3.0699e+007 7.0437e+005 2.4118e+007 3.1468e+007 5.7491e+005 2.3493e+007 1.3968e+007 3.7352e+008 7.0004e+007 1.2464e+007
          12 7.9818e+006 3.1104e+007 3.7162e+007 8.0725e+006 5.7838e+006 2.8313e+007 9.6849e+006 4.7705e+006 2.7757e+007 8.8493e+006 5.5232e+006 2.9529e+007 1.3250e+007 9.1509e+005 2.5107e+007 6.1037e+006 4.5374e+008 1.8480e+007
          13 5.3494e+006 2.2648e+007 3.1235e+007 1.0576e+007 1.5972e+006 2.0649e+007 1.3563e+007 3.8358e+005 1.8597e+007 1.4892e+007 5.5931e+004 1.6706e+007 1.9870e+007 2.5792e+006 2.9865e+006 3.7825e+007 1.6936e+008 7.1077e+006
          14 3.4327e+006 1.5459e+007 2.3621e+007 1.0453e+007 2.1396e+005 1.3181e+007 1.3153e+007 1.5058e+005 1.0097e+007 1.4578e+007 1.0749e+006 6.6410e+006 1.6357e+007 7.1202e+006 6.9455e+003 1.8285e+006 1.5535e+008 5.8793e+007
          15 1.8722e+006 8.7865e+006 1.4351e+007 7.4364e+006 3.1431e+002 6.8708e+006 8.9939e+006 6.1800e+005 4.3855e+006 9.6032e+006 2.0105e+006 1.9105e+006 9.1210e+006 6.5871e+006 7.5214e+005 4.1916e+005 6.8593e+006 2.8744e+008
