   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
           0 3.4404e+006 8.3687e+003 6.5094e-002 1.7247e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 8.3617e+003 3.4087e+006 1.9342e+004 9.6740e-001 2.7634e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 6.4764e+000 2.0344e+004 3.3651e+006 3.3896e+004 7.0464e+000 2.2304e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 1.2169e-001 4.2003e+001 3.7656e+004 3.3017e+006 5.3699e+004 3.5457e+001 1.2666e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 1.3531e+000 2.9643e-001 1.2936e+002 6.3872e+004 3.2059e+006 8.1220e+004 1.4071e+002 5.9075e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 1.5961e+000 2.0088e+000 6.6667e-003 3.0824e+002 1.0525e+005 3.0576e+006 1.2024e+005 4.9089e+002 2.6702e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 8.7529e-001 3.4614e-001 2.9966e+000 2.2945e+000 6.9872e+002 1.7363e+005 2.8176e+006 1.7655e+005 1.6041e+003 1.1703e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 1.4634e-001 8.7828e-001 1.1277e-002 3.6571e+000 1.6204e+001 1.6718e+003 2.9411e+005 2.4207e+006 2.5386e+005 4.7617e+003 4.5556e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 6.9779e-001 3.6167e-005 1.0074e+000 2.2036e-001 4.1069e+000 5.9245e+001 4.8070e+003 5.0585e+005 1.8144e+006 3.3788e+005 1.1878e+004 1.5000e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 1.6696e-001 5.2704e-001 1.3697e-003 1.8808e+000 5.4266e-001 9.8120e-003 1.3674e+002 1.8362e+004 8.1145e+005 1.0548e+006 3.8473e+005 2.3606e+004 3.8000e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 2.4901e-001 1.1277e-002 3.5509e-001 4.2598e-001 2.7457e+000 3.1051e+000 2.6137e+001 2.8466e+002 7.6004e+004 1.1037e+006 3.9555e+005 3.4569e+005 3.3768e+004 6.1327e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 5.8106e-001 3.2378e-001 6.3057e-003 7.1212e-002 2.0378e+000 4.0274e+000 7.9602e-002 6.3979e+001 1.8170e+003 2.3549e+005 1.1411e+006 6.4000e+004 2.4882e+005 3.7511e+004 7.4171e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 9.8047e-002 2.6418e-001 2.7244e-001 3.8242e-003 2.0102e-002 1.1903e+000 1.0489e+001 3.3101e+001 3.4312e+001 1.5245e+004 5.0338e+005 8.4576e+005 8.7836e+002 1.5091e+005 3.5791e+004 7.5203e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 1.0123e-001 1.8607e-004 2.5471e-001 2.6855e-001 6.9765e-002 5.0081e-003 6.5528e+000 3.9777e-001 7.1963e+001 1.6722e+002 7.7070e+004 7.2702e+005 4.4521e+005 4.1654e+004 7.8714e+004 3.1328e+004 7.1134e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 4.2798e-001 1.7623e-001 1.2848e-002 3.3192e-001 3.1127e-002 9.7289e-004 6.0178e-001 1.8724e+001 3.1042e+001 2.4240e+001 3.3290e+003 2.3106e+005 7.4125e+005 1.4950e+005 8.1582e+004 3.4599e+004 2.5869e+004 6.4876e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 3.3476e-001 1.8123e-001 2.4853e-002 2.3079e-002 1.8410e-001 2.9077e-001 6.1089e-004 1.2786e+001 6.1838e-003 7.4750e+001 1.1380e+000 3.1929e+004 4.2462e+005 5.3926e+005 1.8853e+004 8.9193e+004 1.1729e+004 2.0509e+004 5.9260e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 6.4206e-002 1.9501e-002 1.6702e-002 7.3214e-002 2.2917e-002 5.8806e-001 7.0847e-002 1.9358e+000 8.0397e+000 3.1019e+001 5.7905e+000 1.3236e+003 1.2658e+005 5.1724e+005 2.7005e+005 2.3429e+003 7.1078e+004 2.2101e+003 1.5617e+004 5.5433e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 9.4532e-003 3.7444e-002 4.8373e-003 1.7431e-001 8.7823e-002 2.9545e-001 4.0918e-001 2.6640e-003 9.1552e+000 5.6997e-001 7.1471e+001 9.5240e+000 2.1445e+004 2.7137e+005 4.2676e+005 7.6216e+004 2.5433e+004 4.3321e+004 2.2450e-001 1.1206e+004 5.3094e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 1.1065e-001 1.6596e-001 6.3022e-002 1.1043e-001 2.9640e-001 2.9212e-002 5.1411e-001 7.5035e-002 5.9838e+000 4.2575e+000 7.3409e+001 1.5630e+001 1.7224e+003 9.7640e+004 3.4615e+005 2.2196e+005 3.5669e+003 3.8945e+004 1.8900e+004 1.0632e+003 7.2198e+003 5.1381e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 1.7600e-001 2.1613e-001 1.0444e-001 3.0110e-002 2.7568e-001 7.4326e-003 3.1174e-001 3.1127e-002 3.5397e+000 7.9994e+000 3.1203e+001 3.3023e+000 7.2899e+000 2.7123e+004 1.9815e+005 2.5665e+005 5.4036e+004 7.4128e+003 3.0243e+004 4.4029e+003 2.7193e+003 3.6943e+003 4.7619e+002 1.0252e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 1.5193e-001 1.6637e-001 8.6311e-002 2.6882e-003 1.3402e-001 2.9572e-002 1.2006e-001 2.2782e-003 1.9588e+000 6.2765e+000 6.9443e+000 2.3570e+001 3.8052e+001 6.3690e+003 9.1721e+004 1.9051e+005 8.7706e+004 4.4482e+002 1.8384e+004 1.1612e+004 3.8961e+001 3.0613e+003 1.0415e+003 3.5716e+002 6.1603e-002 0.0000e+000 0.0000e+000 0.0000e+000
          21 8.1630e-002 8.2946e-002 4.2999e-002 7.2440e-006 4.0868e-002 2.1297e-002 3.3483e-002 9.8651e-005 8.6427e-001 3.0738e+000 8.0126e-001 2.1108e+001 2.7981e+001 1.3560e+003 3.4192e+004 9.5422e+004 6.3495e+004 4.1123e+003 6.2323e+003 8.7053e+003 9.3763e+002 7.2395e+002 1.3545e+003 1.7599e+001 1.2136e+002 2.3606e-001 0.0000e+000 0.0000e+000
