   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34
          20 3.7142e+004 3.5008e+003 1.8972e+004 3.4733e+004 4.0091e+003 1.2219e+004 3.9930e+004 2.5177e+004 8.6996e+002 1.1265e+004 3.3122e+004 3.1103e+004 1.1742e+004 1.9593e+002 5.0335e+003 1.5220e+004 2.0447e+004 2.0082e+004 1.8725e+004 2.3959e+003 9.3023e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          21 3.7760e+004 9.4899e+003 8.8416e+003 3.4564e+004 1.2063e+004 2.8797e+003 3.0034e+004 3.1906e+004 6.8991e+003 2.3142e+003 2.1812e+004 3.1509e+004 1.9486e+004 3.8325e+003 5.5211e+002 7.9868e+003 1.5593e+004 1.7700e+004 1.6946e+004 1.4549e+004 2.2058e+002 6.7808e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          22 3.1369e+004 1.3704e+004 2.7029e+003 2.8270e+004 1.8207e+004 2.4975e+001 1.8727e+004 3.1400e+004 1.3551e+004 1.4325e+000 1.1344e+004 2.6081e+004 2.3038e+004 8.8837e+003 2.8123e+002 2.7974e+003 1.0044e+004 1.4374e+004 1.4707e+004 1.4199e+004 9.3015e+003 3.8867e+002 3.8610e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          23 2.2744e+004 1.4970e+004 2.9943e+002 2.0227e+004 2.0449e+004 9.7765e+002 9.9068e+003 2.6504e+004 1.7489e+004 1.3950e+003 4.5804e+003 1.8715e+004 2.2317e+004 1.2470e+004 2.1532e+003 4.5014e+002 5.4058e+003 1.0628e+004 1.2275e+004 1.1854e+004 1.1293e+004 3.8194e+003 2.0860e+003 1.5087e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          24 1.5359e+004 1.4387e+004 7.6270e+001 1.3476e+004 2.0046e+004 3.1577e+003 4.5054e+003 2.0778e+004 1.8848e+004 3.8323e+003 1.2845e+003 1.2446e+004 1.9564e+004 1.4182e+004 4.4234e+003 1.1288e+001 2.4885e+003 7.3184e+003 1.0070e+004 1.0149e+004 9.7272e+003 7.9371e+003 4.0680e+002 3.0114e+003 3.6778e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          25 9.8041e+003 1.2860e+004 7.6415e+002 8.4653e+003 1.8187e+004 5.2575e+003 1.6170e+003 1.5512e+004 1.8415e+004 6.0659e+003 1.1437e+002 7.7941e+003 1.6150e+004 1.4415e+004 6.2767e+003 4.9196e+002 9.0543e+002 4.7408e+003 7.9471e+003 8.7433e+003 8.2616e+003 8.0737e+003 3.6922e+003 2.8650e+002 2.1707e+003 5.9696e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          26 5.8825e+003 1.0888e+004 1.6585e+003 4.9755e+003 1.5574e+004 6.7328e+003 3.4029e+002 1.1067e+004 1.6783e+004 7.6007e+003 7.4741e+001 4.5645e+003 1.2714e+004 1.3570e+004 7.3979e+003 1.3077e+003 1.9146e+002 2.8780e+003 5.9792e+003 7.3389e+003 7.1547e+003 6.8911e+003 5.5161e+003 5.6876e+002 1.3588e+003 9.4230e+002 1.0499e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          27 3.2924e+003 8.7907e+003 2.3764e+003 2.7082e+003 1.2681e+004 7.3853e+003 2.7740e+000 7.5515e+003 1.4423e+004 8.2553e+003 5.1363e+002 2.4716e+003 9.5906e+003 1.1992e+004 7.7131e+003 2.0729e+003 1.0864e+000 1.6211e+003 4.3081e+003 5.9309e+003 6.1191e+003 5.7069e+003 5.4062e+003 2.2636e+003 9.6131e+001 1.3780e+003 2.8788e+002 6.4429e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          28 1.7022e+003 6.7426e+003 2.7163e+003 1.3478e+003 9.7875e+003 7.1800e+003 1.0396e+002 4.9105e+003 1.1665e+004 7.9918e+003 9.9554e+002 1.2189e+003 6.9072e+003 9.9365e+003 7.2531e+003 2.5231e+003 6.7100e+001 8.3526e+002 2.9702e+003 4.5748e+003 5.0076e+003 4.6511e+003 4.5308e+003 3.0701e+003 1.8907e+002 7.1404e+002 7.2265e+002 7.2478e+001 1.4978e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          29 8.0668e+002 4.8384e+003 2.5987e+003 6.0675e+002 7.0541e+003 6.1844e+003 2.9351e+002 3.0159e+003 8.7441e+003 6.8729e+003 1.2466e+003 5.4026e+002 4.6852e+003 7.6005e+003 6.1108e+003 2.5146e+003 1.8747e+002 3.8926e+002 1.9363e+003 3.3081e+003 3.8133e+003 3.5981e+003 3.4648e+003 2.8628e+003 7.0385e+002 1.4493e+002 6.7186e+002 2.5718e+002 1.5252e+001 3.1407e+001 2.2974e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          30 3.4887e+002 3.1280e+003 2.0529e+003 2.4626e+002 4.5733e+003 4.5661e+003 3.6760e+002 1.7063e+003 5.8438e+003 5.0722e+003 1.1469e+003 2.1428e+002 2.8924e+003 5.1592e+003 4.4482e+003 2.0386e+003 2.3570e+002 1.6342e+002 1.1557e+003 2.1541e+003 2.5859e+003 2.4907e+003 2.3635e+003 2.1192e+003 8.6005e+002 2.0076e+000 3.7971e+002 2.8590e+002 7.0503e+001 2.7629e+000 3.8350e+001 8.8993e-002 0.0000e+000 0.0000e+000 0.0000e+000
          31 1.3427e+002 1.6627e+003 1.2346e+003 8.8950e+001 2.4349e+003 2.6399e+003 2.7602e+002 8.2467e+002 3.1743e+003 2.9324e+003 7.4929e+002 7.5414e+001 1.4893e+003 2.8311e+003 2.5508e+003 1.2443e+003 1.7769e+002 6.0781e+001 5.8087e+002 1.1509e+003 1.4195e+003 1.3893e+003 1.3064e+003 1.2094e+003 6.1186e+002 9.9468e+000 1.5857e+002 1.7879e+002 7.1750e+001 9.0114e+000 2.8262e+000 2.2445e+001 3.6265e-001 0.0000e+000 0.0000e+000
          32 4.1106e+001 6.1003e+002 4.8015e+002 2.6125e+001 8.9401e+002 1.0083e+003 1.1776e+002 2.8814e+002 1.1770e+003 1.1201e+003 3.0223e+002 2.1747e+001 5.3776e+002 1.0550e+003 9.7069e+002 4.8716e+002 7.5971e+001 1.8175e+001 2.0713e+002 4.2334e+002 5.2920e+002 5.2225e+002 4.8916e+002 4.5784e+002 2.5262e+002 9.9689e+000 4.9094e+001 6.8385e+001 3.2467e+001 6.4647e+000 6.4952e-001 5.4412e+000 2.4001e+000 2.5784e-001 6.4676e-008
