   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20
          10 1.3230e+008 2.6575e+007 4.9880e+007 4.2785e+007 2.3599e+007 5.4040e+007 9.9196e+006 6.0014e+007 3.5725e+006 6.1681e+007 1.6163e+006 6.0765e+007 2.6744e+006 5.5916e+007 1.1822e+007 3.5975e+007 4.3055e+007 1.5578e+006 4.0983e+006 2.9307e+008 1.5477e+007
          11 1.3168e+008 9.3370e+006 6.6542e+007 1.6214e+007 4.8414e+007 2.2126e+007 3.8553e+007 2.5868e+007 3.3683e+007 2.5939e+007 3.4148e+007 2.0433e+007 4.1380e+007 8.1735e+006 5.2541e+007 5.9966e+005 3.9121e+007 3.6805e+007 2.3054e+006 2.8210e+007 6.3394e+007
          12 1.2738e+008 1.1485e+006 7.2819e+007 1.9132e+006 6.1260e+007 2.3187e+006 5.6559e+007 1.9128e+006 5.4696e+007 6.2186e+005 5.3860e+007 2.8479e+005 4.9338e+007 8.3170e+006 2.9762e+007 3.4312e+007 5.7384e+005 3.2143e+007 4.3762e+007 1.3382e+007 4.7730e+007
          13 1.2032e+008 5.3279e+005 6.9127e+007 1.1892e+006 5.7938e+007 2.3666e+006 5.1764e+007 4.9184e+006 4.5192e+007 1.0636e+007 3.4642e+007 2.2371e+007 1.7031e+007 3.9585e+007 3.6131e+005 3.9225e+007 1.9643e+007 1.3235e+006 1.7067e+007 8.1451e+007 1.9229e+007
          14 1.1140e+008 5.3385e+006 5.8326e+007 1.0246e+007 4.3100e+007 1.6326e+007 3.1797e+007 2.4452e+007 1.9781e+007 3.4787e+007 6.9453e+006 4.3918e+007 3.5185e+004 3.9017e+007 1.5456e+007 8.5603e+006 3.6243e+007 1.2781e+007 7.4460e+005 4.0622e+004 1.0920e+008
          15 1.0143e+008 1.3349e+007 4.4038e+007 2.3480e+007 2.4709e+007 3.3149e+007 1.1320e+007 4.1499e+007 2.0513e+006 4.5094e+007 1.0648e+006 3.6816e+007 1.5400e+007 1.2594e+007 3.6507e+007 2.2097e+006 1.5828e+007 2.9103e+007 1.1688e+007 1.4328e+006 3.6451e+007
          16 9.1059e+007 2.2652e+007 2.9494e+007 3.5920e+007 9.5792e+006 4.4034e+007 7.3129e+005 4.4789e+007 2.3942e+006 3.4712e+007 1.6199e+007 1.4012e+007 3.4899e+007 3.0738e+004 2.8907e+007 2.1726e+007 5.1047e+004 1.6774e+007 2.1655e+007 1.9268e+007 1.8258e+007
          17 8.0786e+007 3.1798e+007 1.6988e+007 4.4393e+007 1.3446e+006 4.5462e+007 2.2668e+006 3.4841e+007 1.5540e+007 1.5483e+007 3.3000e+007 4.3893e+005 3.4647e+007 1.1694e+007 7.7836e+006 3.0933e+007 9.9771e+006 1.0269e+006 1.3102e+007 9.9053e+006 5.9204e+007
          18 7.0965e+007 3.9829e+007 7.7735e+006 4.7674e+007 4.4649e+005 3.8631e+007 1.1967e+007 1.9250e+007 2.9835e+007 2.0940e+006 3.6770e+007 5.0813e+006 1.8274e+007 2.7886e+007 1.8905e+005 1.8881e+007 2.4023e+007 4.5001e+006 9.6365e+005 8.9734e+006 2.5924e+006
          19 6.1819e+007 4.6206e+007 2.2206e+006 4.6051e+007 5.1741e+006 2.7270e+007 2.3694e+007 6.1638e+006 3.6513e+007 1.0689e+006 2.6944e+007 1.9218e+007 3.2187e+006 3.0487e+007 1.0128e+007 3.4320e+006 2.2300e+007 1.6715e+007 2.8013e+006 9.8419e+003 1.8992e+007
          20 5.3477e+007 5.0728e+007 7.3056e+004 4.0714e+007 1.2916e+007 1.5458e+007 3.2387e+007 2.3685e+005 3.3399e+007 9.7102e+006 1.2316e+007 2.9662e+007 6.8335e+005 1.9363e+007 2.2969e+007 8.3648e+005 9.4769e+006 1.9875e+007 1.1897e+007 2.3860e+006 9.4992e+006
          21 4.5994e+007 5.3425e+007 7.1165e+005 3.3188e+007 2.1143e+007 6.2303e+006 3.5539e+007 1.8733e+006 2.3626e+007 2.0925e+007 2.0875e+006 2.9674e+007 9.1557e+006 5.9073e+006 2.5881e+007 9.9520e+006 5.5368e+005 1.1830e+007 1.5378e+007 9.4583e+006 9.8815e+004
          22 3.9371e+007 5.4479e+007 3.3687e+006 2.4926e+007 2.7971e+007 1.0824e+006 3.3140e+007 8.5666e+006 1.2326e+007 2.8430e+007 3.9354e+005 2.1002e+007 2.0025e+007 3.0123e+004 1.8070e+007 1.9563e+007 2.3644e+006 2.5422e+006 1.0339e+007 9.9759e+006 1.5254e+007
          23 3.3575e+007 5.4148e+007 7.2807e+006 1.7085e+007 3.2341e+007 1.1567e+005 2.6804e+007 1.6824e+007 3.7914e+006 2.9423e+007 5.8888e+006 9.8565e+006 2.5673e+007 3.6043e+006 7.0972e+006 2.1382e+007 1.0500e+007 2.0174e+005 3.0899e+006 6.7785e+006 8.6503e+005
          24 2.8545e+007 5.2712e+007 1.1779e+007 1.0440e+007 3.3939e+007 2.4940e+006 1.8740e+007 2.3669e+007 1.2613e+005 2.4587e+007 1.4293e+007 2.0138e+006 2.3658e+007 1.2031e+007 5.7210e+005 1.5328e+007 1.6857e+007 4.7904e+006 1.1770e+003 1.7939e+006 6.2181e+006
          25 2.4213e+007 5.0453e+007 1.6335e+007 5.3993e+006 3.3005e+007 6.9503e+006 1.0975e+007 2.7369e+007 1.2601e+006 1.6630e+007 2.1299e+007 9.8443e+004 1.6278e+007 1.9222e+007 1.1979e+006 6.7061e+006 1.6941e+007 1.1033e+007 2.3269e+006 1.2883e+002 2.5037e+004
          26 2.0504e+007 4.7622e+007 2.0567e+007 2.0744e+006 3.0097e+007 1.2191e+007 4.9133e+006 2.7504e+007 5.7060e+006 8.6068e+006 2.4343e+007 3.4510e+006 7.8040e+006 2.1457e+007 6.8410e+006 9.5330e+005 1.1711e+007 1.4021e+007 6.9723e+006 1.6298e+006 4.3945e+004
          27 1.7343e+007 4.4429e+007 2.4226e+007 3.6257e+005 2.5896e+007 1.7150e+007 1.2376e+006 2.4629e+007 1.1474e+007 2.7742e+006 2.2987e+007 9.5007e+006 1.8404e+006 1.8457e+007 1.3334e+007 3.9725e+005 5.1152e+006 1.2329e+007 1.0199e+007 4.6731e+006 2.6070e+006
          28 1.4659e+007 4.1051e+007 2.7183e+007 3.1041e+004 2.1072e+007 2.1099e+007 3.1504e+003 1.9823e+007 1.6781e+007 1.5318e+005 1.8372e+007 1.5393e+007 7.9315e+003 1.2363e+007 1.7252e+007 4.0361e+006 7.8922e+005 7.6951e+006 1.0196e+007 6.8968e+006 1.8352e+006
          29 1.2387e+007 3.7627e+007 2.9390e+007 7.8437e+005 1.6187e+007 2.3656e+007 8.3246e+005 1.4277e+007 2.0436e+007 6.3728e+005 1.2327e+007 1.9104e+007 1.9608e+006 6.0062e+006 1.7253e+007 9.1466e+006 2.2621e+005 2.9753e+006 7.4736e+006 7.0073e+006 4.7507e+006
          30 1.0467e+007 3.4255e+007 3.0865e+007 2.3150e+006 1.1665e+007 2.4729e+007 3.1218e+006 9.0056e+006 2.1925e+007 3.3868e+006 6.6019e+006 1.9831e+007 6.1579e+006 1.5688e+006 1.3956e+007 1.3107e+007 2.7661e+006 3.0712e+005 3.8347e+006 5.3426e+006 2.7219e+006
          31 8.8473e+006 3.1008e+007 3.1663e+007 4.3359e+006 7.7830e+006 2.4439e+007 6.2126e+006 4.7186e+006 2.1307e+007 7.2709e+006 2.4098e+006 1.7847e+007 1.0766e+007 2.7067e+003 9.0656e+006 1.4472e+007 6.5977e+006 3.3256e+005 1.0381e+006 2.9534e+006 2.9203e+006
          32 7.4827e+006 2.7937e+007 3.1867e+007 6.6000e+006 4.6884e+006 2.3034e+007 9.5101e+006 1.7845e+006 1.9024e+007 1.1219e+007 2.8671e+005 1.4076e+007 1.4323e+007 1.1023e+006 4.3914e+006 1.3153e+007 9.8845e+006 2.3985e+006 2.6361e+003 9.6843e+005 9.8082e+005
          33 6.3333e+006 2.5069e+007 3.1567e+007 8.9072e+006 2.4224e+006 2.0819e+007 1.2548e+007 2.7679e+005 1.5690e+007 1.4431e+007 1.7866e+005 9.6391e+006 1.6033e+007 3.9366e+006 1.2051e+006 1.0007e+007 1.1481e+007 5.2392e+006 7.0114e+005 4.5735e+004 4.4808e+005
          34 5.3655e+006 2.2422e+007 3.0856e+007 1.1106e+007 9.4940e+005 1.8106e+007 1.5013e+007 5.3476e+004 1.1936e+007 1.6448e+007 1.6390e+006 5.5225e+006 1.5773e+007 7.3483e+006 1.1751e+004 6.2471e+006 1.1123e+007 7.6517e+006 2.4729e+006 2.5997e+005 4.2084e+002
          35 4.5502e+006 1.9997e+007 2.9820e+007 1.3090e+007 1.8258e+005 1.5173e+007 1.6734e+007 8.4311e+005 8.2951e+006 1.7134e+007 4.0423e+006 2.3923e+006 1.3909e+007 1.0337e+007 6.4437e+005 2.9532e+006 9.2294e+006 8.8960e+006 4.4615e+006 1.2684e+006 1.5814e+005
          36 3.8629e+006 1.7790e+007 2.8539e+007 1.4787e+007 6.2699e+003 1.2253e+007 1.7664e+007 2.3207e+006 5.1490e+006 1.6599e+007 6.7597e+006 5.5372e+005 1.1057e+007 1.2265e+007 2.5201e+006 8.0213e+005 6.5540e+006 8.7858e+006 5.9702e+006 2.5576e+006 8.0078e+005
          37 3.2829e+006 1.5794e+007 2.7079e+007 1.6161e+007 2.9308e+005 9.5164e+006 1.7843e+007 4.1647e+006 2.7203e+006 1.5104e+007 9.2726e+006 3.5940e+002 7.8773e+006 1.2891e+007 4.9178e+006 8.5871e+003 3.8615e+006 7.5677e+006 6.6322e+006 3.6682e+006 1.3186e+006
          38 2.7929e+006 1.3994e+007 2.5501e+007 1.7195e+007 9.1615e+005 7.0822e+006 1.7373e+007 6.0947e+006 1.0879e+006 1.2980e+007 1.1227e+007 5.0973e+005 4.9204e+006 1.2305e+007 7.1917e+006 4.1385e+005 1.7200e+006 5.7147e+006 6.4111e+006 4.3125e+006 1.9405e+006
          39 2.3780e+006 1.2376e+007 2.3846e+007 1.7889e+007 1.7570e+006 5.0166e+006 1.6385e+007 7.8895e+006 2.1870e+005 1.0554e+007 1.2438e+007 1.7465e+006 2.5573e+006 1.0804e+007 8.8906e+006 1.6385e+006 4.2175e+005 3.7293e+006 5.5031e+006 4.4010e+006 2.1693e+006
          40 2.0259e+006 1.0923e+007 2.2153e+007 1.8257e+007 2.7101e+006 3.3457e+006 1.5022e+007 9.3936e+006 4.0383e+003 8.1078e+006 1.2871e+007 3.3509e+006 9.6594e+005 8.7688e+006 9.7923e+006 3.2351e+006 3.6302e+002 2.0108e+006 4.2151e+006 4.0067e+006 2.2201e+006
          41 1.7262e+006 9.6178e+006 2.0446e+007 1.8314e+007 3.6843e+006 2.0629e+006 1.3420e+007 1.0512e+007 2.9266e+005 5.8569e+006 1.2595e+007 5.0000e+006 1.5668e+005 6.5722e+006 9.8755e+006 4.8023e+006 3.0207e+005 7.9327e+005 2.8556e+006 3.2932e+006 2.0244e+006
          42 1.4698e+006 8.4436e+006 1.8742e+007 1.8080e+007 4.6023e+006 1.1388e+006 1.1701e+007 1.1201e+007 9.1748e+005 3.9406e+006 1.1751e+007 6.4435e+006 1.9934e+004 4.5134e+006 9.2630e+006 6.0491e+006 1.0734e+006 1.4558e+005 1.6646e+006 2.4471e+006 1.6629e+006
          43 1.2492e+006 7.3820e+006 1.7046e+007 1.7568e+007 5.3983e+006 5.2811e+005 9.9641e+006 1.1455e+007 1.7146e+006 2.4279e+006 1.0504e+007 7.5144e+006 3.7576e+005 2.7911e+006 8.1553e+006 6.8137e+006 2.0395e+006 7.0568e+003 7.8106e+005 1.6294e+006 1.2635e+006
          44 1.0577e+006 6.4150e+006 1.5357e+007 1.6786e+007 6.0154e+006 1.7599e+005 8.2872e+006 1.1295e+007 2.5350e+006 1.3295e+006 9.0252e+006 8.1252e+006 1.0173e+006 1.5024e+006 6.7748e+006 7.0519e+006 2.9593e+006 2.3741e+005 2.4559e+005 9.5075e+005 8.6876e+005
          45 8.8932e+005 5.5231e+006 1.3659e+007 1.5729e+007 6.4005e+006 2.2531e+004 6.7244e+006 1.0755e+007 3.2494e+006 6.1081e+005 7.4618e+006 8.2513e+006 1.7425e+006 6.5570e+005 5.3229e+006 6.8057e+006 3.6553e+006 6.6409e+005 2.1236e+004 4.6369e+005 5.3226e+005
          46 7.3836e+005 4.6843e+006 1.1926e+007 1.4376e+007 6.4991e+006 5.8261e+003 5.3080e+006 9.8696e+006 3.7480e+006 2.0659e+005 5.9312e+006 7.9113e+006 2.3731e+006 1.9384e+005 3.9554e+006 6.1688e+006 4.0191e+006 1.1183e+006 2.2348e+004 1.6959e+005 2.8749e+005
          47 5.9897e+005 3.8717e+006 1.0110e+007 1.2676e+007 6.2479e+006 6.4074e+004 4.0490e+006 8.6619e+006 3.9359e+006 3.3305e+004 4.5114e+006 7.1428e+006 2.7614e+006 1.7699e+004 2.7719e+006 5.2506e+006 4.0011e+006 1.4567e+006 1.4161e+005 3.3369e+004 1.3151e+005
          48 4.6494e+005 3.0532e+006 8.1440e+006 1.0549e+007 5.5720e+006 1.3760e+005 2.9401e+006 7.1363e+006 3.7293e+006 5.3564e+002 3.2427e+006 5.9843e+006 2.7919e+006 9.3076e+003 1.8166e+006 4.1505e+006 3.5926e+006 1.5708e+006 2.7179e+005 4.6760e+001 4.7056e+004
          49 3.2849e+005 2.1841e+006 5.9233e+006 7.8690e+006 4.3779e+006 1.7260e+005 1.9496e+006 5.2592e+006 3.0489e+006 2.2209e+004 2.1205e+006 4.4484e+006 2.3761e+006 5.3462e+004 1.0824e+006 2.9290e+006 2.7993e+006 1.3868e+006 3.2237e+005 1.0593e+004 1.1574e+004
          50 1.8498e+005 1.2402e+006 3.4010e+006 4.5947e+006 2.6443e+006 1.3419e+005 1.0456e+006 3.0396e+006 1.8848e+006 3.2469e+004 1.1227e+006 2.5801e+006 1.5022e+006 6.3718e+004 5.3116e+005 1.6347e+006 1.6702e+006 8.9382e+005 2.4269e+005 1.8061e+004 1.6527e+003
          51 7.0961e+004 4.7766e+005 1.3170e+006 1.7936e+006 1.0490e+006 5.9380e+004 3.9095e+005 1.1800e+006 7.5545e+005 1.7597e+004 4.1673e+005 1.0026e+006 6.0796e+005 3.2607e+004 1.8910e+005 6.2281e+005 6.5746e+005 3.6463e+005 1.0580e+005 1.0156e+004 1.6300e+002
