   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
          10 1.3930e-001 2.2077e+002 1.0656e+003 9.8415e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 6.5560e-001 1.2290e+001 1.9475e+003 4.6981e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 9.9487e-001 3.2636e-001 1.9520e+003 3.9794e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 4.1364e-001 4.4092e-001 6.4164e+002 1.2476e+003 2.7051e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 3.2078e-002 1.1922e+000 3.7037e+001 3.4324e+003 7.9773e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 5.4372e-003 6.1584e+000 1.5872e+001 3.3202e+003 3.6222e+001 6.3801e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 5.0942e-003 6.7492e+000 2.4815e+001 1.3266e+003 1.2221e+003 5.4102e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 6.7195e-003 2.6582e+000 3.5604e-001 9.0775e+001 4.3691e+003 8.6148e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 5.3699e-002 1.2343e-001 1.9014e+001 8.5217e+001 5.0498e+003 3.5353e+001 8.3777e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          19 7.9825e-002 3.5082e-001 4.6934e+001 2.2191e+002 2.6856e+003 1.0685e+003 7.3144e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          20 5.0376e-002 8.4836e-001 3.8194e+001 9.6612e+001 4.3440e+002 4.2429e+003 6.3361e+002 8.2037e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          21 1.1554e-002 4.7135e-001 1.1044e+001 1.7314e-002 5.8021e+001 5.9002e+003 2.0830e+000 3.2292e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          22 3.7445e-006 1.9281e-002 9.1275e-003 8.4666e+001 5.8020e+002 4.2935e+003 1.0276e+003 7.6849e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          23 3.3841e-003 1.9075e-001 7.3788e+000 1.9354e+002 6.9160e+002 1.5122e+003 3.6439e+003 3.7500e+002 8.5426e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          24 2.5093e-003 6.9428e-001 1.5000e+001 1.8287e+002 3.0793e+002 6.5695e+001 5.4048e+003 1.5879e+001 5.2564e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          25 2.6209e-005 9.2161e-001 1.2760e+001 8.5477e+001 1.3017e+001 2.9491e+002 4.7672e+003 1.0655e+003 6.3308e+002 1.2297e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          26 5.8895e-003 6.8939e-001 5.0978e+000 9.9551e+000 9.8680e+001 9.9040e+002 2.5706e+003 3.1942e+003 1.8181e+002 2.7045e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          27 1.8269e-002 2.7462e-001 2.8225e-001 7.4600e+000 3.7143e+002 1.1446e+003 6.4768e+002 4.7643e+003 5.9399e+001 5.6959e+002 4.6105e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          28 2.6050e-002 2.1144e-002 1.1504e+000 4.9230e+001 5.2305e+002 7.1137e+002 1.8312e-001 4.6679e+003 9.7896e+002 4.3545e+002 1.1681e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          29 2.2538e-002 4.4715e-002 4.8714e+000 8.2741e+001 4.4588e+002 1.9737e+002 3.6520e+002 3.1957e+003 2.5760e+003 7.0877e+001 3.8607e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          30 1.1542e-002 2.3272e-001 7.5055e+000 8.1963e+001 2.4259e+002 8.3046e-003 9.3613e+002 1.4418e+003 3.8561e+003 8.8537e+001 4.7135e+002 4.6847e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          31 2.1087e-003 4.0730e-001 7.3359e+000 5.4806e+001 6.7286e+001 1.4438e+002 1.1490e+003 3.0196e+002 4.1177e+003 7.7278e+002 2.6564e+002 2.2491e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          32 4.0240e-004 4.6188e-001 5.0968e+000 2.3454e+001 6.2276e-001 4.1611e+002 9.3471e+002 1.6655e+000 3.3811e+003 1.8282e+003 2.9354e+001 3.6574e+002 1.9206e+001 0.0000e+000 0.0000e+000 0.0000e+000
          33 6.1247e-003 3.9619e-001 2.4817e+000 4.2328e+000 2.8835e+001 6.0060e+002 5.3225e+002 2.3996e+002 2.1798e+003 2.7031e+003 6.0094e+001 3.2812e+002 1.1624e+002 0.0000e+000 0.0000e+000 0.0000e+000
          34 1.4517e-002 2.7041e-001 7.0365e-001 1.7661e-001 9.1633e+001 6.1275e+002 1.9338e+002 5.8481e+002 1.0769e+003 3.0097e+003 4.0226e+002 1.6760e+002 2.1996e+002 8.1214e+000 0.0000e+000 0.0000e+000
          35 2.0403e-002 1.4899e-001 3.7011e-002 5.0054e+000 1.3528e+002 4.9103e+002 2.7771e+001 7.5799e+002 3.7531e+002 2.7134e+003 8.4136e+002 3.2902e+001 2.4319e+002 4.8074e+001 0.0000e+000 0.0000e+000
          36 2.0699e-002 6.5451e-002 6.8981e-002 1.0211e+001 1.3563e+002 3.1850e+002 1.4777e+000 6.9192e+002 7.2338e+001 2.0127e+003 1.0752e+003 1.0991e+000 1.8385e+002 8.5280e+001 2.3269e+000 0.0000e+000
          37 1.4331e-002 2.1651e-002 1.9542e-001 9.5981e+000 9.1284e+001 1.5603e+002 1.8099e+001 4.3478e+002 2.9925e+000 1.1202e+003 8.5593e+002 2.3299e+001 9.3714e+001 7.5500e+001 7.3916e+000 0.0000e+000
