   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20
           0 5.6537e+006 2.3086e+007 4.0116e+007 3.8993e+007 2.3375e+007 8.9505e+006 2.1846e+006 3.2725e+005 2.7407e+004 1.0217e+003 7.0584e+000 2.8703e-001 3.1670e-001 2.8118e-001 3.9921e-002 4.4941e-002 1.6672e-002 2.8696e-002 1.5615e-003 2.6183e-003 4.1934e-003
           1 1.4096e+007 2.8556e+007 1.2537e+007 4.2509e+005 1.9489e+007 3.3069e+007 2.2728e+007 8.1839e+006 1.6043e+006 1.5884e+005 6.0618e+003 2.0917e+001 3.8256e+000 1.6012e+000 1.1610e+000 1.3053e-001 3.1390e-001 1.9635e-002 1.6433e-001 7.8890e-002 1.4281e-002
           2 2.0445e+007 1.7148e+007 4.9552e+004 1.5929e+007 1.1245e+007 6.0515e+005 2.1009e+007 3.0859e+007 1.6931e+007 4.3353e+006 4.9652e+005 1.8002e+004 5.0248e+000 1.7278e+001 1.0451e+000 1.3379e+000 1.8386e-001 4.4216e-001 7.9746e-004 1.2442e-001 9.0715e-002
           3 2.2775e+007 5.2671e+006 7.2132e+006 1.1636e+007 5.1343e+005 1.5615e+007 5.0988e+006 5.4210e+006 2.8666e+007 2.5519e+007 8.5506e+006 1.1006e+006 3.3503e+004 1.0870e+002 4.2010e+001 1.1573e+000 3.3440e-001 1.7400e-001 1.2381e-001 1.0134e-004 1.1023e-002
           4 2.1724e+007 2.3808e+005 1.2560e+007 1.4169e+006 9.5359e+006 5.2350e+006 4.8917e+006 1.3713e+007 6.2496e+003 1.9435e+007 3.1367e+007 1.3789e+007 1.9145e+006 3.8430e+004 1.5777e+003 4.3180e+001 9.8496e+000 4.6011e+000 4.5835e-002 3.1670e-001 2.0295e-001
           5 1.8772e+007 9.3434e+005 1.0510e+007 9.2035e+005 9.8369e+006 3.7848e+005 1.1106e+007 5.1559e+004 1.2756e+007 4.0125e+006 9.3882e+006 3.3655e+007 1.9373e+007 2.7193e+006 1.8900e+004 6.9109e+003 2.8204e+001 2.4492e+001 1.9400e+001 4.2853e+000 4.8336e-001
           6 1.5196e+007 3.9560e+006 5.4320e+006 5.3912e+006 3.3537e+006 6.0936e+006 3.1338e+006 6.3313e+006 4.6059e+006 5.7110e+006 1.0002e+007 2.7325e+006 3.3318e+007 2.4711e+007 3.1418e+006 7.9054e+002 1.4158e+004 1.3647e+003 2.6800e+001 9.9372e+000 1.1591e+001
           7 1.1774e+007 6.8522e+006 1.5131e+006 8.0129e+006 4.0388e+004 7.9684e+006 1.7120e+005 8.0203e+006 5.5483e+005 9.0636e+006 6.4264e+005 1.2704e+007 1.8263e+005 3.2213e+007 2.9369e+007 2.7548e+006 9.9000e+004 8.0756e+003 5.9333e+003 1.3038e+003 2.1591e+002
           8 8.8588e+006 8.6152e+006 3.6659e+004 7.2699e+006 1.3070e+006 4.5389e+006 3.7423e+006 2.3494e+006 5.9473e+006 1.0562e+006 8.0937e+006 4.5896e+005 1.1509e+007 2.1199e+005 3.2312e+007 3.2742e+007 1.3889e+006 4.4338e+005 8.0509e+003 2.1882e+003 2.3533e+003
           9 6.5409e+006 9.1724e+006 4.4511e+005 4.7562e+006 3.9262e+006 9.9870e+005 6.0789e+006 1.9814e+004 6.0735e+006 1.2729e+006 4.8009e+006 3.9678e+006 3.0760e+006 8.3833e+006 8.7357e+005 3.5506e+007 3.3170e+007 2.9061e+004 6.7984e+005 1.7611e+005 2.7340e+004
          10 4.7754e+006 8.8376e+006 1.7224e+006 2.2527e+006 5.4240e+006 1.5676e+004 4.8842e+006 2.0016e+006 2.1298e+006 4.9552e+006 1.4694e+005 6.5065e+006 7.6216e+005 5.5184e+006 5.2724e+006 8.7797e+005 4.3760e+007 2.6892e+007 1.7676e+006 7.1898e+004 1.6170e+005
          11 3.4664e+006 7.9822e+006 3.0839e+006 6.4436e+005 5.2933e+006 1.0221e+006 2.3034e+006 4.1786e+006 3.3289e+004 4.8301e+006 1.4150e+006 2.3819e+006 4.9975e+006 2.8475e+004 6.4335e+006 3.0060e+006 1.2097e+005 5.7207e+007 1.1465e+007 6.6984e+006 1.1383e+006
          12 2.5121e+006 6.9028e+006 4.1191e+006 2.9185e+004 4.1238e+006 2.5157e+006 4.7643e+005 4.4130e+006 7.7686e+005 2.1794e+006 3.8667e+006 7.5634e+003 4.4033e+006 2.3459e+006 8.7985e+005 6.0299e+006 1.5166e+006 9.9350e+005 6.7024e+007 4.2911e+004 2.3422e+006
          13 1.8220e+006 5.7899e+006 4.7010e+006 1.2598e+005 2.6696e+006 3.4998e+006 5.8496e+003 3.1484e+006 2.3773e+006 2.7859e+005 3.9325e+006 1.1497e+006 1.2843e+006 4.2935e+006 5.3630e+005 1.9245e+006 5.0777e+006 4.1037e+005 1.0552e+007 4.5461e+007 1.3773e+007
          14 1.3253e+006 4.7534e+006 4.8650e+006 5.8221e+005 1.4303e+006 3.7118e+006 4.6802e+005 1.5847e+006 3.2482e+006 1.0995e+005 2.3013e+006 2.7995e+006 4.6593e+002 2.9101e+006 2.7467e+006 2.7664e+003 2.3781e+006 4.4864e+006 2.8752e+005 3.1542e+007 1.4567e+006
          15 9.7089e+005 3.8550e+006 4.7269e+006 1.1248e+006 5.9951e+005 3.3397e+006 1.2251e+006 4.9346e+005 3.0986e+006 9.1574e+005 7.3690e+005 3.1233e+006 7.1261e+005 8.4774e+005 3.2210e+006 1.1856e+006 1.6901e+005 2.1025e+006 5.5767e+006 7.5224e+006 1.8662e+007
          16 7.1582e+005 3.0978e+006 4.3900e+006 1.5924e+006 1.5878e+005 2.6732e+006 1.8473e+006 3.7442e+004 2.3385e+006 1.7533e+006 4.3192e+004 2.3197e+006 1.7982e+006 9.8740e+003 2.0139e+006 2.3724e+006 3.1310e+005 4.0516e+005 1.1194e+006 1.3326e+007 1.6466e+007
          17 5.2856e+005 2.4603e+006 3.9209e+006 1.9002e+006 7.0845e+003 1.9439e+006 2.1537e+006 4.8916e+004 1.4521e+006 2.1474e+006 1.0454e+005 1.2370e+006 2.2446e+006 2.9685e+005 6.9510e+005 2.2769e+006 1.2793e+006 3.2497e+004 5.1085e+005 4.6262e+004 3.2996e+007
          18 3.9338e+005 1.9474e+006 3.4162e+006 2.0463e+006 2.6595e+004 1.3135e+006 2.1707e+006 2.7817e+005 7.4933e+005 2.0944e+006 4.8648e+005 4.5168e+005 2.0224e+006 9.0117e+005 6.6680e+004 1.4581e+006 1.7289e+006 5.2879e+005 1.1817e+001 1.0460e+006 1.1744e+007
          19 2.9218e+005 1.5232e+006 2.8904e+006 2.0317e+006 1.1863e+005 8.2600e+005 1.9709e+006 5.2975e+005 3.0611e+005 1.7555e+006 8.4297e+005 7.8296e+004 1.4711e+006 1.2852e+006 3.9550e+004 6.5788e+005 1.5256e+006 9.8417e+005 1.8129e+005 1.7983e+004 9.5408e+006
          20 2.1637e+005 1.1776e+006 2.3818e+006 1.8927e+006 2.1576e+005 4.8774e+005 1.6607e+006 6.9926e+005 8.6737e+004 1.3255e+006 1.0246e+006 6.3128e+002 9.1475e+005 1.3364e+006 2.5342e+005 1.9052e+005 1.0498e+006 1.0891e+006 4.5222e+005 3.8795e+004 3.1883e+006
          21 1.5826e+005 8.9190e+005 1.8984e+006 1.6569e+006 2.7881e+005 2.7146e+005 1.3134e+006 7.5149e+005 9.8913e+003 9.2355e+005 1.0193e+006 5.3903e+004 5.0007e+005 1.1546e+006 4.4144e+005 1.9842e+004 6.0376e+005 9.2465e+005 5.7973e+005 1.9617e+005 6.3066e+005
          22 1.1188e+005 6.4800e+005 1.4348e+006 1.3433e+006 2.8948e+005 1.4222e+005 9.6909e+005 6.8986e+005 9.5167e+002 5.9808e+005 8.7272e+005 1.1906e+005 2.4366e+005 8.7072e+005 4.9917e+005 3.2431e+003 2.9997e+005 6.6081e+005 5.3857e+005 2.4125e+005 4.7194e+005
