   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19
          10 3.1613e+001 7.1424e+003 3.0284e+004 3.2630e+003 2.4391e+004 1.0898e+004 1.4787e+004 9.1783e+002 5.2234e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 1.4249e+002 5.6072e+003 4.8705e+003 9.3750e+003 2.9895e+004 2.8025e+003 2.3001e+004 5.8875e+003 2.1140e+003 4.3480e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 8.4562e+001 2.3674e+002 4.1027e+003 2.5254e+004 3.6083e+003 2.7578e+004 2.9934e+003 2.2844e+004 9.6545e+002 2.7226e+003 3.4262e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 4.3301e+000 1.5300e+003 1.7916e+004 1.4318e+004 4.8564e+003 2.7693e+004 5.6481e+003 1.5557e+004 1.3975e+004 4.3658e+001 2.5975e+003 2.6951e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          14 1.8564e+001 3.9098e+003 1.6328e+004 1.2444e+003 2.0391e+004 8.0234e+003 2.3064e+004 1.1256e+003 2.0564e+004 4.9873e+003 1.0377e+003 1.9912e+003 2.1894e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          15 5.6939e+001 3.3333e+003 6.1974e+003 1.6966e+003 2.2271e+004 1.3838e+001 2.5438e+004 3.2348e+003 1.1276e+004 1.4271e+004 5.6531e+002 2.0098e+003 1.2397e+003 1.9319e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          16 6.0403e+001 1.5144e+003 5.1287e+002 7.3298e+003 1.2910e+004 5.3416e+003 1.4761e+004 1.2721e+004 2.0061e+003 1.5245e+004 5.3448e+003 1.4635e+002 2.1090e+003 6.1655e+002 1.8891e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          17 3.9415e+001 3.4460e+002 3.8250e+002 9.6442e+003 4.3106e+003 1.1324e+004 4.7612e+003 1.6876e+004 1.1890e+002 9.9169e+003 9.1502e+003 6.1039e+002 1.0292e+003 1.4532e+003 2.4740e+002 1.9530e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          18 1.8671e+001 1.1122e+001 1.7656e+003 8.0820e+003 6.3332e+002 1.2065e+004 5.8648e+002 1.4291e+004 2.1274e+003 4.4501e+003 9.0772e+003 2.2253e+003 1.0996e+002 1.2811e+003 6.4684e+002 9.5310e+001 1.8013e+002 0.0000e+000 0.0000e+000 0.0000e+000
          19 6.9554e+000 2.4164e+001 2.2062e+003 5.1252e+003 4.2422e-002 8.9323e+003 1.0543e+001 9.0964e+003 3.3809e+003 1.4452e+003 6.4414e+003 2.8151e+003 2.0984e+001 6.3792e+002 7.2856e+002 1.5967e+002 6.4353e+001 1.0749e+002 0.0000e+000 0.0000e+000
          20 2.0591e+000 4.4553e+001 1.4355e+003 2.3630e+003 7.6086e+001 4.5293e+003 1.5333e+002 4.1909e+003 2.4241e+003 3.4838e+002 3.1693e+003 1.8773e+003 9.1026e+001 2.2207e+002 4.1223e+002 1.4941e+002 2.5773e+001 5.9883e+001 2.0236e+001 0.0000e+000
          21 4.4847e-001 1.7801e+001 4.4480e+002 6.4273e+002 4.2525e+001 1.2811e+003 7.6274e+001 1.1387e+003 7.7637e+002 6.5606e+001 8.8408e+002 5.8816e+002 4.2034e+001 5.1622e+001 1.1954e+002 5.1915e+001 8.5945e+000 1.2849e+001 1.3711e+001 1.0391e-001
