   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22
           0 1.0644e+007 6.0140e+005 7.9657e+003 9.8947e+002 8.7796e+002 1.1250e+003 3.3031e+002 2.4977e+001 5.7583e-001 1.3281e+000 1.2018e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 9.1895e+003 9.0612e+006 1.0586e+006 7.6007e+002 2.1539e+002 1.2179e+003 9.3931e+002 2.5536e+002 2.1811e+001 3.6129e-001 1.7326e+000 2.2308e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 2.5348e+005 4.1429e+004 8.7063e+006 1.5745e+006 2.3574e+004 1.7198e+003 5.6646e+002 5.0734e+002 2.3991e+002 5.4503e+001 3.8312e+000 2.1115e-002 1.8513e-001 1.3498e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 1.0202e+005 1.5006e+005 4.1047e+005 7.6206e+006 2.3811e+006 9.4882e+004 8.1052e+003 6.6042e+002 3.9395e+002 3.2104e+002 1.1456e+002 2.1341e+001 1.7353e+000 1.1908e-003 5.8703e-002 4.1957e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 5.7478e+003 8.9615e+004 4.6232e+004 1.0771e+006 5.6651e+006 3.3251e+006 2.9743e+005 2.8685e+004 2.3267e+003 2.1533e+002 3.7728e+002 1.4052e+002 3.7026e+001 6.2310e+000 2.9912e-001 1.5755e-002 3.5754e-002 7.9033e-003 1.2387e-004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
