   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
           0 5.0110e+007 4.4933e+005 3.2294e+001 6.0673e-002 7.1349e-002 6.8068e-002 1.2930e-002 6.4438e-003 4.2047e-004 3.7801e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 6.5171e+005 4.8542e+007 9.1576e+005 1.6776e+002 1.2965e+000 1.4184e-002 5.4731e-003 4.1250e-003 3.2810e-003 1.6789e-005 2.6412e-005 2.7846e-008 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 1.8166e+004 1.2809e+006 4.7004e+007 1.3797e+006 5.7506e+002 2.8811e+000 3.0269e-002 3.2590e-002 3.8779e-002 1.0208e-002 2.1798e-005 3.2112e-004 7.2285e-006 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 7.6480e+002 5.5788e+004 1.8537e+006 4.5516e+007 1.8418e+006 1.5923e+003 4.7631e+000 1.5685e-001 2.8276e-002 1.7881e-002 7.4168e-003 3.2793e-004 2.1413e-004 4.8030e-005 3.9181e-006 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 3.0583e+001 3.0332e+003 1.1225e+005 2.3736e+006 4.4093e+007 2.2897e+006 3.8658e+003 7.4572e+000 3.9319e-001 8.4259e-002 1.8641e-002 1.1077e-002 1.8852e-003 1.9024e-003 1.8346e-005 5.5068e-005 4.0794e-007 9.2178e-008 0.0000e+000
           5 8.8234e+000 1.5024e+002 7.9769e+003 1.8737e+005 2.8227e+006 4.2771e+007 2.7059e+006 8.6824e+003 9.3061e+000 1.1458e+000 3.5979e-002 5.9593e-004 1.1380e-005 7.8734e-004 6.9350e-005 1.0239e-006 9.9105e-007 2.1611e-007 1.0099e-007
           6 1.6234e+000 2.9959e+001 5.9363e+002 1.6637e+004 2.7927e+005 3.1810e+006 4.1593e+007 3.0683e+006 1.8487e+004 6.0142e+000 2.6422e+000 1.5336e-001 4.2278e-003 2.7212e-002 3.6958e-005 2.7179e-003 9.7524e-005 3.3086e-005 1.2811e-006
           7 3.7334e-001 6.2953e-001 7.4826e+001 1.5912e+003 2.9830e+004 3.8538e+005 3.4272e+006 4.0610e+007 3.3487e+006 3.7570e+004 9.5939e-002 6.9999e+000 6.5667e-001 3.5056e-002 4.1744e-002 9.8681e-004 1.1841e-002 5.1311e-003 3.4083e-004
           8 2.8138e-001 9.8166e-002 5.7682e-001 2.0922e+002 3.5702e+003 4.8501e+004 5.0123e+005 3.5372e+006 3.9878e+007 3.5115e+006 7.2992e+004 6.0693e+001 1.4620e+001 1.7515e+000 4.8653e-002 1.9734e-002 6.3538e-003 5.7031e-003 7.5729e-003
           9 8.9761e-002 1.3708e+000 1.6564e+000 8.9271e+000 4.8501e+002 6.7709e+003 7.2887e+004 6.2193e+005 3.4927e+006 3.9459e+007 3.5153e+006 1.3620e+005 5.8774e+002 1.9287e+001 6.2258e+000 5.8285e-004 1.4541e-002 2.4389e-002 1.3163e-005
