   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13
           0 7.3583e+005 2.2867e+005 6.4938e+004 3.4200e+003 2.4680e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 2.3489e+006 3.0950e+005 2.4422e+005 7.2749e+004 5.1426e+003 1.9660e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 3.5291e+005 2.8003e+006 3.9696e+005 1.7028e+005 7.1953e+004 8.5783e+003 1.4409e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 7.6310e+003 2.3694e+005 2.5286e+006 4.7975e+005 1.4183e+005 7.6747e+004 1.3298e+004 5.1545e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 2.2051e+005 6.3900e+004 2.4237e+005 2.4096e+006 5.0679e+005 1.2871e+005 7.5552e+004 1.6936e+004 1.1573e+003 1.5095e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 2.5738e+005 3.2131e+005 3.9479e+004 3.6617e+005 2.2395e+006 5.5244e+005 1.1319e+005 6.6985e+004 1.9205e+004 2.1257e+003 3.2869e+001 0.0000e+000 0.0000e+000 0.0000e+000
           6 8.7925e+004 2.8737e+005 2.3581e+005 6.9965e+003 5.1119e+005 1.8872e+006 6.2310e+005 1.0394e+005 5.7263e+004 2.0928e+004 3.4640e+003 1.8618e+002 3.9741e-003 0.0000e+000
