   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
           0 1.4094e+007 1.4028e+005 8.0058e-001 1.6030e-002 8.0100e-004 3.6470e-002 2.8101e-002 1.5711e-003 1.0441e-004 9.3485e-004 3.1058e-006 1.8179e-004 3.1620e-005 1.9879e-006 3.1993e-006 1.8902e-007 2.4338e-012 0.0000e+000 0.0000e+000
           1 2.3543e+005 1.3529e+007 2.8997e+005 4.3040e+000 3.0918e-002 1.0372e-001 8.8439e-002 1.4505e-003 6.5736e-004 2.4900e-003 1.2449e-003 1.8510e-004 2.6983e-004 2.8488e-006 1.3865e-005 3.7970e-006 1.4430e-009 2.6613e-007 1.0655e-007
           2 7.5913e+003 4.6432e+005 1.2958e+007 4.4930e+005 7.4631e-001 5.9236e+000 1.7368e+000 2.7292e-002 8.1653e-003 3.6516e-002 5.5690e-003 1.2324e-002 1.6775e-006 1.3716e-003 1.5802e-004 4.6228e-005 7.1145e-005 1.4472e-005 1.7659e-007
           3 3.7288e+002 2.2903e+004 6.8511e+005 1.2415e+007 5.9853e+005 1.0441e+002 5.3490e+001 1.1901e+000 1.0841e+000 1.4085e-003 3.2400e-001 6.3600e-004 3.3738e-002 3.0612e-003 7.6574e-004 4.1647e-004 3.1561e-006 8.2912e-005 4.8195e-005
           4 1.7878e+001 1.5091e+003 4.6563e+004 8.6412e+005 1.1973e+007 7.1421e+005 1.0742e+003 8.8720e+001 8.9421e+000 4.3229e+000 1.6056e+000 3.9058e-001 2.6669e-001 1.9216e-003 1.1076e-002 8.8344e-003 3.3654e-003 7.9307e-004 7.8801e-005
           5 3.1767e+000 1.2079e+002 3.5043e+003 7.9651e+004 9.6336e+005 1.1635e+007 8.1576e+005 2.5352e+003 6.5945e-001 6.2364e+001 1.2409e+000 7.4593e+000 1.2526e+000 1.1709e-001 4.6360e-001 1.9619e-001 1.3020e-002 7.0322e-003 1.9664e-002
           6 9.0123e-003 1.7509e+001 3.9900e+002 6.7456e+003 1.2079e+005 1.0166e+006 1.1251e+007 9.7547e+005 2.0048e+003 9.1917e+001 9.4317e+000 3.8581e+001 2.2654e-001 3.9285e+000 3.0216e+000 2.7996e-001 1.4591e-001 4.3197e-001 3.0720e-001
           7 4.3270e-002 5.5458e-002 6.8105e+001 8.2895e+002 1.3529e+004 1.6101e+005 1.1453e+006 1.0729e+007 1.1730e+006 2.4975e+003 1.0243e+000 2.0310e+001 6.6959e+000 1.2924e+001 1.9067e+000 7.3184e-001 2.2574e+000 1.2740e+000 3.5376e-001
           8 3.7178e-001 2.4184e-001 3.0314e+000 2.0915e+002 1.4250e+003 2.6947e+004 1.9005e+005 1.3228e+006 1.0335e+007 1.2567e+006 9.4330e+003 3.4028e+001 2.7298e+000 2.6477e-001 2.3867e+000 5.1362e+000 1.3171e+000 4.1211e-004 2.6144e-001
           9 1.2749e-002 9.0528e-001 8.3857e-001 2.5855e+001 3.4028e+002 2.9123e+003 4.0276e+004 2.2686e+005 1.3053e+006 1.0192e+007 1.2947e+006 2.2171e+004 1.4316e+001 7.5033e-001 3.2190e+000 3.1618e-001 2.5355e+000 3.9818e+000 1.9771e+000
