   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17
           0 9.4809e+005 7.1538e+002 2.3196e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 7.7753e+004 2.8756e+005 1.4517e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 6.7045e+003 7.3986e+005 9.0270e-001 8.4861e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 2.3547e+003 4.7175e+003 8.9456e+005 3.3068e+004 1.0024e+004 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 3.8435e+003 7.7930e+004 3.5137e+005 3.8181e+005 5.0016e+004 8.2738e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 6.9305e+002 1.9564e+002 7.2710e+004 8.2269e+005 1.1276e+005 5.1319e+004 7.2118e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 1.1402e+003 3.3813e+004 1.8009e+005 6.5623e+004 6.8564e+005 2.1006e+004 4.4824e+004 5.7104e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 1.4397e+003 1.3259e+004 2.5428e+003 1.4932e+005 3.6605e+005 4.2947e+005 6.0634e+001 3.5740e+004 4.7037e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 6.7483e+001 1.3977e+003 6.9879e+004 2.3882e+005 1.9438e+003 5.2210e+005 1.9666e+005 6.4108e+003 2.4858e+004 3.7541e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 3.1270e+002 1.4335e+004 9.1009e+004 4.6273e+004 1.2599e+005 1.5951e+005 4.2936e+005 6.1762e+004 1.6458e+004 1.5113e+004 2.7966e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 6.7719e+002 1.2706e+004 2.6816e+004 8.5897e+003 1.9198e+005 1.7276e+001 3.2195e+005 2.4035e+005 7.6398e+003 2.1208e+004 7.3971e+003 1.9001e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          11 4.6398e+002 4.0741e+003 4.7766e+001 6.8148e+004 1.0305e+005 6.1932e+004 1.0979e+005 2.9477e+005 8.3364e+004 7.5425e+002 1.8202e+004 2.4381e+003 1.0826e+003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          12 1.6708e+002 2.4937e+002 8.5423e+003 8.5466e+004 2.4858e+004 1.1215e+005 1.1460e+004 2.1175e+005 1.4891e+005 1.1329e+004 7.7113e+003 1.0614e+004 3.1809e+002 4.4948e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          13 3.0421e+001 2.1329e+002 1.7002e+004 6.3158e+004 1.0197e+003 1.0053e+005 1.4944e+003 1.1218e+005 1.5054e+005 3.6160e+004 3.0076e+002 9.2662e+003 3.7489e+003 8.6361e+000 1.1324e+002 0.0000e+000 0.0000e+000 0.0000e+000
          14 7.8690e-001 7.5978e+002 1.6475e+004 3.5870e+004 1.4187e+003 6.5803e+004 1.1212e+004 4.9084e+004 1.1254e+005 4.5692e+004 1.1756e+003 4.5587e+003 4.7463e+003 5.4681e+002 9.9679e+001 1.6345e+001 0.0000e+000 0.0000e+000
          15 1.1107e+000 7.0188e+002 9.9647e+003 1.5601e+004 3.1495e+003 3.1720e+004 1.1786e+004 1.7352e+004 6.0395e+004 3.2470e+004 2.5465e+003 1.4475e+003 3.0047e+003 8.2085e+002 1.0436e-001 4.6096e+001 1.8910e+000 0.0000e+000
