   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30
          10 2.8395e-003 6.5365e-002 1.5081e-001 2.2464e+000 3.5618e+000 6.2996e+001 7.4093e+003 1.3895e+005 1.3315e+006 2.2352e+006 2.2119e+005 2.2009e+005 2.1280e+006 3.4880e+006 2.1269e+006 5.5162e+005 4.0730e+004 1.0459e+002 1.1174e+001 5.1691e+000 2.1605e+001 4.8623e+000 6.9780e-002 7.2060e-001 1.4241e+000 1.0921e+000 5.6496e-001 2.4741e-001 1.0619e-001 4.8653e-002 2.3152e-002
          11 4.0564e-002 5.9684e-002 1.9240e-002 7.3519e-001 3.4860e+000 1.2817e-002 1.0342e+003 3.3336e+004 3.9241e+005 2.1718e+006 4.7997e+005 2.7414e+005 2.8652e+005 2.7989e+006 6.2875e+006 4.9097e+006 1.4612e+006 1.1112e+005 1.6536e+002 5.2214e+000 9.3847e-003 2.1272e+001 1.1899e+001 5.9258e+000 1.6834e+000 6.4257e-002 1.0126e-001 2.2143e-001 1.7962e-001 1.1143e-001 6.1725e-002
          12 4.6935e-002 3.2385e-002 1.4405e-002 1.1935e-001 2.4090e+000 3.5793e+000 9.4244e+001 7.7087e+003 1.1350e+005 9.9668e+005 2.0843e+006 4.7949e+004 5.1913e+003 8.8651e+003 1.4437e+006 7.0687e+006 7.7158e+006 2.6478e+006 1.8974e+005 5.9519e+000 1.0186e+001 2.9590e+000 1.6997e+001 1.0383e+001 8.0464e+000 6.8308e+000 4.2122e+000 2.0549e+000 9.3196e-001 4.3878e-001 2.1166e-001
          13 1.6565e-002 9.5528e-004 2.1513e-002 2.2869e-003 1.3817e+000 5.1436e+000 2.0758e+000 1.3560e+003 3.3843e+004 3.2576e+005 1.8386e+006 6.2868e+005 2.8127e+005 2.7077e+005 6.7286e+005 1.6315e+005 6.1066e+006 1.0193e+007 4.0454e+006 2.6559e+005 1.6630e+002 4.4675e+001 3.8684e+001 1.4412e+000 7.0957e+000 9.4947e+000 8.9007e+000 5.9360e+000 3.2666e+000 1.7145e+000 8.7697e-001
          14 3.3456e-004 1.9636e-002 9.6313e-003 2.6586e-003 7.2159e-001 4.3308e+000 1.8464e+000 1.6926e+002 9.5396e+003 1.0401e+005 8.5399e+005 1.7981e+006 6.3075e+003 2.0704e+004 1.5392e+005 1.4761e+006 2.0784e+005 4.1011e+006 1.2000e+007 5.6170e+006 3.3600e+005 1.5408e+003 6.4487e+001 4.9947e+001 2.1710e+001 7.2315e+000 9.4838e-001 1.9229e-003 6.8729e-002 9.0144e-002 6.5283e-002
          15 2.9265e-003 6.9139e-002 8.2091e-004 2.3704e-003 3.6941e-001 2.6095e+000 5.5117e+000 1.2693e+001 2.2878e+003 3.7238e+004 3.0193e+005 1.6024e+006 5.0840e+005 2.0656e+005 1.2302e+005 2.3279e+004 1.2979e+006 1.3793e+006 1.9749e+006 1.2994e+007 7.3262e+006 3.6501e+005 6.1786e+003 3.5126e+002 1.2347e+002 3.2622e+001 1.4300e+001 7.0791e+000 3.3543e+000 1.6214e+000 7.9298e-001
          16 5.1976e-003 9.4683e-002 2.9604e-002 5.1728e-004 1.8433e-001 1.2189e+000 6.3092e+000 4.8438e-003 4.3711e+002 1.3950e+004 1.0547e+005 8.4067e+005 1.3400e+006 8.2108e+003 3.0191e+004 1.9946e+005 5.2588e+005 4.2931e+005 2.6323e+006 4.8008e+005 1.3252e+007 9.1266e+006 3.5995e+005 1.4915e+004 1.1026e+003 2.6226e+002 8.3109e+001 3.6891e+001 1.8194e+001 9.2772e+000 4.7054e+000
          17 2.6372e-003 8.2634e-002 7.5754e-002 3.7597e-005 8.3691e-002 5.2544e-001 4.8485e+000 2.6400e+000 6.1835e+001 4.9167e+003 4.3112e+004 3.4224e+005 1.3636e+006 2.1557e+005 1.4502e+005 7.9983e+004 4.1032e+003 9.7743e+005 3.7042e+003 2.9801e+006 1.3856e+003 1.2773e+007 1.1102e+007 2.9365e+005 2.9222e+004 4.0482e+003 9.4219e+002 2.6774e+002 9.5477e+001 4.0860e+001 1.8961e+001
          18 2.8225e-004 5.4487e-002 1.0136e-001 1.9628e-007 3.1022e-002 2.6114e-001 2.9582e+000 5.0392e+000 4.3980e+000 1.5316e+003 2.0524e+004 1.3209e+005 9.0362e+005 6.8945e+005 4.3405e+004 5.0876e+003 1.4584e+005 2.4053e+005 6.1375e+005 5.7955e+005 2.1812e+006 5.0656e+005 1.1690e+007 1.3094e+007 1.7509e+005 3.9670e+004 9.1753e+003 3.0409e+003 1.1490e+003 4.9473e+002 2.2834e+002
          19 1.7163e-004 2.9733e-002 9.5998e-002 5.3588e-007 8.0455e-003 1.6501e-001 1.6134e+000 5.2364e+000 5.3879e-002 4.1379e+002 1.0306e+004 5.5528e+004 4.7913e+005 8.6897e+005 8.3502e+003 6.7934e+004 9.3399e+004 4.6937e+000 6.2549e+005 3.2402e+004 1.4056e+006 8.6446e+005 1.5779e+006 1.0164e+007 1.5212e+007 4.4240e+004 3.3531e+004 1.2020e+004 5.0031e+003 2.2871e+003 1.0894e+003
          20 9.4389e-004 1.4654e-002 7.4162e-002 1.7833e-006 1.0150e-003 1.2178e-001 8.7454e-001 4.1111e+000 1.0722e+000 9.9824e+001 5.1803e+003 2.7026e+004 2.3362e+005 7.4368e+005 1.0427e+005 7.0653e+004 1.5102e+004 5.2735e+004 2.4424e+005 3.2789e+005 2.6395e+005 1.3804e+006 4.6910e+004 2.5686e+006 8.4421e+006 1.7102e+007 1.5031e+004 4.9380e+003 4.4712e+003 2.5872e+003 1.3603e+003
          21 1.3246e-003 6.8600e-003 4.9557e-002 4.2993e-006 9.2952e-007 8.9623e-002 4.8419e-001 2.7236e+000 1.4047e+000 2.2081e+001 2.5396e+003 1.4452e+004 1.1172e+005 5.1291e+005 1.8154e+005 3.4844e+004 1.4047e+002 6.8690e+004 5.0462e+004 3.5056e+005 2.1006e+003 7.9798e+005 5.1927e+005 2.1003e+005 2.8332e+006 7.0098e+006 1.8200e+007 3.6094e+005 2.5229e+004 3.9324e+003 9.4666e+002
          22 1.2230e-003 3.3151e-003 3.1219e-002 6.7787e-006 2.5058e-004 6.3554e-002 2.8239e-001 1.6964e+000 1.1997e+000 4.8602e+000 1.2774e+003 8.2942e+003 5.6333e+004 3.2506e+005 1.8877e+005 1.1320e+004 5.5882e+003 4.8800e+004 4.5837e+003 2.3644e+005 2.7664e+004 3.3519e+005 5.7384e+005 5.2160e+003 7.9849e+005 2.4125e+006 6.5524e+006 1.6428e+007 1.5113e+006 3.1083e+005 9.9003e+004
          23 9.8793e-004 1.7764e-003 2.0252e-002 8.0874e-006 4.5320e-004 4.5594e-002 1.7948e-001 1.0920e+000 9.2568e-001 1.1256e+000 7.0316e+002 5.1939e+003 3.1672e+004 2.1052e+005 1.6492e+005 2.6612e+003 9.1348e+003 3.0113e+004 6.1905e+001 1.4492e+005 5.6693e+004 1.3339e+005 4.4164e+005 7.6458e+004 2.1198e+005 1.0580e+006 1.6473e+006 8.5673e+006 9.3829e+006 2.6919e+006 9.3511e+005
          24 7.5670e-004 1.0319e-003 1.3523e-002 8.1843e-006 5.0438e-004 3.2957e-002 1.2031e-001 7.2622e-001 6.9242e-001 2.5105e-001 4.1518e+002 3.4288e+003 1.9253e+004 1.4012e+005 1.3371e+005 3.0481e+002 9.5210e+003 1.8083e+004 1.7724e+003 8.8116e+004 6.2478e+004 5.3066e+004 3.0761e+005 1.1466e+005 4.9156e+004 5.0204e+005 8.6869e+005 6.3130e+005 1.3881e+007 1.3567e+006 1.2229e+006
          25 5.2699e-004 5.9648e-004 8.6296e-003 6.9218e-006 4.3356e-004 2.2304e-002 7.7733e-002 4.6270e-001 4.7709e-001 4.5714e-002 2.4211e+002 2.1844e+003 1.1559e+004 8.9138e+004 9.7048e+004 3.8212e+000 7.7810e+003 1.0285e+004 2.8198e+003 5.1139e+004 5.2094e+004 2.0407e+004 1.9511e+005 1.0680e+005 8.2778e+003 2.3608e+005 4.6533e+005 4.6589e+005 2.0364e+004 1.7373e+007 5.2689e+005
          26 2.9550e-004 2.9859e-004 4.5974e-003 4.3806e-006 2.7330e-004 1.2343e-002 4.1910e-002 2.4645e-001 2.6651e-001 5.8130e-003 1.2168e+002 1.1655e+003 5.9414e+003 4.7386e+004 5.5897e+004 8.7725e+001 4.7379e+003 4.9974e+003 2.2517e+003 2.5325e+004 3.1979e+004 7.1666e+003 1.0205e+005 6.8655e+004 7.6026e+002 1.0021e+005 2.1736e+005 2.3359e+005 1.5030e+005 2.0435e+006 1.4971e+007
