   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11
           0 4.1995e+006 5.6211e+004 1.3448e+003 2.1413e+001 3.4513e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 2.0906e+005 4.0181e+006 1.0437e+005 4.0689e+003 1.1014e+002 3.5925e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 1.0185e+003 3.8454e+005 3.8580e+006 1.4395e+005 8.1013e+003 3.3810e+002 4.1190e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 7.1743e-001 3.6763e+003 5.2448e+005 3.7143e+006 1.7493e+005 1.3283e+004 7.8910e+002 2.2264e+001 2.5395e-008 0.0000e+000 0.0000e+000 0.0000e+000
           4 1.0673e-001 4.0034e+000 9.0580e+003 6.2874e+005 3.5892e+006 1.9553e+005 1.9472e+004 1.5610e+003 8.0725e+001 6.2430e-001 0.0000e+000 0.0000e+000
           5 8.4717e-001 9.1583e-002 3.2757e+001 1.8738e+004 6.8738e+005 3.4833e+006 2.0241e+005 2.6449e+004 2.7267e+003 2.2848e+002 9.1974e+000 2.4953e-003
