   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24
           0 5.3682e+005 1.4877e+001 2.1593e+001 4.1764e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 1.7905e+001 5.7856e+005 7.3402e+002 1.7432e+002 1.4052e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 1.3925e+003 1.2623e+003 6.7826e+005 6.4215e+003 7.6287e+002 5.0761e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 1.4884e+001 7.3266e+003 1.2904e+004 8.5545e+005 2.4733e+004 1.4415e+003 6.0404e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 1.9820e+000 1.1060e+001 1.5999e+004 3.1412e+004 1.0176e+006 4.6770e+004 1.2522e+003 3.5393e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 2.6597e+001 2.1678e+002 2.2013e+003 6.9571e+003 2.2980e+004 1.0732e+006 6.3790e+004 9.9037e+002 6.6694e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           6 1.7176e+000 2.0831e+002 2.2621e+003 1.9877e+004 4.2552e+002 7.5030e+003 1.1043e+006 8.3267e+004 7.6749e+002 1.0174e+002 3.7372e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           7 4.6200e+000 1.1962e+002 2.1850e+002 9.9610e+001 2.5171e+004 6.7985e+003 8.3418e+002 1.1203e+006 1.0304e+005 5.8323e+002 1.2641e+002 6.7227e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           8 6.6002e-001 2.0655e+001 9.7858e+002 5.5206e+003 8.5012e+003 1.1629e+004 1.3257e+004 9.7155e+002 1.1259e+006 1.2523e+005 4.3620e+002 1.4261e+002 3.3449e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           9 3.2031e+000 7.5387e+001 7.4831e+002 4.7352e+002 1.6139e+003 1.9117e+004 2.4779e+003 1.5218e+004 7.2470e+003 1.1228e+006 1.4971e+005 3.2258e+002 1.5033e+002 9.2530e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          10 4.6934e-001 6.1533e+000 1.3401e+001 1.8041e+003 6.7592e+003 1.6134e+003 1.9836e+004 4.9939e+001 1.3461e+004 1.8697e+004 1.1127e+006 1.7705e+005 2.3030e+002 1.4787e+002 1.8201e+001 2.4757e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
