   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56
           0 5.0464e+005 2.5705e+005 7.1311e+004 1.0442e+004 7.8396e+001 1.0225e+003 1.7034e+003 1.3427e+003 8.1127e+002 4.3430e+002 2.1257e+002 9.4312e+001 3.8016e+001 1.4453e+001 5.5254e+000 2.2252e+000 9.2570e-001 3.6821e-001 1.2909e-001 3.8470e-002 1.0394e-002 3.2176e-003 1.4892e-003 9.2123e-004 5.2160e-004 1.9337e-004 2.6365e-005 1.7773e-006 2.0436e-005 2.3576e-005 1.2669e-005 3.5465e-006 3.8682e-007 9.7647e-011 1.2730e-008 1.7513e-009 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           1 1.8741e+006 1.8375e+004 7.8179e+004 8.3538e+004 3.7083e+004 6.7662e+003 6.7539e+000 2.2608e+003 3.5763e+003 2.9688e+003 1.8924e+003 1.0740e+003 5.7949e+002 3.0113e+002 1.4761e+002 6.6054e+001 2.6373e+001 9.4858e+000 3.2990e+000 1.2779e+000 6.2123e-001 3.5889e-001 2.0339e-001 9.3318e-002 2.8575e-002 3.7615e-003 2.9090e-005 1.0660e-003 1.0304e-003 3.3855e-004 1.1391e-005 4.2902e-005 9.9626e-005 7.4431e-005 2.6915e-005 3.5439e-006 2.4691e-008 6.6607e-007 3.4332e-007 1.5115e-008 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           2 2.9369e+006 1.5744e+006 3.7867e+005 1.5547e+001 2.7227e+004 2.9113e+004 1.7403e+004 4.2202e+003 5.2454e+001 3.3208e+003 5.7440e+003 4.8567e+003 2.9143e+003 1.5471e+003 8.5806e+002 5.2098e+002 3.1950e+002 1.7712e+002 8.2330e+001 3.1003e+001 9.5085e+000 2.5855e+000 8.0922e-001 4.1794e-001 3.4424e-001 3.1035e-001 2.3802e-001 1.3888e-001 5.5578e-002 1.1510e-002 8.5923e-005 2.4338e-003 5.0806e-003 4.4377e-003 2.2792e-003 6.5005e-004 5.0034e-005 1.9178e-005 8.0041e-005 7.3888e-005 3.4237e-005 8.0490e-006 6.3796e-007 1.3319e-009 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           3 2.9238e+006 8.0583e+006 7.1065e+005 9.6899e+005 3.4194e+004 1.2589e+004 9.8212e+003 5.4400e+003 5.5863e+003 2.7198e+003 3.7655e+000 3.2199e+003 7.3248e+003 7.1843e+003 4.4300e+003 2.0702e+003 9.0438e+002 4.7445e+002 3.2860e+002 2.5506e+002 1.7989e+002 1.0152e+002 4.2310e+001 1.1732e+001 1.6659e+000 2.7321e-002 2.9084e-002 2.2580e-003 5.4214e-002 2.2078e-001 3.2966e-001 2.9322e-001 1.7205e-001 6.2641e-002 9.1182e-003 4.3077e-004 7.8784e-003 1.2804e-002 1.1302e-002 6.8045e-003 2.8979e-003 8.1176e-004 1.0837e-004 3.0799e-008 1.3814e-005 1.3226e-005 3.6284e-006 8.6387e-008 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           4 1.6739e+006 1.2113e+007 1.2190e+007 4.2602e+001 1.6088e+006 2.7917e+005 9.3307e+003 2.8897e+004 2.8741e+003 1.0864e+000 2.7830e+002 7.6431e+002 3.1564e+000 1.9543e+003 6.4733e+003 8.2926e+003 6.2037e+003 3.1331e+003 1.1892e+003 4.1243e+002 1.8945e+002 1.4635e+002 1.4660e+002 1.3574e+002 9.9372e+001 5.3612e+001 1.9461e+001 3.6183e+000 3.2058e-002 4.7843e-001 7.6348e-001 4.0023e-001 5.1491e-002 2.3860e-002 1.6845e-001 2.6561e-001 2.4314e-001 1.5184e-001 6.3967e-002 1.4494e-002 2.2329e-004 2.9643e-003 7.9421e-003 9.3012e-003 7.3954e-003 4.4675e-003 2.1146e-003 7.7613e-004 2.1029e-004 3.7525e-005 3.3472e-006 5.7031e-008 8.9301e-011 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
           5 2.5996e+005 5.5034e+006 2.0691e+007 1.0366e+007 9.1477e+005 1.2301e+006 8.2136e+005 1.7693e+004 4.2883e+004 2.2864e+004 3.9149e+002 1.0322e+003 3.5989e+002 5.6922e-001 9.2839e+001 1.6366e+003 5.1185e+003 7.4377e+003 6.6127e+003 4.0430e+003 1.8108e+003 6.3461e+002 2.0490e+002 8.8934e+001 7.0545e+001 7.8767e+001 8.4021e+001 7.2231e+001 4.7213e+001 2.2248e+001 6.5894e+000 6.8301e-001 9.9404e-002 7.4731e-001 9.0568e-001 5.6764e-001 1.8829e-001 1.3051e-002 1.8280e-002 8.2730e-002 1.2027e-001 1.1121e-001 7.5304e-002 3.7990e-002 1.3152e-002 2.1583e-003 1.3375e-005 1.2096e-003 2.4459e-003 2.6977e-003 2.1916e-003 1.4487e-003 8.1836e-004 4.0763e-004 1.8206e-004 7.0255e-005 2.3643e-005
           6 9.3446e+003 2.3049e+005 7.7493e+006 2.5024e+007 7.3144e+006 2.5513e+006 5.2752e+005 1.1858e+006 1.7242e+005 1.3626e+004 4.5123e+004 8.4754e+003 4.2655e+002 2.8111e+003 1.1640e+003 2.0778e+002 3.5810e+002 1.8179e+003 4.6463e+003 6.7284e+003 6.4536e+003 4.4506e+003 2.2942e+003 9.0567e+002 2.9022e+002 9.3243e+001 4.7128e+001 4.5123e+001 5.4762e+001 5.9959e+001 5.3082e+001 3.6996e+001 1.9754e+001 7.4565e+000 1.5035e+000 9.4217e-003 3.6777e-001 8.5008e-001 8.8267e-001 5.8949e-001 2.5901e-001 5.8886e-002 4.0268e-004 1.8229e-002 4.8411e-002 6.0480e-002 5.2858e-002 3.6004e-002 1.9715e-002 8.5573e-003 2.7282e-003 4.8968e-004 4.8810e-006 7.9694e-005 1.7164e-004 1.4228e-004 6.7170e-005
           7 1.8845e+004 1.2610e+005 1.3621e+005 1.0314e+007 2.8868e+007 4.6883e+006 4.0397e+006 6.8900e+004 1.2314e+006 4.5094e+005 2.6252e+003 4.5609e+004 2.9182e+004 1.1895e+003 2.8541e+003 4.4859e+003 1.9247e+003 5.9613e+002 6.4218e+002 1.8171e+003 4.0405e+003 5.9090e+003 6.0263e+003 4.5359e+003 2.6102e+003 1.1713e+003 4.1783e+002 1.2662e+002 4.1632e+001 2.3817e+001 2.6071e+001 3.4668e+001 4.0962e+001 3.9299e+001 3.0069e+001 1.8063e+001 8.1084e+000 2.3245e+000 1.9985e-001 9.7187e-002 5.6801e-001 8.6274e-001 8.2688e-001 5.9183e-001 3.2804e-001 1.3526e-001 3.4471e-002 1.8201e-003 3.2030e-003 1.3313e-002 1.9988e-002 2.0678e-002 1.7271e-002 1.2357e-002 7.6232e-003 3.7494e-003 1.4347e-003
           8 5.3736e+003 5.1386e-003 9.8250e+004 1.5207e+005 1.2469e+007 3.1386e+007 3.0544e+006 4.7287e+006 2.4151e+004 1.0000e+006 7.0252e+005 5.7213e+004 2.1701e+004 4.5087e+004 1.0454e+004 3.3014e+002 5.4489e+003 5.1334e+003 2.2478e+003 8.8297e+002 8.7995e+002 1.9014e+003 3.7212e+003 5.2433e+003 5.4265e+003 4.3139e+003 2.7137e+003 1.3662e+003 5.4999e+002 1.7841e+002 5.0937e+001 1.8105e+001 1.3295e+001 1.7398e+001 2.4269e+001 2.8833e+001 2.8039e+001 2.2384e+001 1.4645e+001 7.6488e+000 2.9268e+000 6.1212e-001 2.5711e-003 2.1060e-001 5.7238e-001 7.6706e-001 7.4339e-001 5.8223e-001 3.8497e-001 2.1827e-001 1.0586e-001 4.2962e-002 1.3837e-002 3.1223e-003 3.4852e-004 2.0673e-006 7.0427e-006
           9 3.4356e-036 1.7210e-034 2.7761e-034 4.2442e-034 3.0182e-035 1.0753e-031 6.8451e-031 1.7476e-030 1.2637e-029 1.9803e-028 3.2102e-027 6.8836e-026 1.0265e-024 1.6542e-023 3.7647e-022 6.1464e-021 1.6956e-019 2.2251e-018 6.5813e-017 7.8817e-016 1.5381e-014 2.1152e-013 3.5559e-012 6.3650e-011 7.6057e-010 8.7759e-009 9.2978e-008 9.8858e-007 1.1467e-005 8.7808e-005 7.5141e-004 5.7428e-003 4.0628e-002 3.0210e-001 1.6431e+000 8.5473e+000 4.2686e+001 1.9175e+002 7.6898e+002 2.8615e+003 9.5071e+003 2.8469e+004 7.6633e+004 1.8150e+005 3.7836e+005 6.8224e+005 1.0447e+006 1.3170e+006 1.3076e+006 9.4495e+005 4.2672e+005 8.1472e+004 3.5271e+002 2.3286e+003 3.1290e+001 3.8255e+001 2.7129e+001
